"time","ipi_cz","ipi_c1","ipi_c3","ipi_c4","ipi_c5"
1990,96.56,86.88,95.48,94.39,99.66
1990.08333333333,99.11,92.02,103.54,93.71,100.59
1990.16666666667,98.01,91.52,96.55,93.74,100.98
1990.25,97.41,92.53,96.56,91.54,100.12
1990.33333333333,98.37,95.13,98.21,89.57,100.99
1990.41666666667,96.34,91.27,91.59,90.52,100.21
1990.5,96.51,91.46,94.62,89.5,99.7
1990.58333333333,95.82,93.2,93.73,85.85,99.12
1990.66666666667,96.43,89.6,96.83,86.03,100.14
1990.75,96.54,90.64,94.93,87.5,100.41
1990.83333333333,94.6,89.77,90.99,85.6,98.79
1990.91666666667,95.16,90.08,91.97,86.62,99.17
1991,97.23,95.62,94.92,87.47,100.21
1991.08333333333,95.58,94.27,94.88,84.96,98.09
1991.16666666667,96,92.75,94.73,85.74,99.25
1991.25,95.27,94.2,92.62,84.58,98.41
1991.33333333333,94.13,91.58,90.75,84.9,97.75
1991.41666666667,95.64,90.9,91.85,86.72,99.71
1991.5,93.85,91.53,89.52,85.06,97.5
1991.58333333333,95.24,91.75,91.47,88.88,98.47
1991.66666666667,95.7,93,90.24,89.25,99.33
1991.75,94.68,91.2,91.35,86.83,98.35
1991.83333333333,96.05,92.55,92.57,88.01,99.49
1991.91666666667,94.97,91.61,85.65,88.32,100.04
1992,95.4,92.1,91.03,88.36,98.98
1992.08333333333,94.77,92.17,87.92,87.84,98.92
1992.16666666667,95.71,92.84,90.65,87.45,99.62
1992.25,94.8,92.95,89.54,85.35,98.77
1992.33333333333,95.05,94.23,90.99,84.67,98.65
1992.41666666667,93.93,93.25,89.54,84.39,97.45
1992.5,93.41,92.22,88.8,83.4,97.17
1992.58333333333,93.72,89.39,89.99,84.68,97.79
1992.66666666667,92.23,90.97,85.41,84.05,96.41
1992.75,92.57,90.53,86.73,84.64,96.52
1992.83333333333,92.06,90.88,87.17,82.76,95.86
1992.91666666667,90.52,91.47,88.24,77.45,93.71
1993,90.73,89.5,86.31,78.79,94.87
1993.08333333333,89.93,90.94,84.04,77.98,93.96
1993.16666666667,89.51,90.7,83.07,76.44,93.89
1993.25,89.5,90.42,85.15,76.58,93.25
1993.33333333333,89.16,88.11,84.47,78.85,92.73
1993.41666666667,88.22,89.61,83.4,74.45,92.07
1993.5,89.7,89.87,85.86,74.81,93.81
1993.58333333333,88.92,90.72,84.7,76.4,92.16
1993.66666666667,89.24,93.68,85.97,72.05,92.54
1993.75,89.75,91.03,89.91,71.55,92.99
1993.83333333333,87.96,90.14,79.83,72.23,93.14
1993.91666666667,88.28,89.14,81.81,72.29,93.32
1994,90.16,90.28,83.94,74.42,95.47
1994.08333333333,89.72,87.98,86.16,75.63,94.18
1994.16666666667,90.31,90.03,84.27,75.38,95.26
1994.25,91.65,88.74,84.89,82.94,96.08
1994.33333333333,92.47,89.11,85.92,81.34,97.66
1994.41666666667,92.8,89.87,89.01,81.21,97.23
1994.5,93.82,93.16,88.28,83.98,97.8
1994.58333333333,94.34,97.52,86.3,81.33,98.76
1994.66666666667,93.96,91.09,88.24,83.42,98.55
1994.75,95.18,90.96,90.44,85.09,99.71
1994.83333333333,96.68,93.06,91.49,86.19,101.31
1994.91666666667,96.24,92.4,91.04,83.24,101.64
1995,96.44,92.16,91.61,87.02,100.9
1995.08333333333,96.84,92.55,93.31,90.39,100.18
1995.16666666667,96.18,91.13,92.45,87.04,100.42
1995.25,96.46,92.66,94.05,85.74,100.33
1995.33333333333,95.83,93.51,92.2,85.3,99.61
1995.41666666667,96.61,94.35,92.97,85.03,100.47
1995.5,97.05,92.93,96.14,84.96,100.71
1995.58333333333,96.24,93.19,95.27,85.01,99.39
1995.66666666667,96.83,93.6,96.63,83.45,100.27
1995.75,95.69,94.06,94.86,85.51,98.29
1995.83333333333,94.79,92.85,94.27,85.74,97.09
1995.91666666667,97.15,92.73,99.71,87.92,99.04
1996,96.08,93.74,92.69,89.27,98.75
1996.08333333333,95.38,94.36,94.48,84.2,97.89
1996.16666666667,96.42,93.63,95.25,87.35,98.98
1996.25,95.85,93.68,94.49,88.11,98.09
1996.33333333333,97.35,96.9,95.35,90.64,99.12
1996.41666666667,96.95,93.86,96.7,89.38,99.06
1996.5,94.93,94.21,93.7,83.5,97.6
1996.58333333333,97.58,94.52,94.18,93.2,99.99
1996.66666666667,97.33,94.71,95.07,89.93,99.94
1996.75,96.37,94.41,94.71,87.75,98.75
1996.83333333333,97.63,94.34,96.72,88.59,100.23
1996.91666666667,97.51,97.72,93.69,89.75,100.12
1997,96.6,93.98,95.35,89.4,98.62
1997.08333333333,98.36,95.15,94.98,91.74,101.17
1997.16666666667,99.47,94.93,98.88,93.27,101.77
1997.25,102.46,98.27,105.26,95.28,103.81
1997.33333333333,100.26,96.45,99.2,94.8,102.24
1997.41666666667,101.01,96.04,100.36,98.07,102.44
1997.5,101.17,93.87,100.68,100.78,102.73
1997.58333333333,105.39,97.31,110.72,104.15,105.54
1997.66666666667,102.96,98.43,101.83,103.36,103.82
1997.75,105.66,100.02,104.58,104.24,107.26
1997.83333333333,103.38,98.01,103.67,102.48,104.21
1997.91666666667,105.54,101.01,104.68,101.86,107.25
1998,105.65,100.25,104.6,106.29,106.61
1998.08333333333,106.21,99.12,107.32,106.11,107.14
1998.16666666667,104.62,98.95,102.83,100.87,106.56
1998.25,105.88,97.07,106.57,108.67,106.61
1998.33333333333,107.51,97.3,109.63,109.14,108.49
1998.41666666667,106.76,97.15,106.6,111.78,107.54
1998.5,107.88,98.97,108.61,111.93,108.38
1998.58333333333,105.16,95.94,106.19,105.71,106.43
1998.66666666667,106.96,95.67,106.93,115.32,107.43
1998.75,106.55,96.91,105.91,113.26,107.14
1998.83333333333,106.93,94.74,106.61,115.8,107.78
1998.91666666667,106.19,95.74,104.98,113.36,107.14
1999,107.37,98.29,108.72,112.9,107.59
1999.08333333333,105.92,97.07,106.28,115.19,105.59
1999.16666666667,106.29,97.84,106.76,112.53,106.46
1999.25,107.45,96.2,106.64,122.37,106.84
1999.33333333333,108.05,96.82,110.27,118.99,107.35
1999.41666666667,109.23,98.68,108.94,120.52,109.16
1999.5,109.47,99.07,111.09,121.54,108.57
1999.58333333333,107.06,97.17,110.79,108.88,107.47
1999.66666666667,110.33,99.9,113.14,121.64,109.27
1999.75,111.99,100.98,113.72,125.66,111.1
1999.83333333333,111.86,100.58,111.68,125.11,111.52
1999.91666666667,110.91,93.77,115.22,121.1,111.42
2000,111.74,93,114.89,126.03,112.04
