"time","ipi_cz","ipi_c1","ipi_c3","ipi_c4","ipi_c5"
1990,96.44,86.87,95.5,93.4,99.63
1990.08333333333,98.99,92.01,103.54,92.71,100.56
1990.16666666667,97.88,91.52,96.57,92.71,100.95
1990.25,97.29,92.53,96.58,90.6,100.09
1990.33333333333,98.25,95.13,98.22,88.63,100.96
1990.41666666667,96.23,91.26,91.62,89.61,100.18
1990.5,96.39,91.46,94.62,88.57,99.68
1990.58333333333,95.71,93.19,93.73,85,99.09
1990.66666666667,96.34,89.59,96.83,85.24,100.11
1990.75,96.44,90.63,94.93,86.67,100.38
1990.83333333333,94.5,89.77,91,84.79,98.76
1990.91666666667,95.07,90.07,91.98,85.88,99.15
1991,97.13,95.61,94.93,86.66,100.19
1991.08333333333,95.49,94.26,94.88,84.21,98.07
1991.16666666667,95.92,92.74,94.73,85.03,99.23
1991.25,95.17,94.2,92.63,83.8,98.38
1991.33333333333,94.03,91.57,90.76,84.1,97.72
1991.41666666667,95.54,90.9,91.86,85.93,99.68
1991.5,93.75,91.52,89.52,84.25,97.47
1991.58333333333,95.13,91.74,91.46,87.96,98.44
1991.66666666667,95.58,92.99,90.23,88.36,99.3
1991.75,94.57,91.19,91.36,85.94,98.32
1991.83333333333,95.94,92.54,92.57,87.18,99.46
1991.91666666667,94.86,91.6,85.67,87.43,100.02
1992,95.28,92.09,91.05,87.43,98.96
1992.08333333333,94.66,92.16,87.95,86.94,98.89
1992.16666666667,95.6,92.84,90.67,86.55,99.6
1992.25,94.69,92.95,89.56,84.46,98.74
1992.33333333333,94.95,94.23,91,83.86,98.63
1992.41666666667,93.82,93.25,89.56,83.54,97.43
1992.5,93.31,92.21,88.81,82.59,97.14
1992.58333333333,93.62,89.39,90,83.86,97.76
1992.66666666667,92.12,90.96,85.43,83.16,96.39
1992.75,92.47,90.52,86.75,83.76,96.5
1992.83333333333,91.97,90.88,87.19,81.97,95.84
1992.91666666667,90.44,91.46,88.25,76.78,93.69
1993,90.64,89.5,86.31,78.06,94.85
1993.08333333333,89.84,90.94,84.04,77.22,93.93
1993.16666666667,89.41,90.69,83.07,75.7,93.87
1993.25,89.41,90.41,85.15,75.83,93.22
1993.33333333333,89.06,88.11,84.48,78.08,92.71
1993.41666666667,88.13,89.61,83.41,73.73,92.04
1993.5,89.61,89.87,85.87,74.13,93.79
1993.58333333333,88.85,90.72,84.71,75.77,92.13
1993.66666666667,89.17,93.68,85.98,71.45,92.52
1993.75,89.68,91.03,89.91,70.97,92.96
1993.83333333333,87.89,90.14,79.85,71.61,93.12
1993.91666666667,88.2,89.14,81.82,71.59,93.3
1994,90.08,90.27,83.95,73.74,95.44
1994.08333333333,89.64,87.97,86.17,74.94,94.16
1994.16666666667,90.21,90.02,84.27,74.63,95.24
1994.25,91.56,88.73,84.91,82.17,96.06
1994.33333333333,92.37,89.11,85.94,80.53,97.63
1994.41666666667,92.7,89.87,89.02,80.39,97.21
1994.5,93.71,93.16,88.31,83.07,97.78
1994.58333333333,94.24,97.52,86.33,80.52,98.73
1994.66666666667,93.85,91.09,88.27,82.54,98.52
1994.75,95.07,90.96,90.47,84.2,99.69
1994.83333333333,96.56,93.06,91.52,85.21,101.29
1994.91666666667,96.13,92.4,91.07,82.35,101.62
1995,96.35,92.16,91.67,86.18,100.88
1995.08333333333,96.74,92.54,93.37,89.57,100.15
1995.16666666667,96.1,91.13,92.51,86.27,100.39
1995.25,96.38,92.66,94.1,85.02,100.31
1995.33333333333,95.73,93.51,92.25,84.5,99.58
1995.41666666667,96.51,94.34,93.01,84.23,100.44
1995.5,96.96,92.93,96.17,84.24,100.68
1995.58333333333,96.15,93.19,95.31,84.2,99.37
1995.66666666667,96.75,93.59,96.67,82.72,100.24
1995.75,95.61,94.05,94.91,84.74,98.27
1995.83333333333,94.7,92.85,94.32,84.93,97.06
1995.91666666667,97.06,92.73,99.75,87.13,99.01
1996,95.98,93.74,92.74,88.45,98.73
1996.08333333333,95.3,94.36,94.53,83.5,97.87
1996.16666666667,96.33,93.62,95.31,86.55,98.95
1996.25,95.76,93.67,94.54,87.35,98.07
1996.33333333333,97.27,96.89,95.4,89.93,99.09
1996.41666666667,96.87,93.85,96.75,88.63,99.03
1996.5,94.86,94.2,93.74,82.84,97.57
1996.58333333333,97.48,94.52,94.23,92.36,99.96
1996.66666666667,97.24,94.71,95.12,89.11,99.91
1996.75,96.29,94.41,94.75,87.04,98.73
1996.83333333333,97.56,94.34,96.76,87.9,100.21
1996.91666666667,97.43,97.71,93.73,89,100.1
1997,96.52,93.98,95.39,88.67,98.59
1997.08333333333,98.27,95.15,95.03,90.94,101.15
1997.16666666667,99.39,94.93,98.92,92.53,101.74
1997.25,102.37,98.27,105.29,94.42,103.79
1997.33333333333,100.18,96.45,99.25,94.07,102.21
1997.41666666667,100.93,96.04,100.41,97.29,102.41
1997.5,101.08,93.87,100.73,99.99,102.71
1997.58333333333,105.3,97.31,110.76,103.34,105.52
1997.66666666667,102.87,98.43,101.89,102.55,103.79
1997.75,105.56,100.02,104.62,103.37,107.23
1997.83333333333,103.28,98.01,103.71,101.63,104.18
1997.91666666667,105.43,101,104.72,100.9,107.22
1998,105.55,100.24,104.64,105.45,106.58
1998.08333333333,106.1,99.12,107.36,105.2,107.12
1998.16666666667,104.5,98.95,102.87,99.87,106.53
1998.25,105.76,97.07,106.6,107.69,106.58
1998.33333333333,107.4,97.3,109.66,108.15,108.47
1998.41666666667,106.64,97.14,106.64,110.77,107.51
1998.5,107.75,98.97,108.63,110.86,108.35
1998.58333333333,105.07,95.94,106.21,104.91,106.4
1998.66666666667,106.85,95.66,106.95,114.34,107.41
1998.75,106.42,96.91,105.92,112.15,107.12
1998.83333333333,106.8,94.74,106.62,114.73,107.75
1998.91666666667,106.07,95.74,105,112.39,107.12
1999,107.24,98.28,108.73,111.85,107.56
1999.08333333333,105.8,97.07,106.29,114.19,105.56
1999.16666666667,106.18,97.83,106.77,111.56,106.44
1999.25,107.34,96.2,106.66,121.41,106.82
1999.33333333333,107.91,96.82,110.27,117.85,107.33
1999.41666666667,109.11,98.68,108.95,119.48,109.13
1999.5,109.34,99.06,111.11,120.44,108.54
1999.58333333333,106.97,97.17,110.81,108.15,107.44
1999.66666666667,110.19,99.9,113.16,120.51,109.24
1999.75,111.86,100.98,113.73,124.53,111.07
1999.83333333333,111.72,100.58,111.69,123.96,111.49
1999.91666666667,110.75,93.76,115.22,119.8,111.4
2000,111.58,93,114.89,124.71,112.02
2000.08333333333,112.03,94.14,115.5,125.06,112.24
2000.16666666667,112.64,94.09,117.34,126.08,112.6
2000.25,113.3,95.43,121.5,121.47,113.14
2000.33333333333,115.08,95.96,126.17,120.85,115.16
2000.41666666667,113.4,95.19,123.23,119.01,113.44
2000.5,114.66,97.11,121.22,125.29,114.41
2000.58333333333,113.33,96.98,120.14,117.71,113.79
2000.66666666667,113.99,96.44,120.91,121.45,114.36
2000.75,115.34,96.7,123.29,123.53,115.48
2000.83333333333,115.23,94.71,119.28,128.01,116.09
2000.91666666667,116.78,96.78,120.99,129.8,117.47
2001,115.85,92.63,123.58,131.41,115.66
2001.08333333333,116.61,94.37,123.55,133.06,116.26
2001.16666666667,117.2,93.44,124.49,136.95,116.55
2001.25,114.6,97.68,120.39,128.09,113.78
2001.33333333333,115.59,98.48,118.42,130.18,115.49
2001.41666666667,115.82,97.14,119.24,131.1,115.82
2001.5,113.87,96.49,116.52,129.17,113.78
2001.58333333333,116.93,98.62,122.38,132.91,116.06
2001.66666666667,114.59,97.65,116.45,134.94,113.52
2001.75,114.77,98.47,118.29,131.53,113.77
2001.83333333333,112.44,96.95,116.4,126.54,111.63
2001.91666666667,112.7,99.16,116.76,128.39,111.06
2002,113.61,98.31,118.06,126.72,112.94
2002.08333333333,114.59,100.03,118.61,132.12,112.88
2002.16666666667,114.86,100.82,119.18,130.09,113.41
2002.25,115.46,98.66,118.09,136.48,114.05
2002.33333333333,113.8,99.71,119.39,126.38,112.49
2002.41666666667,113.75,97.12,118.31,130.53,112.55
2002.5,112.55,96.86,116.19,124.14,112.53
2002.58333333333,115.16,100.33,118.44,133.83,113.5
2002.66666666667,113.21,97.91,116.35,126.59,112.88
2002.75,112.2,98.81,114.07,128.72,111.09
2002.83333333333,113.81,98.98,117.17,129.25,112.84
2002.91666666667,110.57,97.79,111.65,124.95,109.93
2003,112.66,97.79,117.45,130.46,110.79
2003.08333333333,112.99,98.16,118.94,125.53,111.78
2003.16666666667,113.54,98.35,118.97,130.14,111.76
2003.25,113.3,99.53,116.6,132.28,111.34
2003.33333333333,110.35,97.01,113.3,126.33,108.88
2003.41666666667,109.84,98.29,112.84,119.94,109.05
2003.5,111.86,99.01,113.98,126.6,110.71
2003.58333333333,111.37,96.25,115.59,126.08,110.3
2003.66666666667,111.25,98.69,114.51,126.61,109.56
2003.75,113.26,97.05,119.6,128.78,111.65
2003.83333333333,111.41,96.85,115.97,126.1,110.05
2003.91666666667,112.1,97.13,115.67,130.08,110.45
2004,112.74,98.64,117.93,126.98,111.08
2004.08333333333,114.28,97.08,121.03,126.68,113.44
2004.16666666667,113.28,97.21,117.76,128.47,112.21
2004.25,113.68,96.45,120.43,130.9,111.79
2004.33333333333,112.83,95.29,118.11,128.32,112.02
2004.41666666667,114.38,97.26,118.06,134.85,112.93
2004.5,114.99,97.09,122.39,135.62,112.61
2004.58333333333,110.29,95.1,118.15,119.15,109.3
2004.66666666667,114.57,96.43,120.52,137.75,112.21
2004.75,115.36,95.9,123.13,140.27,112.51
2004.83333333333,113.04,96.91,115.8,138.16,110.69
2004.91666666667,113.42,95.43,117.76,139.59,110.85
2005,115.82,95.95,123.93,135.02,114.16
2005.08333333333,113.74,94.87,120.29,136.72,111.46
2005.16666666667,111.33,94.09,117.43,130.38,109.13
2005.25,114.73,94.56,120.52,139.16,112.63
2005.33333333333,113.09,95.05,116.12,139.62,110.92
2005.41666666667,112.95,94.5,118.75,137.28,110.56
2005.5,112.9,94.57,118.75,135.78,110.73
2005.58333333333,111.7,96.64,114.93,125.39,111.02
2005.66666666667,115.33,95.98,122.81,139,112.88
2005.75,111.93,95.25,119.59,127.11,110.5
2005.83333333333,116.31,97.55,122.15,139.73,114.06
2005.91666666667,114.77,96.17,124.92,132.46,112.48
2006,113.83,93.84,123.82,133.81,111.59
2006.08333333333,113.3,94.41,123.57,131.03,111.24
2006.16666666667,115.65,96.7,126.62,134.58,113.08
2006.25,114.2,95.84,124.79,132.31,111.91
2006.33333333333,117.15,96.87,126.44,142.52,114.23
2006.41666666667,116.96,95.5,130.54,134.61,114.74
2006.5,115.05,97.29,126.11,132.81,112.39
2006.58333333333,114.25,97.22,124.15,126.04,112.79
2006.66666666667,116.29,96.08,126.55,137.16,113.75
2006.75,115.56,96.97,125.54,131.09,113.78
2006.83333333333,114.72,96.42,125.19,127.66,113.24
2006.91666666667,116.94,97.4,128.66,129.24,115.66
2007,115.95,97.46,125.16,131.44,114.29
2007.08333333333,116.9,98.09,126.38,136.8,114.41
2007.16666666667,117.5,97.42,128.61,137.04,115.24
2007.25,116.04,99.17,127.06,130.8,113.76
2007.33333333333,118.73,99.14,128.02,138.47,116.17
2007.41666666667,117.66,98.42,128.16,136.43,115.5
2007.5,117.78,96.97,128.62,135.8,115.93
2007.58333333333,118.51,99.37,131.48,136.98,115.67
2007.66666666667,115.27,96.93,126.98,130.1,113.31
2007.75,117.92,100.3,128.52,137.67,115.19
2007.83333333333,116.42,98,128.74,133.04,113.81
2007.91666666667,116.53,99.06,124.29,141.63,113.2
2008,118.11,98.54,130.8,134.83,115.55
2008.08333333333,119.29,98.54,134.66,140.35,115.67
2008.16666666667,117.21,97.91,130.51,134.85,114.41
2008.25,118.91,98.24,133.6,141.94,114.89
2008.33333333333,114.03,96.41,131.26,128.33,110.25
2008.41666666667,113.34,94.68,129.02,126.41,110.47
2008.5,114.18,97.23,127.14,133.78,110.3
2008.58333333333,112.58,95.99,125.59,127.86,109.39
2008.66666666667,112,97.16,126.54,123.8,108.64
2008.75,109.97,96.6,121.19,118.28,107.55
2008.83333333333,103.47,94.01,116.19,104.5,101.21
2008.91666666667,102.01,98.42,116.91,105.48,97.1
2009,97.39,94.03,102.61,97.67,95.56
2009.08333333333,96.16,95.2,103.56,94.26,93.34
2009.16666666667,94.69,95.68,100.73,96.7,91.02
2009.25,94.7,95.04,97.36,97.24,91.98
2009.33333333333,96.03,97.05,96.88,102.56,92.68
2009.41666666667,97.8,97.07,96.91,110.89,94.21
2009.5,97.3,97.04,95.73,108.88,94.13
2009.58333333333,98.81,95.6,94.67,113.85,96.51
2009.66666666667,99.7,97.2,95.9,115.2,97.05
2009.75,98.91,95.55,95.14,117.69,95.84
2009.83333333333,100.3,96.94,100.14,116.91,96.78
2009.91666666667,99.16,95.56,98.13,112.68,96.51
2010,99.72,97.1,97.63,120.07,95.82
2010.08333333333,99.16,97.11,98.89,112.9,95.83
2010.16666666667,101.4,97.95,99.95,115.39,98.44
2010.25,101.3,96.68,100.15,120.41,97.6
2010.33333333333,101.85,98.38,101.46,117.01,98.63
2010.41666666667,101.67,97.13,101.15,117.25,98.75
2010.5,102.37,99.3,99.92,115.89,99.93
2010.58333333333,101.1,97.51,102.64,112.04,98.22
2010.66666666667,102.63,98.3,103.88,119.38,98.76
2010.75,102.28,98.19,107.54,118.18,98.55
2010.83333333333,103.46,98.69,107.38,117.39,99.73
2010.91666666667,104.46,96.76,106.15,123.39,101
2011,106.78,100.59,109.23,124.28,102.96
2011.08333333333,107.77,100.45,109.16,127.7,104.18
2011.16666666667,106.29,101.49,105.68,122.58,103.25
2011.25,104.9,99.8,106.71,121.6,101.41
2011.33333333333,108.31,100.11,111.64,129.13,104.32
2011.41666666667,104.25,102.11,101.94,120.68,100.95
2011.5,105.77,103.2,106.61,122.67,101.81
