"time","ipi_cz","ipi_c1","ipi_c3","ipi_c4","ipi_c5"
1990,96.44,86.88,95.49,93.41,99.63
1990.08333333333,98.99,92.02,103.52,92.72,100.57
1990.16666666667,97.88,91.52,96.56,92.72,100.96
1990.25,97.3,92.53,96.56,90.61,100.09
1990.33333333333,98.26,95.13,98.2,88.64,100.97
1990.41666666667,96.24,91.27,91.61,89.62,100.19
1990.5,96.4,91.46,94.61,88.57,99.68
1990.58333333333,95.72,93.2,93.72,85.01,99.09
1990.66666666667,96.34,89.6,96.82,85.25,100.11
1990.75,96.44,90.64,94.92,86.68,100.39
1990.83333333333,94.5,89.77,90.99,84.8,98.77
1990.91666666667,95.07,90.08,91.97,85.89,99.15
1991,97.13,95.62,94.91,86.67,100.19
1991.08333333333,95.49,94.27,94.87,84.22,98.07
1991.16666666667,95.92,92.75,94.72,85.04,99.23
1991.25,95.17,94.21,92.62,83.81,98.39
1991.33333333333,94.04,91.58,90.75,84.11,97.73
1991.41666666667,95.54,90.9,91.85,85.94,99.69
1991.5,93.76,91.53,89.51,84.26,97.48
1991.58333333333,95.13,91.75,91.45,87.97,98.45
1991.66666666667,95.58,93,90.22,88.37,99.31
1991.75,94.57,91.2,91.34,85.95,98.32
1991.83333333333,95.94,92.55,92.56,87.19,99.47
1991.91666666667,94.86,91.61,85.66,87.44,100.02
1992,95.29,92.1,91.04,87.44,98.96
1992.08333333333,94.66,92.17,87.93,86.95,98.9
1992.16666666667,95.6,92.84,90.65,86.55,99.6
1992.25,94.7,92.96,89.54,84.47,98.75
1992.33333333333,94.96,94.23,90.99,83.87,98.63
1992.41666666667,93.83,93.26,89.54,83.55,97.43
1992.5,93.31,92.22,88.8,82.6,97.15
1992.58333333333,93.62,89.4,89.99,83.87,97.77
1992.66666666667,92.12,90.97,85.42,83.17,96.39
1992.75,92.47,90.53,86.74,83.77,96.5
1992.83333333333,91.97,90.88,87.17,81.98,95.84
1992.91666666667,90.44,91.47,88.24,76.79,93.69
1993,90.65,89.51,86.3,78.07,94.85
1993.08333333333,89.84,90.94,84.03,77.23,93.94
1993.16666666667,89.42,90.7,83.06,75.71,93.87
1993.25,89.41,90.42,85.14,75.84,93.23
1993.33333333333,89.07,88.11,84.47,78.09,92.71
1993.41666666667,88.13,89.61,83.39,73.74,92.05
1993.5,89.62,89.88,85.85,74.14,93.79
1993.58333333333,88.85,90.73,84.7,75.78,92.14
1993.66666666667,89.17,93.68,85.97,71.46,92.52
1993.75,89.69,91.03,89.9,70.98,92.97
1993.83333333333,87.89,90.14,79.85,71.62,93.12
1993.91666666667,88.2,89.14,81.81,71.59,93.3
1994,90.08,90.28,83.94,73.75,95.44
1994.08333333333,89.64,87.98,86.15,74.95,94.16
1994.16666666667,90.22,90.03,84.26,74.64,95.24
1994.25,91.56,88.74,84.91,82.18,96.06
1994.33333333333,92.37,89.11,85.93,80.53,97.64
1994.41666666667,92.7,89.88,89.01,80.4,97.21
1994.5,93.72,93.17,88.3,83.08,97.78
1994.58333333333,94.25,97.53,86.32,80.53,98.73
1994.66666666667,93.85,91.1,88.26,82.54,98.53
