"time","bc_fr","ec_fr"
2012,94.4347263702263,98.2857859034177
2012.08333333333,94.6188956841198,97.7705807660714
2012.16666666667,94.5864267400749,97.1016047635412
2012.25,94.2649991491895,96.2092396413007
2012.33333333333,93.5499430546376,95.1552661924725
2012.41666666667,92.3364733948021,94.0573097764695
2012.5,90.7928792569659,92.9608359133127
2012.58333333333,89.3067396999286,92.0310073827102
2012.66666666667,88.291890926411,91.3773219814241
2012.75,87.8497201714694,90.9624196237199
2012.83333333333,87.7207668492498,90.6310014289117
2012.91666666667,87.5895868063825,90.1579125982377
2013,87.3037866158609,89.4747201714694
2013.08333333333,86.7670695403667,88.6363479399857
2013.16666666667,86.0952726839724,87.8363479399857
2013.25,85.6956358656823,87.2622350559657
2013.33333333333,86.0429626101453,87.1945879971422
2013.41666666667,87.3455048821148,87.7556263396047
2013.5,89.3321266968326,88.8748213860443
2013.58333333333,91.5149380804953,90.2608180519171
2013.66666666667,93.3673195999047,91.5147237437485
2013.75,94.5696713503215,92.4354131936175
2013.83333333333,95.1528637770898,93.0386222910217
2013.91666666667,95.3461002619671,93.5448559180757
2014,95.4059657061205,94.0957966182424
2014.08333333333,95.5335675160752,94.6578351988569
2014.16666666667,95.7312157656585,95.1492319599905
2014.25,95.7903012622053,95.4460824005716
2014.33333333333,95.4683793760419,95.4398309121219
2014.41666666667,94.7844784472493,95.0864610621577
2014.5,93.9332638723506,94.554447487497
2014.58333333333,93.1661764705883,93.9872469635627
2014.66666666667,92.6910633484163,93.5725946653965
2014.75,92.6488925934746,93.3909085496547
2014.83333333333,93.0368659204573,93.4153786615861
2014.91666666667,93.7807454155751,93.569790426292
2015,94.7731959990474,93.8845975232198
2015.08333333333,95.8748571088354,94.4061502738747
2015.16666666667,97.0319540366754,95.1618540128602
2015.25,98.2209692783996,96.1323529411765
2015.33333333333,99.405459633246,97.1561681352703
2015.41666666667,100.525756132412,98.1061145510836
2015.5,101.416081209812,98.8785008335318
2015.58333333333,102.049243867588,99.4651940938319
2015.66666666667,102.453042391045,99.9349011669445
2015.75,102.70036318171,100.275256013337
2015.83333333333,102.815670397714,100.456852822101
2015.91666666667,102.877750654918,100.47113003096
2016,102.934883305549,100.315533460348
2016.08333333333,103.020391759943,100.133115027387
