"time","conso_b","conso_bf","conso_c2","conso_de","conso_petr","conso_cz","conso_c1htb","conso_dec2","conso_autres","conso_log","conso_c1","conso_textile","conso_enhc2","conso_bd","conso_c4","conso_bdep"
2012,45.8529738562092,19.0381192810458,4.03863562091503,5.14783333333333,5.24072549019608,37.9585163398693,15.1586225490196,9.21049509803922,5.43684150326797,2.61652124183007,17.6645506535948,4.52938562091503,3.92074673202614,9.07451797385621,5.08465032679739,1.48885620915033
2012.08333333333,45.8468475,19.0274425,4.03779625,5.15721375,5.24136625,37.9551425,15.15463625,9.2177175,5.4430625,2.63251875,17.66293,4.4900475,3.928425,9.09460375,5.0841925,1.48898875
2012.16666666667,45.789688034188,19.0158311965812,4.03646474358974,5.10792414529914,5.22701923076923,37.9478717948718,15.1500694444444,9.17318803418804,5.44835576923077,2.64308012820513,17.6612799145299,4.45829273504274,3.89469123931624,9.10773717948718,5.08366452991453,1.4891014957265
2012.25,45.7455702891326,18.9864616151545,4.0349740777667,5.08819740777667,5.21900299102692,37.9284416749751,15.1493260219342,9.15433798604187,5.45486440677966,2.65649750747757,17.6681166500498,4.41363310069791,3.88293918245264,9.1143629112662,5.07300099700897,1.4878035892323
2012.33333333333,45.6960947775629,18.979997098646,4.03136266924565,5.03196228239845,5.19732301740812,37.9304651837524,15.1555048355899,9.10109864603482,5.46321276595745,2.66394294003868,17.6779796905222,4.40373114119923,3.84859671179884,9.10929883945841,5.05795938104449,1.48618085106383
2012.41666666667,45.6698432327167,18.9542122687439,4.03186562804284,5.01816260954236,5.18814897760467,37.9202677702045,15.1714732229796,9.08973612463486,5.47213924050633,2.66924634858812,17.6922093476144,4.39111976630964,3.84720740019474,9.08748393378773,5.02564849074976,1.48561441090555
2012.5,45.631923,18.950634,4.025451,4.979562,5.165472,37.918106,15.184122,9.048644,5.478,2.670881,17.698526,4.40805,3.82851,9.062873,4.997811,1.482579
2012.58333333333,45.580976,18.935248,4.013501,4.962943,5.145995,37.881421,15.19164,9.020226,5.480083,2.668149,17.691428,4.42761,3.820736,9.027854,4.965482,1.478675
2012.66666666667,45.547184,18.915407,4.004098,4.992151,5.139704,37.824449,15.184132,9.034706,5.47796,2.666401,17.663007,4.455439,3.846381,8.984615,4.92735,1.469894
2012.75,45.514871,18.898803,3.992391,4.991924,5.126218,37.787923,15.206714,9.020636,5.478872,2.665154,17.661798,4.469271,3.848,8.954571,4.898734,1.466216
2012.83333333333,45.477184,18.851892,3.976673,5.040077,5.125197,37.704475,15.213858,9.043972,5.47792,2.670012,17.651037,4.460109,3.87771,8.917849,4.854921,1.461863
2012.91666666667,45.46811,18.807019,3.968668,5.091554,5.134423,37.641851,15.227338,9.079176,5.480377,2.672232,17.655591,4.44564,3.907839,8.884836,4.820666,1.456395
2013,45.487217,18.751251,3.967561,5.159159,5.157696,37.594542,15.254746,9.136439,5.488866,2.678519,17.680271,4.415682,3.945399,8.849973,4.774588,1.455292
2013.08333333333,45.519436,18.719979,3.970262,5.221503,5.185334,37.569449,15.268788,9.193675,5.498329,2.684445,17.690379,4.396621,3.976783,8.828102,4.741711,1.455937
2013.16666666667,45.565795,18.694485,3.985755,5.264371,5.222426,37.57934,15.292569,9.249054,5.509198,2.690088,17.71164,4.370546,3.992856,8.817288,4.720913,1.457297
