"time","conso_b","conso_bf","conso_c2","conso_de","conso_petr","conso_cz","conso_c1htb","conso_dec2","conso_autres","conso_log","conso_c1","conso_textile","conso_enhc2","conso_bd","conso_c4","conso_bdep"
2012,45.8522892156863,19.0384509803922,4.03826960784314,5.14752614379085,5.24034803921569,37.9582009803922,15.1587173202614,9.20977777777778,5.43684150326797,2.61652124183007,17.6645392156863,4.52939705882353,3.92043954248366,9.07488398692811,5.08477124183007,1.48885620915033
2012.08333333333,45.84637125,19.0278475,4.0375275,5.1569675,5.24117,37.955025,15.15472875,9.21719375,5.4430625,2.63251875,17.66296875,4.49000875,3.928145,9.0948725,5.08432375,1.48898875
2012.16666666667,45.7894423076923,19.0162713675214,4.03631196581197,5.10773076923077,5.22694551282051,37.9478792735043,15.1501816239316,9.172875,5.44838461538462,2.64308012820513,17.6613514957265,4.45819230769231,3.89449038461538,9.10788995726496,5.0837938034188,1.4891014957265
2012.25,45.7455373878365,18.9868723828514,4.03493818544367,5.08803090727817,5.21907178464606,37.9285583250249,15.1494466600199,9.15422931206381,5.45489830508474,2.65649750747757,17.6682522432702,4.41349052841475,3.8828035892323,9.11439880358923,5.0730887337986,1.4878035892323
2012.33333333333,45.6961586073501,18.9803104448743,4.03137137330754,5.03183268858801,5.19744874274661,37.9305938104449,15.1555899419729,9.10114216634429,5.46318955512573,2.66394294003868,17.6781615087041,4.40357930367505,3.84853191489362,9.10926402321083,5.05795938104449,1.48618085106383
2012.41666666667,45.6699688412853,18.9544099318403,4.03202434274586,5.01802629016553,5.18839337877313,37.9203213242454,15.1714732229795,9.08989191820837,5.47204381694255,2.66924634858812,17.6924274586173,4.3909406037001,3.8472035053554,9.0873446932814,5.02556280428432,1.48561441090555
2012.5,45.631949,18.950732,4.025731,4.979388,5.165752,37.918048,15.184034,9.048842,5.477797,2.670881,17.698741,4.407991,3.828524,9.062658,4.99769,1.482579
2012.58333333333,45.580757,18.935245,4.013768,4.962688,5.146174,37.881104,15.191519,9.020247,5.479732,2.668149,17.691571,4.427693,3.820705,9.027603,4.965377,1.478675
2012.66666666667,45.546765,18.915366,4.004351,4.991889,5.139836,37.824033,15.184027,9.03458,5.477541,2.666401,17.66307,4.455663,3.846307,8.98442,4.927276,1.469894
2012.75,45.514385,18.898807,3.992519,4.991683,5.126241,37.787333,15.20664,9.020374,5.478491,2.665154,17.661769,4.469564,3.847895,8.954466,4.898649,1.466216
