"time","bc_cz","bc_c1","bc_c3","bc_c4","bc_c5","oscd","oscde","ossk","tppa","tppre","pgp"
2012,95.8171351733393,102.173066030284,96.5311452945303,96.0405020339535,96.2718721038082,-23.0327686111739,-18.0078629383224,12.2352651955161,2.59759640144593,-1.92386881242364,-27.1324670509044
2012.08333333333,95.5417729255528,100.765974378485,95.9946038557221,96.340567847551,96.3151355196925,-23.3771317116034,-18.0571465553657,11.5615513827867,-0.020003604572653,-1.60206711265644,-26.6879156686822
2012.16666666667,95.2827706272291,99.6203940980973,95.6794850040352,96.4184704527139,96.2787740195157,-23.7924766484208,-18.1026303332641,11.1136516481481,-1.92894640839882,-1.19655539021316,-26.7392622786417
2012.25,94.8631193262049,98.2035632267523,94.7272007990358,96.330290182506,96.0198285472292,-24.323714327467,-18.4233793167617,10.8328325483903,-3.84616885159503,-0.756355102171143,-27.6808996612909
2012.33333333333,94.2827961415824,96.7642791258815,93.6490208980876,96.1439664637406,95.4895192108553,-24.958889896789,-19.0861734586021,10.7336624826304,-5.7046452715,-0.566909031991142,-30.0331147186677
2012.41666666667,93.4474028506149,95.3573215187631,92.4105473605099,96.0479269044976,94.6318524488178,-25.862834941942,-20.0756262840059,10.9027235822216,-7.57776266062941,-0.814318205007866,-34.218841573521
2012.5,92.4718980709693,94.397076684925,91.0501964753513,95.9478566325316,93.5958621100262,-27.0082876875447,-21.2684746368183,11.4802036199095,-9.12922124315313,-1.29192069540367,-39.3354965467969
2012.58333333333,91.544552274351,94.1971540843058,89.7192664920219,95.7889497499405,92.6716658728269,-28.1801083591331,-22.6460050011908,12.1417242200524,-9.95800785901405,-2.10256013336509,-43.6404441533698
2012.66666666667,90.8406465825196,94.7847106453918,88.6111931412241,95.5356989759467,92.0457132650631,-29.1114551083591,-24.0792569659443,12.5383841390807,-10.177399380805,-3.08368659204573,-45.6194570135747
2012.75,90.4479042629197,95.8394141462253,87.8161109788045,95.0879316503929,91.6919742795904,-29.7228983091212,-25.4394498690164,12.4215229816623,-9.85217909025959,-3.92705406049059,-45.1978923553227
2012.83333333333,90.1853834246249,96.8274529649917,87.3766551559895,94.294790426292,91.4140509645154,-30.3529471302691,-26.7288282924506,11.7344010478685,-9.58244820195285,-4.42639318885449,-43.4198856870684
2012.91666666667,89.9425815670398,97.3444986901643,87.2989819004525,93.5534412955465,91.0670219099786,-31.213193617528,-27.5158311502739,10.7188675875208,-9.80021433674684,-4.49100381043105,-41.5943081686116
2013,89.6934448678257,97.1894915456061,87.5340735889498,92.9872350559657,90.6848118599667,-32.2928435341748,-27.6272803048345,9.640354846392,-10.4333948559181,-4.14458799714218,-40.824487973327
2013.08333333333,89.4949690402477,96.228798523458,87.9689807096928,92.6977673255537,90.4030423910455,-33.3802452964992,-27.1083472255299,8.77168373422243,-11.2073469873779,-3.38351988568707,-41.5373362705406
2013.16666666667,89.5878899738033,94.7765777566087,88.4385270302453,92.8948856870684,90.4069004524887,-33.9720707311265,-26.0668552036199,8.35441176470588,-11.2972969754703,-2.29071207430341,-42.8844724934508
2013.25,90.0982436294356,93.3684448678257,88.8211836151465,93.4899083115027,90.8237437485115,-33.6805787092165,-24.8828530602524,8.58434746368183,-10.4345141700405,-0.97913193617528,-43.3050011907597
2013.33333333333,91.1417480352465,92.4690521552751,89.0517444629674,94.377786377709,91.7345022624434,-32.3308168611574,-23.6735591807573,9.30211955227435,-8.63486544415337,0.574803524648726,-40.9354786854013
2013.41666666667,92.6796141938557,92.4512086211003,89.2644022386282,95.658007859014,93.109770183377,-29.9877232674446,-22.5324005715647,10.1082995951417,-6.19195641819481,2.30821028816385,-35.3291676589664
2013.5,94.3179387949512,93.1067635151227,89.5253810431055,97.2319183138842,94.6601512264825,-27.4236961181234,-21.6373303167421,10.8117527982853,-3.63153131698023,3.89470111931412,-27.863330554894
2013.58333333333,95.829572517266,94.2001131221719,89.8272088592522,98.862568468683,96.1386044296261,-25.1459454632055,-20.7373839009288,11.2034472493451,-1.41428316265778,5.33549654679686,-20.395552512503
2013.66666666667,96.9815015479876,95.4391879018814,90.1804655870445,100.137068349607,97.2601929030722,-23.5755537032627,-19.9298523457966,11.2074660633484,0.357007620862111,6.40643605620386,-14.6197666110979
2013.75,97.7159740414384,96.6672362467254,90.5860978804477,100.75693617528,98.0133067396999,-22.6825732317218,-19.18883067397,10.7103655632293,1.86253274589188,6.63684805906168,-11.339342700643
2013.83333333333,98.2351631340795,97.758758037628,91.0255775184568,100.879816623005,98.5370266730174,-21.9965229816623,-18.2913848535366,9.91037151702786,3.10802572040962,6.36734936889736,-10.2473207906644
2013.91666666667,98.7729518933079,98.6275899023577,91.516628959276,100.725988330555,99.0436175279828,-21.1105739461777,-17.1292569659443,9.08977732793522,4.18267444629674,6.12533341271731,-10.3462967373184
2014,99.2498094784473,99.1094724934508,92.0896701595618,100.416581328888,99.5282507739938,-20.3519230769231,-16.0668611574184,8.64171231245535,5.09124196237199,6.14284948797333,-10.6424982138604
2014.08333333333,99.5229102167183,99.1475470350083,92.5285841867111,100.05411407478,99.8951297928078,-20.060145272684,-15.4726958799714,8.85254822576804,5.73897356513456,6.44607644677304,-10.6523577042153
2014.16666666667,99.4090438199571,98.8295963324601,92.6770778756847,99.5360859728507,100.123213860443,-20.4603893784234,-15.548100738271,9.67970945463206,5.89386758752084,6.61047868540129,-10.6338711598
2014.25,98.8588711597999,98.222076684925,92.5011788521076,99.0164741605144,100.15076804001,-21.4421112169564,-16.2166944510598,10.7753989045011,5.48385329840438,6.12266015718028,-11.214729697547
2014.33333333333,98.0623422243391,97.5048463919981,92.1682245772803,98.5971778994999,99.9581745653727,-22.5999047392236,-17.1464336746844,11.7444748749702,4.82495832341034,4.92001667063587,-12.7917182662539
2014.41666666667,97.2483924743987,96.764967849488,91.8335020242915,98.2117289830912,99.5914860681115,-23.5298047154084,-17.9706358656823,12.2091867111217,3.75835913312693,3.491116932603,-15.1746487258871
2014.5,96.6959156942129,96.0462610145273,91.5786377708978,97.9641640866873,99.1904501071684,-23.8761252679209,-18.2743153131698,12.1787092164801,2.40281019290307,2.425,-17.5745475113122
2014.58333333333,96.5737735175042,95.6599607049297,91.4724696356275,97.993540128602,98.9260776375327,-23.5072576804001,-17.9312753036437,12.1935103596094,1.16080614432008,2.24721957608954,-19.4319183138843
2014.66666666667,96.8761252679209,95.7917242200524,91.5711062157657,98.1876577756609,98.9215289354608,-22.7316206239581,-17.1309657061205,12.4561621814718,0.573011431293165,3.11545010716837,-20.3002976899262
2014.75,97.4022564896404,96.4139378423434,91.7840557275542,98.5207251726601,99.1336925458442,-21.9814181948083,-16.2575970469159,12.6301559895213,0.361592045725173,4.80147654203382,-19.8340795427483
2014.83333333333,97.8913015003572,97.5146106215766,92.1054774946416,99.0050666825435,99.3912300547749,-21.5757561324125,-15.6064062872112,12.3706834960705,0.143063824720172,6.51237794713027,-17.8712729221243
2014.91666666667,98.3154262919743,98.9192664920219,92.555709692784,99.7430578709217,99.7072755417957,-21.4988687782805,-14.869927363658,11.5158430578709,0.05907358894975,7.57954870207192,-14.6421350321505
2015,98.7283936651584,100.243808049536,93.1607168373422,100.891593236485,100.026268159085,-21.5138902119552,-13.872088592522,10.1907775660872,0.170957370802572,7.8988568706835,-10.6966420576328
2015.08333333333,99.1508692545844,101.465033341272,94.0244701119314,102.238003095975,100.352905453679,-21.5270183376995,-12.693653250774,8.61549178375804,0.59988092402953,7.64618956894499,-6.69123005477495
2015.16666666667,99.594290307216,102.496189568945,95.1116456299119,103.522475589426,100.642623243629,-21.378310311979,-11.6018516313408,7.18502024291498,1.38362705406049,7.13800904977375,-3.22267801857585
