"time","bc_serv","bc_transports","bc_heb","bc_info","bc_immp","bc_actspec","bc_servadm"
2012,92.3538,92.81,98.8918,90.3904,98.1697,94.7005,93.136
2012.08333333333,92.6047,93.0814,98.9818,90.6273,98.0783,95.048,93.4863
2012.16666666667,92.663,93.2252,98.971,90.803,97.6503,95.1448,93.522
2012.25,92.5548,93.4104,98.5763,91.0301,97.2455,95.0726,93.4728
2012.33333333333,92.1266,93.2033,97.8583,91.0204,96.6766,94.4688,93.2011
2012.41666666667,90.6611,92.1678,95.8028,89.9088,95.1279,92.8038,92.4159
2012.5,89.2658,91.0657,93.7605,88.491,94.1167,91.2793,91.8252
2012.58333333333,88.0872,89.9849,91.9097,86.9752,93.3716,89.9357,91.4974
2012.66666666667,87.1991,89.1759,90.4998,85.566,92.7052,88.9316,91.2945
2012.75,86.6745,88.9342,89.6749,84.5606,92.3148,88.5626,91.1274
2012.83333333333,86.5074,88.9634,89.3512,84.0067,92.1218,88.6442,90.7099
2012.91666666667,86.3571,89.0817,89.3305,83.8773,91.9704,88.6739,89.7905
2013,86.0994,89.2622,88.9782,84.0993,91.74,88.5399,88.7634
2013.08333333333,85.6352,89.1046,88.6486,84.2548,91.3905,87.9113,87.6115
2013.16666666667,85.0184,88.7271,87.9301,84.1873,91.1826,87.2102,86.892
2013.25,84.7993,88.3118,87.3846,84.1169,91.2811,86.7628,86.9201
2013.33333333333,85.0939,88.2791,87.2045,84.1246,91.4408,86.665,87.9845
2013.41666666667,85.946,88.9583,87.576,84.2889,92.0281,87.273,89.6579
2013.5,87.2401,90.1527,88.2803,84.6716,92.9781,88.4563,91.3754
2013.58333333333,88.7618,91.8597,89.2405,85.3301,93.7685,89.7746,93.1674
2013.66666666667,90.2026,93.8668,90.2452,86.1564,94.7001,91.0489,94.5059
2013.75,91.1512,95.5759,91.0231,86.7671,95.4698,91.9665,95.2734
2013.83333333333,91.75,96.8234,91.6415,87.184,96.0997,92.5131,95.6923
2013.91666666667,92.039,97.7135,91.8595,87.3084,96.5247,92.9486,96.0581
2014,92.271,98.1163,92.1342,87.4391,96.8634,93.3171,96.3303
