"time","bc_serv","bc_transports","bc_heb","bc_info","bc_immp","bc_actspec","bc_servadm"
2012,92.2986,92.7021,99.0591,90.2288,98.2691,94.8303,93.405
2012.08333333333,92.546,92.9853,99.1413,90.4715,98.1746,95.1863,93.7619
2012.16666666667,92.6019,93.1506,99.1202,90.6553,97.7379,95.2805,93.8059
2012.25,92.4852,93.3563,98.6882,90.8928,97.3057,95.1861,93.7695
2012.33333333333,92.0621,93.1354,97.9253,90.8838,96.7076,94.5392,93.5159
2012.41666666667,90.582,92.0665,95.7969,89.7607,95.1198,92.8259,92.7601
2012.5,89.1724,90.911,93.6783,88.3231,94.0695,91.2557,92.1994
2012.58333333333,87.9853,89.7802,91.7768,86.7934,93.2986,89.8803,91.9016
2012.66666666667,87.1053,88.9352,90.3453,85.3786,92.6238,88.8675,91.7261
2012.75,86.5732,88.6888,89.5107,84.3734,92.2338,88.5058,91.5849
2012.83333333333,86.412,88.7285,89.1853,83.8362,92.0406,88.6027,91.1669
2012.91666666667,86.2837,88.8672,89.1686,83.736,91.8847,88.6434,90.2178
2013,86.065,89.0672,88.7994,83.9879,91.6435,88.5139,89.1607
2013.08333333333,85.6319,88.9083,88.4439,84.1526,91.2772,87.8768,87.9808
2013.16666666667,85.0087,88.5244,87.6906,84.0762,91.0361,87.1626,87.2374
2013.25,84.7946,88.102,87.1259,83.9948,91.109,86.704,87.267
2013.33333333333,85.0692,88.0704,86.9458,83.9897,91.2623,86.6029,88.3718
2013.41666666667,85.8815,88.7708,87.3306,84.1452,91.852,87.2122,90.095
2013.5,87.1331,90.0038,88.0524,84.537,92.8157,88.4022,91.8538
2013.58333333333,88.6353,91.7603,89.0318,85.2174,93.6316,89.7304,93.6838
2013.66666666667,90.0793,93.8287,90.0536,86.0701,94.5886,91.015,95.0516
2013.75,91.0248,95.5883,90.8414,86.6969,95.383,91.9403,95.8358
2013.83333333333,91.6321,96.8778,91.4854,87.1207,96.025,92.4974,96.2668
2013.91666666667,91.9248,97.803,91.7231,87.244,96.4629,92.9512,96.6461
2014,92.1625,98.2234,92.0273,87.3721,96.8097,93.3385,96.9322
2014.08333333333,92.2853,98.4615,92.2648,87.3476,97.1552,93.7711,97.071
2014.16666666667,92.4103,98.4464,92.4569,87.4449,97.0881,94.2202,97.124
2014.25,92.4609,98.3095,92.7652,87.4401,96.9102,94.4772,96.929
2014.33333333333,92.3767,98.0182,93.1175,87.3447,96.5546,94.4834,96.6535
2014.41666666667,92.19,97.5315,93.4759,87.2242,96.182,94.2251,96.3148
2014.5,91.8757,97.1555,93.8409,87.0381,95.5703,93.5427,96.0911
2014.58333333333,91.5676,96.6563,94.2328,87.0242,95.1186,92.7553,95.8986
2014.66666666667,91.2518,96.311,94.2697,87.1877,94.7853,91.9993,95.4465
2014.75,91.0525,95.7049,94.3579,87.6268,94.8132,91.357,94.969
2014.83333333333,90.986,95.3088,94.2708,88.2535,94.8893,90.8237,94.4881
2014.91666666667,91.0429,94.8012,94.1683,88.9939,95.1864,90.4972,93.8798
2015,91.3412,94.4158,94.1942,89.7799,95.8486,90.4385,93.4548
2015.08333333333,91.9536,94.5563,94.3123,90.5061,96.5033,90.7214,93.5958
2015.16666666667,92.8838,95.0796,94.8175,91.2625,97.263,91.3028,94.3634
2015.25,93.984,96.3431,95.362,91.9577,97.9218,92.1651,95.3844
2015.33333333333,95.1881,97.6979,95.7656,92.5383,98.7448,93.4672,96.6724
2015.41666666667,96.4306,99.2614,96.3471,93.2005,99.5947,94.8693,98.1545
2015.5,97.3249,100.3538,96.4991,93.7197,100.3534,96.2283,99.48
2015.58333333333,97.9946,101.112,96.4242,94.3478,101.0742,97.3983,100.4568
2015.66666666667,98.4475,101.3686,96.3107,95.0756,101.6296,98.33,101.1612
2015.75,98.764,101.2382,96.1091,95.8463,101.8599,99.0114,101.7133
2015.83333333333,98.8896,101.1586,95.7747,96.4739,101.7125,99.1867,101.9975
2015.91666666667,99.0541,101.1743,95.3533,97.0951,101.5849,99.0832,102.2091
2016,99.2643,101.3515,95.1379,97.5381,101.2653,98.925,102.3555
2016.08333333333,99.4039,101.5619,94.9591,97.6482,100.9659,98.6777,102.6055
2016.16666666667,99.583,101.8643,95.034,97.5988,101.1087,98.682,102.8727
2016.25,99.6039,101.9555,94.734,97.4321,101.2348,98.866,103.0447
2016.33333333333,99.8413,102.0529,95.0697,97.4629,101.4512,99.384,103.2654
2016.41666666667,99.9346,101.9334,95.3343,97.7579,101.6892,99.8881,103.1498
2016.5,100.1518,102.0065,95.5992,98.2559,102.053,100.435,102.9159
2016.58333333333,100.4344,102.3108,95.9863,98.9753,102.4424,100.7228,102.7467
2016.66666666667,100.8082,102.859,96.8208,99.6764,102.7823,100.9268,102.5814
2016.75,101.2341,103.595,97.5326,100.2128,103.0549,101.2022,102.7587
2016.83333333333,101.6534,104.3894,98.3995,100.3966,103.4752,101.4501,103.2775
2016.91666666667,102.1683,105.2651,99.2552,100.313,103.9074,102.0905,104.22
2017,102.4698,105.9033,99.8984,100.1178,103.9729,102.6317,105.1823
2017.08333333333,102.7422,106.3519,100.5784,99.7784,104.41,103.2685,105.9899
2017.16666666667,102.9417,106.6808,100.7985,99.6769,104.9167,103.8647,106.4661
2017.25,103.2518,107.0596,101.3391,99.7624,105.5001,104.3963,106.5322
2017.33333333333,103.5394,107.5178,101.6005,100.0569,106.1965,104.7371,106.238
2017.41666666667,104.0148,108.2045,101.8745,100.7888,106.2511,105.2074,105.6639
2017.5,104.8248,109.1794,102.2669,101.9107,105.674,105.8256,105.4641
2017.58333333333,105.7008,110.2071,103.0047,103.1034,103.8962,106.461,105.6996
2017.66666666667,106.4852,111.4198,103.9769,104.0916,101.0071,107.1667,106.3201
2017.75,107.1851,112.6759,104.9882,104.8384,97.4308,107.7937,107.503
2017.83333333333,107.6979,113.5564,106.1452,105.1266,93.7733,108.4342,108.8228
2017.91666666667,107.8898,114.2254,107.3424,104.9017,90.7909,108.7624,110.0268
2018,107.7016,114.3918,107.8678,104.2521,88.7927,108.9392,110.8276
2018.08333333333,107.3028,114.3144,107.8043,103.4423,87.9439,108.8365,111.148
2018.16666666667,106.7806,113.9807,107.4257,102.7393,87.4314,108.5013,111.0023
2018.25,106.2032,113.1675,107.062,102.1431,87.4858,108.0249,110.5539
2018.33333333333,105.5621,112.4389,106.5855,101.6375,87.6137,107.3897,109.7673
2018.41666666667,105.06,111.8579,106.5869,101.323,87.2865,106.7985,108.9923
2018.5,104.6878,111.1291,106.8835,101.1302,87.3424,106.1592,108.3297
2018.58333333333,104.3263,110.3204,107.051,100.9698,87.6931,105.7505,107.5892
2018.66666666667,103.9743,109.7034,107.095,100.778,88.5772,105.3706,106.864
2018.75,103.6447,109.1841,106.593,100.6087,89.8643,105.1738,106.0999
2018.83333333333,103.5164,108.8548,106.1073,100.7103,91.5661,105.1395,105.3453
2018.91666666667,103.5004,108.4578,105.3307,100.9603,93.3812,105.3835,104.5379
2019,103.8278,108.2244,104.9387,101.5876,94.993,105.851,103.7098
2019.08333333333,104.3155,108.2397,104.8832,102.4887,96.3187,106.3541,102.8
2019.16666666667,104.9164,108.1656,104.9457,103.5232,97.1237,106.8881,102.1532
2019.25,105.4253,107.9923,104.8272,104.4998,97.8948,107.2959,101.5364
2019.33333333333,105.6896,107.9105,104.5823,105.0233,98.2131,107.6329,101.0163
2019.41666666667,105.7436,107.5991,104.5475,105.1678,98.3996,107.8373,100.8717
2019.5,105.668,107.1243,104.3512,104.8198,98.9092,108.2279,101.08
2019.58333333333,105.6833,106.5778,104.4652,104.3819,99.6018,108.7662,101.5947
2019.66666666667,106.1128,106.2577,105.4986,103.8523,100.557,109.7175,102.9094
2019.75,107.8699,106.867,107.8627,104.537,102.5013,111.9175,105.0351
2019.83333333333,107.7202,106.0757,108.3311,104.2347,103.5582,111.9614,105.0411
2019.91666666667,104.3214,103.4062,104.8797,102.1114,101.3497,108.6036,101.655
2020,98.5348,99.7646,98.4231,98.6955,96.608,102.1849,95.8864
2020.08333333333,89.6818,94.3335,88.6983,93.14,89.2654,92.2996,87.3139
2020.16666666667,79.8017,88.8398,77.2816,86.669,80.3828,81.0378,78.2884
2020.25,71.8351,85.4138,68.0173,80.6131,73.1433,70.9839,72.1168
2020.33333333333,69.7099,85.9249,65.0281,77.9462,70.1964,67.1048,71.8896
2020.41666666667,72.2015,89.3594,67.5017,77.8846,72.0709,68.0788,76.3844
2020.5,77.6557,94.0177,72.8155,80.3053,77.1665,73.0108,83.0007
2020.58333333333,82.9125,97.6772,77.7185,83.4002,82.2234,78.4459,88.9573
2020.66666666667,86.4907,99.4535,80.1406,86.3907,85.6421,82.8548,92.3141
2020.75,88.488,99.7445,79.8281,89.2612,87.6918,85.9403,93.3968
2020.83333333333,87.1831,97.774,75.2702,90.5771,87.5102,85.6078,90.8077
2020.91666666667,86.4078,96.7012,70.885,92.2215,87.1167,85.8666,88.6596
2021,87.5503,97.4887,70.216,94.2904,89.1868,87.09,88.4839
