"time","ivv_commerce","ivv_45","ivv_46","ivv_47"
2012,83.50657,80.43066,87.4902,77.4413
2012.08333333333,83.56464,80.50857,87.53198,77.51832
2012.16666666667,83.49089,80.3551,87.47754,77.44439
2012.25,83.58429,80.26986,87.62217,77.52074
2012.33333333333,83.93624,80.28833,88.05747,77.86049
2012.41666666667,83.72438,79.64083,87.88094,77.76179
2012.5,83.7337,79.24225,87.9067,77.90416
2012.58333333333,83.66994,78.93993,87.83483,77.9495
2012.66666666667,83.56732,78.66367,87.6604,78.03493
2012.75,83.44735,78.52162,87.42357,78.12321
2012.83333333333,83.26148,78.25087,87.13018,78.15479
2012.91666666667,83.22395,78.08633,87.0397,78.25641
2013,83.20341,77.9174,86.96573,78.38135
2013.08333333333,83.21632,77.65501,86.96223,78.53202
2013.16666666667,83.27953,77.39497,87.04426,78.6918
2013.25,83.40992,77.4868,87.16896,78.84401
2013.33333333333,83.51484,77.56077,87.25571,78.99155
2013.41666666667,83.5911,77.69127,87.27321,79.14904
2013.5,83.7733,78.16036,87.3986,79.31023
2013.58333333333,83.97489,78.63161,87.55745,79.47111
2013.66666666667,84.17461,79.02551,87.75938,79.58258
2013.75,84.3514,79.30384,87.96573,79.66232
2013.83333333333,84.53476,79.37944,88.21514,79.77321
2013.91666666667,84.62961,79.29246,88.37318,79.82998
2014,84.61039,78.95454,88.39747,79.86962
2014.08333333333,84.55569,78.53486,88.37901,79.90324
2014.16666666667,84.50812,78.37678,88.27658,80.00252
2014.25,84.52647,78.45402,88.25136,80.07311
2014.33333333333,84.52556,78.53193,88.17676,80.17365
2014.41666666667,84.6547,78.89568,88.24717,80.31105
2014.5,84.76209,79.35372,88.24679,80.46623
2014.58333333333,84.89742,79.70699,88.27988,80.6975
2014.66666666667,84.97627,79.94014,88.24676,80.91603
2014.75,85.03093,80.17194,88.16642,81.14371
2014.83333333333,85.11613,80.39602,88.14256,81.36748
2014.91666666667,85.21325,80.6648,88.10361,81.63949
2015,85.40978,80.91399,88.24798,81.90774
2015.08333333333,85.62441,81.27761,88.42623,82.12436
2015.16666666667,85.89251,81.76719,88.63259,82.41205
2015.25,86.1752,82.21912,88.82295,82.79299
2015.33333333333,86.44041,82.7618,88.93071,83.23216
2015.41666666667,86.58229,83.2974,88.89794,83.52847
2015.5,86.65671,83.66875,88.8026,83.78675
2015.58333333333,86.76333,84.00653,88.75906,84.06668
2015.66666666667,86.89096,84.38099,88.81004,84.22445
2015.75,87.0905,84.62354,89.03783,84.34921
2015.83333333333,87.41745,85.04637,89.43278,84.50427
2015.91666666667,87.85707,85.59644,89.89209,84.85867
2016,88.27775,86.33841,90.31006,85.14544
2016.08333333333,88.55906,86.8968,90.54751,85.39003
2016.16666666667,88.65212,87.29415,90.55328,85.51472
2016.25,88.62585,87.60278,90.38531,85.60387
2016.33333333333,88.47932,87.69704,90.06522,85.67301
2016.41666666667,88.35255,87.84452,89.81341,85.65564
2016.5,88.37721,88.05523,89.74851,85.76135
2016.58333333333,88.53538,88.63536,89.7883,85.95285
2016.66666666667,88.83014,89.29753,90.01003,86.22175
2016.75,89.21957,90.08453,90.34664,86.5387
2016.83333333333,89.62962,90.79245,90.73531,86.86058
2016.91666666667,89.99925,91.42925,91.03754,87.24009
2017,90.33643,92.04983,91.31327,87.56814
2017.08333333333,90.69966,92.50882,91.64651,87.94391
2017.16666666667,91.07345,93.11027,92.04701,88.16888
2017.25,91.44451,93.60047,92.44694,88.43232
2017.33333333333,91.82649,94.19473,92.85333,88.67794
2017.41666666667,92.15424,94.69558,93.24752,88.80753
2017.5,92.58776,95.41914,93.67615,89.12287
2017.58333333333,92.85574,96.0375,93.88868,89.33789
2017.66666666667,93.11544,96.64697,94.01552,89.68673
2017.75,93.33561,97.32525,94.08173,89.9919
2017.83333333333,93.5012,97.78056,94.06587,90.36476
2017.91666666667,93.62403,98.20008,94.03638,90.64018
2018,93.76296,98.44372,94.06989,90.9251
2018.08333333333,93.89816,98.7557,94.12395,91.12785
2018.16666666667,94.08284,98.97955,94.3136,91.27789
2018.25,94.30839,99.23465,94.55661,91.44877
2018.33333333333,94.43078,99.33541,94.7161,91.50783
2018.41666666667,94.55725,99.34261,94.87174,91.63069
2018.5,94.59726,99.04859,94.97077,91.71789
2018.58333333333,94.60961,98.55364,95.09047,91.76276
2018.66666666667,94.64956,98.2005,95.18569,91.88273
2018.75,94.75712,97.92886,95.37075,92.02033
2018.83333333333,94.88234,97.91598,95.51569,92.17528
2018.91666666667,95.20018,98.32344,95.86097,92.39933
2019,95.57913,99.14097,96.18066,92.68559
2019.08333333333,95.99425,100.04864,96.55803,92.93976
2019.16666666667,96.42795,100.92507,96.98811,93.16799
2019.25,96.77627,101.53684,97.35122,93.36075
2019.33333333333,97.07257,102.06649,97.67386,93.49137
2019.41666666667,97.25019,102.33661,97.84635,93.63265
2019.5,97.32956,102.37553,97.93083,93.71935
2019.58333333333,97.4254,102.48328,97.97573,93.90804
2019.66666666667,98.00838,103.86765,98.34256,94.528
2019.75,98.60449,104.89854,98.76782,95.24909
2019.83333333333,97.60102,102.18254,98.09087,94.42964
2019.91666666667,95.44632,96.74341,96.49416,92.76249
2020,92.4561,89.15913,94.24699,90.52664
2020.08333333333,88.69039,80.45072,91.40146,87.33362
2020.16666666667,85.52193,73.42939,88.81379,84.87936
2020.25,84.43115,71.97608,87.61923,84.16623
2020.33333333333,86.5812,78.10421,88.71159,86.47671
2020.41666666667,90.13611,87.7686,91.08898,89.4022
2020.5,93.67351,96.70746,93.60036,92.35497
2020.58333333333,96.33934,102.81677,95.58461,94.70317
2020.66666666667,97.90826,105.85586,97.01848,95.83169
2020.75,98.21345,104.92362,97.58321,96.22367
2020.83333333333,97.23736,101.40319,97.28885,95.13307
2020.91666666667,97.05058,99.45441,97.23269,95.53814
2021,97.38496,99.07563,97.65641,96.03728
2021.08333333333,97.94888,99.48443,98.21429,96.68563
2021.16666666667,98.36662,99.6742,98.67154,97.13331
2021.25,98.89267,99.96886,99.13124,97.90078
2021.33333333333,99.50329,100.23689,99.59807,98.95893
2021.41666666667,99.86226,99.88123,100.04984,99.48132
2021.5,100.37055,99.73804,100.37291,100.66866
2021.58333333333,100.73525,99.79559,100.61029,101.43236
2021.66666666667,101.03018,99.70512,100.81657,102.08807
2021.75,101.42353,99.90525,101.19758,102.59736
2021.83333333333,101.6742,99.86003,101.58462,102.7219
2021.91666666667,101.85254,99.63068,101.83907,102.94695
2022,102.14887,99.38713,102.28572,103.20779
2022.08333333333,102.21975,98.55768,102.52401,103.38409
2022.16666666667,102.10838,97.74804,102.50872,103.42192
2022.25,101.91274,97.20118,102.27311,103.47392
2022.33333333333,101.70734,97.14936,101.93995,103.44609
2022.41666666667,101.67695,97.61672,101.83993,103.31237
2022.5,101.71147,98.54647,101.72022,103.21924
2022.58333333333,101.88503,99.79033,101.75713,103.14702
2022.66666666667,102.07048,100.92846,101.85752,103.04405
2022.75,102.16513,101.92061,101.87371,102.86295
2022.83333333333,101.96197,102.49696,101.54848,102.52659
2022.91666666667,101.5386,103.08351,100.86873,102.12129
2023,101.17502,103.83999,100.23996,101.73818
2023.08333333333,100.71739,104.40236,99.48592,101.37072
2023.16666666667,100.51165,105.29853,99.0496,101.08482
2023.25,100.5149,106.27739,98.87536,100.96541
2023.33333333333,100.7649,107.37763,99.06285,100.92794
2023.41666666667,101.02434,108.2077,99.32184,100.91184
2023.5,101.24025,109.02909,99.4754,100.95833
2023.58333333333,101.28375,109.41832,99.47495,100.92117
2023.66666666667,101.286,109.57324,99.37449,101.05141
2023.75,101.26922,109.52652,99.24152,101.27812
2023.83333333333,101.19252,109.05681,99.07622,101.56657
2023.91666666667,101.3499,108.71535,99.27984,101.87519
2024,101.47566,108.02719,99.51232,102.18585
2024.08333333333,101.55176,107.2697,99.74814,102.35262
2024.16666666667,101.5142,106.35563,99.86676,102.43315
2024.25,101.45249,105.52567,99.91592,102.52538
2024.33333333333,101.20628,104.58496,99.67714,102.59924
2024.41666666667,100.99248,103.95762,99.31566,102.87528
2024.5,100.83623,103.6823,98.94036,103.2053
2024.58333333333,100.75381,103.5472,98.62596,103.6013
2024.66666666667,100.70352,103.51202,98.38758,103.91041
2024.75,100.9402,103.75576,98.51309,104.35971
2024.83333333333,100.63131,103.34653,98.21566,104.0743
2024.91666666667,100.55652,103.04355,98.21213,103.96814
2025,100.64579,102.89473,98.3641,104.04926
2025.08333333333,100.55422,102.72546,98.28635,103.96866
