"time","ivv_commerce","ivv_45","ivv_46","ivv_47"
2012,83.51142,80.42697,87.49473,77.45537
2012.08333333333,83.56922,80.50474,87.53643,77.53245
2012.16666666667,83.49549,80.35056,87.48196,77.45839
2012.25,83.5893,80.264,87.62737,77.53559
2012.33333333333,83.94182,80.28122,88.06347,77.87611
2012.41666666667,83.73095,79.63304,87.88767,77.77782
2012.5,83.74101,79.2341,87.91351,77.92023
2012.58333333333,83.6778,78.93156,87.84068,77.96562
2012.66666666667,83.57473,78.65521,87.66631,78.05074
2012.75,83.45487,78.51329,87.42915,78.13865
2012.83333333333,83.26903,78.24221,87.13582,78.16976
2012.91666666667,83.2314,78.07773,87.04575,78.27184
2013,83.21086,77.90887,86.97292,78.39711
2013.08333333333,83.22478,77.64722,86.96923,78.54713
2013.16666666667,83.28851,77.38756,87.0508,78.70713
2013.25,83.41894,77.48012,87.17465,78.85939
2013.33333333333,83.52386,77.55472,87.26066,79.00739
2013.41666666667,83.60008,77.68603,87.278,79.16513
2013.5,83.78176,78.15601,87.40408,79.32802
2013.58333333333,83.98261,78.62717,87.56397,79.48978
2013.66666666667,84.18213,79.02174,87.76711,79.60167
2013.75,84.35864,79.29998,87.97435,79.68161
2013.83333333333,84.54188,79.37576,88.22354,79.79192
2013.91666666667,84.63546,79.28858,88.38164,79.84837
2014,84.61572,78.9501,88.4055,79.88765
2014.08333333333,84.56033,78.53008,88.38713,79.9217
2014.16666666667,84.5126,78.37122,88.28522,80.02119
2014.25,84.53075,78.4485,88.26069,80.09153
2014.33333333333,84.53053,78.52641,88.18672,80.19127
2014.41666666667,84.66075,78.89103,88.25758,80.32728
2014.5,84.76904,79.35013,88.25709,80.48071
2014.58333333333,84.9049,79.70463,88.28897,80.7111
2014.66666666667,84.98375,79.93841,88.25442,80.92926
2014.75,85.03906,80.16985,88.17251,81.15761
2014.83333333333,85.12344,80.39321,88.14735,81.38223
2014.91666666667,85.21972,80.66085,88.10795,81.65534
2015,85.4152,80.90872,88.25253,81.92453
2015.08333333333,85.62936,81.27173,88.43168,82.14179
2015.16666666667,85.8973,81.76122,88.63798,82.43013
2015.25,86.18041,82.21347,88.82809,82.81197
2015.33333333333,86.44713,82.75718,88.93466,83.2521
2015.41666666667,86.5904,83.2933,88.90061,83.54792
2015.5,86.66596,83.66494,88.80484,83.80611
2015.58333333333,86.77249,84.00247,88.76182,84.08499
2015.66666666667,86.89963,84.37657,88.81428,84.24117
