"time","creation_ent_ens","creation_ent_be","creation_ent_cz","creation_ent_fz","creation_ent_gi","creation_ent_g","creation_ent_h","creation_ent_i","creation_ent_jz","creation_ent_kz","creation_ent_lz","creation_ent_mn","creation_ent_oq","creation_ent_ru"
2012,47958.9664668124,2331.44955799106,1932.57170988792,7241.27134516587,12735.2453819951,9714.79892849314,807.39013335995,2213.05632014207,2364.52393300734,1150.78924355405,1629.53219546114,9724.30298853568,5160.56649669519,5621.28532440692
2012.08333333333,47824.4339270579,2341.64372983443,1942.16102568414,7230.76692126737,12658.1477307773,9643.97042287439,818.80246187295,2195.37484602996,2362.02780626379,1151.22374780439,1558.02325294685,9724.51337946901,5151.13211953082,5646.95523916396
2012.16666666667,47725.2038503338,2353.86661577449,1953.84770705192,7203.13298643812,12599.7103892517,9586.17888622069,833.946498406307,2179.58500462469,2366.5926578967,1162.21676815223,1486.63826220106,9751.06446521971,5138.35027832554,5663.63142707424
2012.25,47678.2220692916,2368.95251222465,1968.82154350687,7177.49920964559,12580.4472404393,9558.43455809318,853.773760466712,2168.23892187945,2371.75681858048,1181.51532889395,1423.32142908342,9780.77072182308,5124.87836461196,5669.08044398911
2012.33333333333,47730.1147136159,2384.63218786318,1984.490671186,7163.55841224141,12619.353555514,9576.97699483929,877.670804595333,2164.7057560794,2381.62741080307,1208.80855068192,1376.5641150646,9823.07192512752,5112.82496801069,5659.67358830949
2012.41666666667,47839.712185765,2396.68430304821,1995.73750485916,7178.58247389328,12698.8870195033,9630.67526081107,898.988737895787,2169.22302079641,2387.033534637,1236.63288222461,1348.02435508337,9866.71785271223,5105.30652514449,5621.8432395185
2012.5,47850.2479161705,2392.14610621577,1991.11276494403,7200.6076446773,12760.6325910931,9677.18075732317,907.90467968564,2175.54715408431,2375.00809716599,1260.8487735175,1329.54584424863,9872.95123839009,5101.40366753989,5557.10395332222
2012.58333333333,47606.6757561324,2365.79536794475,1967.06715884734,7196.1253869969,12744.3761014527,9663.9624910693,899.764170040486,2180.64944034294,2339.9181352703,1276.5278042391,1309.50869254584,9805.93575851393,5092.4096808764,5476.07882829245
2012.66666666667,47110.6805787092,2321.63711598,1928.30548940224,7139.57341033579,12649.7066563467,9588.26280066682,878.362348178138,2183.08150750179,2291.27155275065,1283.77220766849,1281.34788044773,9671.47558942605,5078.32079066444,5393.57537508931
2012.75,46532.6123481781,2276.10502500595,1888.20921648011,7031.40849011669,12557.2192783996,9511.68391283639,854.442426768278,2191.09293879495,2244.21231245535,1289.16384853537,1254.65944272446,9499.96165753751,5068.70284591569,5311.1794474875
2012.83333333333,46092.7052274351,2245.12568468683,1862.78864015242,6885.3193617528,12540.4785067873,9500.5532269588,836.606215765658,2203.31906406287,2212.68581805192,1298.96165753751,1236.00958561562,9350.6105025006,5088.76488449631,5234.74922600619
2012.91666666667,45996.4217670874,2239.01375327459,1859.27881638485,6748.46999285544,12637.5057156466,9585.93760419148,833.340140509645,2218.22797094546,2203.57733984282,1310.81221719457,1230.50785901405,9281.70856156228,5154.4592760181,5190.36705167897
2013,46277.7353536556,2257.89985710884,1876.34847582758,6660.60032150512,12842.2452964992,9757.17468444868,849.194629673732,2235.87598237676,2215.24190283401,1319.0209573708,1232.87991188378,9309.02173136461,5261.94778518695,5178.87758990236
2013.08333333333,46748.9682662539,2292.57329125982,1901.86877828054,6626.33883067397,13082.5880566802,9954.28625863301,878.180697785187,2250.12110026197,2236.74208144796,1317.67349368897,1236.44736842105,9402.59954751131,5378.81668254346,5175.18891402715
