"time","bc_comd","compre","ossk","tcapa","tcapre"
2012,90.6955076087157,-17.9770332959658,21.3079399896544,-15.0232030868437,-13.0236489668461
2012.08333333333,91.5249071409369,-16.9645406651621,20.305150614787,-14.6833695031636,-11.0469965872381
2012.16666666667,92.275740388902,-16.0866008157883,18.989531555179,-13.802065417886,-9.40342406792725
2012.25,92.8088060580915,-15.3572679546596,17.7585420165843,-13.4423230391125,-8.24072988818789
2012.33333333333,92.5927203992035,-14.9260568828619,16.4510626561239,-13.8156375790762,-8.13326350058408
2012.41666666667,91.7967724554952,-15.1364741948518,15.0446888266947,-14.8930153838484,-9.12013546971595
2012.5,90.5535960943082,-15.7403608001905,13.6721124077161,-16.4715289354608,-10.7797570850202
2012.58333333333,89.1551024053346,-16.7998987854251,12.5664443915218,-17.8718325791855,-12.6466718266254
2012.66666666667,88.0726601571803,-18.0089902357704,11.830959752322,-18.6624851155037,-14.0902834008097
2012.75,87.4696415813289,-19.0349249821386,11.3496844486783,-19.0716361038342,-14.967641105025
2012.83333333333,87.2559537985234,-19.5397356513456,11.0193200762086,-19.6898785425101,-15.5582281495594
2012.91666666667,87.1556561085973,-19.570427482734,10.6780245296499,-21.0440521552751,-16.3899380804954
2013,86.9910097642296,-19.2583650869255,10.1033222195761,-22.9482733984282,-17.4737556561086
2013.08333333333,86.3963979518933,-19.1976125267921,9.52849487973327,-25.1597523219814,-18.9401286020481
2013.16666666667,85.4459871397952,-19.6301500357228,9.35067277923315,-27.3347761371755,-20.2905870445344
2013.25,84.6767920933556,-20.1090319123601,9.52561919504644,-28.8427244582043,-20.8399559418909
2013.33333333333,84.878935460824,-20.0028161467016,9.76344367706597,-28.5514408192427,-19.9337342224339
2013.41666666667,86.2379733269826,-19.0346272922124,9.87533936651584,-26.3565134555847,-17.822588711598
2013.5,88.4628482972136,-17.3452607763753,9.66116932603001,-22.8880388187664,-14.823850916885
2013.58333333333,91.008382948321,-15.3113777089783,9.17751845677542,-18.8953738985473,-11.5737913788997
2013.66666666667,93.2142712550607,-13.5185996665873,8.86780185758514,-15.2660276256251,-8.86355679923791
2013.75,94.4851333650869,-12.7004167658966,8.86923076923077,-12.4482019528459,-7.70670397713741
2013.83333333333,94.8603119790426,-12.7309418909264,9.01040128602048,-11.0624910693022,-8.02231483686592
2013.91666666667,94.7734341509883,-13.0484936889736,8.9476899261729,-11.2124732079066,-9.01645034532031
2014,94.6756608716361,-13.2130328649678,8.56944510597761,-12.6588116218147,-10.0550785901405
2014.08333333333,94.9785306025244,-12.8316444391522,7.78251964753513,-14.2865920457252,-10.4027804239105
2014.16666666667,95.664604667778,-11.9492200523934,6.72742319599905,-14.9489640390569,-9.97981066920695
2014.25,96.1376280066683,-11.2833353179328,5.80744224815432,-14.8038521076447,-9.55026792093356
2014.33333333333,95.8642414860681,-11.4322755417957,5.26309240295308,-14.7334424863063,-9.67709573708026
2014.41666666667,94.8090735889497,-12.3217730412003,5.03403191236009,-15.3993153131698,-10.4250059537985
2014.5,93.2359252202906,-13.761044296261,5.41065729935699,-16.8688140033341,-11.4516849249821
2014.58333333333,91.6039116456299,-15.1798404381996,6.4030721600381,-18.7108954512979,-12.4664384377233
2014.66666666667,90.6157954274827,-15.8912181471779,7.77352345796618,-19.9771314598714,-12.6992914979757
2014.75,90.8547273160276,-15.3477911407478,9.44683257918552,-19.6989819004525,-11.6332519647535
2014.83333333333,92.4636103834246,-13.5047511312217,11.10088711598,-17.3378125744225,-9.4597463681829
2014.91666666667,95.0744046201476,-10.7528101929031,11.963455584663,-13.2291617051679,-6.6393903310312
2015,98.0563050726363,-7.65574541557514,11.5989699928554,-8.94163491307454,-3.71603357942367
2015.08333333333,100.6423374613,-4.99683257918552,10.2539890450107,-6.05919861871874,-1.20602524410574
2015.16666666667,102.380787092165,-3.33428197189807,8.56556322934032,-4.86679566563467,0.455864491545606
2015.25,103.367658966421,-2.56870683496071,7.21636699214099,-4.37514884496309,1.58035246487259
2015.33333333333,103.985800190522,-2.37278518694927,6.56488449630865,-3.56908192426768,2.39869611812336
2015.41666666667,104.63540128602,-2.28369254584425,6.44241486068111,-1.80229221243153,3.25155989521315
2015.5,105.348892593475,-2.07820909740414,6.52336865920457,0.331590854965468,4.21464039056918
2015.58333333333,106.004691593236,-1.76565253631817,6.72229697547035,2.00748987854251,5.15969873779471
2015.66666666667,106.286318170993,-1.82330912121934,7.26047868540129,2.34203381757561,5.71057989997619
2015.75,106.052387473208,-2.33384734460586,8.12781614670159,0.827435103596095,5.34894617766135
2015.83333333333,105.333216241962,-3.32293403191236,9.34299237913789,-2.08788402000476,4.02786377708978
2015.91666666667,104.426232436294,-4.61045487020719,10.8840319123601,-5.00468563943796,2.31791497975709
2016,103.703215051203,-5.86317575613241,12.1907001667064,-6.46943319838057,0.706799237913789
2016.08333333333,103.413366277685,-6.6728685401286,12.837955465587,-5.95868659204572,-0.279030721600381
2016.16666666667,103.646338413908,-6.72816742081448,12.88173374613,-4.0749226006192,-0.475750178613956
2016.25,104.166349130745,-6.08759228387711,12.5282090974041,-2.03934270064301,-0.189676113360324
2016.33333333333,104.625994284353,-5.16460466777804,12.1181471778995,-1.0202548225768,0.0118421052631578
2016.41666666667,104.620153608002,-4.6337044534413,12.1841390807335,-1.83615146463444,-0.188979518933079
2016.5,104.217938794951,-4.73276970707311,12.8914503453203,-4.05976422957847,-0.511050250059538
2016.58333333333,103.788586568231,-5.19268873541319,13.8242081447964,-6.36285425101214,-0.473142414860681
2016.66666666667,103.654215289355,-5.58529411764706,14.580209573708,-7.68546082400572,0.0824065253631817
2016.75,104.134240295308,-5.45851393188854,14.7539711836151,-7.02411883781853,1.129060490593
2016.83333333333,105.152899499881,-4.69810073827102,14.3172422005239,-4.93612169564182,2.43921171707549
2016.91666666667,106.3173374613,-3.39198618718743,13.4171648011431,-2.70947249345082,3.66075256013337
2017,107.206578947368,-2.12984639199809,12.3496189568945,-1.64860681114551,4.52166587282686
2017.08333333333,107.75020242915,-1.12068349607049,11.3544117647059,-1.90718028101929,5.03307335079781
2017.16666666667,107.992450583472,-0.7907358894975,10.6126696832579,-3.04852941176471,5.09906525363182
2017.25,108.141497975708,-1.15783519885687,10.3770123839009,-4.25615027387473,4.82588116218147
2017.33333333333,108.614908311503,-1.67613122171946,10.5749285544177,-4.54457608954513,4.60478090021434
2017.41666666667,109.672672064777,-1.57237437485115,10.787681590855,-3.807233865206,4.74442129078352
2017.5,111.21105025006,-0.560651345558467,10.8255715646583,-2.54958918790188,5.32940581090736
2017.58333333333,112.862062395809,1.1438080495356,10.8538580614432,-1.49223029292689,6.24029530840676
2017.66666666667,114.403947368421,3.17650035722791,11.0564539175994,-0.775059537985235,7.59237318409145
2017.75,115.656971898071,4.93958680638247,11.4738092402953,-0.368480590616814,9.11211597999524
2017.83333333333,116.479334365325,5.91745058347226,12.1589842819719,-0.13469278399619,10.2901881400333
2017.91666666667,116.829304596332,5.94861276494404,12.9525958561562,0.00338175756132397,10.7546796856394
2018,116.621820671588,5.14511788521077,13.7817932841153,-0.493016194331983,10.3861871874256
2018.08333333333,115.938973565135,4.00003572279114,14.3812038580614,-1.88680638247202,9.48356751607526
2018.16666666667,115.158115027387,3.34692188616337,14.6590021433675,-4.05869849964277,8.88090021433675
2018.25,114.615378661586,3.82140985949035,14.6065670397714,-5.81477732793522,9.11412241009764
2018.33333333333,114.2665336985,4.80954989283163,14.2107644677304,-6.36783758037628,9.69592164801143
2018.41666666667,113.998612764944,5.66363419861872,13.5207549416528,-5.55879971421767,10.1744641581329
2018.5,113.484490354846,5.81409264110502,12.8684210526316,-3.92371397951893,10.0264527268397
2018.58333333333,112.299106930221,4.91162181471779,12.6439509407002,-2.62990592998333,8.71059180757323
2018.66666666667,110.277786377709,2.89971421767087,13.1100797809002,-2.41577756608716,6.01543819957133
2018.75,107.642950702548,0.115521552750655,14.0780185758514,-3.6221064539176,2.55647773279352
2018.83333333333,105.131013336509,-2.50391759942844,14.9892117170755,-5.79371874255775,-0.260556084782091
2018.91666666667,103.44310550131,-4.14639199809478,15.2319183138843,-8.34504048582996,-1.50235175041677
2019,102.860061919505,-4.67420814479638,14.5770123839009,-10.7181471778995,-1.01306858775899
2019.08333333333,103.356876637295,-4.22476184805906,13.0997558942605,-12.2636044296261,0.50335794236723
2019.16666666667,104.284567754227,-3.65780542986425,11.2147416051441,-12.8747261252679,1.70346511074065
2019.25,105.048243629436,-3.60785306025244,9.54991664682067,-12.3592641105025,1.84502857823291
2019.33333333333,105.345689449869,-4.19039652298166,8.65803762800667,-10.7898011431293,1.01734341509883
2019.41666666667,105.156436056204,-5.19280781138366,8.63252560133365,-8.54708263872351,-0.316533698499643
2019.5,104.849440342939,-6.0683257918552,9.19701119314123,-6.61450345320314,-1.48905096451536
2019.58333333333,104.92245772803,-6.17082043343653,9.8506846868302,-5.16503929507025,-1.80537032626816
2019.66666666667,105.739497499405,-5.07766730173851,10.2543581805192,-3.9233746130031,-1.31645034532031
2019.75,107.668087639914,-2.3936294355799,10.4287747082639,-2.53811621814718,0.118980709692784
2019.83333333333,109.421749226006,0.142807811383663,10.4119969040248,0.0800904977375563,0.660389378423434
2019.91666666667,108.425357227911,-0.504888068587759,10.2969992855442,2.71305668016194,-2.64242081447964
2020,103.386115741843,-5.5722850678733,10.5374851155037,2.96887354131936,-10.3547689926173
2020.08333333333,94.9841807573232,-13.8846749226006,11.4121040723982,-1.61848059061681,-20.3058049535604
2020.16666666667,85.6132888783044,-22.5968802095737,12.8659264110502,-11.3179745177423,-28.8550964515361
2020.25,78.4373600857347,-28.40354846392,14.235919266492,-22.964455822815,-32.8323827101691
2020.33333333333,76.2101035960943,-28.7113777089783,14.4292986425339,-32.2878423434151,-30.7233567516075
2020.41666666667,78.8551678971184,-24.1130626339605,12.810145272684,-34.8546737318409,-24.5366456299119
2020.5,84.2720945463206,-17.3001726601572,9.89707668492498,-30.0199571326506,-17.4089187901881
2020.58333333333,89.6345498928316,-11.5504584424863,6.64936294355799,-20.2538818766373,-12.4494284353417
2020.66666666667,92.4929566563467,-9.35293522267206,4.43432364848774,-9.94194451059776,-11.4061800428673
2020.75,92.2707311264587,-10.9464813050726,3.9525125029769,-3.16016908787806,-13.8325196475351
2020.83333333333,90.2782745891879,-14.2064062872112,4.83375803762801,-1.88044772564896,-17.4432543462729
2020.91666666667,88.8383126934985,-16.2145213145987,6.37020123839009,-5.08396642057633,-19.1571445582281
