"time","creation_ent_ens","creation_ent_be","creation_ent_cz","creation_ent_fz","creation_ent_gi","creation_ent_g","creation_ent_h","creation_ent_i","creation_ent_jz","creation_ent_kz","creation_ent_lz","creation_ent_mn","creation_ent_oq","creation_ent_ru"
2012,47950.0849673203,2339.16013071895,1939.80555555556,7238.54901960784,12731.5555555556,9699.34150326797,822.372549019608,2210.0637254902,2364.48039215686,1159.46895424837,1597.36437908497,9744.02777777778,5163.64705882353,5611.27287581699
2012.08333333333,47827.48,2346.5725,1947.54375,7232.82875,12658.24,9630.93,830.025,2197.52,2363.995,1158.7,1534.26125,9737.23875,5151.375,5643.79625
2012.16666666667,47742.2905982906,2352.83547008547,1954.49679487179,7203.61645299145,12604.3568376068,9582.2702991453,840.988247863248,2181.33760683761,2369.71260683761,1168.56303418803,1483.50747863248,9755.52564102564,5135.1688034188,5668.62606837607
2012.25,47660.111665005,2368.29411764706,1968.23529411765,7174.57926221336,12580.1146560319,9554.89730807577,853.677966101695,2171.6999002991,2375.51345962114,1185.4297108674,1431.8594217348,9765.70089730807,5114.6630109671,5663.67896311067
2012.33333333333,47681.9013539652,2382.56092843327,1980.50676982592,7178.2582205029,12612.249516441,9574.36750483559,870.262088974855,2167.71856866538,2377.2253384913,1205.11315280464,1397.35976789168,9782.9497098646,5105.14313346228,5640.89458413926
2012.41666666667,47766.3495618306,2390.26582278481,1989.82862706913,7182.15384615385,12678.0097370983,9616.87536514118,889.392405063291,2171.85686465433,2375.64070107108,1232.50730282376,1361.2288218111,9824.18987341772,5105.80623174294,5616.48393378773
2012.5,47708.998,2377.835,1978.757,7181.754,12711.878,9642.764,897.929,2171.321,2363.938,1257.325,1326.617,9820.399,5098.994,5570.374
2012.58333333333,47461.592,2358.435,1960.136,7169.145,12705.537,9633.823,891.337,2180.542,2332.457,1272.683,1308.219,9757.834,5077.517,5479.916
2012.66666666667,47002.979,2320.11,1927.301,7098.951,12643.222,9586.091,873.664,2183.697,2290.409,1281.073,1281.788,9641.697,5067.261,5378.745
2012.75,46648.311,2286.619,1896.796,7024.749,12622.656,9566.194,857.646,2199.119,2252.814,1291.82,1261.847,9522.572,5074.448,5310.976
2012.83333333333,46300.825,2259.389,1877.285,6894.774,12623.028,9571.936,844.042,2207.254,2223.416,1303.621,1243.55,9405.356,5100.237,5247.668
2012.91666666667,46125.544,2247.36,1866.969,6759.865,12674.044,9618.135,839.535,2216.436,2215.414,1310.173,1235.116,9333.954,5158.428,5191.444
2013,46365.441,2269.971,1883.916,6692.48,12858.008,9764.057,854.958,2238.999,2220.465,1313.666,1234.037,9343,5262.509,5171.557
2013.08333333333,46760.159,2296.92,1902.753,6662.84,13075.652,9944.213,881.091,2250.275,2233.734,1314.075,1236.049,9405.331,5371.423,5164.492
2013.16666666667,47083.779,2329.126,1922.606,6651.396,13246.396,10077.318,911.585,2257.401,2238.221,1310.827,1231.41,9474.753,5450.512,5151.52
2013.25,47251.349,2354.733,1936.063,6662.504,13367.988,10167.887,940.31,2259.599,2237.878,1305.135,1225.277,9499.275,5478.068,5120.957
2013.33333333333,47310.093,2373.792,1942.485,6677.255,13458.049,10218.815,969.091,2269.925,2234.058,1300.546,1216.493,9505.982,5460.493,5083.925
2013.41666666667,47312.842,2376.957,1945.027,6666.111,13523.021,10263.967,986.054,2272.715,2228.078,1307.22,1210.557,9506.92,5447.172,5047.482
2013.5,47224.265,2381.879,1947.112,6655.364,13531.668,10258.546,994.143,2278.507,2226.084,1323.072,1212.425,9470.954,5418.723,5004.813
2013.58333333333,47267.37,2400.31,1960.108,6643.176,13544.181,10255.005,1002.319,2286.262,2225.488,1344.889,1224.439,9473.193,5429.748,4982.799
2013.66666666667,47453.172,2425.378,1982.127,6665.139,13561.067,10246.154,1013.453,2300.856,2224.932,1362.885,1250.241,9513.738,5467.016,4983.724
2013.75,47708.888,2463.722,2016.392,6714.814,13573.654,10224.415,1029.615,2319.137,2214.616,1384.579,1279.418,9566.356,5515.519,4997.132
2013.83333333333,47880.469,2506.159,2048.608,6754.427,13546.038,10166.467,1046.963,2332.197,2188.019,1402.768,1311.822,9619.196,5537.948,5014.843
2013.91666666667,48056.966,2552.35,2078.437,6807.404,13538.411,10110.189,1069.504,2358.439,2164.725,1413.839,1342.824,9671.226,5525.555,5041.096
2014,48215.213,2586.232,2104.602,6824.65,13542.685,10063.876,1087.859,2390.834,2155.393,1418.098,1360.585,9744.075,5514.075,5069.71
2014.08333333333,48228.202,2614.34,2117.942,6804.831,13524.747,10013.136,1091.512,2420.022,2141.871,1417.649,1357.739,9792.183,5498.098,5076.735
2014.16666666667,48357.414,2635.82,2124.785,6754.976,13558.68,10000.822,1101.23,2456.617,2152.674,1420.183,1347.33,9867.085,5534.163,5086.309
2014.25,48455.008,2649.114,2123.687,6670.581,13589.927,9985.086,1114.311,2490.494,2168.133,1422.099,1323.377,9945.207,5596.123,5090.128
2014.33333333333,48544.121,2651.913,2122.358,6564.088,13614.277,9984.726,1108.673,2520.9,2191.435,1423.237,1293.29,10029.762,5682.856,5092.987
2014.41666666667,48659.502,2644.844,2121.277,6464.632,13699.871,9996.456,1159.489,2543.993,2205.112,1424.401,1272.329,10093.049,5763.15,5092.03
2014.5,48905.679,2643.084,2123.685,6395.155,13865.292,10059.836,1236.642,2568.986,2222.572,1439.694,1260.415,10142.346,5831.741,5105.461
2014.58333333333,49049.985,2625.003,2116.672,6334.751,13973.525,10084.608,1305.186,2583.928,2239.908,1447.627,1265.432,10170.229,5879.481,5114.505
2014.66666666667,49088.952,2607.282,2111.723,6281.038,14054.296,10087.277,1369.8,2597.389,2252.436,1455.206,1282.802,10156.254,5885.117,5115.333
2014.75,48875.953,2562.506,2084.018,6196.734,14036.278,10024.231,1423.175,2589.128,2259.382,1466.609,1294.065,10087.814,5880.299,5093.253
2014.83333333333,48545.668,2514.438,2035.734,6092.827,13976.926,9933.658,1473.333,2570.125,2251.342,1474.826,1311.541,10007.467,5870.394,5046.92
2014.91666666667,48101.352,2453.518,1980.966,5976.187,13830.957,9826.285,1464.673,2540.262,2246.519,1487.159,1329.45,9923.55,5864.58,4990.235
2015,47438.188,2377.955,1904.949,5809.307,13653.293,9700.185,1468.336,2485.111,2215.661,1496.757,1335.067,9801.279,5845.828,4903.677
2015.08333333333,46943.122,2316.281,1841.395,5678.106,13558.604,9646.327,1478.518,2434.139,2188.577,1515.582,1343.6,9695.037,5813.875,4833.832
2015.16666666667,46744.393,2270.172,1789.278,5596.735,13589.969,9658.777,1534.804,2396.829,2165.296,1534.926,1359.281,9619.238,5818.456,4790.546
2015.25,46717.874,2249.669,1763.41,5567.433,13640.614,9700.548,1554.701,2385.832,2143.761,1554.478,1376.645,9579.148,5830.127,4776.163
2015.33333333333,46745.418,2229.34,1747.536,5554.446,13682.305,9719.086,1583.243,2380.303,2131.294,1568.284,1397.496,9571.443,5843.987,4767.097
2015.41666666667,46874.777,2226.689,1745.762,5553.669,13799.731,9744.973,1658.537,2396.377,2116.042,1574.29,1418.919,9575.957,5847.892,4761.926
2015.5,47035.817,2206.094,1740.183,5557.081,13907.381,9749.555,1746.076,2411.827,2108.465,1575.768,1437.21,9624.002,5866.408,4753.718
2015.58333333333,47248.938,2201.683,1743.849,5551.175,14015.237,9714.041,1867.011,2434.176,2110.263,1567.096,1463.802,9716.038,5883.778,4740.235
2015.66666666667,47508.237,2176.271,1741.025,5526.754,14222.547,9767.888,2008.265,2446.336,2122.157,1559.194,1481.931,9815.726,5891.667,4712.405
2015.75,47793.207,2145.324,1730.458,5460.06,14515.289,9900.083,2168.226,2446.923,2135.566,1547.243,1496.75,9903.647,5901.827,4688.097
2015.83333333333,48251.805,2134.564,1738.593,5441.212,14841.072,10074.826,2298.337,2467.851,2165.688,1540.856,1511.125,10010.8,5923.861,4683.332
2015.91666666667,48863.088,2133.154,1752.765,5424.572,15231.893,10348.013,2390.784,2493.059,2199.515,1536.195,1521.612,10140.002,5979.555,4697.425
