"time","creation_ent_ens","creation_ent_be","creation_ent_cz","creation_ent_fz","creation_ent_gi","creation_ent_g","creation_ent_h","creation_ent_i","creation_ent_jz","creation_ent_kz","creation_ent_lz","creation_ent_mn","creation_ent_oq","creation_ent_ru"
2012,48005.1519607843,2366.21732026144,1945.48366013072,7116.34150326797,12709.160130719,9649.15849673203,822.441176470588,2237.56045751634,2376.10130718954,1177.78921568627,1594.34477124183,9815.41013071895,5166.30392156863,5684.72385620915
2012.08333333333,47840.22875,2366.91625,1952.6875,7085.46625,12665.68875,9606.38,832.84625,2226.49625,2364.71125,1168.7875,1537.555,9804.81,5154.3175,5692.92875
2012.16666666667,47708.8076923077,2363.64743589744,1957.67414529914,7067.53205128205,12622.092948718,9570.91346153846,845.133547008547,2206.05341880342,2358.6014957265,1169.36538461538,1487.24786324786,9823.09508547008,5132.57371794872,5685.4155982906
2012.25,47615.5663010967,2370.58225324028,1968.24526420738,7077.08474576271,12619.0279162512,9570.36091724825,857.360917248255,2191.2482552343,2353.65503489531,1179.99601196411,1437.52442671984,9815.49651046859,5115.75872382851,5647.1036889332
2012.33333333333,47601.8694390716,2381.97195357834,1978.8413926499,7118.59671179884,12647.0464216634,9600.36847195358,869.882978723404,2176.69729206963,2346.41779497099,1196.45551257253,1400.92649903288,9803.75918762089,5104.46711798839,5602.73791102514
2012.41666666667,47727.4985394352,2390.43622200584,1989.17624148004,7197.81986368062,12708.3534566699,9654.37877312561,883.435248296008,2170.40408958131,2345.1129503408,1222.87731256086,1364.1129503408,9816.36416747809,5120.67575462512,5562.28042843233
2012.5,47686.071,2380.821,1980.277,7259.974,12722.435,9680.898,887.844,2153.569,2336.116,1245.259,1324.816,9789.005,5117.136,5511.034
2012.58333333333,47478.833,2362.492,1961.374,7287.353,12691.134,9659.459,879.856,2151.822,2313.597,1264.895,1302.131,9713.513,5103.82,5440.626
2012.66666666667,47091.397,2330.588,1929.199,7233.17,12624.247,9608.324,864.907,2151.25,2281.964,1276.837,1274.379,9598.996,5106.741,5365.173
2012.75,46744.915,2297.152,1894.923,7124.714,12596.518,9578.476,853.904,2164.59,2250.79,1289.438,1252.747,9503.457,5112.697,5318.091
2012.83333333333,46369.666,2266.153,1871.424,6967.017,12589.162,9567.262,844.651,2177.938,2224.676,1300.123,1234.108,9410.774,5115.809,5262.443
2012.91666666667,46156.992,2251.739,1858.659,6802.158,12636.902,9597.98,847.425,2192.24,2212.729,1304.564,1224.738,9367.723,5151.542,5205.463
2013,46366.612,2264.704,1872.289,6707.247,12823.401,9733.295,866.498,2224.266,2214.853,1309.962,1227.531,9383.392,5259.622,5176.44
2013.08333333333,46688.551,2286.072,1893.48,6649.376,13025.981,9892.47,891.975,2242.054,2226.108,1308.922,1234.536,9445.012,5354.876,5158.212
2013.16666666667,47028.371,2315.698,1918.043,6646.153,13200.002,10023.5,920.424,2256.384,2234.65,1307.218,1236.443,9517.045,5434.598,5137.203
2013.25,47193.067,2338.886,1933.518,6645.974,13331.835,10126.846,943.366,2261.73,2234.916,1304.098,1235.479,9527.615,5468.42,5106.532
2013.33333333333,47266.027,2364.194,1942.169,6652.063,13430.124,10193.145,965.133,2271.776,2229.458,1303.646,1227.307,9520.406,5461.723,5077.712
2013.41666666667,47380.125,2378.748,1947.072,6663.427,13524.771,10268.326,976.052,2280.267,2232.195,1316.274,1222.6,9519.828,5471.79,5051.03
2013.5,47310.234,2393.873,1950.637,6645.795,13542.56,10279.264,980.337,2282.734,2233.733,1332.591,1220.873,9482.033,5438.161,5021.061
2013.58333333333,47375.095,2411.891,1963.858,6641.531,13561.699,10282.758,987.401,2291.258,2236.628,1357.188,1226.915,9474.014,5455.689,5009.908
2013.66666666667,47571.266,2431.652,1985.94,6669.544,13587.586,10280.263,1002.168,2304.819,2239.367,1374.979,1245.895,9506.244,5504.415,5011.981
2013.75,47778.87,2461.525,2019.522,6712.912,13589.165,10246.17,1021.072,2321.61,2233.156,1395.147,1271.325,9555.474,5539.148,5021.394
2013.83333333333,47893.572,2491.267,2050.27,6747.82,13550.528,10170.88,1042.896,2336.522,2210.489,1411.69,1300.806,9606.904,5541.27,5033.121
2013.91666666667,47996.625,2531.885,2077.294,6789.799,13516.558,10086.402,1072.516,2357.485,2184.156,1419.751,1330.999,9664.425,5506.949,5052.191
2014,48088.508,2565.73,2098.076,6808.058,13481.211,10003.787,1094.002,2383.391,2165.745,1420.782,1352.542,9739.678,5485.78,5068.856
2014.08333333333,48065.333,2602.642,2111.693,6781.461,13445.769,9935.138,1101.605,2409.121,2146.925,1417.469,1357.146,9789.53,5456.968,5067.067
2014.16666666667,48230.611,2638.211,2121.924,6733.222,13475.769,9918.848,1110.86,2446.209,2158.07,1419.566,1357.951,9875.338,5495.335,5076.658
2014.25,48305.473,2656.478,2123.375,6635.339,13509.96,9912.317,1118.002,2479.773,2169.904,1419.503,1338.548,9938.508,5558.501,5078.214
2014.33333333333,48455.963,2668.489,2126.865,6533.266,13574.336,9952.878,1104.509,2517.03,2192.697,1424.948,1308.92,10007.878,5659.785,5085.337
2014.41666666667,48659.662,2662.711,2129.939,6439.356,13715.837,10013.837,1149.607,2552.42,2210.225,1429.144,1283.334,10071.598,5763.227,5084.186
2014.5,48913.343,2658.37,2133.406,6356.552,13909.896,10100.381,1226.29,2583.151,2230.259,1444.402,1261.694,10119.271,5829.668,5103.43
2014.58333333333,49063.599,2634.074,2123.629,6297.587,14038.107,10136.495,1299.488,2601.988,2245.252,1453.116,1257.56,10140.59,5879.587,5118.112
2014.66666666667,49114.031,2611.543,2113.838,6246.477,14132.337,10143.609,1377.049,2611.471,2253.209,1458.823,1270.074,10134.951,5884.864,5122.295
2014.75,48822.056,2563.446,2081.114,6153.596,14084.67,10051.392,1440.177,2592.866,2254.326,1462.972,1281.303,10068.648,5858.976,5094.75
