"time","ica_cz","ica_c1","ica_c3","ica_c4","ica_c5"
2012,92.4843464052288,84.3199346405229,91.4269117647059,98.9803594771242,88.8550163398693
2012.08333333333,92.3247875,84.4054,91.23475,98.786725,88.751675
2012.16666666667,92.2685042735043,84.5755448717949,90.9797008547008,98.7414209401709,88.7512179487179
2012.25,92.2121734795613,84.7670588235294,90.7413659022931,98.6652143569292,88.708923230309
2012.33333333333,92.2143907156673,84.9631334622824,90.5930367504836,98.7044680851064,88.690667311412
2012.41666666667,92.0506426484908,85.1142259006816,90.3858227848101,97.9738656280428,88.4807984420642
2012.5,91.93943,85.37513,90.33127,97.41614,88.24714
2012.58333333333,91.84484,85.68649,90.39551,96.71058,88.04759
2012.66666666667,91.65695,85.92192,90.48978,96.1455,87.73015
2012.75,91.47114,86.24182,90.52776,95.71324,87.44806
2012.83333333333,91.36196,86.40049,90.49118,95.96178,87.25651
2012.91666666667,91.46202,86.69434,90.54167,96.6762,87.21833
2013,91.48516,86.74183,90.50942,97.40166,87.08844
2013.08333333333,91.55046,86.75627,90.49641,98.18302,86.98998
2013.16666666667,91.61003,86.81456,90.45378,98.63549,86.89867
2013.25,91.60545,86.88429,90.47168,98.60371,86.88859
2013.33333333333,91.45839,86.88084,90.39141,98.26123,86.81416
2013.41666666667,91.28426,86.80542,90.22611,98.12882,86.74673
2013.5,91.17535,86.88614,90.12787,97.92444,86.84257
2013.58333333333,91.11067,86.84894,89.9453,97.89791,86.97412
2013.66666666667,91.06067,86.85812,89.79154,97.80423,87.07186
2013.75,91.04371,86.8583,89.59688,97.87098,87.15968
2013.83333333333,91.14613,86.96062,89.43011,97.93141,87.31306
2013.91666666667,91.10484,87.07228,89.19168,97.57597,87.31981
2014,91.12412,87.16693,88.95573,97.97011,87.21315
2014.08333333333,91.15336,87.26934,88.76952,98.68684,87.12146
2014.16666666667,91.11402,87.33608,88.6774,99.02052,87.00252
2014.25,91.0312,87.45645,88.64689,99.02712,86.93374
2014.33333333333,90.97255,87.44303,88.60374,99.39206,86.83761
2014.41666666667,90.83426,87.37595,88.68217,98.92892,86.83778
2014.5,90.58712,87.26962,88.6807,97.95449,86.78478
2014.58333333333,90.37117,87.1764,88.67656,97.26457,86.72513
2014.66666666667,90.08131,86.99461,88.47663,97.34685,86.51521
2014.75,89.94893,86.90827,88.37554,98.11796,86.33166
2014.83333333333,89.88749,86.87756,88.32584,99.36045,86.22065
2014.91666666667,89.8595,86.89241,88.33128,100.55132,86.11169
2015,90.16229,87.01545,88.57503,102.93582,86.15249
2015.08333333333,90.52596,87.09107,88.97311,105.05702,86.25828
2015.16666666667,90.72636,87.10393,89.56392,105.90998,86.32454
2015.25,91.03441,87.18829,90.04001,107.38604,86.44204
2015.33333333333,91.122,87.1564,90.49943,108.02822,86.47385
2015.41666666667,91.0944,87.09458,90.67139,108.71764,86.44379
2015.5,90.91059,87.11289,90.69274,108.21092,86.43614
2015.58333333333,90.67289,87.08962,90.614,107.84901,86.43026
2015.66666666667,90.51919,87.13957,90.61697,107.4516,86.5253
2015.75,90.38064,87.21663,90.66305,107.16542,86.56034
2015.83333333333,90.24463,87.25087,90.75692,106.91025,86.60116
2015.91666666667,90.03116,87.16135,90.92133,106.44255,86.5732
2016,89.93312,87.06516,91.01553,107.30933,86.43012
2016.08333333333,89.65593,86.81623,91.0024,107.53103,86.12379
2016.16666666667,89.43646,86.58113,90.71477,108.3366,85.71574
2016.25,89.42771,86.44888,90.51165,109.59096,85.42484
2016.33333333333,89.41085,86.48933,90.23514,110.29657,85.11614
2016.41666666667,89.61554,86.84415,90.0874,110.69586,85.07695
2016.5,90.06901,87.36454,90.03985,111.56475,85.2591
2016.58333333333,90.62484,87.84655,90.20745,112.72632,85.56194
2016.66666666667,91.1898,88.32724,90.60082,113.02537,86.04377
2016.75,92.04067,88.64314,91.02014,115.47697,86.5325
2016.83333333333,92.87215,88.79828,91.53992,117.68813,87.11597
2016.91666666667,93.65799,88.95867,91.98919,119.68849,87.67892
2017,94.34414,89.15473,92.49509,121.11971,88.27666
2017.08333333333,94.89825,89.52734,92.90981,121.62764,88.92811
2017.16666666667,95.37826,89.99391,93.45651,121.89307,89.6339
2017.25,95.59602,90.46214,93.93129,121.11965,90.20862
2017.33333333333,95.75042,90.90142,94.52403,120.20119,90.68534
2017.41666666667,95.89581,91.31319,95.059,119.31469,91.05901
2017.5,96.38833,91.60076,95.66882,120.71217,91.39313
2017.58333333333,96.82222,91.78667,96.13849,121.37715,91.6694
2017.66666666667,97.43152,91.91407,96.49189,122.74012,91.99783
2017.75,98.1227,91.93195,96.67303,124.99006,92.34198
2017.83333333333,98.65458,91.87836,96.58459,126.59818,92.65172
2017.91666666667,98.85042,91.872,96.28735,126.79321,92.81481
2018,98.80574,91.91318,95.76062,125.99751,92.85372
2018.08333333333,98.59588,91.94352,95.31653,124.62272,92.82603
2018.16666666667,98.3831,92.04719,95.09348,123.04251,92.81361
2018.25,98.27734,92.05719,95.24805,121.53367,92.86721
2018.33333333333,98.36786,92.0857,95.64681,120.5521,93.05595
2018.41666666667,98.68762,92.07318,96.4216,120.90658,93.26763
2018.5,99.19342,92.1171,97.17887,122.20841,93.56642
2018.58333333333,99.81251,92.37961,97.878,123.49663,94.01004
2018.66666666667,100.31116,92.79675,98.25577,124.62438,94.311
2018.75,100.98377,93.16283,98.61407,126.90098,94.78507
2018.83333333333,101.33779,93.47155,98.91157,128.02881,95.06954
2018.91666666667,101.88321,93.88254,99.36077,129.91628,95.35914
2019,102.14932,94.00045,99.92693,131.14026,95.44734
2019.08333333333,102.27669,94.12324,100.38893,132.20045,95.3968
2019.16666666667,102.3978,94.27935,100.91713,133.3384,95.28774
2019.25,102.33485,94.51418,101.00074,133.71034,95.07969
2019.33333333333,102.24506,94.69117,100.8234,133.9439,94.99439
2019.41666666667,102.14102,94.81883,100.38946,134.59799,94.88444
2019.5,102.19169,94.91903,99.91894,135.58042,94.89959
2019.58333333333,102.08894,95.14894,99.53911,135.0972,94.92679
2019.66666666667,102.61833,95.45721,99.65688,136.21772,95.44812
2019.75,103.0971,95.87818,99.97126,136.80377,95.9615
2019.83333333333,102.12964,96.12016,98.93687,133.52433,95.13276
2019.91666666667,99.83311,95.62455,96.53979,127.52614,93.22242
2020,96.04738,94.59126,93.09436,117.88667,90.18851
2020.08333333333,91.02189,93.09587,88.52106,105.51249,86.14828
2020.16666666667,85.72471,91.46378,84.16842,91.93835,82.0835
2020.25,81.87844,90.24485,81.64102,81.21596,79.41972
2020.33333333333,80.94043,90.23285,81.831,77.07303,79.29197
2020.41666666667,82.66905,91.16978,84.59542,79.90279,81.13303
2020.5,85.47669,92.48944,88.08144,85.32942,83.80804
2020.58333333333,88.67761,93.71816,91.35012,92.71359,86.68021
2020.66666666667,91.78895,94.59166,94.30834,100.23978,89.49114
2020.75,93.77492,95.26819,96.07637,104.53637,91.34141
2020.83333333333,94.70051,95.42459,96.84545,106.0953,92.36
2020.91666666667,95.29625,95.51664,97.31708,105.76109,93.32565
2021,96.14258,95.9899,98.24881,105.9616,94.30871
2021.08333333333,96.76883,96.63528,98.91913,104.91348,95.17584
2021.16666666667,97.29253,97.25459,99.54091,103.33445,96.04233
2021.25,97.72266,97.88413,99.74883,101.79626,96.86659
2021.33333333333,98.14248,98.6384,99.64762,99.59506,97.83753
2021.41666666667,98.57192,99.38577,99.70155,96.89498,98.88944
2021.5,99.15532,100.26643,99.5558,94.52666,100.03796
2021.58333333333,100.25911,101.04243,99.73966,94.57765,101.40281
2021.66666666667,101.37032,101.84772,100.16297,94.79178,102.64393
2021.75,103.06346,102.71735,100.99655,97.79299,104.07085
2021.83333333333,105.03764,103.60159,101.80526,102.86253,105.5191
2021.91666666667,106.9128,104.42498,102.67068,107.10346,107.00436
2022,109.0922,105.5385,103.77706,111.70571,108.53534
2022.08333333333,110.83698,106.75618,104.42264,113.64474,109.94262
2022.16666666667,112.43996,108.00249,105.30346,114.16841,111.24233
2022.25,113.89895,109.47275,106.23467,114.09275,112.34288
2022.33333333333,115.09678,110.92167,107.40472,113.77109,113.21324
2022.41666666667,116.12587,112.64831,108.84883,114.6694,113.64119
2022.5,117.06486,114.27782,110.33835,117.24069,113.88626
2022.58333333333,118.04051,115.87325,112.1107,120.85898,114.04504
2022.66666666667,118.73466,117.28622,113.54449,123.58689,114.19006
2022.75,119.36155,118.4341,115.09159,126.08646,114.37096
2022.83333333333,119.45298,119.15377,115.76479,126.32648,114.57718
2022.91666666667,119.43374,119.55554,116.98502,125.4277,114.84181
2023,119.33905,119.95976,118.12418,124.71814,115.05865
2023.08333333333,118.96665,120.19295,119.03879,124.43469,114.88395
2023.16666666667,119.05518,120.51935,120.39906,126.42846,114.58472
2023.25,119.13363,120.82639,120.87223,128.67931,114.14353
2023.33333333333,119.61004,121.02062,121.45111,132.19855,113.72934
2023.41666666667,119.77997,121.04863,120.85774,134.60335,113.15778
2023.5,119.98865,120.83282,120.38023,136.10213,112.78818
2023.58333333333,119.81909,120.35199,119.44066,135.92767,112.41567
2023.66666666667,119.62794,119.87081,119.00643,135.06504,112.3178
2023.75,119.32904,119.50796,118.72315,134.10595,112.30555
2023.83333333333,118.96235,119.20344,118.3448,133.03087,112.31919
2023.91666666667,118.91126,119.2138,118.66747,132.45587,112.56614
2024,118.70829,119.29706,118.2875,131.83495,112.72325
2024.08333333333,118.78766,119.48242,118.17141,132.56772,112.81208
2024.16666666667,118.76616,119.65758,117.8184,133.4118,112.66242
2024.25,118.89722,119.76455,117.59353,134.59964,112.66665
2024.33333333333,118.77913,119.85387,117.08165,135.45852,112.39282
2024.41666666667,118.74604,119.94837,116.72877,135.87525,112.3822
2024.5,118.64897,120.13105,116.34813,135.53109,112.3989
2024.58333333333,118.60251,120.36678,116.05571,134.77005,112.51741
2024.66666666667,118.52066,120.74362,115.85326,133.47375,112.62833
2024.75,118.63744,121.07658,115.70765,133.79651,112.57499
2024.83333333333,119.08254,121.48,116.20095,135.72744,112.53748
2024.91666666667,119.35939,121.95271,116.44156,137.49919,112.34534
2025,119.61402,122.27216,116.71247,139.86945,112.12738
2025.08333333333,119.66413,122.5517,116.83386,141.411,111.88533
2025.16666666667,119.66216,122.73199,116.91236,142.14524,111.87802
2025.25,119.529902629017,122.960418695229,116.801499513145,141.777925998053,111.987166504382
2025.33333333333,119.377359767892,123.101760154739,116.810386847195,140.97580270793,112.078771760155
2025.41666666667,119.409900299103,123.163768693918,117.018334995015,140.658265204387,112.334935194417
2025.5,119.603835470085,123.309786324786,117.348728632479,140.978397435897,112.558076923077
2025.58333333333,119.8938,123.5384625,117.865125,141.5085875,112.7978125
2025.66666666667,120.090326797386,123.737483660131,118.221405228758,142.068447712418,112.871274509804
