"time","ica_cz","ica_c1","ica_c3","ica_c4","ica_c5"
2012,92.4743464052288,84.3198692810458,91.4369117647059,99.0008660130719,88.8508496732026
2012.08333333333,92.3147875,84.40465,91.24475,98.8075625,88.747175
2012.16666666667,92.2582158119658,84.5737606837607,90.9897008547009,98.7628739316239,88.7472008547008
2012.25,92.2021036889332,84.7647856430708,90.7516350947159,98.6870887337986,88.705333998006
2012.33333333333,92.2046905222437,84.9597195357834,90.6031044487427,98.7266344294004,88.6882011605416
2012.41666666667,92.0412950340798,85.1102629016553,90.3957838364167,97.9956962025316,88.479435248296
2012.5,91.93079,85.37113,90.34067,97.4375,88.24661
2012.58333333333,91.83672,85.68265,90.40411,96.73125,88.04751
2012.66666666667,91.64892,85.91806,90.49757,96.16581,87.72989
2012.75,91.46295,86.23831,90.53419,95.73317,87.447
2012.83333333333,91.35363,86.39721,90.49678,95.98151,87.25372
2012.91666666667,91.45309,86.69144,90.5458,96.6962,87.21375
2013,91.47649,86.73926,90.51265,97.42166,87.08292
2013.08333333333,91.54251,86.75404,90.49859,98.20302,86.98321
2013.16666666667,91.60298,86.81294,90.45609,98.65549,86.89169
2013.25,91.59909,86.88256,90.47462,98.62371,86.88213
2013.33333333333,91.45292,86.87801,90.39536,98.28123,86.80896
2013.41666666667,91.27936,86.80098,90.23125,98.14882,86.74278
2013.5,91.17045,86.88031,90.13326,97.94444,86.83942
2013.58333333333,91.1052,86.84143,89.95102,97.91791,86.97227
2013.66666666667,91.05431,86.85036,89.79643,97.82423,87.07084
2013.75,91.03693,86.85097,89.60125,97.89098,87.15928
2013.83333333333,91.13825,86.95457,89.43426,97.95141,87.31275
2013.91666666667,91.09559,87.06769,89.19577,97.59597,87.32015
2014,91.11445,87.16266,88.95924,97.99011,87.21349
2014.08333333333,91.14371,87.26455,88.77215,98.70711,87.12115
2014.16666666667,91.10455,87.32965,88.67967,99.04032,87.00212
2014.25,91.0226,87.44876,88.64858,99.04674,86.93245
2014.33333333333,90.9651,87.43485,88.60567,99.4117,86.83569
2014.41666666667,90.82759,87.36826,88.68504,98.94796,86.83521
2014.5,90.58081,87.26319,88.68519,97.97363,86.78157
2014.58333333333,90.36481,87.17134,88.68268,97.28445,86.72098
2014.66666666667,90.07446,86.99027,88.48402,97.36819,86.50996
2014.75,89.94227,86.90372,88.38403,98.14051,86.32556
2014.83333333333,89.88037,86.87211,88.33485,99.38438,86.21388
2014.91666666667,89.85307,86.88675,88.33997,100.5758,86.10529
2015,90.15629,87.01051,88.58265,102.96032,86.1467
2015.08333333333,90.51996,87.08723,88.97961,105.08046,86.25444
2015.16666666667,90.72,87.10128,89.56874,105.93147,86.32274
2015.25,91.02762,87.18698,90.0431,107.40695,86.4412
2015.33333333333,91.11508,87.15514,90.50161,108.0485,86.47384
2015.41666666667,91.0873,87.09273,90.67357,108.7379,86.44353
2015.5,90.90391,87.11025,90.69519,108.23232,86.43501
2015.58333333333,90.66626,87.08638,90.61743,107.87129,86.42778
2015.66666666667,90.51355,87.1366,90.62155,107.47513,86.52139
2015.75,90.375,87.21406,90.66884,107.18949,86.55591
2015.83333333333,90.23827,87.24844,90.76258,106.93425,86.59647
2015.91666666667,90.02428,87.15935,90.92647,106.46612,86.56911
2016,89.92591,87.0628,91.01975,107.33312,86.42597
2016.08333333333,89.64872,86.81237,91.00514,107.55485,86.12033
2016.16666666667,89.42867,86.57641,90.71697,108.36055,85.71258
2016.25,89.41989,86.44367,90.51354,109.61522,85.42134
2016.33333333333,89.40333,86.48421,90.23764,110.32075,85.11201
2016.41666666667,89.6084,86.84015,90.09068,110.72026,85.07199
2016.5,90.06203,87.36283,90.04187,111.59207,85.25379
2016.58333333333,90.61689,87.84465,90.21069,112.74964,85.55735
2016.66666666667,91.18186,88.32412,90.60584,113.0472,86.03847
2016.75,92.03149,88.63889,91.0287,115.4976,86.52357
2016.83333333333,92.86199,88.79229,91.55511,117.69776,87.10674
2016.91666666667,93.64834,88.95225,92.01233,119.6958,87.66789
2017,94.33399,89.15042,92.51764,121.12496,88.26215
2017.08333333333,94.89226,89.52838,92.92812,121.63369,88.91578
2017.16666666667,95.37659,90.00142,93.47261,121.90589,89.62644
2017.25,95.599,90.47516,93.93352,121.1382,90.2086
2017.33333333333,95.7561,90.91467,94.51899,120.22178,90.69155
2017.41666666667,95.90496,91.32576,95.05867,119.33679,91.06985
2017.5,96.40132,91.61265,95.67283,120.74358,91.4083
2017.58333333333,96.8338,91.79344,96.14492,121.40581,91.68615
2017.66666666667,97.44249,91.91697,96.50117,122.77097,92.0118
2017.75,98.13363,91.93439,96.67586,125.03813,92.35294
2017.83333333333,98.66468,91.87869,96.58478,126.64606,92.66345
2017.91666666667,98.86159,91.87433,96.28543,126.85514,92.82482
2018,98.81326,91.91908,95.75162,126.0518,92.85985
2018.08333333333,98.60458,91.95205,95.31625,124.67102,92.83148
2018.16666666667,98.3939,92.0625,95.10753,123.09607,92.8175
2018.25,98.28998,92.07642,95.25993,121.5752,92.873
2018.33333333333,98.38189,92.10259,95.66297,120.59091,93.0624
2018.41666666667,98.70113,92.08231,96.43897,120.94935,93.27257
2018.5,99.21054,92.11912,97.19087,122.27148,93.57337
2018.58333333333,99.82179,92.37568,97.89125,123.53392,94.01338
2018.66666666667,100.31897,92.79163,98.26985,124.65648,94.31139
2018.75,100.98935,93.16228,98.62436,126.93727,94.78147
2018.83333333333,101.34316,93.47665,98.929,128.04705,95.06715
2018.91666666667,101.89526,93.89581,99.3868,129.95501,95.3598
2019,102.16364,94.01582,99.94383,131.18141,95.45371
2019.08333333333,102.29471,94.13358,100.40559,132.2615,95.4075
2019.16666666667,102.41232,94.28483,100.92983,133.40484,95.29828
2019.25,102.34855,94.51325,101.0065,133.76934,95.09273
2019.33333333333,102.25253,94.68456,100.82436,133.99503,95.0023
2019.41666666667,102.14636,94.80937,100.37694,134.65238,94.88758
2019.5,102.19846,94.90784,99.90819,135.64134,94.90007
2019.58333333333,102.09674,95.14125,99.53714,135.14816,94.92546
2019.66666666667,102.62671,95.45082,99.65229,136.26974,95.44788
2019.75,103.10398,95.86994,99.9725,136.85758,95.96432
2019.83333333333,102.13431,96.10978,98.9517,133.5752,95.13784
2019.91666666667,99.8373,95.61082,96.56734,127.60095,93.23001
2020,96.04832,94.57094,93.1203,117.97095,90.19789
2020.08333333333,91.02146,93.07232,88.54335,105.62207,86.15559
2020.16666666667,85.72883,91.44743,84.19866,92.05741,82.08952
2020.25,81.88792,90.23205,81.68072,81.32534,79.42697
2020.33333333333,80.95141,90.22903,81.86003,77.16112,79.29767
2020.41666666667,82.68112,91.17033,84.61215,79.96798,81.14003
2020.5,85.49604,92.49124,88.11118,85.40612,83.81589
2020.58333333333,88.69265,93.72309,91.37807,92.75629,86.68529
2020.66666666667,91.79679,94.59326,94.3187,100.24118,89.49577
2020.75,93.77411,95.26822,96.09509,104.49157,91.34395
2020.83333333333,94.69217,95.42962,96.87311,106.00065,92.36305
2020.91666666667,95.28478,95.52454,97.35782,105.63502,93.33245
2021,96.12122,95.99589,98.28042,105.81902,94.31318
2021.08333333333,96.75142,96.64299,98.93284,104.83071,95.18356
2021.16666666667,97.27855,97.25872,99.56288,103.32024,96.04852
2021.25,97.721,97.87882,99.7761,101.86412,96.87391
2021.33333333333,98.1473,98.62663,99.65349,99.70279,97.84409
2021.41666666667,98.58377,99.36322,99.68905,97.01793,98.8975
2021.5,99.17799,100.23974,99.55615,94.67244,100.04377
2021.58333333333,100.27925,101.02651,99.72632,94.66356,101.4037
2021.66666666667,101.38243,101.843,100.12339,94.76145,102.6438
2021.75,103.06335,102.72597,100.96213,97.70915,104.06611
2021.83333333333,105.03351,103.62803,101.78267,102.75002,105.52195
2021.91666666667,106.89761,104.45658,102.67285,106.97235,107.01124
2022,109.06683,105.56837,103.78444,111.61694,108.54446
2022.08333333333,110.81661,106.77598,104.42,113.68257,109.96127
2022.16666666667,112.41492,108.00814,105.30756,114.32479,111.2513
2022.25,113.88959,109.46167,106.24576,114.35071,112.34621
2022.33333333333,115.09299,110.89124,107.36703,114.07119,113.20696
2022.41666666667,116.13663,112.60883,108.75262,114.93251,113.63611
2022.5,117.1011,114.23573,110.26373,117.5027,113.87598
2022.58333333333,118.07962,115.849,112.01948,120.99349,114.03169
