"time","bc_serv","bc_transports","bc_heb","bc_info","bc_immp","bc_actspec","bc_servadm"
2012,92.7428104575163,92.6973856209151,100.025653594771,90.1635620915033,99.7114379084967,95.3081699346405,93.4369281045752
2012.08333333333,92.906875,93.083125,99.725875,90.622375,98.8835,95.5935,93.756625
2012.16666666667,92.8435897435897,93.3001068376068,99.4701923076923,90.905235042735,98.0799145299145,95.5597222222222,93.7857905982906
2012.25,92.4923230309072,93.3349950149551,98.7298105682951,90.9898305084746,97.3858424725822,95.2384845463609,93.5738783649053
2012.33333333333,91.7144100580271,92.8029013539652,97.5779497098646,90.6564796905222,96.4219535783366,94.2506769825919,93.0150870406189
2012.41666666667,90.5158714703018,92.0412852969815,95.7859785783836,89.8072054527751,95.1444011684518,92.8499513145083,92.5495618305745
2012.5,89.1039,90.9131,93.7072,88.3713,94.1122,91.2909,91.9867
2012.58333333333,87.9096,89.7997,91.8323,86.8358,93.3444,89.9224,91.6845
2012.66666666667,87.0229,88.9659,90.4124,85.425,92.6696,88.8964,91.5047
2012.75,86.4968,88.7213,89.5813,84.4179,92.2802,88.5194,91.3492
2012.83333333333,86.3347,88.7524,89.2556,83.8771,92.0871,88.602,90.9195
2012.91666666667,86.2005,88.8832,89.2399,83.7681,91.9267,88.6302,89.9642
2013,85.9654,89.0779,88.8843,84.0088,91.6785,88.4917,88.9062
2013.08333333333,85.524,88.925,88.5506,84.1784,91.3081,87.8483,87.7232
2013.16666666667,84.8971,88.5452,87.8251,84.1072,91.0711,87.1462,86.9838
2013.25,84.6782,88.1224,87.2761,84.0341,91.1538,86.6975,87.0142
2013.33333333333,84.9539,88.0861,87.0982,84.0382,91.3165,86.6131,88.1134
2013.41666666667,85.7768,88.7804,87.4731,84.2,91.9241,87.2439,89.8267
2013.5,87.0412,90.0003,88.1785,84.5822,92.9024,88.4539,91.5714
2013.58333333333,88.5498,91.7449,89.1436,85.2522,93.7283,89.7973,93.3936
2013.66666666667,89.9996,93.7992,90.1567,86.0928,94.6882,91.0805,94.754
2013.75,90.9525,95.5468,90.9383,86.7107,95.4837,91.9987,95.5324
2013.83333333333,91.5676,96.8254,91.5736,87.1367,96.1277,92.539,95.9614
2013.91666666667,91.8646,97.7324,91.7997,87.2567,96.5629,92.9744,96.3454
2014,92.1041,98.1396,92.0882,87.3884,96.9124,93.3431,96.6353
2014.08333333333,92.2244,98.3717,92.3127,87.3661,97.2559,93.7601,96.7804
2014.16666666667,92.3442,98.3555,92.5003,87.4649,97.185,94.2076,96.8356
2014.25,92.3922,98.2197,92.8107,87.4695,97.0035,94.4614,96.644
2014.33333333333,92.2995,97.9316,93.172,87.39,96.641,94.4647,96.3723
2014.41666666667,92.1016,97.4505,93.5325,87.2823,96.2605,94.1965,96.0267
2014.5,91.783,97.074,93.8903,87.1083,95.6472,93.5091,95.7968
2014.58333333333,91.4674,96.5763,94.2685,87.0982,95.2029,92.716,95.5983
2014.66666666667,91.1497,96.2377,94.2955,87.2552,94.8784,91.9626,95.1529
2014.75,90.9482,95.6495,94.3741,87.6857,94.9174,91.3245,94.6799
2014.83333333333,90.8869,95.2727,94.2874,88.3017,95.007,90.8085,94.2123
2014.91666666667,90.9508,94.7788,94.2024,89.0363,95.3133,90.5071,93.6249
2015,91.2515,94.403,94.2432,89.8172,95.971,90.4576,93.2232
2015.08333333333,91.8575,94.5366,94.3707,90.5387,96.6231,90.7445,93.3754
2015.16666666667,92.7785,95.0442,94.8756,91.2853,97.378,91.3235,94.1445
2015.25,93.8626,96.2846,95.4099,91.9744,98.0352,92.1748,95.1644
2015.33333333333,95.0463,97.6206,95.7978,92.5443,98.8541,93.4491,96.4434
2015.41666666667,96.2758,99.1685,96.3568,93.2009,99.7056,94.835,97.9187
2015.5,97.1622,100.2531,96.4938,93.719,100.4689,96.1816,99.2395
2015.58333333333,97.8418,101.0026,96.4174,94.3451,101.1894,97.346,100.2213
