"time","ica_cz","ica_c1","ica_c3","ica_c4","ica_c5"
2012,92.2385,84.43393,90.99211,98.72555,88.67874
2012.08333333333,92.26984,84.5508,91.05285,98.61666,88.71669
2012.16666666667,92.15627,84.5434,90.837,98.58216,88.63986
2012.25,92.20585,84.78127,90.73265,98.64316,88.70074
2012.33333333333,92.49288,85.21417,90.86914,99.0164,88.9582
2012.41666666667,92.0517,85.11169,90.38801,97.97982,88.48246
2012.5,91.93946,85.3731,90.33263,97.42155,88.24714
2012.58333333333,91.84386,85.68446,90.39618,96.71541,88.04759
2012.66666666667,91.65492,85.91973,90.49009,96.14938,87.73015
2012.75,91.4679,86.23965,90.52769,95.7168,87.44806
2012.83333333333,91.35784,86.39888,90.49091,95.96535,87.25651
2012.91666666667,91.4579,86.69325,90.54167,96.68071,87.21833
2013,91.48192,86.74123,90.50942,97.40644,87.08844
2013.08333333333,91.54843,86.75592,90.49641,98.18823,86.98998
2013.16666666667,91.60905,86.8143,90.45378,98.64001,86.89867
2013.25,91.60521,86.88323,90.47168,98.60719,86.88859
2013.33333333333,91.45873,86.87832,90.39141,98.2635,86.81416
2013.41666666667,91.28453,86.80091,90.22611,98.12993,86.74673
2013.5,91.17535,86.88004,90.12787,97.9257,86.84257
2013.58333333333,91.11067,86.84143,89.9453,97.89969,86.97412
2013.66666666667,91.06094,86.85036,89.79154,97.80718,87.07186
2013.75,91.04378,86.85097,89.59688,97.87462,87.15968
2013.83333333333,91.14582,86.9543,89.43011,97.93594,87.31306
2013.91666666667,91.10417,87.06762,89.19168,97.5808,87.31981
2014,91.12276,87.16297,88.95573,97.97487,87.21315
2014.08333333333,91.15148,87.26522,88.76952,98.69161,87.12146
2014.16666666667,91.11205,87.33101,88.6774,99.02487,87.00252
2014.25,91.02966,87.45064,88.64689,99.0323,86.93374
2014.33333333333,90.97095,87.43709,88.60374,99.39773,86.83761
2014.41666666667,90.83261,87.36987,88.68217,98.93446,86.83778
2014.5,90.58478,87.26421,88.6807,97.96003,86.78478
2014.58333333333,90.368,87.17225,88.67656,97.27024,86.72513
2014.66666666667,90.07746,86.99156,88.47663,97.35203,86.51521
2014.75,89.94481,86.90568,88.37554,98.12258,86.33166
2014.83333333333,89.88425,86.87508,88.32584,99.36529,86.22065
2014.91666666667,89.85747,86.89087,88.33101,100.55577,86.11169
2015,90.16158,87.01436,88.57496,102.93998,86.15249
2015.08333333333,90.52579,87.0904,88.97342,105.06019,86.25828
2015.16666666667,90.72639,87.10362,89.56459,105.91147,86.32454
2015.25,91.03401,87.18836,90.04137,107.38695,86.44204
2015.33333333333,91.12064,87.15667,90.50131,108.0285,86.47385
2015.41666666667,91.09279,87.09458,90.67363,108.71763,86.44379
2015.5,90.90842,87.11289,90.69462,108.21225,86.43614
2015.58333333333,90.6707,87.08962,90.61536,107.8516,86.43026
2015.66666666667,90.51716,87.13984,90.61764,107.4558,86.5253
2015.75,90.37861,87.2167,90.66336,107.17085,86.56034
2015.83333333333,90.24244,87.25056,90.75685,106.91613,86.60116
2015.91666666667,90.02899,87.16095,90.92106,106.44836,86.5732
2016,89.93151,87.06387,91.01553,107.31473,86.43012
2016.08333333333,89.65457,86.81404,91.0024,107.53614,86.12379
2016.16666666667,89.43579,86.57822,90.71477,108.34153,85.71574
2016.25,89.4274,86.44564,90.51165,109.5962,85.42484
2016.33333333333,89.41092,86.48609,90.23514,110.30204,85.11614
2016.41666666667,89.61581,86.84151,90.0874,110.70214,85.07695
2016.5,90.06982,87.36323,90.0385,111.57465,85.25937
2016.58333333333,90.62559,87.8457,90.2071,112.73101,85.56336
2016.66666666667,91.18928,88.32484,90.60264,113.02643,86.04435
2016.75,92.03703,88.63735,91.02302,115.47681,86.52934
2016.83333333333,92.86722,88.79159,91.54654,117.67715,87.11279
2016.91666666667,93.65102,88.95076,92.00023,119.67591,87.67158
2017,94.33253,89.14799,92.50449,121.10591,88.26024
2017.08333333333,94.88777,89.5261,92.91676,121.6144,88.90919
2017.16666666667,95.36986,90.00027,93.46236,121.88676,89.61279
2017.25,95.59084,90.4743,93.93187,121.12043,90.1884
2017.33333333333,95.74947,90.91223,94.52331,120.20442,90.67239
2017.41666666667,95.90066,91.32093,95.06033,119.32078,91.05935
2017.5,96.40039,91.60349,95.67121,120.72868,91.40858
2017.58333333333,96.8383,91.78335,96.14126,121.38876,91.69841
2017.66666666667,97.4497,91.9034,96.49365,122.7546,92.03557
2017.75,98.13915,91.91849,96.66687,125.01199,92.37759
2017.83333333333,98.66746,91.86655,96.57659,126.60787,92.6832
2017.91666666667,98.86083,91.86476,96.27908,126.81319,92.83575
2018,98.80815,91.91159,95.75096,126.01178,92.85791
2018.08333333333,98.5945,91.94955,95.31567,124.62477,92.81911
2018.16666666667,98.38056,92.06407,95.10227,123.05208,92.79767
2018.25,98.28052,92.08026,95.261,121.54752,92.85496
2018.33333333333,98.37808,92.10553,95.66452,120.56811,93.05434
2018.41666666667,98.70045,92.08428,96.43763,120.92647,93.2767
2018.5,99.21387,92.11899,97.19052,122.24144,93.59045
2018.58333333333,99.83241,92.37527,97.88874,123.51482,94.04205
2018.66666666667,100.32814,92.78855,98.26361,124.64138,94.34251
2018.75,100.99075,93.1576,98.61785,126.91578,94.79954
2018.83333333333,101.33781,93.47552,98.91826,128.02225,95.07166
2018.91666666667,101.88393,93.89469,99.37103,129.93288,95.3533
2019,102.14938,94.01457,99.93359,131.15974,95.43694
2019.08333333333,102.27584,94.13413,100.39553,132.21407,95.3876
2019.16666666667,102.40079,94.28626,100.92455,133.36587,95.28708
2019.25,102.34758,94.51513,101.01178,133.74228,95.09577
2019.33333333333,102.26034,94.68332,100.83648,133.97665,95.01955
2019.41666666667,102.15767,94.80522,100.40137,134.63582,94.91241
2019.5,102.21178,94.90214,99.93455,135.62399,94.92922
2019.58333333333,102.10542,95.13236,99.55649,135.1265,94.95035
2019.66666666667,102.62933,95.44238,99.66557,136.25146,95.46015
2019.75,103.10099,95.8658,99.97452,136.8156,95.96518
2019.83333333333,102.12572,96.11365,98.93453,133.51073,95.12995
2019.91666666667,99.83176,95.62304,96.5378,127.5337,93.22142
2020,96.04672,94.58986,93.09142,117.88209,90.19361
2020.08333333333,91.02276,93.09369,88.51649,105.51011,86.15953
2020.16666666667,85.73485,91.46534,84.18057,91.94743,82.10508
2020.25,81.89825,90.24501,81.67048,81.23327,79.45188
2020.33333333333,80.96278,90.2292,81.86715,77.098,79.32505
2020.41666666667,82.69565,91.16752,84.63655,79.93906,81.16584
2020.5,85.50462,92.48654,88.12849,85.36903,83.8394
2020.58333333333,88.69722,93.71716,91.39161,92.74959,86.69421
2020.66666666667,91.79848,94.59249,94.33507,100.27968,89.48487
