"time","ica_cz","ica_c1","ica_c3","ica_c4","ica_c5"
2012,92.2408,84.44347,90.99211,98.72631,88.6774
2012.08333333333,92.27166,84.56047,91.05285,98.61741,88.71502
2012.16666666667,92.15737,84.55293,90.837,98.58299,88.6379
2012.25,92.20645,84.79058,90.73265,98.64453,88.69852
2012.33333333333,92.49323,85.22289,90.86914,99.01796,88.95637
2012.41666666667,92.05196,85.11986,90.38801,97.98194,88.48114
2012.5,91.94079,85.38113,90.33263,97.42374,88.24647
2012.58333333333,91.84672,85.69265,90.39618,96.71744,88.04755
2012.66666666667,91.65892,85.92833,90.49009,96.15141,87.73056
2012.75,91.47295,86.24865,90.52769,95.71899,87.44836
2012.83333333333,91.36363,86.40724,90.49091,95.96725,87.2556
2012.91666666667,91.46309,86.70053,90.54167,96.68225,87.21599
2013,91.48676,86.74692,90.50942,97.40784,87.0848
2013.08333333333,91.55258,86.76013,90.49641,98.1895,86.98457
2013.16666666667,91.61267,86.81746,90.45378,98.64199,86.89236
2013.25,91.60842,86.88656,90.47168,98.6094,86.88244
2013.33333333333,91.46156,86.88253,90.39141,98.26676,86.80889
2013.41666666667,91.28748,86.80707,90.22611,98.134,86.74251
2013.5,91.17821,86.88797,90.12787,97.92997,86.83942
2013.58333333333,91.11332,86.85052,89.9453,97.9036,86.97227
2013.66666666667,91.06295,86.86039,89.79154,97.81073,87.07084
2013.75,91.04626,86.86131,89.59688,97.87746,87.15928
2013.83333333333,91.14794,86.96484,89.43011,97.93759,87.31275
2013.91666666667,91.10566,87.07769,89.19168,97.58202,87.32015
2014,91.12472,87.17266,88.95573,97.97558,87.21349
2014.08333333333,91.15398,87.27455,88.76952,98.69259,87.12115
2014.16666666667,91.11462,87.33992,88.6774,99.02616,87.00212
2014.25,91.03229,87.4591,88.64689,99.03391,86.93245
2014.33333333333,90.97443,87.44461,88.60374,99.3997,86.83569
2014.41666666667,90.8365,87.37728,88.68217,98.93627,86.83521
2014.5,90.589,87.27116,88.6807,97.9617,86.78157
2014.58333333333,90.37253,87.17837,88.67656,97.27158,86.72098
2014.66666666667,90.08198,86.99649,88.47663,97.35343,86.50996
2014.75,89.94924,86.90936,88.37554,98.12405,86.32556
2014.83333333333,89.88742,86.87789,88.32584,99.36723,86.21388
2014.91666666667,89.85923,86.89269,88.33101,100.55829,86.10529
2015,90.16229,87.01629,88.57496,102.94334,86.1467
2015.08333333333,90.52596,87.09287,88.97342,105.06474,86.25444
2015.16666666667,90.72636,87.10777,89.56459,105.91817,86.32274
2015.25,91.03414,87.19408,90.04137,107.39522,86.4412
2015.33333333333,91.12193,87.1628,90.50131,108.03762,86.47357
2015.41666666667,91.09471,87.10108,90.67363,108.72702,86.44346
2015.5,90.91126,87.11865,90.69462,108.22059,86.43532
2015.58333333333,90.67425,87.09484,90.61536,107.85799,86.42845
2015.66666666667,90.52107,87.14463,90.61764,107.45941,86.52275
2015.75,90.38288,87.22218,90.66336,107.17251,86.55779
2015.83333333333,90.24651,87.25735,90.75685,106.91701,86.59871
2015.91666666667,90.03252,87.16875,90.92106,106.44931,86.57072
2016,89.93379,87.07245,91.01553,107.31642,86.42726
