"time","bc_cz","bc_c1","bc_c3","bc_c4","bc_c5","oscd","oscde","ossk","tppa","tppre","pgp"
2012,95.744142839131,101.538571593946,96.9358203393519,96.1506399039473,96.1896472549244,-23.263904817861,-18.2160811197908,12.1625768265901,1.71388735447794,-2.07231304743671,-27.6530474176066
2012.08333333333,95.5802515648868,100.722491925648,96.472367893595,96.4413853471948,96.3296446115261,-23.4099268193017,-18.0983364251706,11.5551945218423,-0.135186174825646,-1.63459983519153,-26.8804978919272
2012.16666666667,95.3070914584536,99.5444276696598,95.7587888147072,96.5274047292222,96.3167321580093,-23.7953144198965,-18.1102978042277,11.1131684117089,-1.92772383377179,-1.19579273305063,-26.754543053611
2012.25,94.8778246808242,98.1732812208829,94.8470565076309,96.4377901448024,96.0583703489412,-24.330923113086,-18.433806987976,10.8333793979089,-3.83995092238053,-0.815770604412198,-27.6436155738139
2012.33333333333,94.2924313991509,96.7339837486149,93.7784810883851,96.2394960519932,95.5198981611059,-24.9618957360949,-19.0818497379387,10.7410174906749,-5.70482771532216,-0.61243368628645,-29.9871934225567
2012.41666666667,93.4443464730723,95.3241188074783,92.5369555764975,96.110098994539,94.6505961231552,-25.8634153955972,-20.07414714283,10.9045227344102,-7.57837257463016,-0.824297696616541,-34.2060934958415
2012.5,92.464455822815,94.3610145272684,91.1722672064777,96.0084127173136,93.6163372231484,-27.0082876875447,-21.2684746368183,11.4802036199095,-9.12922124315313,-1.29192069540367,-39.3354965467969
2012.58333333333,91.5444034293879,94.1526732555371,89.8379137889974,95.8282864967849,92.7038163848535,-28.1801083591331,-22.6460050011908,12.1417242200524,-9.95800785901405,-2.10256013336509,-43.6404441533698
2012.66666666667,90.8519587997142,94.7292569659443,88.7277566087163,95.5580673969993,92.0902595856156,-29.1114551083591,-24.0792569659443,12.5383841390807,-10.177399380805,-3.08368659204573,-45.6194570135747
2012.75,90.472588711598,95.7771969516552,87.9411586091927,95.1032388663968,91.7474279590379,-29.7228983091212,-25.4394498690164,12.4215229816623,-9.85024410573946,-3.92705406049059,-45.1978923553227
2012.83333333333,90.2215944272446,96.7674267682782,87.5174386758752,94.3216420576328,91.4799654679686,-30.3529471302691,-26.7288282924506,11.7344010478685,-9.57966182424387,-4.42639318885449,-43.4198856870683
2012.91666666667,89.9859371278876,97.2950821624196,87.4581983805668,93.6068528221005,91.1418254346273,-31.213193617528,-27.5158311502739,10.7188675875208,-9.80021433674684,-4.49100381043105,-41.5943081686116
2013,89.7399261728983,97.1535365563229,87.7090259585616,93.0751786139557,90.7674624910693,-32.2928435341748,-27.6272803048345,9.640354846392,-10.4399440342939,-4.14458799714218,-40.824487973327
2013.08333333333,89.5477018337699,96.2074720171469,88.1524172422005,92.821838532984,90.4910514408192,-33.3802452964992,-27.1083472255299,8.77168373422243,-11.2220826387235,-3.38351988568707,-41.5373362705406
2013.16666666667,89.6536556322934,94.7665634674922,88.62181471779,93.0535306025244,90.4988211478923,-33.9720707311265,-26.0668552036199,8.35441176470588,-11.3187306501548,-2.29071207430341,-42.8844724934508
2013.25,90.1816801619433,93.366617051679,89.001899261729,93.6734520123839,90.915366753989,-33.6805787092165,-24.8828530602524,8.58434746368183,-10.4585198856871,-0.97913193617528,-43.3050011907597
2013.33333333333,91.2399202190998,92.4691593236485,89.2322457728031,94.5741307454156,91.8179387949512,-32.3308168611574,-23.6735591807573,9.30211955227435,-8.65629911883782,0.574803524648726,-40.9354786854013
2013.41666666667,92.7824005715647,92.4439807096928,89.4516015718028,95.8470171469398,93.1764944034294,-29.9877232674446,-22.5324005715647,10.1082995951417,-6.20669206954037,2.30821028816385,-35.3291676589664
2013.5,94.4180459633246,93.0854370088116,89.7235532269588,97.3958561562277,94.7048047154084,-27.4236961181234,-21.6373303167421,10.8117527982853,-3.63808049535604,3.89470111931412,-27.8613955703739
2013.58333333333,95.9195582281496,94.1595439390331,90.0299952369612,98.9997142176709,96.1579542748273,-25.1459454632055,-20.7373839009288,11.2034472493451,-1.41428316265778,5.33549654679686,-20.392766134794
2013.66666666667,97.0600678733032,95.3797570850202,90.3786377708978,100.258246010955,97.255471540843,-23.5755537032627,-19.9298523457966,11.2074660633484,0.359793998571089,6.40643605620386,-14.6197666110979
2013.75,97.7854191474161,96.5885627530364,90.7714693974756,100.875327458919,97.9873005477495,-22.6825732317218,-19.18883067397,10.7103655632293,1.864467730412,6.63684805906168,-11.3458918790188
2013.83333333333,98.2989938080495,97.6659859490355,91.1941295546559,101.006543224577,98.4961359847583,-21.9965229816623,-18.2913848535366,9.91037151702786,3.10802572040962,6.36734936889736,-10.26205644201
2013.91666666667,98.8367825672779,98.5294177185044,91.6674267682781,100.868534174804,98.9962431531317,-21.1105739461777,-17.1292569659443,9.08977732793522,4.18267444629674,6.12533341271731,-10.3677304120029
2014,99.3192545844249,99.0140866873065,92.2229459395094,100.574714217671,99.4828113836628,-20.3519230769231,-16.0668611574184,8.64171231245535,5.09124196237199,6.14284948797333,-10.666503929507
2014.08333333333,99.6053465110741,99.0594963086449,92.6516313407954,100.225494165277,99.8589604667778,-20.060145272684,-15.4726958799714,8.85254822576804,5.73897356513455,6.44607644677304,-10.6737913788997
2014.16666666667,99.5046022862586,98.7471600381043,92.8003393665158,99.7213086449155,100.101929030722,-20.4603893784234,-15.548100738271,9.67970945463206,5.89386758752084,6.61047868540128,-10.6486068111455
2014.25,98.9589783281734,98.1413610383425,92.6305429864253,99.2157954274827,100.144218861634,-21.4421112169564,-16.2166944510598,10.7753989045011,5.48385329840438,6.12266015718028,-11.2212788759228
