"time","ica_cz","ica_c1","ica_c3","ica_c4","ica_c5"
2012,92.580220853267,84.2755096827365,91.2753229184011,99.0069938295475,88.9031327619671
2012.08333333333,92.3851805049485,84.3469083540443,91.2801109105201,98.8657107818791,88.7894147953557
2012.16666666667,92.2892969447429,84.5782334061759,91.0385209420053,98.8722956217182,88.7345326406652
2012.25,92.2217286583493,84.7729274372063,90.7330770881471,98.842069216596,88.7286812713911
2012.33333333333,92.1881912148411,84.9803768095828,90.4842558978984,98.6307444942727,88.7244986808413
2012.41666666667,92.1094709260612,85.1655389722998,90.3154273825619,98.1710996878823,88.5688893245751
2012.5,91.9960758513932,85.3689902357704,90.2828637770898,97.5194457013575,88.3136907597047
2012.58333333333,91.8429590378662,85.6295588235294,90.3749470111931,96.7384014050965,87.9911728983091
2012.66666666667,91.6336621814718,85.9436080019052,90.4926035960943,95.8540104786854,87.6818712788759
2012.75,91.437479757085,86.2625464396285,90.5620213145987,95.3399660633484,87.4315360800191
2012.83333333333,91.3357102881639,86.5154917837581,90.5548243629435,95.6284210526316,87.2458400809716
2012.91666666667,91.3641503929507,86.6936931412241,90.5073457966182,96.5526155036913,87.1262705406049
2013,91.4719183138843,86.7786419385568,90.4747969754703,97.525899023577,87.065177423196
2013.08333333333,91.6131757561324,86.8046522981662,90.4916236008573,98.3956233627054,87.0126970707311
2013.16666666667,91.6903625863301,86.8340658490117,90.5154120028578,98.8579786854013,86.929790426292
2013.25,91.6376327697071,86.8595379852346,90.497113003096,98.7878893784234,86.8258162657776
2013.33333333333,91.471181233627,86.8898862824482,90.388072755418,98.2987151702786,86.7461597999524
2013.41666666667,91.2992718504406,86.8867754227197,90.2518528221005,97.9838741366992,86.7301375327459
2013.5,91.1560228625863,86.8670802572041,90.1259710645392,97.8129286734937,86.8187235055966
2013.58333333333,91.0562628006668,86.8152482733984,89.9642140985949,97.8182120743034,86.9287425577518
2013.66666666667,91.0382442248154,86.8262907835199,89.7903744939271,97.917955465587,87.0664640390569
2013.75,91.0699791617052,86.8727411288402,89.597975708502,97.9453363896166,87.1990342938795
2013.83333333333,91.1304536794475,86.9598404381996,89.4219826149083,97.7645171469397,87.3337931650393
2013.91666666667,91.144322457728,87.0433525839486,89.2136526553941,97.5823958085258,87.3626512264825
2014,91.1348743748512,87.1596665872827,88.9586103834246,97.7352959037866,87.2804822576804
2014.08333333333,91.148842581567,87.3047505358419,88.7184847582758,98.4331191950464,87.1229911883782
2014.16666666667,91.1398088830674,87.397040366754,88.5804447487497,99.197911407478,86.9640462014765
2014.25,91.0828435341748,87.4418843772327,88.5797469635627,99.6002560133365,86.8542629197428
2014.33333333333,91.0025392950703,87.4708603238866,88.6525589426054,99.4899196237199,86.8459841628959
2014.41666666667,90.8548880685878,87.4374553465111,88.7057614908312,98.857282090974,86.8604685639438
2014.5,90.6399327220767,87.322407120743,88.6895516789712,97.9931352703024,86.8176792093356
2014.58333333333,90.3719421290783,87.1524226006192,88.6525011907597,97.1713211478924,86.7070748987854
2014.66666666667,90.0711889735651,86.9796374136699,88.5460377470826,96.7709567754227,86.5482102881639
2014.75,89.8489045010717,86.8631305072636,88.3854822576804,97.377733984282,86.3360871636104
2014.83333333333,89.7717575613241,86.8429161705168,88.2166908787807,99.0175910931174,86.1386865920457
2014.91666666667,89.8359490354846,86.8867932841153,88.1888902119552,100.954064062872,86.0251071683734
2015,90.0933222195761,86.9854774946416,88.4258996189569,102.957735770422,86.0858406763515
2015.08333333333,90.4570987139795,87.1021969516551,88.9229822576804,104.735220885925,86.2418319838057
2015.16666666667,90.8381888544892,87.1878363896166,89.5554870207192,106.333471064539,86.3886056203858
2015.25,91.1378340080972,87.2033311502739,90.1353018575851,107.750607882829,86.4644671350321
2015.33333333333,91.2298094784473,87.1545558466301,90.5804542748273,108.47064658252,86.4645052393427
2015.41666666667,91.1426857585139,87.112104667778,90.8101625386997,108.637255894261,86.4444969040248
2015.5,90.9432073112646,87.0953363896166,90.7763931888545,108.435859133127,86.4371659919028
2015.58333333333,90.6907847106454,87.0919135508454,90.5954763038819,108.03201655156,86.4210681114551
2015.66666666667,90.4884847582758,87.1327732793522,90.498971778995,107.487432722077,86.4680924029531
2015.75,90.3446743272208,87.222798285306,90.5869373660395,106.884735055966,86.5677000476304
2015.83333333333,90.2479191474161,87.2927810192903,90.7850154798762,106.619868421053,86.6522737556561
2015.91666666667,90.1284198618719,87.2816420576328,90.9940682305311,106.611818885449,86.6555983567516
2016,89.9358567516075,87.1206424148607,91.0877202905454,106.954028340081,86.5026542033818
2016.08333333333,89.6337919742796,86.8188806858776,91.0317635151226,107.346751607526,86.1622076684925
2016.16666666667,89.3771147892355,86.51338711598,90.8094492736366,108.2107239819,85.7134740414385
2016.25,89.288173374613,86.3314295070255,90.5220576327697,109.455186353894,85.310157180281
2016.33333333333,89.3443200762086,86.3506138366278,90.1719552274351,110.6126595618,85.0042349368897
2016.41666666667,89.534322457728,86.6942200523934,89.9319653488926,111.013091807573,84.9196219337938
2016.5,89.9248178137652,87.2985907358895,89.9209990473922,111.246211598,85.1027375565611
2016.58333333333,90.5216890926411,87.9611026434865,90.1386163372232,112.039224220052,85.500125029769
2016.66666666667,91.1982674446297,88.4747767325554,90.4984972612527,113.141830793046,85.9855578709217
2016.75,91.9951547987616,88.7262633960467,90.9929649916647,115.099189092641,86.5191879018814
2016.83333333333,92.8588026911169,88.7902869730888,91.5377048106692,117.570915098833,87.0800696594427
2016.91666666667,93.7140920457252,88.8734347463682,92.0600148844963,119.998680042867,87.6486413431769
2017,94.4512485115504,89.094100976423,92.5054417718504,121.650373303167,88.2472606572993
2017.08333333333,95.0386568230531,89.4844064062872,92.9212550607287,122.282323172184,88.9296183615146
2017.16666666667,95.4387693498452,89.9818170993094,93.3795367944749,122.022998928316,89.6357906644439
2017.25,95.6511848059062,90.5147332698261,93.9119165277447,121.077221362229,90.2815069064063
2017.33333333333,95.781455703739,91.010193498452,94.5025071445582,120.084018814003,90.7954685639438
2017.41666666667,95.9301863538938,91.398746130031,95.0860544177185,119.555126815909,91.1386675398904
2017.5,96.189492140986,91.6721832579185,95.6393296022863,119.7285490593,91.3439062872112
2017.58333333333,96.7183763991426,91.86673374613,96.1965456060967,120.872723267445,91.6156424148607
2017.66666666667,97.490794236723,91.9701232436294,96.6361151464634,123.036151464634,91.9995754941653
2017.75,98.2429578471064,91.978399023577,96.8436568230531,125.236266968326,92.4036859966659
2017.83333333333,98.7780638247202,91.9078804477257,96.747629197428,126.735971064539,92.7340825196475
2017.91666666667,99.020891283639,91.8302792331507,96.3540932364849,127.396093712789,92.9094945225054
2018,98.9428673493689,91.8578119790426,95.7652083829483,126.707695284592,92.9170963324601
2018.08333333333,98.6347725648964,91.981310431055,95.175778161467,124.83100857347,92.827689330793
2018.16666666667,98.3064062872112,92.1231781376518,94.852363062634,122.629790426292,92.7615503691355
