"time","ivv_commerce","ivv_45","ivv_46","ivv_47"
2012,83.536660379214,80.6665229046801,87.3535543909991,77.3002769560533
2012.08333333333,83.519648218325,80.6420925466366,87.4309037151373,77.4457445337108
2012.16666666667,83.5324414333163,80.5775070311523,87.4922088936845,77.458909186429
2012.25,83.5886831136795,80.3675219072275,87.6209119142914,77.5077253577097
2012.33333333333,83.6856945017353,80.0591254247579,87.7907047258955,77.6162795738393
2012.41666666667,83.7587465403972,79.636936420091,87.9437273350856,77.7574451682809
2012.5,83.7697171945701,79.2113622291022,87.9871511074065,77.8910901405096
2012.58333333333,83.7088943796142,78.8617319599905,87.8958763991427,77.9938062633961
2012.66666666667,83.5929018814003,78.6362657775661,87.6926827816147,78.0668135270302
2012.75,83.4275666825435,78.4831299118838,87.4099362943558,78.096060371517
2012.83333333333,83.2516474160514,78.3158353179328,87.1158752083829,78.1200327458919
2012.91666666667,83.1623207906644,78.0978465110741,86.9389824958323,78.2323898547273
2013,83.1581263396047,77.8642152893546,86.8936419385568,78.3871344367707
2013.08333333333,83.2034811859967,77.6088663967611,86.9482114789235,78.5323053107883
2013.16666666667,83.2829495117885,77.4047058823529,87.0538735413194,78.6776929030722
2013.25,83.3869927363658,77.330459633246,87.1636419385568,78.8437330316742
2013.33333333333,83.4911556322934,77.4254328411527,87.2421374136699,78.9981924267683
2013.41666666667,83.5926661109788,77.664818409145,87.2841027625625,79.1499529649917
2013.5,83.7484710645392,78.1013884258157,87.3717099309359,79.3097773279352
2013.58333333333,83.9423041200286,78.6124190283401,87.5046124077161,79.4764616575375
2013.66666666667,84.1684055727554,79.1156995713265,87.7163842581567,79.6073392474399
2013.75,84.3935371517028,79.4466122886401,87.9879054536794,79.6991593236485
2013.83333333333,84.5888979518933,79.5472552988807,88.2738556799238,79.7672106453918
2013.91666666667,84.6694855918076,79.3709502262443,88.4311609907121,79.8172165991903
2014,84.6476417004049,78.9715866873065,88.4562663729459,79.8726553941415
2014.08333333333,84.5694254584425,78.4966283638962,88.3972064777328,79.9309948797333
2014.16666666667,84.4849190283401,78.2257489878543,88.287527982853,79.9742676827816
2014.25,84.4471016908788,78.2230007144558,88.1878078113837,80.0359817813765
2014.33333333333,84.5060889497499,78.4840188140033,88.1667146939748,80.1554239104549
2014.41666666667,84.6440116694451,78.9282376756371,88.224338532984,80.3085788282925
2014.5,84.7793319838057,79.3650654917838,88.2788086449155,80.4621987377947
2014.58333333333,84.8919546320552,79.6976488449631,88.2993212669683,80.6489158132889
2014.66666666667,84.9904465348893,79.9917962610145,88.2726929030722,80.8917527982853
2014.75,85.0463753274589,80.2152077875685,88.1729810669207,81.1606632531555
2014.83333333333,85.0895772803048,80.3820171469397,88.0819403429388,81.3964086687307
2014.91666666667,85.1706257442248,80.5731626577757,88.0605185758514,81.617411288402
2015,85.3446731364611,80.865552512503,88.168862824482,81.860991902834
2015.08333333333,85.6025839485592,81.2677607763753,88.3887020719219,82.1264205763277
2015.16666666667,85.9092402953084,81.724592760181,88.668314479638,82.4182102881638
2015.25,86.1979459395094,82.2015956180043,88.8904852345797,82.7481138366278
2015.33333333333,86.4514449869016,82.7432835198857,88.9814104548702,83.1339748082518
2015.41666666667,86.6305269111693,83.3189896403906,88.9335389378423,83.5327885213756
2015.5,86.7121558704453,83.7790944272446,88.798189449869,83.9201101452727
2015.58333333333,86.7337973326983,84.079024172422,88.6771868301977,84.2581126146861
2015.66666666667,86.79459692784,84.3028864015242,88.685491783758,84.5698498884648
2015.75,87.0061306263396,84.562488092403,88.9306245534651,84.8952895139707
2015.83333333333,87.3786681352703,84.9638622291022,89.3762770897833,85.1859299592604
2015.91666666667,87.8603101929031,85.5454679685639,89.9321415813289,85.4149209143235
2016,88.3383662776852,86.2991009764229,90.4298553226959,85.5584714405685
2016.08333333333,88.6731662300548,87.016064539176,90.6974535603715,85.6240524256808
2016.16666666667,88.786439628483,87.486334841629,90.6821838532984,85.6304108120981
2016.25,88.6897951893308,87.6920439390331,90.4454399857109,85.5803874382032
2016.33333333333,88.450620981186,87.6792069540367,90.0519849964277,85.5405584229195
2016.41666666667,88.2571993331746,87.6814015241724,89.7088318647297,85.5984942843534
2016.5,88.2580876399143,87.9386752798285,89.5783805668016,85.7273874732079
2016.58333333333,88.4615313169802,88.5206834960705,89.6945153608002,85.9272011193141
2016.66666666667,88.7889360562039,89.2471058585377,89.9687848297214,86.1814295070255
2016.75,89.2009377232674,90.0831430102405,90.3352839961896,86.4959663015004
2016.83333333333,89.6333251964754,90.8772308883068,90.721153250774,86.8591819480829
2016.91666666667,90.0308484162896,91.5190217909026,91.0681912360086,87.2446362229102
2017,90.3615027387473,92.0185133365087,91.3461324124792,87.5988663967611
2017.08333333333,90.6919326030007,92.512270183377,91.6309907120743,87.9413431769469
2017.16666666667,91.028294236723,93.0713967611336,91.9548648487735,88.2031495594189
2017.25,91.4238396046678,93.6224243867588,92.3931126458681,88.403661225573
2017.33333333333,91.8442986425339,94.1878536556323,92.8946177661348,88.5883423233696
2017.41666666667,92.2120695403667,94.7189562991188,93.3312800666825,88.8306983805668
2017.5,92.5384264110503,95.2980221481305,93.6563354370088,89.1940304107556
2017.58333333333,92.8684240295308,96.0099166468207,93.9190479876161,89.6856706281833
2017.66666666667,93.1745981185997,96.7580019052155,94.1065432245773,90.1615269657248
2017.75,93.4041801619433,97.3992909025958,94.1691093117409,90.5572594797868
2017.83333333333,93.5250196475351,97.8655477494642,94.08810490593,90.8610546158553
2017.91666666667,93.6104483210288,98.2207555370326,93.9858823529412,91.0446483134678
