"time","ipi_cz","ipi_c1","ipi_c3","ipi_c4","ipi_c5"
2012,103.540735294118,100.125800653595,105.6925,121.084950980392,99.4533823529412
2012.08333333333,103.2844625,100.345975,104.781075,120.0721125,99.42105
2012.16666666667,103.212264957265,100.556794871795,104.334882478632,119.451794871795,99.4895512820513
2012.25,103.080977068794,100.713409770688,103.774297108674,118.518913260219,99.5512761714855
2012.33333333333,102.935657640232,100.806382978723,103.361847195358,117.558007736944,99.5453965183752
2012.41666666667,102.747877312561,100.832667964946,102.957341772152,116.581499513145,99.4640993184031
2012.5,102.62536,100.91451,102.50203,116.12403,99.40188
2012.58333333333,102.41786,100.96417,102.16566,115.56051,99.21211
2012.66666666667,101.98388,100.96422,101.48936,114.81011,98.79959
2012.75,101.56787,100.96968,100.91111,114.27488,98.35594
2012.83333333333,101.24438,100.75005,100.87948,113.90009,97.9637
2012.91666666667,101.21235,100.67161,101.28152,114.11498,97.79367
2013,101.32365,100.28825,101.98618,114.83317,97.74634
2013.08333333333,101.66265,99.81534,103.05127,116.25714,97.85697
2013.16666666667,102.06944,99.45862,103.79836,117.95034,98.07927
2013.25,102.34865,99.07986,103.95621,119.62536,98.26141
2013.33333333333,102.33104,98.62954,103.83698,120.39392,98.23594
2013.41666666667,102.15021,98.23259,103.30761,121.09233,98.05447
2013.5,101.95309,98.19874,102.8975,121.33765,97.84753
2013.58333333333,101.72413,98.21993,102.566,121.54344,97.57446
2013.66666666667,101.69456,98.50792,102.48224,122.12545,97.41807
2013.75,101.77796,98.75942,102.76726,122.63491,97.37394
2013.83333333333,102.01776,99.11698,103.03668,123.23641,97.51341
2013.91666666667,102.13618,99.48628,102.97256,123.11099,97.65666
2014,102.17104,99.46326,102.8521,122.99091,97.75643
2014.08333333333,102.23902,99.5045,102.826,122.81733,97.89679
2014.16666666667,102.06264,99.40079,102.17684,122.71643,97.79238
2014.25,101.90808,99.31701,101.60465,122.79234,97.68372
2014.33333333333,101.76683,99.16929,100.99816,123.43228,97.51016
2014.41666666667,101.63765,99.03898,100.21253,123.93453,97.40409
2014.5,101.5425,98.91046,99.9214,123.87402,97.33889
2014.58333333333,101.43148,98.8311,99.55252,123.47071,97.30135
2014.66666666667,101.33088,98.72338,99.47385,122.71329,97.29624
2014.75,101.34785,98.57625,99.71599,122.46323,97.31144
2014.83333333333,101.45809,98.58426,99.99514,122.34195,97.4117
2014.91666666667,101.63034,98.59065,100.1852,122.85843,97.52255
2015,101.98935,98.79713,100.65123,123.89016,97.74042
2015.08333333333,102.31866,99.08223,101.02868,124.79965,97.9494
2015.16666666667,102.48128,99.36772,101.13756,125.03521,98.1005
2015.25,102.72887,99.77198,101.82086,125.36359,98.23976
2015.33333333333,102.87759,100.08542,102.27684,125.78185,98.26757
2015.41666666667,102.86916,100.20036,102.38887,125.96361,98.20415
2015.5,102.94532,100.29527,102.52203,126.23102,98.23382
2015.58333333333,103.09258,100.28317,102.39136,126.68187,98.42232
2015.66666666667,103.2696,100.18572,102.17829,127.0461,98.70135
2015.75,103.33459,100.12948,101.68038,126.87475,98.95021
2015.83333333333,103.3713,100.06634,100.93117,126.85456,99.193
2015.91666666667,103.47572,99.96698,100.53783,127.60218,99.34218
2016,103.45191,99.8291,100.23233,128.77628,99.21805
2016.08333333333,103.22058,99.51982,99.6623,129.82223,98.88264
2016.16666666667,103.00336,99.15068,99.18603,130.86283,98.58356
2016.25,102.89964,98.85166,99.1011,131.61719,98.43723
2016.33333333333,102.67363,98.61794,98.72106,131.63594,98.25633
2016.41666666667,102.57037,98.59037,98.48031,131.24195,98.22728
2016.5,102.66138,98.87437,98.52586,130.53086,98.36594
2016.58333333333,102.8806,99.18819,98.72953,130.51649,98.51136
2016.66666666667,103.02614,99.43822,99.06225,130.03581,98.60742
2016.75,103.20537,99.59373,99.3717,130.28431,98.69609
2016.83333333333,103.43732,99.5719,99.70932,130.627,98.92701
2016.91666666667,103.64315,99.46945,100.15423,131.07106,99.15988
2017,103.92017,99.33199,100.55074,131.90295,99.50022
2017.08333333333,104.21553,99.24685,101.0189,132.40545,99.87242
2017.16666666667,104.72365,99.33897,101.78248,133.35544,100.37756
2017.25,105.10792,99.52628,102.32193,133.90293,100.74908
2017.33333333333,105.4973,99.67918,102.75897,134.84361,101.08898
2017.41666666667,105.85761,99.88537,102.87814,135.78282,101.43517
2017.5,106.35116,100.06894,103.11121,137.30024,101.89467
2017.58333333333,106.79224,100.0823,103.23557,138.69351,102.36341
2017.66666666667,107.17801,100.02409,103.26063,140.05398,102.79307
2017.75,107.52986,99.87432,103.58696,140.79852,103.22882
2017.83333333333,107.61126,99.73763,103.52306,140.81243,103.41402
2017.91666666667,107.43918,99.70663,103.31876,140.3328,103.29628
2018,107.05282,99.77253,102.70815,139.40436,102.98848
2018.08333333333,106.72867,99.84365,102.15268,138.97291,102.69718
2018.16666666667,106.51509,100.01641,101.62941,139.13837,102.45947
2018.25,106.49045,100.07266,101.28004,139.89857,102.40857
2018.33333333333,106.56759,100.02895,101.31092,140.6997,102.41771
2018.41666666667,106.71658,99.87726,101.40092,141.38238,102.53752
2018.5,106.85827,99.67582,101.62813,141.56375,102.70051
2018.58333333333,106.95175,99.62141,101.71739,141.39671,102.82669
2018.66666666667,106.94828,99.59102,101.70215,140.90592,102.89267
2018.75,107.1488,99.63585,101.90728,141.05866,103.13024
2018.83333333333,107.32333,99.74132,102.24674,141.55498,103.22833
2018.91666666667,107.6648,99.9761,103.04311,142.25147,103.44507
2019,107.98835,100.09899,104.05345,142.96459,103.60557
2019.08333333333,108.25252,100.12471,105.14288,143.46933,103.71769
2019.16666666667,108.34363,99.96121,105.89283,143.33141,103.80074
2019.25,108.21615,99.80948,106.10477,142.6431,103.74336
2019.33333333333,108.08454,99.61322,105.90864,141.8492,103.82735
2019.41666666667,107.77405,99.34939,105.09265,141.06443,103.78487
2019.5,107.47222,99.27839,104.06824,140.53868,103.72034
2019.58333333333,107.13574,99.32607,103.20942,139.42353,103.6192
2019.66666666667,107.6103,99.5798,103.27327,140.11697,104.20943
2019.75,108.09784,99.91625,103.39456,140.76609,104.7448
2019.83333333333,107.02835,100.01262,102.07253,138.0871,103.65574
2019.91666666667,104.55141,99.60205,99.3653,132.17497,101.27189
2020,100.65302,98.91951,95.40613,123.05858,97.50053
2020.08333333333,95.4262,97.90004,90.2674,110.79744,92.56124
2020.16666666667,89.88739,96.62575,85.05976,97.19009,87.54088
2020.25,86.19612,95.83515,81.90308,86.88625,84.41618
2020.33333333333,85.95836,95.72192,82.29031,83.49,84.71126
2020.41666666667,88.51884,96.38085,85.24735,86.45084,87.60956
2020.5,92.19123,97.24484,88.84305,92.64031,91.4948
2020.58333333333,95.97783,98.03839,92.40006,99.93051,95.32577
2020.66666666667,99.45652,98.64865,95.81472,107.14187,98.72368
2020.75,101.17437,98.89803,97.59,110.75692,100.39455
2020.83333333333,101.27269,98.79553,98.14171,110.63483,100.50867
2020.91666666667,100.97316,98.47734,98.61305,108.98076,100.37286
2021,100.69938,98.54675,99.2931,106.75798,100.24782
2021.08333333333,100.31543,98.62692,99.83013,104.19286,100.03014
