"time","ipi_cz","ipi_c1","ipi_c3","ipi_c4","ipi_c5"
2012,103.177843137255,99.9774509803922,106.052385620915,120.605473856209,99.1724019607843
2012.08333333333,102.9185125,100.1969375,105.1380625,119.5839125,99.1397375
2012.16666666667,102.843952991453,100.406485042735,104.690128205128,118.951506410256,99.20875
2012.25,102.708484546361,100.561535393819,104.127288135593,117.99850448654,99.2701395812562
2012.33333333333,102.558597678917,100.654323017408,103.713733075435,117.015309477756,99.261914893617
2012.41666666667,102.365949367089,100.680301850049,103.309094449854,116.013213242454,99.177964946446
2012.5,102.24028,100.76201,102.8531,115.53873,99.11284
2012.58333333333,102.03066,100.81062,102.51505,114.96624,98.92109
2012.66666666667,101.59418,100.811,101.83641,114.20542,98.50508
2012.75,101.17442,100.81602,101.25609,113.65229,98.05861
2012.83333333333,100.84629,100.59658,101.22584,113.24887,97.66424
2012.91666666667,100.80906,100.51854,101.62978,113.4296,97.49137
2013,100.91485,100.13577,102.33788,114.10596,97.44206
2013.08333333333,101.25049,99.66532,103.40716,115.49539,97.55028
2013.16666666667,101.65647,99.30945,104.15478,117.16431,97.77217
2013.25,101.93727,98.9318,104.30988,118.82669,97.95433
2013.33333333333,101.92113,98.48291,104.18773,119.58696,97.92804
2013.41666666667,101.74302,98.08729,103.65563,120.28201,97.74643
2013.5,101.54765,98.0534,103.24446,120.52975,97.53922
2013.58333333333,101.32068,98.07431,102.91361,120.73817,97.26723
2013.66666666667,101.2915,98.36138,102.83222,121.32346,97.10994
2013.75,101.37384,98.61177,103.12066,121.83238,97.06526
2013.83333333333,101.61272,98.9691,103.39165,122.43466,97.20341
2013.91666666667,101.72892,99.33622,103.3279,122.30631,97.34452
2014,101.7629,99.31179,103.2078,122.17893,97.44392
2014.08333333333,101.83022,99.35144,103.18253,122.00229,97.58188
2014.16666666667,101.65596,99.24567,102.53126,121.90149,97.47853
2014.25,101.504,99.16059,101.95748,121.97825,97.37198
2014.33333333333,101.36464,99.01291,101.34932,122.61624,97.19881
2014.41666666667,101.23697,98.88324,100.5614,123.11978,97.09416
2014.5,101.14178,98.75616,100.27068,123.05851,97.0305
2014.58333333333,101.02954,98.67803,99.89937,122.65755,96.99262
2014.66666666667,100.92332,98.56962,99.81647,121.89911,96.98311
2014.75,100.93526,98.42163,100.05252,121.65235,96.99221
2014.83333333333,101.03767,98.42834,100.31938,121.53649,97.08294
2014.91666666667,101.20396,98.4335,100.49636,122.05695,97.18536
2015,101.55806,98.64016,100.95269,123.08825,97.39693
2015.08333333333,101.88617,98.92566,101.32696,123.99612,97.60458
2015.16666666667,102.05367,99.21172,101.43917,124.23377,97.76336
2015.25,102.30962,99.6171,102.13699,124.56109,97.91539
2015.33333333333,102.47006,99.92999,102.61153,124.97929,97.95785
2015.41666666667,102.47453,100.04369,102.74339,125.1615,97.91237
2015.5,102.56552,100.13694,102.8968,125.43593,97.96007
2015.58333333333,102.72685,100.12363,102.78128,125.89323,98.16763
2015.66666666667,102.91978,100.02527,102.58217,126.25757,98.46991
2015.75,103.00118,99.96878,102.09386,126.09142,98.74406
2015.83333333333,103.05694,99.90569,101.35064,126.07734,99.01693
2015.91666666667,103.18409,99.80651,100.96776,126.82731,99.20002
2016,103.18253,99.66957,100.67493,127.99151,99.11065
2016.08333333333,102.97445,99.36047,100.11983,129.03634,98.80798
2016.16666666667,102.77778,98.99138,99.66104,130.07537,98.53792
2016.25,102.69125,98.69211,99.59684,130.83046,98.41494
2016.33333333333,102.47728,98.45721,99.23441,130.85722,98.24991
2016.41666666667,102.38285,98.4289,99.00832,130.48793,98.22949
2016.5,102.47772,98.71142,99.05668,129.81704,98.36905
2016.58333333333,102.69333,99.0229,99.26063,129.83042,98.50364
2016.66666666667,102.83719,99.27729,99.61129,129.37495,98.58579
2016.75,103.01147,99.43112,99.94512,129.63278,98.65506
2016.83333333333,103.23455,99.40871,100.29391,129.97855,98.865
2016.91666666667,103.42886,99.30362,100.75689,130.41669,99.07572
