"time","bc_fr","ec_fr"
1977,98.8,
1977.08333333333,101.5,
1977.16666666667,98.3,
1977.25,94.2,
1977.33333333333,91.3,
1977.41666666667,93.8,
1977.5,94.8,
1977.58333333333,95.1,
1977.66666666667,95.6,
1977.75,94.3,
1977.83333333333,91.5,
1977.91666666667,89.9,
1978,91.9,
1978.08333333333,91.3,
1978.16666666667,96.2,
1978.25,107.6,
1978.33333333333,106.5,
1978.41666666667,103.9,
1978.5,101.7,
1978.58333333333,102.9,
1978.66666666667,104.4,
1978.75,103.2,
1978.83333333333,105.3,
1978.91666666667,107,
1979,105,
1979.08333333333,102.9,
1979.16666666667,103.3,
1979.25,105,
1979.33333333333,105,
1979.41666666667,105.3,
1979.5,109,
1979.58333333333,108.8,
1979.66666666667,108.9,
1979.75,112.2,
1979.83333333333,113.6,
1979.91666666667,112.9,
1980,107,
1980.08333333333,106.2,
1980.16666666667,109.1,
1980.25,106.1,
1980.33333333333,104.1,
1980.41666666667,101,
1980.5,93,
1980.58333333333,91.1,
1980.66666666667,93.9,
1980.75,90.9,
1980.83333333333,94,
1980.91666666667,90.4,
1981,89.1,
1981.08333333333,87.8,
1981.16666666667,86.1,
1981.25,87.6,
1981.33333333333,90.9,
1981.41666666667,89.4,
1981.5,90.8,
1981.58333333333,92.7,
1981.66666666667,93.5,
1981.75,92.4,
1981.83333333333,95.4,
1981.91666666667,96.7,
1982,102.3,
1982.08333333333,101.2,
1982.16666666667,95.3,
1982.25,95,
1982.33333333333,97.2,
1982.41666666667,96,
1982.5,89.9,
1982.58333333333,87.7,
1982.66666666667,82.1,
1982.75,83.1,
1982.83333333333,88.9,
1982.91666666667,91,
1983,88.9,
1983.08333333333,88,
1983.16666666667,87.5,
1983.25,82.7,
1983.33333333333,79.8,
1983.41666666667,80.5,
1983.5,79.5,
1983.58333333333,80.7,
1983.66666666667,78.6,
1983.75,82.1,
1983.83333333333,82.4,
1983.91666666667,81.3,
1984,86.3,
1984.08333333333,87.1,
1984.16666666667,87.8,
1984.25,87.2,
1984.33333333333,86.6,
1984.41666666667,87.1,
1984.5,92.7,
1984.58333333333,93.6,
1984.66666666667,92.6,
1984.75,92.2,
1984.83333333333,93.5,
1984.91666666667,93.1,
1985,90,
1985.08333333333,92.3,
1985.16666666667,95.2,
1985.25,96.6,
1985.33333333333,95.5,
1985.41666666667,99.6,
1985.5,97.3,
1985.58333333333,97.6,
1985.66666666667,102.5,
1985.75,101.6,
1985.83333333333,103.8,
1985.91666666667,105.1,
1986,104.4,
1986.08333333333,105.1,
1986.16666666667,108.1,
1986.25,106.3,
1986.33333333333,107.4,
