"time","conso_b","conso_bf","conso_c2","conso_de","conso_petr","conso_cz","conso_c1htb","conso_dec2","conso_autres","conso_log","conso_c1","conso_textile","conso_enhc2","conso_bd","conso_c4","conso_bdep"
2012,45.8860404071431,19.0393539860612,4.03614738073892,5.1938337879985,5.25042723784719,37.952875091229,15.1565920616053,9.24772193302775,5.43215586848033,2.61664363235517,17.6597626642732,4.5411438930016,3.94806540997783,9.07631120009959,5.08376657935659,1.49003828684954
2012.08333333333,45.826315231122,19.0232424062092,4.03460029790642,5.16029478928463,5.23357142653671,37.9471474077377,15.1518861884829,9.21361328597382,5.44209584233774,2.62860894823853,17.661521873719,4.49767090801694,3.9276887081866,9.09018055887687,5.08348852574989,1.48826630533973
2012.16666666667,45.7980605225165,19.0133646235879,4.03619331852478,5.12588552679137,5.23243133538873,37.9405574656697,15.1461695164375,9.18898475586614,5.44649315076906,2.64242374157985,17.6567131257034,4.45724945972573,3.90600896075621,9.10804738675766,5.08604295831892,1.4878056413229
2012.25,45.7543137183858,18.9954671006453,4.0382084401481,5.08278461375542,5.22259640293931,37.9375224576947,15.1464668029691,9.15328708702915,5.45473422853019,2.65795732236603,17.6630816804057,4.41268590499332,3.87936811290797,9.12394689350711,5.08064302740704,1.48823691347743
2012.33333333333,45.7031085050349,18.9780657341967,4.03476590243547,5.03392128078411,5.20168840192597,37.9355770171475,15.1549027361103,9.1068701831717,5.46515990064631,2.66910918539999,17.6787265477788,4.38325801934681,3.85034749005484,9.12460526752701,5.06298502833472,1.4878980144886
2012.41666666667,45.6519806594771,18.9557263372021,4.02976145757038,4.99168541874704,5.17986388330959,37.9251871056013,15.1686251017595,9.0638396288425,5.47412881495696,2.67310811497626,17.6964125958394,4.37772661193958,3.82820456682151,9.0987651508512,5.03157744461062,1.48611625527213
2012.5,45.6174510597761,18.9409621933794,4.02472928078114,4.96866206239581,5.1625431650393,37.9125600142891,15.1846753393665,9.0380302452965,5.47937681590855,2.671032269588,17.7057675041677,4.39764765420338,3.82056037151703,9.06166867111217,4.99600494165278,1.48300577518457
2012.58333333333,45.5966921290783,18.9358758037628,4.01851101452727,4.96593016194332,5.14957406525363,37.8945921052632,15.1964620743034,9.02842533936651,5.48073374613003,2.66735585853775,17.6995044653489,4.43257013574661,3.82644141462253,9.02307829245058,4.96147570850202,1.47850988330555
2012.66666666667,45.5604533222196,18.9301187187426,4.00743087639914,4.97629483210288,5.13733001905215,37.851935460824,15.1928249583234,9.02457424386759,5.47967343415099,2.66525458442486,17.6710235770422,4.46442194570136,3.83823958085258,8.98881763515123,4.93155102405335,1.47220731126459
2012.75,45.5014633246011,18.9062116575375,3.99060359609431,4.98629078351989,5.12288556799238,37.7832789949988,15.193374970231,9.01359567754227,5.47703971183615,2.66501863538938,17.6463683615146,4.47776714693975,3.84471028816385,8.95540950226244,4.90059407001667,1.46557876875447
2012.83333333333,45.4536455703739,18.8587809002143,3.97243712788759,5.02516366992141,5.116294355799,37.6960561443201,15.2032628006668,9.02613896165754,5.47505150035723,2.6679124791617,17.6364585020243,4.46960431055013,3.86887437485116,8.91829536794475,4.86128661586092,1.45911871874256
2012.91666666667,45.4475960347702,18.8034623124553,3.96333138842582,5.08241462252917,5.12502155275066,37.6291626577757,15.2298114432008,9.06522398190045,5.47842408906883,2.67145951417004,17.652511907597,4.45012604191474,3.90421112169564,8.87890676351512,4.81632829245058,1.45528596094308
2013,45.4794965467969,18.74659663015,3.96316587282686,5.16048005477495,5.15158894974994,37.5825458442486,15.2601606930221,9.13287491069302,5.48743754465349,2.67777738747321,17.6811174684449,4.4173600857347,3.94949672541081,8.84513497261253,4.77048273398428,1.45512788759228
2013.08333333333,45.5266929626101,18.7028770540605,3.97021380090498,5.23842224339128,5.18869617766135,37.5568745534651,15.2786352703025,9.20884311740891,5.49838473446059,2.68473666349131,17.7021662300548,4.38811514646344,3.9902629197428,8.81928649678495,4.73199279590379,1.45573481781377
2013.16666666667,45.5688216241962,18.6821502143367,3.98335609668969,5.28825952607764,5.22666140747797,37.5594053346035,15.2859414741605,9.26747273160276,5.51023916408669,2.69085621576566,17.7095946058585,4.36605269111693,4.00881358656823,8.80847052869731,4.71112860204811,1.45666176470588
2013.25,45.5949785067873,18.6903330554894,3.99606739699929,5.29661002619671,5.25422785186949,37.5889523100738,15.2894352226721,9.28954465348892,5.52099952369612,2.69655191712312,17.7050463800905,4.35650803762801,3.99748261490831,8.81527988806859,4.71068159085497,1.45722606572994
2013.33333333333,45.5817773279352,18.72058067397,4.00063687782805,5.24524118837819,5.25517974517742,37.6304648725887,15.2964589783282,9.25019105739461,5.52932704215289,2.70217492260062,17.6976924863063,4.3548544296261,3.94860562038581,8.83855108359133,4.72924249821386,1.45712133841391
2013.41666666667,45.5350319123601,18.7600975232198,3.99064027149321,5.15071618242439,5.2241762324363,37.6666780185759,15.3125929387949,9.15625833531793,5.53555221481305,2.70657507739938,17.7013051321743,4.36474624910693,3.87781811145511,8.86194528459157,4.75129929745177,1.45524910693022
2013.5,45.5043609788045,18.8151162776852,3.96884603477018,5.05262044534413,5.17318694927364,37.7078566325316,15.3395311383663,9.04567432722077,5.54107948321029,2.71107466063348,17.7217411288402,4.38365146463444,3.81432966182424,8.89261181233627,4.78274077161229,1.45196314598714
2013.58333333333,45.5295538818766,18.8838191236009,3.9488653250774,4.98576768278161,5.12611788521076,37.7661389021196,15.3739864253394,8.96450017861396,5.54739610621576,2.72083478209097,17.7554848178138,4.4071100857347,3.78093921171708,8.93150619195047,4.81553602048107,1.44940670397714
2013.66666666667,45.6055490592998,18.9682052274351,3.93606269349845,4.95182525601334,5.09186526553941,37.8429720171469,15.4040131578947,8.92006316980234,5.55620451297928,2.73940235770422,17.7869327220767,4.42966134793999,3.77436062157657,8.98414074779709,4.84837973326983,1.45031549178376
2013.75,45.6838647296975,19.0548850321505,3.93085180995475,4.93137514884496,5.06914003334127,37.9159189092641,15.4154468921172,8.89544683257918,5.56850773993808,2.76298076923077,17.7974450464396,4.45310371517028,3.77613675875208,9.03464949988092,4.86848761609907,1.45497160038104
2013.83333333333,45.7013631817099,19.123495832341,3.92849749940462,4.89185907358895,5.04599886877828,37.955580614432,15.4042004643963,8.85626256251488,5.58264259347464,2.78019766611098,17.7792112407716,4.47512181471779,3.76139682067159,9.06693296022863,4.87490396522982,1.46156084782091
2013.91666666667,45.6432429149798,19.1530479876161,3.92016920695404,4.82130257204096,5.01027887592284,37.9533367468445,15.4005538818766,8.78213836627769,5.59637354131936,2.7870528101929,17.7623078113837,4.4884322457728,3.7219806501548,9.06964027149321,4.86239116456299,1.46805275065492
2014,45.5341873660395,19.1410692426768,3.9066967730412,4.73326327697071,4.96568153131698,37.916903131698,15.4157931055013,8.68657936413432,5.6083730054775,2.78414979757085,17.7615375684687,4.49139039056918,3.66883275779948,9.04322267206478,4.83324416527745,1.47181650392951
2014.08333333333,45.4235884734461,19.1009448082877,3.89514562991188,4.65518349607049,4.9263560371517,37.8670373898547,15.4472640509645,8.60255417956656,5.61842456537271,2.77841992140986,17.7793318051917,4.48432608954513,3.62200625148845,9.00071826625387,4.79369582043344,1.47186603953322
