"time","bc_fr","ec_fr"
2012,93.9720588235294,97.9035947712418
2012.08333333333,94.250125,97.577625
2012.16666666667,94.3246794871795,97.1135683760684
2012.25,94.08703888335,96.3756729810568
2012.33333333333,93.2715667311412,95.4106382978723
2012.41666666667,92.0795520934762,94.3371957156767
2012.5,90.7081,93.1287
2012.58333333333,89.4015,92.3126
2012.66666666667,88.3281,91.5804
2012.75,87.7283,91.0541
2012.83333333333,87.5083,90.6579
2012.91666666667,87.2906,90.094
2013,86.988,89.4722
2013.08333333333,86.5207,88.7294
2013.16666666667,86.0376,88.0565
2013.25,85.9525,87.541
2013.33333333333,86.4382,87.6143
2013.41666666667,87.6585,88.1719
2013.5,89.404,89.0689
2013.58333333333,91.3487,90.3195
2013.66666666667,93.1282,91.3974
2013.75,94.3357,92.364
2013.83333333333,95.0328,93.0881
2013.91666666667,95.3786,93.6496
2014,95.6243,94.1662
2014.08333333333,95.7502,94.7025
2014.16666666667,95.8486,95.1298
2014.25,95.7992,95.3609
2014.33333333333,95.4556,95.3801
2014.41666666667,94.8484,95.0519
2014.5,94.109,94.66
2014.58333333333,93.429,94.204
2014.66666666667,92.9902,93.8468
2014.75,92.9438,93.6269
2014.83333333333,93.3305,93.6481
2014.91666666667,94.01,93.8154
2015,94.9484,94.1097
2015.08333333333,96.0228,94.6818
2015.16666666667,97.2392,95.3881
2015.25,98.439,96.3331
2015.33333333333,99.5613,97.2008
2015.41666666667,100.6884,98.1535
2015.5,101.5028,98.9142
2015.58333333333,102.1722,99.499
2015.66666666667,102.6121,99.9922
2015.75,102.8762,100.2973
2015.83333333333,102.9819,100.4841
2015.91666666667,103.0764,100.5357
2016,103.1771,100.4387
2016.08333333333,103.2005,100.3606
2016.16666666667,103.3305,100.4218
2016.25,103.3482,100.6398
2016.33333333333,103.5056,101.2265
2016.41666666667,103.5083,101.9572
2016.5,103.5174,102.8676
2016.58333333333,103.6195,103.7244
2016.66666666667,103.8668,104.4517
2016.75,104.2486,104.9457
2016.83333333333,104.7778,105.4002
2016.91666666667,105.5137,105.6994
2017,106.1569,105.9925
2017.08333333333,106.777,106.3699
2017.16666666667,107.2788,106.6973
2017.25,107.8401,106.9485
2017.33333333333,108.391,107.1153
2017.41666666667,108.9989,107.0645
2017.5,109.7458,107.0046
2017.58333333333,110.5291,107.0048
2017.66666666667,111.2495,107.0758
2017.75,111.842,107.4816
2017.83333333333,112.3506,107.9836
2017.91666666667,112.6018,108.6347
2018,112.5575,109.3229
2018.08333333333,112.2191,109.8683
2018.16666666667,111.6609,110.2204
2018.25,110.954,110.2821
2018.33333333333,110.0927,110.1785
2018.41666666667,109.3481,109.7034
2018.5,108.6634,108.997
2018.58333333333,107.9939,108.2006
2018.66666666667,107.3199,107.4001
2018.75,106.6302,106.8141
2018.83333333333,106.0744,106.5009
2018.91666666667,105.6206,106.5544
2019,105.5206,106.8811
2019.08333333333,105.7027,107.3679
2019.16666666667,106.1054,107.7316
2019.25,106.5325,107.94
2019.33333333333,106.839,107.9407
2019.41666666667,107.0217,107.8574
2019.5,106.9893,107.7238
2019.58333333333,106.9717,107.644
2019.66666666667,107.2751,107.7271
2019.75,108.6364,109.1972
2019.83333333333,108.2187,108.9181
2019.91666666667,104.9934,105.7746
2020,99.9907,100.4451
2020.08333333333,92.4346,91.7917
2020.16666666667,84.1206,81.818
2020.25,77.4967,72.756
2020.33333333333,75.9494,68.7996
2020.41666666667,78.026,69.7381
2020.5,82.3462,74.4199
2020.58333333333,86.5173,79.7802
2020.66666666667,89.2996,84.3613
2020.75,91.0495,87.2905
2020.83333333333,90.1086,86.7157
2020.91666666667,90.059,85.8481
2021,91.7807,86.1525
2021.08333333333,94.6514,87.7334
2021.16666666667,98.3766,90.9323
2021.25,102.6946,94.9128
2021.33333333333,107.0103,99.3748
