"time","bc_fr","ec_fr"
2012,93.9362745098039,97.808660130719
2012.08333333333,94.21375,97.486
2012.16666666667,94.2900641025641,97.0280982905983
2012.25,94.0520438683948,96.2944167497507
2012.33333333333,93.242746615087,95.3323017408124
2012.41666666667,92.0612463485881,94.2555014605647
2012.5,90.7019,93.0396
2012.58333333333,89.4111,92.2159
2012.66666666667,88.3438,91.4832
2012.75,87.7514,90.9598
2012.83333333333,87.5298,90.5752
2012.91666666667,87.3042,90.0355
2013,86.9947,89.4368
2013.08333333333,86.5238,88.707
2013.16666666667,86.0369,88.0403
2013.25,85.9498,87.5237
2013.33333333333,86.4382,87.5887
2013.41666666667,87.6585,88.131
2013.5,89.4067,89.0206
2013.58333333333,91.3494,90.2675
2013.66666666667,93.1278,91.3443
2013.75,94.3297,92.3097
2013.83333333333,95.0188,93.0312
2013.91666666667,95.3538,93.5954
2014,95.5852,94.1035
2014.08333333333,95.7059,94.6317
2014.16666666667,95.799,95.055
2014.25,95.7549,95.2847
2014.33333333333,95.4165,95.3057
2014.41666666667,94.8236,94.9851
2014.5,94.095,94.6038
2014.58333333333,93.423,94.1558
2014.66666666667,92.9898,93.8071
2014.75,92.9445,93.593
2014.83333333333,93.3359,93.6131
2014.91666666667,94.0134,93.7855
2015,94.9487,94.0761
2015.08333333333,96.0164,94.641
2015.16666666667,97.2192,95.3394
2015.25,98.4002,96.2757
2015.33333333333,99.5001,97.139
2015.41666666667,100.6084,98.0829
2015.5,101.4092,98.8425
2015.58333333333,102.0692,99.4285
2015.66666666667,102.508,99.9208
2015.75,102.7766,100.2211
2015.83333333333,102.8886,100.4062
2015.91666666667,102.9873,100.4643
2016,103.0952,100.3662
2016.08333333333,103.126,100.2858
2016.16666666667,103.2533,100.3442
2016.25,103.2747,100.5586
2016.33333333333,103.4342,101.131
2016.41666666667,103.4405,101.852
2016.5,103.4491,102.7526
2016.58333333333,103.5492,103.6056
2016.66666666667,103.7959,104.3334
2016.75,104.1705,104.8234
2016.83333333333,104.6907,105.2779
2016.91666666667,105.4177,105.5717
2017,106.06,105.8597
2017.08333333333,106.6763,106.2308
2017.16666666667,107.1761,106.5573
2017.25,107.7401,106.8112
2017.33333333333,108.2937,106.9776
2017.41666666667,108.8996,106.9346
2017.5,109.6427,106.871
2017.58333333333,110.4224,106.8667
2017.66666666667,111.1386,106.9278
2017.75,111.7239,107.3184
2017.83333333333,112.2251,107.8117
2017.91666666667,112.4763,108.4556
2018,112.4303,109.1429
2018.08333333333,112.0936,109.6899
2018.16666666667,111.5354,110.0525
2018.25,110.8359,110.125
2018.33333333333,109.9818,110.0241
2018.41666666667,109.2414,109.5527
2018.5,108.5603,108.8494
2018.58333333333,107.8946,108.058
2018.66666666667,107.2226,107.2664
2018.75,106.5302,106.6853
2018.83333333333,105.9744,106.38
2018.91666666667,105.5206,106.4378
2019,105.4206,106.7571
2019.08333333333,105.6027,107.226
