"time","bc_cz","bc_c1","bc_c3","bc_c4","bc_c5","oscd","oscde","ossk","tppa","tppre","pgp"
2012,94.788,99.0758,95.2658,96.0408,95.5218,-24.2438,-18.9299,11.6696,-2.0163,-1.5109,-29.2902
2012.08333333333,94.9968,99.3253,95.4187,96.3046,95.8387,-24.0651,-18.7006,11.4196,-2.1769,-1.4584,-28.5202
2012.16666666667,94.9244,98.8829,95.2254,96.4199,95.8866,-24.0906,-18.4177,11.1934,-2.6939,-1.2021,-27.7633
2012.25,94.8861,98.1653,94.8317,96.3418,95.9508,-24.2419,-18.5127,10.8664,-3.6706,-0.83,-28.1738
2012.33333333333,94.5375,97.1327,94.2115,96.5772,95.6545,-25.1003,-19.2484,10.9014,-5.3343,-0.8137,-30.8641
2012.41666666667,93.3772,95.5764,92.6019,96.0758,94.527,-25.9812,-20.2186,11.137,-7.2654,-1.1069,-34.5411
2012.5,92.5468,94.8327,91.2678,96.0822,93.6866,-26.9398,-21.2351,11.5825,-8.8672,-1.3073,-38.6727
2012.58333333333,91.6912,94.552,90.0253,95.7813,92.889,-28.0846,-22.657,11.9474,-9.3833,-2.24,-42.3395
2012.66666666667,91.0035,94.9195,89.0293,95.3945,92.2337,-28.9191,-24.1322,12.2029,-9.9053,-3.0487,-44.4257
2012.75,90.5633,95.6963,88.1628,95.1239,91.7609,-29.7283,-25.2679,12.1908,-9.9025,-3.6844,-44.4737
2012.83333333333,90.244,96.5746,87.7532,94.3717,91.4749,-30.444,-26.4913,11.5152,-9.8698,-4.1784,-43.2827
2012.91666666667,90.0121,96.848,87.7115,93.7519,91.1521,-31.3765,-27.1546,10.777,-9.9046,-4.2137,-42.0141
2013,89.9222,96.7493,87.8994,93.3327,90.9069,-32.0779,-27.118,9.6569,-10.2674,-3.9249,-41.3848
2013.08333333333,89.6553,95.8574,88.1663,93.1241,90.5891,-33.2047,-26.9482,9.0216,-11.1966,-3.2005,-41.9314
2013.16666666667,89.9704,94.6996,88.5896,93.3501,90.7315,-33.4507,-25.9181,8.737,-10.6492,-2.1191,-42.2782
2013.25,90.5758,93.7264,89.0506,93.818,91.2222,-33.0361,-24.7953,8.8933,-9.7374,-0.7622,-41.7196
2013.33333333333,91.4735,92.8167,89.227,94.7481,92.0248,-31.8501,-23.7351,9.2874,-8.4379,0.5319,-39.2332
2013.41666666667,92.8695,92.8308,89.4933,96.093,93.2391,-29.7773,-22.6282,10.0286,-6.2571,2.2761,-34.2669
2013.5,94.366,93.3315,89.8024,97.4212,94.6745,-27.5818,-21.6888,10.7439,-3.6395,3.8393,-27.9463
