"time","bc_serv","bc_transports","bc_heb","bc_info","bc_immp","bc_actspec","bc_servadm"
2012,93.0392436984853,92.760606814381,100.502090214191,90.126935243308,100.336468342418,95.6418849884546,93.6487474765666
2012.08333333333,93.1555654561646,93.149313648576,100.152725647339,90.6434820696416,99.3658622068724,95.8333376104049,93.8532496069582
2012.16666666667,93.0065038736576,93.4237339930873,99.6148391039595,90.9922596884876,98.2929800584055,95.7290433738555,93.8857999882866
2012.25,92.5908766059014,93.4609109013664,98.8236381048948,91.1285409198038,97.2302468232377,95.3099056854895,93.6656148454985
2012.33333333333,91.8102639470236,93.069167067908,97.6478477176942,90.8872767132472,96.2091904161351,94.4603074708988,93.1450045223591
2012.41666666667,90.6075002261918,92.1545092932489,95.8771253678247,90.0776709931831,95.0642922039065,93.0089753642046,92.4713991338944
2012.5,89.0795189330793,90.9091748035247,93.6611455108359,88.581471778995,93.9886401524172,91.1611097880448,91.8555668016194
2012.58333333333,87.6131817099309,89.5989819004525,91.4789533222196,86.7230709692784,93.1344546320552,89.4834484401048,91.4955822814956
2012.66666666667,86.6597761371755,88.6715706120505,89.9343593712789,85.0775660871636,92.5108001905215,88.504947606573,91.4912062395808
2012.75,86.3364253393665,88.4013634198619,89.2386520600143,84.0424386758752,92.2018516313408,88.3320016670636,91.5696951655156
2012.83333333333,86.3507442248154,88.6371755179805,89.1960169087878,83.6579304596332,92.0759168849726,88.5714872588712,91.2205882352941
2012.91666666667,86.3074720171469,89.0111395570374,89.289854727316,83.689729697547,91.9533936651584,88.7839961895689,90.204447487497
2013,86.0483746130031,89.2434805906168,89.103798523458,83.9409264110503,91.6753393665158,88.6854786854013,88.8346749226006
2013.08333333333,85.5266134793999,89.0604429626102,88.5912955465587,84.1915932364849,91.3153727077876,88.0441295546559,87.4280304834484
2013.16666666667,84.8360978804477,88.5360740652536,87.8092522029055,84.2466361038342,90.9997975708502,87.071189568945,86.4888783043582
2013.25,84.3594546320552,87.9257739938081,87.0443974755894,84.1009049773756,90.8355501309836,86.2699928554418,86.4640211955227
2013.33333333333,84.4637532745892,87.7044058109074,86.7421707549417,83.8689092641105,91.0693855679924,86.1234936889736,87.5709097404144
2013.41666666667,85.3898190045249,88.2386044296261,87.1003036437247,83.9016849249821,91.8290188140033,86.898350797809,89.562818528221
2013.5,86.9674863062634,89.6259287925697,88.0440640628721,84.4019647535127,92.8197963800905,88.3401940938319,91.829197427959
2013.58333333333,88.7326565849012,91.6993688973565,89.2292510121457,85.2750654917837,93.7973088830674,89.9376696832579,93.7844903548464
2013.66666666667,90.2113003095975,93.9611752798285,90.3061383662777,86.1861276494403,94.7583769945225,91.2886103834246,95.0275601333651
2013.75,91.1870921648011,95.8315313169802,91.0629733269826,86.8685222672065,95.5538163848535,92.1917063586568,95.6507144558228
2013.83333333333,91.7355679923791,97.1475589426054,91.6065729935699,87.2453322219576,96.2100500119076,92.69467730412,96.0472969754703
2013.91666666667,91.9972969754703,97.960794236723,91.9377530364372,87.3899380804954,96.6950285782329,92.9851035960943,96.4227554179567
2014,92.106858775899,98.3206120504882,92.1642117170755,87.3752441057395,97.0370981185997,93.2738687782805,96.706334841629
2014.08333333333,92.2156942129078,98.459657061205,92.2669504643963,87.3505060728745,97.2536139557037,93.7395808525839,96.8822695879971
2014.16666666667,92.3867230292927,98.4628542510121,92.4237497023101,87.4330971659919,97.3497023100738,94.3052988806859,96.9335437008812
2014.25,92.5060311979043,98.3393010240533,92.7518218623482,87.5372469635627,97.1990057156466,94.685395332222,96.7758513931888
2014.33333333333,92.4239104548702,98.0239342700643,93.1878721124077,87.5025303643725,96.7600857346987,94.7197070731127,96.4191950464396
2014.41666666667,92.1518933079305,97.5278042391045,93.5907120743034,87.2983329364134,96.1713800904978,94.3456239580853,95.9892653012622
2014.5,91.7710824005716,97.0077935222672,93.9405453679448,87.0182007620862,95.6061681352703,93.6103953322219,95.71383067397
2014.58333333333,91.4130269111693,96.5449333174565,94.2461121695642,86.9088056680162,95.1316444391522,92.7271909978566,95.5857525601334
2014.66666666667,91.1131698023339,96.1933019766611,94.4375446534889,87.0911109788045,94.8025422719695,91.8760597761372,95.3426470588235
2014.75,90.8950464396285,95.7888842581567,94.4700762086211,87.587818528221,94.6922957847106,91.1742557751846,94.842778042391
2014.83333333333,90.765366753989,95.2597523219814,94.3149202190998,88.2538282924506,94.83883067397,90.6837282686354,94.1077161228864
2014.91666666667,90.7886341986187,94.6333412717314,94.1075077399381,88.9903727077876,95.234258156704,90.3927125506073,93.3948559180757
2015,91.0749880924029,94.180959752322,94.0723803286497,89.7997975708502,95.8915396522982,90.2889080733508,92.994665396523
2015.08333333333,91.6718325791855,94.1643665158371,94.2787032626816,90.5803107882829,96.590354846392,90.4754286734937,93.086044296261
2015.16666666667,92.6102167182663,94.7467432722077,94.7856215765658,91.3209335556085,97.3288699690403,91.0637592283877,93.7786080019052
2015.25,93.8040962133841,95.9883900928793,95.417641105025,91.9909442724458,98.0818349607049,92.0500595379852,94.9714277208859
2015.33333333333,95.1014408192427,97.6319897594665,95.9349607049298,92.5881043105501,98.8405155989521,93.3400214336747,96.4639259347464
2015.41666666667,96.3640628721124,99.3433436532508,96.4077875684687,93.1638604429626,99.6351512264825,94.8037092164801,98.021064539176
2015.5,97.3697130269112,100.635359609431,96.6443974755894,93.7363003095975,100.509936889736,96.2805310788283,99.3722255298881
2015.58333333333,98.0253512741129,101.302369611812,96.5795546558704,94.3198618718743,101.353048344844,97.5669504643963,100.384365325077
2015.66666666667,98.4002679209335,101.398928316266,96.3348713979519,95.0090438199571,101.958472255299,98.5037389854727,101.120975232198
2015.75,98.6520659680876,101.168998571088,96.0962252917361,95.8115265539414,102.151750416766,99.1206596808764,101.615432245773
2015.83333333333,98.8288521076447,100.934484401048,95.8065551321743,96.6203381757561,101.962092164801,99.3502381519409,101.8540307216
2015.91666666667,98.9958263872351,100.90278042391,95.5162062395809,97.2575136937366,101.647939985711,99.2440521552751,101.974053346035
2016,99.1508156703977,101.139104548702,95.1505834722553,97.6465348892594,101.294927363658,98.9250416765897,102.126667063587
2016.08333333333,99.2899857108835,101.494766611098,94.9339902357704,97.7640211955227,101.039134317695,98.5589902357704,102.341230054775
2016.16666666667,99.4087104072398,101.802441057395,94.8825851393189,97.6466718266254,101.011859966659,98.4197130269112,102.594647535127
2016.25,99.5183317456537,101.935210764468,94.9225053584187,97.3831686115742,101.208484162896,98.7026315789474,102.877411288402
2016.33333333333,99.6579661824244,101.916265777566,95.0445879971422,97.2467194570136,101.546892117171,99.304310550131,103.129358180519
2016.41666666667,99.7660990712074,101.80136937366,95.1674743986663,97.4296022862586,101.838330554894,99.9337937604191,103.065729935699
2016.5,99.955822814956,101.770451297928,95.401649202191,98.0629137889974,102.098303167421,100.461568230531,102.735907358895
2016.58333333333,100.281602762563,102.003084067635,95.9748452012384,98.9965289354608,102.427220766849,100.79552274351,102.367938794951
2016.66666666667,100.660895451298,102.566730173851,96.7388366277685,99.8166110978805,102.83209692784,100.964378423434,102.1467730412
2016.75,101.09721957609,103.423821147892,97.5623362705406,100.311175279829,103.254131936175,101.097826863539,102.285949035485
2016.83333333333,101.614955941891,104.32733984282,98.4234222433913,100.485508454394,103.609311740891,101.383091212193,102.90850797809
2016.91666666667,102.182513693737,105.098565134556,99.2980590616814,100.393129316504,103.881674208145,101.937383900929,103.893421052632
2017,102.680394141462,105.692647058824,100.048166230055,100.114378423434,104.099493927126,102.613723505597,105.013449630864
2017.08333333333,103.044849964277,106.142682781615,100.565575136937,99.7365801381281,104.504137889974,103.293593712789,105.996189568945
2017.16666666667,103.273237675637,106.470189330793,100.827018337699,99.4804894022386,105.04145034532,103.84213503215,106.552333889021
2017.25,103.494480828769,106.779149797571,101.140051202667,99.5127708978328,105.709299833294,104.232793522267,106.529733269826
2017.33333333333,103.834740414384,107.183472255299,101.528328173375,99.891628959276,106.537931650393,104.593933079305,106.111032388664
2017.41666666667,104.364443915218,107.873178137652,101.930245296499,100.634954751131,107.024345082162,105.0334663015,105.589241486068
2017.5,105.116932603001,108.936580138128,102.366366992141,101.724124791617,106.546159799952,105.59766015718,105.323392474399
2017.58333333333,106.021112169564,110.155191712312,102.930233388902,103.050339366516,104.658752083829,106.296082400572,105.536365801381
2017.66666666667,106.950994284353,111.379518933079,103.889039056918,104.324982138604,101.400821624196,107.096016908788,106.35318528221
2017.75,107.687241009764,112.552875684687,105.168486544415,105.152536318171,97.3280126220529,107.828649678495,107.625738271017
2017.83333333333,108.122035008335,113.56524172422,106.493849726125,105.344290307216,93.2480947844725,108.449845201238,109.042480352465
2017.91666666667,108.213318647297,114.256233627054,107.503125744225,104.981436056204,90.0032269587997,108.833555608478,110.244945225054
2018,107.993254346273,114.398719933317,107.977994760657,104.263574660633,88.1344427244582,108.994201000238,110.947761371755
2018.08333333333,107.542516075256,114.124446296737,107.830703738985,103.423243629436,87.5687425577518,108.891682543463,111.092414860681
2018.16666666667,106.931781376518,113.670433436533,107.265837104072,102.606656346749,87.666890926411,108.502566087164,110.803929507025
2018.25,106.255084543939,113.076506311026,106.59056322934,101.925261967135,87.8998094784473,107.886437246964,110.28693736604
2018.33333333333,105.635859728507,112.40056561086,106.145433436533,101.501637294594,87.8513574660633,107.202851869493,109.624124791617
2018.41666666667,105.174684448678,111.682311264587,106.314336746844,101.27342819719,87.5311205048821,106.572362467254,108.980471540843
2018.5,104.830662062396,110.905810907359,106.963604429626,101.084389140271,87.2888902119552,106.003238866397,108.428113836628
2018.58333333333,104.535300071446,110.212794713027,107.551607525601,100.862860204811,87.4089902357704,105.54024172422,107.869093831865
2018.66666666667,104.271993331746,109.572154084306,107.588699690402,100.645231007383,88.1745356037152,105.22488092403,107.238580614432
2018.75,103.998261490831,108.929774946416,106.972689926173,100.455644201,89.5406823053108,105.060740652536,106.431829006906
2018.83333333333,103.764830912122,108.444290307216,106.027887592284,100.427417242201,91.3938080495356,105.042266015718,105.387562514884
2018.91666666667,103.717391045487,108.170463205525,105.012770897833,100.671665872827,93.4010895451298,105.251059776137,104.302310073827
2019,103.989432007621,108.034883305549,104.356787330317,101.328304358181,95.197213622291,105.688128125744,103.286187187426
2019.08333333333,104.538140033341,107.987663729459,104.292748273398,102.337282686354,96.6398070969278,106.24524291498,102.335818051917
2019.16666666667,105.18967611336,107.930882352941,104.503834246249,103.564408192427,97.6541021671826,106.804727316028,101.480150035723
2019.25,105.7459692784,107.9512086211,104.661556322934,104.66012145749,98.3109252202905,107.181281257442,100.862526792093
2019.33333333333,106.049654679686,107.944349845201,104.591081209812,105.30072636342,98.6086449154561,107.371427720886,100.569647535127
2019.41666666667,106.084811859967,107.655781138366,104.400553703263,105.331602762563,98.697713741367,107.535841867111,100.677941176471
2019.5,105.957573231722,107.065729935699,104.286026434865,104.850869254584,98.8754941652775,107.91919504644,101.09701714694
2019.58333333333,105.876637294594,106.308251964754,104.569939271255,104.143200762086,99.3253512741129,108.569046201477,101.805679923791
2019.66666666667,106.19419504644,105.813586568231,105.56185401286,103.576792093356,100.29858894975,109.591765896642,103.023190045249
2019.75,107.804649916647,106.353744939271,107.839378423434,104.008883067397,102.277125506073,111.770677542272,105.293599666587
2019.83333333333,109.284097404144,106.813116218147,109.904768992617,104.733281733746,104.351018099548,113.579215289355,106.899285544177
2019.91666666667,107.580626339605,105.22657180281,108.401315789474,103.874749940462,103.868641343177,111.978554417718,104.679268873541
2020,100.87681590855,100.735943081686,101.025994284353,100.152435103596,98.9475351274113,104.890979995237,97.3504763038819
2020.08333333333,90.0005298880686,94.0334067635151,88.7158609192665,93.6501845677542,89.9010954989283,92.9691831388426,86.3686413431769
2020.16666666667,78.1504405810907,87.4331626577757,75.1848773517504,85.9788402000476,79.2893903310312,79.4139021195523,75.3262800666825
2020.25,69.3783400809717,83.5750714455823,65.1389497499405,79.4515003572279,70.8914324839247,68.4637115979995,68.3992498213861
2020.33333333333,66.7527506549178,84.0405632293403,62.0100916884973,76.1649321266968,67.7032567277923,63.7350023815194,68.2877589902358
2020.41666666667,70.2904679685639,88.3124493927125,65.802548225768,76.4822100500119,70.2703977137414,65.6892891164563,74.3545903786616
2020.5,77.5493808049536,94.2836806382472,73.4276970707311,79.5295010716837,76.6617766134794,72.2504108120981,83.4503572279114
2020.58333333333,84.9954989283163,99.2372707787569,80.6660454870207,83.7054120028578,83.5439330793046,79.9308287687545,91.6429090259586
2020.66666666667,89.3903012622053,101.063080495356,83.6284651107406,87.2919147416052,87.7732317218385,85.296314598714,95.5670933555608
2020.75,89.7576565849012,99.6929268873541,81.2518516313408,89.3391879018814,88.2774708263872,86.8546737318409,94.5882829245058
2020.83333333333,87.7345558466302,97.0638783043582,75.1617170754942,90.3926946892117,86.6008633007859,85.8476303881877,90.8717789949988
2020.91666666667,86.4860800190522,95.6725708502024,69.461032388664,91.9146403905692,85.8465110740653,85.3313705644201,87.8080852583949
2021,87.2564479638009,96.3734996427721,67.2444689211717,94.0939866634913,87.8557930459633,86.4558644915456,86.8183793760419
2021.08333333333,90.0657061205049,98.841480114313,70.1924089068826,96.6264110502501,92.3694331983806,89.2471183615146,88.1432960228626
2021.16666666667,94.3432483924744,102.205144081924,78.3110264348655,99.2001786139557,98.4250654917838,93.025113122172,91.537568468683
2021.25,99.1028340080972,105.372612526792,89.7825791855204,101.542343415099,104.58894974994,96.9991605144082,95.9802333889021
2021.33333333333,103.538967611336,107.781656346749,101.698136461062,103.572285067873,109.582442248154,100.793504405811,100.536139557037
2021.41666666667,107.408621100262,109.396320552513,111.966623005478,105.388747320791,112.890366753989,104.516849249821,104.751553941415
2021.5,110.511538461538,110.530007144558,118.951417004049,107.049529649917,114.241033579424,108.175535841867,108.115735889497
2021.58333333333,112.10193498452,111.249928554418,120.798005477495,108.183192426768,113.678006668254,110.896528935461,109.623582995951
2021.66666666667,112.369010478685,111.956316980233,117.802304120029,108.888681829007,111.983936651584,112.625297689926,109.54185520362
2021.75,111.912997142177,112.640027387473,112.513878304358,109.282120743034,109.958656823053,113.446403905692,108.751446773041
2021.83333333333,111.226827816147,112.965860919266,107.818742557752,109.396147892355,108.22895332222,113.339324839247,107.97907239819
2021.91666666667,110.697642295785,112.6217730412,105.734704691593,109.267450583472,107.293891402715,112.51637294594,107.658900928793
2022,110.184377232674,111.274184329602,106.103447249345,108.906686115742,106.994498690164,111.094415336985,107.672112407716
2022.08333333333,109.678649678495,109.165950226244,108.428947368421,108.325113122172,106.980275065492,109.521796856394,107.871892117171
2022.16666666667,109.307769707073,106.962568468683,111.905608478209,107.770475113122,107.087544653489,108.29149202191,108.080144081924
2022.25,109.05016075256,104.991777804239,115.5233865206,107.348868778281,107.000744224815,107.662318409145,107.98883067397
2022.33333333333,108.673827101691,103.424398666349,117.758823529412,107.058109073589,106.607638723506,107.445951417004,107.308001905216
2022.41666666667,107.979721362229,102.385829959514,117.636586091927,106.822302929269,105.974589187902,107.290640628721,105.923291259824
2022.5,107.050779947607,101.83048344844,115.463223386521,106.521695641819,105.276643248392,107.097118361515,104.13798523458
2022.58333333333,106.182954274827,101.695338175756,112.700190521553,106.148082876875,104.773624672541,106.863556799238,102.608037628007
2022.66666666667,105.544385567992,101.748029292689,110.588110264349,105.877018337699,104.477238628245,106.458299595142,101.704649916647
2022.75,105.06862943558,101.561961181234,109.159609430817,105.818712788759,104.25951417004,105.919582043344,101.513360323887
2022.83333333333,104.869683257919,101.148761609907,108.69096808764,105.938366277685,104.113753274589,105.594701119314,102.166932603001
2022.91666666667,104.808543700881,100.406668254346,109.010103596094,106.06342581567,103.959133126935,105.433496070493,103.353971183615
2023,104.731066920695,99.3650988330555,109.547183853298,106.213163848535,103.550744224815,105.189068825911,104.499660633484
2023.08333333333,104.546868301977,98.1153608001905,109.810329840438,106.334067635151,102.677464872589,104.815718028102,105.120248868778
2023.16666666667,104.207882829245,96.7625863300786,109.410472731603,106.358287687545,101.084805906168,104.23020361991,105.10354846392
2023.25,103.699226006192,95.5071147892355,108.36024053346,106.202101690879,98.7427304120029,103.484805906168,104.547945939509
2023.33333333333,103.092307692308,94.5631995713265,106.990206001429,105.919320076209,95.84467730412,102.757668492498,103.668284115266
2023.41666666667,102.428304358181,93.8307454155751,105.482013574661,105.555423910455,92.7632769707073,102.088187663729,102.741682543463
2023.5,101.767801857585,93.1890211955227,104.136365801381,105.205673969993,89.9001845677542,101.395623958085,102.113360323887
2023.58333333333,101.21068706835,92.6473446058585,103.06556322934,104.911949273637,87.6924267682782,100.71637294594,101.760526315789
2023.66666666667,100.746499166468,92.2540426291974,102.240706120505,104.570963324601,86.3275601333651,100.103679447487,101.446195522744
2023.75,100.432227911407,92.1268278161467,101.555924029531,104.335038104311,85.9368956894499,99.61560490593,100.871683734222
2023.83333333333,100.317670874018,92.2896880209574,100.947838771136,104.336609907121,86.4920933555609,99.2142236246725,100.014324839247
2023.91666666667,100.432090974041,92.8316265777566,100.468040009526,104.597493450822,87.8737556561086,98.9457430340558,98.976661109788
2024,100.890497737557,93.8757978090022,100.534829721362,105.013503215051,90.0515420338176,98.9586091926649,98.0854131936175
2024.08333333333,101.458049535604,95.1943617527983,101.130108359133,105.331656346749,92.5612705406049,99.0898249583234,97.4408906882591
2024.16666666667,101.787794713027,96.4592641105025,102.181263396047,105.250571564658,94.6532864967849,99.1101988568707,96.8837163610383
2024.25,101.619736842105,97.3592164801143,103.330221481305,104.575762086211,95.9608716361038,98.8647535127411,96.2450881162181
2024.33333333333,100.994171231246,97.7147654203382,104.014949988092,103.454489164087,96.4391998094784,98.3898011431293,95.495802572041
2024.41666666667,100.140372707788,97.5935877589902,104.090021433675,102.100464396285,96.3309418909264,97.8698440104787,94.8421528935461
2024.5,99.3027030245296,97.1612526792093,103.607894736842,100.774386758752,96.149874970231,97.4738687782805,94.4124970231007
2024.58333333333,98.599100976423,96.5171528935461,102.691748035246,99.5859014050965,96.5704155751369,97.1591152655394,94.4302333889021
2024.66666666667,98.0975946653965,95.8804358180519,101.76471778995,98.5716003810431,97.8100083353179,96.9729518933079,94.8257680400095
2024.75,97.7745117885211,95.4932126696833,101.083924743987,97.6112467254108,99.5438378185282,97.0334663015004,95.3083889021195
2024.83333333333,97.6011193141224,95.4235532269588,100.900643010241,96.8032269587997,101.16717670874,97.3724517742319,95.4896582519647
2024.91666666667,97.5177542271969,95.629810669207,100.90370921648,96.3179804715408,102.301035960943,97.8088890211955,94.990116694451
2025,97.3748273398428,96.1501607525601,100.639580852584,96.1503453203144,102.8883067397,98.0367885210764,93.7735829959514
2025.08333333333,97.1983150750179,96.9955286973089,100.161949273637,96.3112407716123,103.126363419862,98.0037389854727,91.9810550130984
2025.16666666667,97.0431471778995,98.0388544891641,99.6854012860205,96.5312514884496,103.183972374375,97.8417182662539,90.3827816146702
2025.25,96.876512264825,98.9459692783996,99.3887473207907,96.5597046915932,102.791146701596,97.6217194570136,89.530084543939
2025.33333333333,96.6052572040962,99.3468980709693,99.4652119552274,96.1997320790664,101.868700881162,97.2969278399619,89.6308823529412
2025.41666666667,96.2559121219338,99.2299892831627,99.7387115979995,95.5909621338414,100.485752560133,96.7985949035484,90.5635984758276
