"time","bc_comd","compre","ossk","tcapa","tcapre"
2012,90.2449005379192,-17.9583963119683,20.9026013611527,-15.0195940302587,-13.0053664291106
2012.08333333333,91.338590708505,-16.947263728485,20.1576955686312,-14.6868064394277,-11.043429728121
2012.16666666667,92.3514665778989,-16.0865905888704,18.9910433860526,-13.8027912994167,-9.40333042787968
2012.25,93.1063840142146,-15.3526101471901,17.7725949834854,-13.4640418023862,-8.23853479207742
2012.33333333333,93.2842647829886,-14.9259706128231,16.4659084983139,-13.8215659655346,-8.12749556885613
2012.41666666667,92.6767310241826,-15.1341554762309,15.0496159907495,-14.895002118227,-9.11925477453171
2012.5,91.4990235770422,-15.7403608001905,13.6721124077161,-16.4715289354608,-10.7797570850202
2012.58333333333,89.9570016670636,-16.7998987854251,12.5664443915218,-17.8718325791855,-12.6466718266254
2012.66666666667,88.5647951893308,-18.0089902357704,11.830959752322,-18.6624851155037,-14.0902834008097
2012.75,87.6329899976185,-19.0349249821386,11.3496844486783,-19.0716361038342,-14.967641105025
2012.83333333333,87.306346749226,-19.5397356513456,11.0193200762086,-19.6898785425101,-15.5582281495594
2012.91666666667,87.361157418433,-19.570427482734,10.6780245296499,-21.0440521552751,-16.3899380804954
2013,87.5765777566087,-19.2583650869255,10.1033222195761,-22.9482733984282,-17.4737556561086
2013.08333333333,87.3784710645392,-19.1976125267921,9.52849487973327,-25.1597523219814,-18.9401286020481
2013.16666666667,86.6168849726125,-19.6301500357228,9.35067277923315,-27.3347761371755,-20.2905870445344
2013.25,85.846189568945,-20.1090319123601,9.52561919504644,-28.8427244582043,-20.8399559418909
2013.33333333333,85.9263396046678,-20.0028161467016,9.76344367706597,-28.5514408192427,-19.9337342224339
2013.41666666667,87.1596689688021,-19.0346272922124,9.87533936651584,-26.3565134555847,-17.822588711598
2013.5,89.3277327935223,-17.3452607763753,9.66116932603001,-22.8880388187664,-14.823850916885
2013.58333333333,91.9212610145273,-15.3113777089783,9.17751845677542,-18.8953738985473,-11.5737913788997
2013.66666666667,94.2543403191236,-13.5185996665873,8.86780185758514,-15.2660276256251,-8.86355679923791
2013.75,95.5746784948797,-12.7004167658966,8.86923076923077,-12.4482019528459,-7.70670397713741
2013.83333333333,95.912818528221,-12.7309418909264,9.01040128602048,-11.0624910693022,-8.02231483686592
2013.91666666667,95.7482853060253,-13.0484936889736,8.9476899261729,-11.2124732079066,-9.01645034532031
2014,95.5575077399381,-13.2130328649678,8.56944510597761,-12.6588116218147,-10.0550785901405
2014.08333333333,95.8180400095261,-12.8316444391522,7.78251964753513,-14.2865920457252,-10.4027804239105
2014.16666666667,96.5621874255775,-11.9492200523934,6.72742319599905,-14.9489640390569,-9.97981066920695
2014.25,97.0734520123839,-11.2833353179328,5.80744224815432,-14.8038521076447,-9.55026792093356
2014.33333333333,96.7361633722315,-11.4322755417957,5.26309240295308,-14.7334424863063,-9.67709573708026
2014.41666666667,95.5579780900214,-12.3217730412003,5.03403191236009,-15.3993153131698,-10.4250059537985
2014.5,93.789217670874,-13.761044296261,5.41065729935699,-16.8688140033341,-11.4516849249821
2014.58333333333,92.0335615622767,-15.1798404381996,6.4030721600381,-18.7108954512979,-12.4664384377233
2014.66666666667,91.1101333650869,-15.8912181471779,7.77352345796618,-19.9771314598714,-12.6992914979757
2014.75,91.6561562276733,-15.3477911407478,9.44683257918552,-19.6989819004525,-11.6332519647535
2014.83333333333,93.7862050488211,-13.5047511312217,11.10088711598,-17.3378125744225,-9.4597463681829
2014.91666666667,97.0394320076209,-10.7528101929031,11.963455584663,-13.2291617051679,-6.6393903310312
2015,100.677089783282,-7.65574541557514,11.5989699928554,-8.94163491307454,-3.71603357942367
2015.08333333333,103.726196713503,-4.99683257918552,10.2539890450107,-6.05919861871874,-1.20602524410574
2015.16666666667,105.615771612289,-3.33428197189807,8.56556322934032,-4.86679566563467,0.455864491545606
2015.25,106.469939271255,-2.56870683496071,7.21636699214099,-4.37514884496309,1.58035246487259
2015.33333333333,106.764449869016,-2.37278518694927,6.56488449630865,-3.56908192426768,2.39869611812336
2015.41666666667,107.050547749464,-2.28369254584425,6.44241486068111,-1.80229221243153,3.25155989521315
2015.5,107.531055013098,-2.07820909740414,6.52336865920457,0.331590854965468,4.21464039056918
2015.58333333333,108.109287925697,-1.76565253631817,6.72229697547035,2.00748987854251,5.15969873779471
2015.66666666667,108.323892593475,-1.82330912121934,7.26047868540129,2.34203381757561,5.71057989997618
2015.75,108.015569183139,-2.33384734460586,8.12781614670159,0.827435103596095,5.34894617766135
2015.83333333333,107.16483686592,-3.32293403191236,9.34299237913789,-2.08788402000476,4.02786377708978
2015.91666666667,106.023070969278,-4.61045487020719,10.8840319123601,-5.00468563943796,2.31791497975708
2016,105.038759228388,-5.86317575613241,12.1907001667064,-6.46943319838057,0.706799237913789
2016.08333333333,104.541265777566,-6.6728685401286,12.837955465587,-5.95868659204573,-0.279030721600381
2016.16666666667,104.698219814241,-6.72816742081448,12.88173374613,-4.0749226006192,-0.475750178613956
2016.25,105.245576327697,-6.08759228387711,12.5282090974041,-2.03934270064301,-0.189676113360324
2016.33333333333,105.795379852346,-5.16460466777804,12.1181471778995,-1.0202548225768,0.0118421052631578
2016.41666666667,105.770647773279,-4.6337044534413,12.1841390807335,-1.83615146463444,-0.188979518933079
2016.5,105.166116932603,-4.73276970707311,12.8914503453203,-4.05976422957847,-0.511050250059538
2016.58333333333,104.459889259347,-5.19268873541319,13.8242081447964,-6.36285425101215,-0.473142414860681
2016.66666666667,104.156882591093,-5.58529411764706,14.580209573708,-7.68546082400572,0.0824065253631817
2016.75,104.691873065015,-5.45851393188854,14.7539711836151,-7.02411883781853,1.129060490593
2016.83333333333,105.995260776375,-4.69810073827102,14.3172422005239,-4.93612169564182,2.43921171707549
2016.91666666667,107.622171945701,-3.39198618718743,13.4171648011431,-2.70947249345082,3.66075256013336
2017,108.907656584901,-2.12984639199809,12.3496189568945,-1.64860681114551,4.52166587282686
2017.08333333333,109.574869016432,-1.12068349607049,11.3544117647059,-1.90718028101929,5.03307335079781
2017.16666666667,109.585800190522,-0.7907358894975,10.6126696832579,-3.04852941176471,5.09906525363182
2017.25,109.179471302691,-1.15783519885687,10.3770123839009,-4.25615027387473,4.82588116218147
2017.33333333333,109.027464872589,-1.67613122171946,10.5749285544177,-4.54457608954513,4.60478090021434
2017.41666666667,109.728280542986,-1.57237437485115,10.787681590855,-3.807233865206,4.74442129078352
2017.5,111.309198618719,-0.560651345558467,10.8255715646583,-2.54958918790188,5.32940581090736
2017.58333333333,113.325,1.1438080495356,10.8538580614432,-1.49223029292689,6.24029530840676
2017.66666666667,115.394105739462,3.17650035722791,11.0564539175994,-0.775059537985235,7.59237318409145
2017.75,117.118087639914,4.93958680638247,11.4738092402953,-0.368480590616814,9.11211597999524
2017.83333333333,118.184811859967,5.91745058347226,12.1589842819719,-0.13469278399619,10.2901881400333
2017.91666666667,118.532978090021,5.94861276494404,12.9525958561562,0.00338175756132375,10.7546796856394
2018,118.209085496547,5.14511788521076,13.7817932841153,-0.493016194331983,10.3861871874256
2018.08333333333,117.376155036914,4.00003572279114,14.3812038580614,-1.88680638247202,9.48356751607526
2018.16666666667,116.566206239581,3.34692188616337,14.6590021433675,-4.05869849964277,8.88090021433675
2018.25,116.230697785187,3.82140985949035,14.6065670397714,-5.81477732793522,9.11412241009764
2018.33333333333,116.228554417718,4.80954989283163,14.2107644677304,-6.36783758037628,9.69592164801143
2018.41666666667,116.248076923077,5.66363419861872,13.5207549416528,-5.55879971421767,10.1744641581329
2018.5,115.856471778995,5.81409264110502,12.8684210526316,-3.92371397951893,10.0264527268397
2018.58333333333,114.617688735413,4.91162181471779,12.6439509407002,-2.62990592998333,8.71059180757323
2018.66666666667,112.371564658252,2.89971421767087,13.1100797809002,-2.41577756608716,6.01543819957133
2018.75,109.448523457966,0.115521552750655,14.0780185758514,-3.6221064539176,2.55647773279352
2018.83333333333,106.740497737557,-2.50391759942844,14.9892117170755,-5.79371874255775,-0.260556084782091
2018.91666666667,105.053524648726,-4.14639199809478,15.2319183138843,-8.34504048582996,-1.50235175041677
2019,104.663556799238,-4.67420814479638,14.5770123839009,-10.7181471778995,-1.01306858775899
2019.08333333333,105.425470350083,-4.22476184805906,13.0997558942605,-12.2636044296261,0.50335794236723
2019.16666666667,106.494653488926,-3.65780542986425,11.2147416051441,-12.8747261252679,1.70346511074065
2019.25,107.099851155037,-3.60785306025244,9.54991664682067,-12.3592641105025,1.84502857823291
2019.33333333333,107.000827577995,-4.19039652298166,8.65803762800667,-10.7898011431293,1.01734341509883
2019.41666666667,106.342242200524,-5.19280781138366,8.63252560133365,-8.54708263872351,-0.316533698499643
2019.5,105.632245772803,-6.0683257918552,9.19701119314123,-6.61450345320314,-1.48905096451536
2019.58333333333,105.535431055013,-6.17082043343653,9.8506846868302,-5.16503929507026,-1.80537032626816
2019.66666666667,106.27916822742,-5.07766730173851,10.2543581805192,-3.9233746130031,-1.31645034532031
2019.75,107.861214918226,-3.08877729921338,10.4287747082639,-2.53811621814718,-0.607828123111388
2019.83333333333,109.188535346256,-0.962970968499232,10.4119969040248,-0.818139488823014,-0.792143351811322
2019.91666666667,110.085378435818,-1.32161929951244,10.2969992855442,0.844938532399833,-3.6649061507561
2020,110.830181937889,-2.56171048571062,10.5374851155037,0.654095388815147,-6.92391498300221
2020.08333333333,111.517031214571,-5.23164678189178,11.4121040723982,-0.174655962403556,-10.0572285120023
2020.16666666667,97.4999999999999,-8.16386635042472,12.8659264110502,-2.14707484410972,-10.9974119105113
2020.25,56.0449206186637,-10.1410403281417,14.235919266492,-3.47343327359475,-10.1770773129158
2020.33333333333,60.1464616772047,-11.6601087895457,14.4292986425339,-53.0704534915919,-8.8870004841801
2020.41666666667,90.9773258769298,-11.5560857786538,12.810145272684,-48.9952887782582,-7.89015522107034
2020.5,95.9616814789981,-9.91666589024127,9.89707668492498,-40.5637570491856,-7.03707071768867
2020.58333333333,100.091787479599,-7.34677272817556,6.64936294355799,-6.46067113551977,-7.73337117330585
2020.66666666667,102.368625930106,-5.9677047628923,4.43432364848774,-1.46076636950881,-8.96268242490127
2020.75,102.460577826885,-5.62366890306557,3.9525125029769,-1.12595795613562,-10.5105619136761
2020.83333333333,101.004415117167,-7.60678981684935,4.83375803762801,-3.2835755769708,-11.1809693587208
2020.91666666667,98.7532473409661,-9.95840001096538,6.37020123839009,-6.44164254504812,-11.9809622068451
2021,97.1209454250772,-11.9422955623277,7.61158013812813,-9.91086656490359,-12.9804642569308
2021.08333333333,96.3859436989506,-12.6269794577386,8.0574124791617,-11.9557692307692,-13.9279014798279
2021.16666666667,96.9084699322935,-11.3136877828054,7.87919742795904,-11.7452071921886,-15.326727523072
2021.25,98.7024645826496,-8.49406187881537,7.21343772326744,-9.00762086211003,-16.8507749663422
2021.33333333333,112.354131706512,-5.07652649111238,6.25126220528697,-5.39791021671827,5.9279389594865
2021.41666666667,113.551206216297,-2.19396880209574,4.61103834246249,-2.6802274351036,3.16034610837802
2021.5,113.140170609794,-0.444838056680162,2.01255656108597,-2.07868540128602,-0.686098672359933
2021.58333333333,112.16313700834,0.0817516075256014,-1.27275541795666,-3.16902238628245,-4.02524377255799
2021.66666666667,110.927691368945,-0.288390092879257,-4.50796618242439,-5.46970707311265,-6.39794560731093
2021.75,110.057437805244,-0.865003572279114,-7.00384020004763,-7.54301619433198,-6.74553127030724
2021.83333333333,109.660258394856,-1.47767920933556,-8.12483329364134,-8.76010359609431,-6.04841033579424
2021.91666666667,108.934788044773,-2.11407477970945,-7.98040009526078,-9.12275541795666,-5.97108835437009
2022,107.485919266492,-3.31397951893308,-7.20431055013098,-8.95852583948559,-7.21412836389617
2022.08333333333,104.866295546559,-5.3332221957609,-6.14030721600381,-9.39814241486068,-10.1773041200286
2022.16666666667,101.559228387711,-7.80128602048107,-5.25524529649917,-11.2404084305787,-13.8494641581329
2022.25,98.3538640152417,-10.1142593474637,-4.57871517027864,-14.1079245058347,-17.0005596570612
2022.33333333333,96.1417242200524,-11.6288937842343,-4.13853298404382,-16.3488390092879,-18.6707549416528
2022.41666666667,95.2318230531079,-12.2541378899738,-3.78059657061205,-16.7361752798285,-18.5884793998571
2022.5,95.4060728744939,-12.2650154798762,-3.1602286258633,-15.1895570373899,-17.3586151464634
2022.58333333333,96.2297332698262,-12.0547630388188,-2.13521671826625,-12.0352762562515,-15.6242914979757
2022.66666666667,97.3037925696594,-11.8316206239581,-0.541694451059776,-7.89116456299119,-13.8688199571327
2022.75,98.1773517504168,-11.8359490354846,1.49673136461062,-3.75310788282925,-12.3933555608478
2022.83333333333,98.9387770897833,-11.9099011669445,3.67366634913075,-0.50428673493689,-10.8643962848297
2022.91666666667,99.6469159323648,-11.8797332698262,5.48633603238866,1.29585615622767,-9.1915217909026
2023,100.018962848297,-11.9000595379852,6.6402536318171,1.20634674922601,-7.68863419861872
2023.08333333333,100.067635151226,-11.8868718742558,7.38375208382948,-0.392676827816147,-6.67433317456537
2023.16666666667,99.9408251964754,-11.8330019052155,8.2479935698976,-2.39493331745654,-6.26430697785187
2023.25,99.9909383186473,-11.5692248154322,9.5042629197428,-3.75280423910455,-6.15872826863539
2023.33333333333,100.465956180043,-10.9929149797571,11.1572576804001,-3.7531971898071,-6.08566920695404
2023.41666666667,101.091045487021,-10.3925815670398,13.284633246011,-2.67878661586092,-6.12342819718981
2023.5,101.459418909264,-10.1269826149083,15.4518337699452,-1.76066325315551,-6.28376994522505
2023.58333333333,101.347249345082,-10.422850678733,17.3800190521553,-1.6188080495356,-6.65274470111931
2023.66666666667,100.909222433913,-11.0555489402239,18.7942545844249,-2.64049773755656,-7.46011550369136
2023.75,100.42814360562,-11.6589842819719,19.557483924744,-4.52105263157895,-8.35034532031436
2023.83333333333,100.333996189569,-11.7603238866397,19.637044534413,-6.60654322457728,-9.05094665396523
2023.91666666667,100.739164086687,-11.2983924743987,19.2003810431055,-8.14569540366754,-9.35807335079781
2024,101.720481066921,-10.2662360085735,18.3745296499166,-8.67003453203144,-9.05061919504644
2024.08333333333,102.634424863063,-9.20669206954037,17.1923969992855,-8.54919623719933,-8.38981305072636
2024.16666666667,102.825517980472,-8.62285663253155,16.0036794474875,-8.86509287925697,-7.80150631102644
2024.25,102.065378661586,-8.79039652298166,15.0916468206716,-10.1256311026435,-7.63833055489402
2024.33333333333,100.66596808764,-9.57647654203382,14.4540188140033,-12.0260895451298,-7.83644320076209
2024.41666666667,99.243653250774,-10.5346927839962,13.7983746130031,-13.5975827577995,-8.19724934508216
2024.5,98.2907061205049,-11.2444451059776,13.155447725649,-14.2354846391998,-8.48634198618719
2024.58333333333,97.9170159561801,-11.682483924744,12.7770659680876,-13.7507680400095,-8.63295427482734
2024.66666666667,97.9271374136699,-12.0327220766849,12.8026256251488,-12.6623243629436,-8.59676708740176
2024.75,98.3108418671112,-12.1258811621815,13.3027566087164,-11.2833353179328,-8.4125625148845
2024.83333333333,98.818278161467,-11.948487735175,14.1081447963801,-10.6376696832579,-8.29211121695642
2024.91666666667,99.142641105025,-11.6209454632055,14.7874136699214,-11.3390985949035,-8.32705406049059
2025,99.2253215051203,-11.2484281971898,15.0985413193618,-13.1511669445106,-8.66008573469874
2025.08333333333,99.2815194093832,-10.6819897594665,15.0323053107883,-15.5179209335556,-8.91254465348893
2025.16666666667,99.4493867587521,-9.99306382472017,14.7143903310312,-17.3971243153132,-8.84148011431293
2025.25,99.2880209573708,-9.80090497737556,14.3684627292212,-17.9881043105501,-8.74930935937128
2025.33333333333,98.6555132174327,-10.2958085258395,14.2368897356513,-17.3207192188616,-8.9440104786854
2025.41666666667,97.5066861157418,-11.4851869492736,14.3338413908073,-15.6530900214337,-9.67497023100738
2025.5,96.3286199095023,-12.717140985949,14.7798642533937,-13.7922719695166,-10.7005537032627
2025.58333333333,95.7000476303882,-13.3458918790188,15.5517325553703,-12.3579125982377,-11.6640688259109
2025.66666666667,95.9009347463682,-13.1618421052632,16.5160931174089,-11.7405096451536,-12.1045129792808
2025.75,96.9085794236723,-12.3269707073113,17.3271195522744,-11.7162121933794,-11.8609371278876
2025.83333333333,98.3928554417718,-11.0988568706835,17.4304536794475,-12.3960704929745,-10.9244224815432
2025.91666666667,99.6961955227435,-9.99383781852822,16.6582221957609,-13.4782448201953,-9.71992736365801
2026,99.9221324812551,-9.79025293406914,15.2077758114568,-14.7893602704589,-9.15409405696949
2026.08333333333,98.7935090355385,-10.7339013861422,13.5181995178381,-15.9750110670036,-9.72244700977009
2026.16666666667,96.7314507685204,-12.3463024116677,12.2276894411089,-17.1400258365267,-11.1965493192172
2026.25,94.4486737329403,-14.043006009228,11.5573788568975,-18.1848713684935,-12.9339801596807
2026.33333333333,92.1751668602561,-15.6634410897839,11.3790692857708,-18.6561617670523,-14.6286428242448
2026.41666666667,90.1592883360945,-15.283674191583,11.4607154375396,-19.2490195488292,-15.0961975823611
