"time","bc_cz","bc_c1","bc_c3","bc_c4","bc_c5","oscd","oscde","ossk","tppa","tppre","pgp"
2012,95.3792483660131,100.656699346405,96.3509803921569,96.1601307189543,95.8637254901961,-23.6447712418301,-18.4856209150327,12.0673202614379,0.468790849673203,-1.88643790849673,-28.393954248366
2012.08333333333,95.286125,100.180375,96.045125,96.331125,96.074375,-23.63225,-18.36,11.4905,-0.9855,-1.59925,-27.444375
2012.16666666667,95.0967948717949,99.2560897435898,95.5638888888889,96.4456196581197,96.0753205128205,-23.9587606837607,-18.2852564102564,11.2324786324786,-2.26965811965812,-1.23141025641026,-27.2172008547009
2012.25,94.863110667996,98.2195413758724,94.911964107677,96.21036889332,95.9641076769691,-24.1877367896311,-18.4673978065803,10.8678963110668,-3.56211365902293,-0.822133599202393,-27.9907278165504
2012.33333333333,94.1715667311412,96.8278529980658,93.9422630560928,96.1241779497098,95.3366537717602,-25.0317214700193,-19.1991295938104,10.8699226305609,-5.34052224371373,-0.815183752417795,-30.7998065764023
2012.41666666667,93.2937682570594,95.5652385589094,92.6343719571568,95.8896786757546,94.5114897760467,-25.9792599805258,-20.2168451801363,11.1341772151899,-7.27185978578383,-1.1062317429406,-34.5434274586173
2012.5,92.4553,94.8111,91.3105,95.868,93.6757,-26.9398,-21.2351,11.5825,-8.8672,-1.3073,-38.6727
2012.58333333333,91.601,94.5149,90.0684,95.5587,92.8823,-28.0846,-22.657,11.9474,-9.3833,-2.24,-42.3395
2012.66666666667,90.9032,94.8674,89.071,95.1591,92.2306,-28.9191,-24.1322,12.2029,-9.9053,-3.0487,-44.4257
2012.75,90.4656,95.635,88.2056,94.892,91.7616,-29.7283,-25.2679,12.1908,-9.9025,-3.6844,-44.4737
2012.83333333333,90.1556,96.5122,87.8087,94.152,91.4776,-30.444,-26.4913,11.5152,-9.8698,-4.1784,-43.2827
2012.91666666667,89.9373,96.8057,87.7787,93.5669,91.1521,-31.3765,-27.1546,10.777,-9.9046,-4.2137,-42.0141
2013,89.8572,96.7241,87.9798,93.1871,90.9069,-32.0779,-27.118,9.6569,-10.2674,-3.9249,-41.3848
2013.08333333333,89.603,95.8559,88.2565,93.0318,90.5891,-33.2047,-26.9482,9.0216,-11.1966,-3.2005,-41.9314
2013.16666666667,89.9403,94.7089,88.6865,93.3276,90.7342,-33.4507,-25.9181,8.737,-10.6492,-2.1191,-42.2782
2013.25,90.5593,93.7409,89.1598,93.8445,91.2229,-33.0361,-24.7953,8.8933,-9.7374,-0.7622,-41.7196
2013.33333333333,91.4697,92.8218,89.3371,94.8063,92.0217,-31.8501,-23.7351,9.2874,-8.4379,0.5319,-39.2332
2013.41666666667,92.8804,92.804,89.6065,96.1749,93.2324,-29.7773,-22.6282,10.0286,-6.2571,2.2761,-34.2669
2013.5,94.3973,93.284,89.9179,97.5133,94.6609,-27.5818,-21.6888,10.7439,-3.6395,3.8393,-27.9463
2013.58333333333,95.7969,94.1622,90.1855,98.9503,95.9868,-25.5297,-20.6928,10.923,-1.5528,5.0855,-21.2998
2013.66666666667,96.8602,95.2747,90.5067,100.054,96.9539,-23.9287,-20.0173,11.0008,-0.0294999999999997,6.0005,-15.9107
2013.75,97.7256,96.4787,90.9043,100.6963,97.8292,-22.819,-19.1581,10.5142,1.8186,6.2677,-12.5112
2013.83333333333,98.3093,97.4506,91.2942,101.0424,98.4498,-22.016,-18.2141,9.8836,2.9467,6.3301,-11.1098
2013.91666666667,98.9009,98.246,91.7954,101.0257,98.9408,-21.0781,-17.089,9.3485,4.1123,6.3253,-10.5724
2014,99.2163,98.7215,92.2645,100.6241,99.3487,-20.6672,-16.3206,8.9771,4.8956,6.2208,-10.5782
2014.08333333333,99.3445,98.7112,92.5015,100.3465,99.6135,-20.565,-16.0078,9.1221,5.2944,6.3347,-10.7248
2014.16666666667,99.3407,98.5644,92.6883,100.0192,99.9767,-20.7138,-15.7913,9.8798,5.7194,6.2832,-11.0711
2014.25,98.88,97.9401,92.655,99.5459,99.9633,-21.4768,-16.2863,10.7553,5.3133,5.744,-11.82
