"time","bc_cz","bc_c1","bc_c3","bc_c4","bc_c5","oscd","oscde","ossk","tppa","tppre","pgp"
2012,95.4316993464052,100.716176470588,96.3821895424837,96.1354575163399,95.9571895424837,-23.6447712418301,-18.4856209150327,12.0673202614379,0.468790849673203,-1.88643790849673,-28.393954248366
2012.08333333333,95.349,100.244625,96.052,96.37025,96.161625,-23.63225,-18.36,11.4905,-0.9855,-1.59925,-27.444375
2012.16666666667,95.1600427350427,99.3198717948718,95.5514957264957,96.5285256410256,96.1555555555556,-23.9587606837607,-18.2852564102564,11.2324786324786,-2.26965811965812,-1.23141025641026,-27.2172008547009
2012.25,94.9303090727817,98.2832502492523,94.876370887338,96.3258225324028,96.0353938185443,-24.1877367896311,-18.4673978065803,10.8678963110668,-3.56211365902293,-0.822133599202393,-27.9907278165504
2012.33333333333,94.2469052224371,96.8856866537718,93.8895551257253,96.2767891682785,95.3991295938105,-25.0317214700193,-19.1991295938104,10.8699226305609,-5.34052224371373,-0.815183752417795,-30.7998065764023
2012.41666666667,93.37711781889,95.6227848101266,92.5608568646543,96.064264849075,94.5604673807206,-25.9792599805258,-20.2168451801363,11.1341772151899,-7.27185978578383,-1.1062317429406,-34.5434274586173
2012.5,92.5468,94.8747,91.2211,96.0628,93.7078,-26.9398,-21.2351,11.5825,-8.8672,-1.3073,-38.6727
2012.58333333333,91.6939,94.581,89.9717,95.7534,92.8992,-28.0846,-22.657,11.9474,-9.3833,-2.24,-42.3395
2012.66666666667,91.0042,94.9415,88.9714,95.3575,92.2377,-28.9191,-24.1322,12.2029,-9.9053,-3.0487,-44.4257
2012.75,90.5629,95.7136,88.1076,95.0781,91.764,-29.7283,-25.2679,12.1908,-9.9025,-3.6844,-44.4737
2012.83333333333,90.238,96.5998,87.7094,94.3138,91.4715,-30.444,-26.4913,11.5152,-9.8698,-4.1784,-43.2827
2012.91666666667,89.9954,96.8864,87.6763,93.6926,91.1487,-31.3765,-27.1546,10.777,-9.9046,-4.2137,-42.0141
2013,89.8967,96.7909,87.87,93.2806,90.91,-32.0779,-27.118,9.6569,-10.2674,-3.9249,-41.3848
2013.08333333333,89.6193,95.907,88.1389,93.0877,90.5958,-33.2047,-26.9482,9.0216,-11.1966,-3.2005,-41.9314
2013.16666666667,89.9328,94.7412,88.5548,93.3301,90.7451,-33.4507,-25.9181,8.737,-10.6492,-2.1191,-42.2782
2013.25,90.5398,93.7648,89.0155,93.8065,91.241,-33.0361,-24.7953,8.8933,-9.7374,-0.7622,-41.7196
2013.33333333333,91.448,92.8446,89.1892,94.7386,92.0445,-31.8501,-23.7351,9.2874,-8.4379,0.5319,-39.2332
2013.41666666667,92.8528,92.8488,89.4605,96.0788,93.2572,-29.7773,-22.6282,10.0286,-6.2571,2.2761,-34.2669
2013.5,94.36,93.3504,89.7788,97.3949,94.6912,-27.5818,-21.6888,10.7439,-3.6395,3.8393,-27.9463
2013.58333333333,95.748,94.244,90.0506,98.813,96.0163,-25.5297,-20.6928,10.923,-1.5528,5.0855,-21.2998
