"time","bc_cz","bc_c1","bc_c3","bc_c4","bc_c5","oscd","oscde","ossk","tppa","tppre","pgp"
2012,95.3593137254902,100.804575163399,96.312908496732,96.0047385620915,95.927614379085,-23.6447712418301,-18.4856209150327,12.0673202614379,0.468790849673203,-1.88643790849673,-28.393954248366
2012.08333333333,95.289125,100.320125,95.98,96.24225,96.12975,-23.63225,-18.36,11.4905,-0.9855,-1.59925,-27.444375
2012.16666666667,95.113782051282,99.3819444444444,95.4715811965812,96.4084401709402,96.128311965812,-23.9587606837607,-18.2852564102564,11.2324786324786,-2.26965811965812,-1.23141025641026,-27.2172008547009
2012.25,94.8947158524427,98.338185443669,94.7899302093719,96.2122632103689,96.0109670987039,-24.1877367896311,-18.4673978065803,10.8678963110668,-3.56211365902293,-0.822133599202393,-27.9907278165504
2012.33333333333,94.2160541586073,96.9333655705996,93.7960348162476,96.1703094777563,95.3751450676983,-25.0317214700193,-19.1991295938104,10.8699226305609,-5.34052224371373,-0.815183752417795,-30.7998065764023
2012.41666666667,93.3502434274586,95.672541382668,92.4638753651412,95.9612463485881,94.5326192794547,-25.9792599805258,-20.2168451801363,11.1341772151899,-7.27185978578383,-1.1062317429406,-34.5434274586173
2012.5,92.5166,94.9287,91.1204,95.9635,93.683,-26.9398,-21.2351,11.5825,-8.8672,-1.3073,-38.6727
2012.58333333333,91.6484,94.6391,89.869,95.6588,92.8747,-28.0846,-22.657,11.9474,-9.3833,-2.24,-42.3395
2012.66666666667,90.9392,95.0003,88.8714,95.2582,92.2149,-28.9191,-24.1322,12.2029,-9.9053,-3.0487,-44.4257
2012.75,90.484,95.7679,88.0076,94.975,91.7419,-29.7283,-25.2679,12.1908,-9.9025,-3.6844,-44.4737
2012.83333333333,90.1531,96.6391,87.6094,94.2098,91.4537,-30.444,-26.4913,11.5152,-9.8698,-4.1784,-43.2827
2012.91666666667,89.9118,96.9116,87.5763,93.5824,91.1287,-31.3765,-27.1546,10.777,-9.9046,-4.2137,-42.0141
2013,89.8188,96.81,87.7727,93.1594,90.8799,-32.0779,-27.118,9.6569,-10.2674,-3.9249,-41.3848
2013.08333333333,89.5499,95.9143,88.0396,92.9528,90.5536,-33.2047,-26.9482,9.0216,-11.1966,-3.2005,-41.9314
2013.16666666667,89.867,94.7545,88.4544,93.1903,90.691,-33.4507,-25.9181,8.737,-10.6492,-2.1191,-42.2782
2013.25,90.4755,93.7833,88.9095,93.6636,91.1837,-33.0361,-24.7953,8.8933,-9.7374,-0.7622,-41.7196
2013.33333333333,91.3799,92.8676,89.0725,94.5974,91.9897,-31.8501,-23.7351,9.2874,-8.4379,0.5319,-39.2332
2013.41666666667,92.7895,92.8836,89.335,95.9481,93.2181,-29.7773,-22.6282,10.0286,-6.2571,2.2761,-34.2669
2013.5,94.3048,93.3899,89.6428,97.282,94.6651,-27.5818,-21.6888,10.7439,-3.6395,3.8393,-27.9463
2013.58333333333,95.7096,94.2927,89.913,98.7178,96.0065,-25.5297,-20.6928,10.923,-1.5528,5.0855,-21.2998
2013.66666666667,96.7823,95.4168,90.2461,99.8158,96.993,-23.9287,-20.0173,11.0008,-0.0294999999999997,6.0005,-15.9107
2013.75,97.6508,96.6226,90.6683,100.4486,97.8759,-22.819,-19.1581,10.5142,1.8186,6.2677,-12.5112
2013.83333333333,98.2456,97.5828,91.0826,100.785,98.5058,-22.016,-18.2141,9.8836,2.9467,6.3301,-11.1098
2013.91666666667,98.8525,98.3651,91.6097,100.7471,99.0051,-21.0781,-17.089,9.3485,4.1123,6.3253,-10.5724
2014,99.1816,98.8363,92.1066,100.3209,99.4266,-20.6672,-16.3206,8.9771,4.8956,6.2208,-10.5782
2014.08333333333,99.3116,98.8295,92.3604,100.0254,99.6995,-20.565,-16.0078,9.1221,5.2944,6.3347,-10.7248
2014.16666666667,99.3015,98.6992,92.5479,99.6608,100.0707,-20.7138,-15.7913,9.8798,5.7194,6.2832,-11.0711
2014.25,98.8276,98.0779,92.5004,99.1552,100.0629,-21.4768,-16.2863,10.7553,5.3133,5.744,-11.82
2014.33333333333,98.1288,97.4654,92.1883,98.7563,99.8177,-22.4915,-17.0588,11.4414,4.5303,4.8504,-13.0969
2014.41666666667,97.3895,96.7712,91.9523,98.3766,99.5197,-23.3054,-17.8904,11.9259,3.6033,3.6997,-15.2128
2014.5,96.9524,96.1806,91.6873,98.1873,99.3156,-23.5151,-17.8784,12.148,2.5234,2.8473,-17.2076
2014.58333333333,96.8568,95.9408,91.606,98.3056,99.118,-23.1425,-17.4699,12.3617,1.3749,2.8734,-18.8398
2014.66666666667,96.9923,96.1047,91.7469,98.3748,98.9688,-22.7421,-17.163,12.4353,0.8901,3.5445,-19.5468
2014.75,97.3506,96.605,91.9308,98.5544,99.1757,-22.3065,-16.482,12.2856,0.5305,4.7689,-19.0034
2014.83333333333,97.8687,97.6701,92.1562,99.3268,99.4173,-21.6733,-15.5247,11.9795,-0.0644,6.2982,-17.1044
2014.91666666667,98.3837,98.966,92.7446,100.0212,99.7838,-21.4146,-14.5419,11.3815,0.2841,7.1015,-14.182
2015,98.7802,100.085,93.3732,101.1178,99.9939,-21.5113,-13.8052,10.1603,0.5569,7.5927,-10.6817
2015.08333333333,99.1495,101.3808,94.1322,102.2102,100.3074,-21.583,-12.8907,8.602,0.7811,7.605,-6.9844
2015.16666666667,99.6575,102.4185,95.1097,103.413,100.6833,-21.1136,-11.6704,7.4946,1.3522,7.2552,-3.6775
2015.25,100.2831,103.3394,95.9318,104.6042,101.0177,-20.4525,-10.5521,7.2972,2.8591,7.0832,-1.0505
2015.33333333333,100.9312,104.2894,96.5728,105.3856,101.3971,-19.6056,-9.7607,7.6187,4.2042,7.6952,0.425
2015.41666666667,101.5656,104.9861,97.0785,106.0828,101.5982,-18.525,-9.2385,8.3347,5.5917,8.2691,1.617
2015.5,102.2099,105.3529,97.2633,106.7242,101.8207,-17.1606,-8.6151,9.7716,6.8516,8.832,2.4325
2015.58333333333,102.7846,105.3804,97.3985,107.3789,101.7455,-15.7181,-8.0772,11.1421,7.6041,9.3888,2.9964
2015.66666666667,103.1226,104.8207,97.729,107.8374,101.4674,-14.8109,-7.8326,11.5776,8.0273,9.5706,3.3408
2015.75,103.1237,103.7672,98.0925,108.1038,101.052,-14.1531,-7.7356,11.1673,6.4234,9.7643,3.3748
2015.83333333333,103.1053,102.9912,98.7201,108.2851,100.6611,-13.5585,-7.3846,10.2653,4.6537,9.7831,2.9742
2015.91666666667,103.1927,102.1597,99.2733,108.3206,100.5203,-13.0248,-7.0312,9.0631,3.3603,10.1639,2.09
2016,103.2108,101.8376,99.6054,108.1393,100.5423,-12.9378,-6.9783,7.8629,2.1854,10.994,1.2236
2016.08333333333,103.2787,102.2653,99.6963,107.903,100.7993,-12.753,-6.9708,7.3922,1.6723,11.662,0.4083
2016.16666666667,103.33,102.5284,99.4188,107.4841,101.2423,-12.6329,-7.0971,7.9141,2.5446,11.2448,0.3785
2016.25,103.3744,103.0806,98.8912,107.0713,101.7298,-12.5729,-7.3191,9.2035,4.3201,10.3347,0.6739
2016.33333333333,103.1986,103.6332,98.2887,106.5673,101.9916,-12.7391,-7.8854,10.6317,5.5652,9.0802,1.3391
2016.41666666667,102.7349,103.9167,97.8119,105.991,101.8894,-13.2427,-8.6395,11.6977,5.968,7.4326,1.6046
2016.5,102.4104,104.5063,97.6071,105.2905,101.787,-13.5339,-9.4169,12.1481,6.4617,6.0627,1.8383
2016.58333333333,102.3337,105.1734,97.7991,104.886,101.6156,-13.706,-9.9491,11.6637,7.2042,5.3319,2.0464
2016.66666666667,102.5774,106.0363,98.2496,104.6039,101.722,-13.6605,-10.127,10.5982,7.9603,5.7985,2.4188
2016.75,102.9414,106.6189,98.9643,104.3767,102.0896,-13.4045,-9.9476,9.3977,8.1985,6.8259,2.963
