"time","ipi_cz","ipi_c1","ipi_c3","ipi_c4","ipi_c5"
2012,103.09346,100.26102,104.53057,119.3957,99.28421
2012.08333333333,103.18989,100.44837,104.43237,119.43188,99.43546
2012.16666666667,103.07383,100.47732,104.10865,119.09978,99.39553
2012.25,103.07211,100.71209,103.7524,118.46163,99.55176
2012.33333333333,103.24467,101.09835,103.68462,117.91321,99.84267
2012.41666666667,102.7481,100.82213,102.9658,116.58061,99.4628
2012.5,102.62739,100.90444,102.51101,116.12218,99.40219
2012.58333333333,102.4211,100.95363,102.17405,115.55837,99.21251
2012.66666666667,101.988,100.95415,101.49712,114.80759,98.80088
2012.75,101.57199,100.95972,100.91923,114.27145,98.35786
2012.83333333333,101.24762,100.74065,100.88812,113.89585,97.96627
2012.91666666667,101.21438,100.66301,101.29085,114.10895,97.79688
2013,101.32436,100.28046,101.99587,114.82653,97.75049
2013.08333333333,101.66255,99.80918,103.06134,116.24997,97.86222
2013.16666666667,102.06934,99.45309,103.80863,117.94288,98.08537
2013.25,102.34936,99.07515,103.96648,119.61823,98.26818
2013.33333333333,102.33307,98.62557,103.84705,120.38753,98.24234
2013.41666666667,102.15345,98.22936,103.3173,121.08724,98.06026
2013.5,101.95721,98.19522,102.90683,121.33372,97.8511
2013.58333333333,101.72825,98.21638,102.57464,121.54085,97.57646
2013.66666666667,101.69753,98.50404,102.49036,122.12385,97.41902
2013.75,101.77965,98.75485,102.77502,122.63458,97.37451
2013.83333333333,102.01898,99.11186,103.0448,123.23637,97.51447
2013.91666666667,102.1374,99.48045,102.9812,123.11133,97.65887
2014,102.17273,99.45788,102.86143,122.99125,97.76034
2014.08333333333,102.24199,99.4989,102.83569,122.81729,97.90122
2014.16666666667,102.06676,99.39534,102.18691,122.71583,97.79734
2014.25,101.9122,99.31148,101.61492,122.79067,97.68815
2014.33333333333,101.77007,99.16387,101.00816,123.43,97.5138
2014.41666666667,101.63968,99.03282,100.22226,123.93127,97.4065
2014.5,101.54348,98.90374,99.93133,123.87002,97.3406
2014.58333333333,101.43172,98.82394,99.56283,123.46613,97.30262
2014.66666666667,101.33027,98.71503,99.48452,122.70871,97.29764
2014.75,101.34751,98.5672,99.72735,122.45832,97.31298
2014.83333333333,101.45813,98.57463,100.00702,122.33723,97.4136
2014.91666666667,101.63094,98.5816,100.19744,122.85427,97.52474
2015,101.99102,98.78906,100.66311,123.88699,97.74245
2015.08333333333,102.32121,99.07584,101.03977,124.79816,97.95143
2015.16666666667,102.48488,99.36411,101.14816,125.0343,98.10269
2015.25,102.73263,99.77005,101.83148,125.36304,98.24193
2015.33333333333,102.88119,100.08474,102.28744,125.78152,98.26918
2015.41666666667,102.87171,100.20006,102.39996,125.96279,98.20551
2015.5,102.94699,100.29428,102.53391,126.22921,98.23449
2015.58333333333,103.09318,100.28092,102.4036,126.67932,98.42263
2015.66666666667,103.26964,100.18148,102.19017,127.04382,98.70128
2015.75,103.33452,100.12372,101.69174,126.8721,98.94994
2015.83333333333,103.37103,100.05886,100.94184,126.8517,99.193
2015.91666666667,103.47572,99.95804,100.54814,127.59896,99.34191
2016,103.45191,99.81909,100.24226,128.77338,99.21798
2016.08333333333,103.22058,99.5101,99.67203,129.8196,98.88295
2016.16666666667,103.00336,99.14159,99.19603,130.85968,98.58396
2016.25,102.89964,98.84315,99.11083,131.61402,98.43852
2016.33333333333,102.67336,98.61084,98.73099,131.63262,98.25852
2016.41666666667,102.5703,98.58473,98.49062,131.23858,98.23019
2016.5,102.66142,98.86947,98.53599,130.52731,98.36891
2016.58333333333,102.88093,99.18319,98.73913,130.51342,98.51453
2016.66666666667,103.02801,99.43288,99.07379,130.03314,98.61091
2016.75,103.20803,99.58954,99.387,130.27728,98.69875
2016.83333333333,103.44148,99.56715,99.7291,130.61639,98.92982
2016.91666666667,103.64825,99.46402,100.18034,131.05442,99.16221
2017,103.92445,99.32864,100.58016,131.87917,99.50045
2017.08333333333,104.21875,99.24331,101.04742,132.37924,99.87205
2017.16666666667,104.72566,99.33457,101.80447,133.33128,100.37675
2017.25,105.10754,99.51804,102.3339,133.88652,100.7475
2017.33333333333,105.49508,99.66769,102.7599,134.83536,101.08733
2017.41666666667,105.855,99.87067,102.87014,135.78257,101.43454
2017.5,106.34806,100.05063,103.10011,137.30678,101.89483
2017.58333333333,106.79011,100.0653,103.22533,138.70663,102.36328
2017.66666666667,107.17666,100.01205,103.256,140.06553,102.79242
2017.75,107.52959,99.86927,103.58907,140.80835,103.22755
2017.83333333333,107.61315,99.73592,103.53334,140.81992,103.41519
2017.91666666667,107.44229,99.70789,103.33836,140.33421,103.29695
2018,107.05464,99.77252,102.73111,139.39339,102.98772
2018.08333333333,106.73079,99.84135,102.17509,138.95178,102.69841
2018.16666666667,106.51666,100.01242,101.64924,139.10968,102.46017
2018.25,106.49023,100.06504,101.29601,139.87079,102.40774
2018.33333333333,106.56633,100.02248,101.32039,140.67884,102.41682
2018.41666666667,106.71449,99.8722,101.40528,141.36793,102.53729
2018.5,106.85624,99.66959,101.63394,141.56148,102.70159
2018.58333333333,106.95054,99.61514,101.72649,141.40158,102.82916
2018.66666666667,106.9474,99.58581,101.71308,140.90781,102.89604
2018.75,107.14907,99.63141,101.91999,141.05467,103.13478
2018.83333333333,107.3258,99.73874,102.26098,141.54628,103.23439
2018.91666666667,107.66665,99.974,103.05789,142.23361,103.45077
2019,107.98838,100.09557,104.0652,142.94102,103.6102
2019.08333333333,108.25113,100.12245,105.14837,143.44103,103.72235
2019.16666666667,108.3407,99.95785,105.89618,143.29942,103.80443
2019.25,108.2116,99.80179,106.10871,142.61427,103.74609
2019.33333333333,108.08034,99.60641,105.91276,141.82497,103.82793
2019.41666666667,107.77116,99.34049,105.09967,141.0498,103.78313
2019.5,107.47162,99.26481,104.08255,140.53577,103.7189
2019.58333333333,107.138,99.31273,103.23041,139.43255,103.61705
2019.66666666667,107.615,99.56731,103.29565,140.13117,104.20908
2019.75,108.10798,99.90498,103.41746,140.78705,104.75071
2019.83333333333,107.04204,100.00734,102.09089,138.10389,103.66736
2019.91666666667,104.56689,99.59904,99.37945,132.18148,101.28946
2020,100.66837,98.91739,95.41153,123.05346,97.52115
2020.08333333333,95.43819,97.90023,90.26061,110.77802,92.58158
2020.16666666667,89.895,96.62205,85.05068,97.16495,87.55834
2020.25,86.19859,95.82846,81.89332,86.85806,84.42787
2020.33333333333,85.95759,95.71503,82.28568,83.47476,84.71396
2020.41666666667,88.51834,96.3706,85.25465,86.45141,87.60737
2020.5,92.19291,97.23073,88.8643,92.65411,91.49038
2020.58333333333,95.98274,98.02363,92.43309,99.95407,95.32082
2020.66666666667,99.46543,98.6328,95.85324,107.17042,98.72189
2020.75,101.18748,98.88511,97.62787,110.78208,100.39998
2020.83333333333,101.28584,98.78996,98.16838,110.64929,100.51879
2020.91666666667,100.98501,98.47446,98.63146,108.98108,100.38646
2021,100.7054,98.55425,99.2888,106.73497,100.2603
2021.08333333333,100.31367,98.64266,99.80156,104.15336,100.03793
2021.16666666667,100.03983,98.86436,99.94097,102.07388,99.94821
2021.25,99.73022,99.03649,99.8762,100.06302,99.83532
2021.33333333333,99.74775,99.27615,99.99253,99.20829,99.95515
2021.41666666667,99.77388,99.57542,99.87923,98.53993,100.08714
2021.5,99.71805,99.83596,99.73836,98.08807,100.04945
2021.58333333333,99.90503,100.22564,99.8719,98.25129,100.19356
2021.66666666667,99.94311,100.61262,99.87694,98.20858,100.15934
2021.75,100.1255,101.18483,100.00695,98.56613,100.19835
2021.83333333333,100.2767,101.60459,99.96476,98.79701,100.29548
2021.91666666667,100.48279,101.70017,99.88042,99.21674,100.54138
2022,100.72382,101.63775,99.928,99.13752,100.97611
2022.08333333333,100.8395,101.28984,99.74609,99.59312,101.19725
2022.16666666667,100.89484,100.81076,99.44494,99.9598,101.39475
2022.25,101.02763,100.26269,99.67692,100.93193,101.46811
2022.33333333333,101.33097,99.87535,99.92459,102.93572,101.56593
2022.41666666667,101.63856,99.86195,100.41223,104.63357,101.59157
2022.5,102.05951,99.91272,101.05484,106.54638,101.72685
2022.58333333333,102.51351,99.98442,101.67713,108.1332,101.99932
2022.66666666667,102.88507,100.00366,102.38875,109.14773,102.1793
2022.75,103.07833,99.94683,102.78385,109.97721,102.21385
2022.83333333333,102.95532,99.693,103.03981,110.59279,101.86275
2022.91666666667,102.8947,99.28707,103.46072,111.97837,101.42287
2023,102.79134,99.00834,104.17188,113.52667,100.79842
2023.08333333333,102.5917,98.85113,104.63798,115.06244,100.08217
2023.16666666667,102.61765,98.95145,105.41306,116.41936,99.64963
2023.25,102.74639,98.94814,106.11993,117.48402,99.39556
2023.33333333333,102.88092,98.97406,106.41157,117.88176,99.32229
2023.41666666667,103.00813,98.91936,106.68347,117.81979,99.33624
2023.5,103.11101,98.54514,106.49405,117.85755,99.52732
2023.58333333333,103.10837,98.03825,106.03666,117.89094,99.68252
2023.66666666667,103.20965,97.6649,105.65315,118.04985,99.97747
2023.75,103.23636,97.59608,104.91374,118.10159,100.30152
2023.83333333333,103.30777,97.76548,104.45198,117.67949,100.7258
2023.91666666667,103.45207,98.21578,104.12232,116.83728,101.23538
2024,103.43723,98.74568,103.68268,115.47036,101.55166
2024.08333333333,103.38715,99.29112,103.61495,113.72266,101.75883
2024.16666666667,103.19132,99.53652,103.53152,112.10422,101.74282
2024.25,102.98411,99.58632,103.11735,110.99334,101.6729
2024.33333333333,102.67499,99.67023,102.6647,110.1049,101.37042
2024.41666666667,102.50049,99.58164,102.30806,109.81488,101.18431
2024.5,102.37728,99.43446,101.93975,109.87289,101.04971
2024.58333333333,102.2717,99.32771,101.68152,109.9357,100.90996
2024.66666666667,102.15674,99.22469,101.60662,109.95181,100.70794
2024.75,102.08792,99.09099,101.70314,110.15479,100.48662
2024.83333333333,102.07861,98.97245,102.04027,110.29405,100.33988
2024.91666666667,101.94501,98.96288,102.05133,109.92326,100.20469
2025,102.01944,98.97971,102.0739,110.82423,100.14632
2025.08333333333,102.26596,98.9117,102.42028,112.2025,100.2671
2025.16666666667,102.82223,98.96434,102.71549,114.16341,100.7856
2025.25,102.76311,98.52522,102.42941,115.65258,100.604
2025.33333333333,102.83424,98.25657,102.34585,116.95309,100.54109
2025.41666666667,103.09812,98.23152,102.53132,118.14683,100.66303
2025.5,103.01625,98.09562,102.44066,118.00898,100.57334
