"time","bc_cz","bc_c1","bc_c3","bc_c4","bc_c5","oscd","oscde","ossk","tppa","tppre","pgp"
2012,95.7076264325258,101.634578532924,96.8785030617911,96.0927529995155,96.1896472549244,-23.263904817861,-18.2160811197908,12.1625768265901,1.71388735447794,-2.07231304743671,-27.6530474176066
2012.08333333333,95.5430380088935,100.800929417198,96.4229283777532,96.3692955967369,96.3296446115261,-23.4099268193017,-18.0983364251706,11.5551945218423,-0.135186174825646,-1.63459983519153,-26.8804978919272
2012.16666666667,95.2722156904566,99.6076169171426,95.7211700695032,96.4422148534977,96.3167321580093,-23.7953144198965,-18.1102978042277,11.1131684117089,-1.92772383377179,-1.19579273305063,-26.754543053611
2012.25,94.8468486991831,98.2228861311863,94.8179076801614,96.342273553882,96.0583703489412,-24.330923113086,-18.433806987976,10.8333793979089,-3.83995092238053,-0.815770604412198,-27.6436155738139
2012.33333333333,94.265873758338,96.7767015752131,93.75173861167,96.1378018785155,95.5198981611059,-24.9618957360949,-19.0818497379387,10.7410174906749,-5.70482771532216,-0.61243368628645,-29.9871934225567
2012.41666666667,93.4186515969648,95.3715077521314,92.5079923554876,96.0066981170025,94.6505961231552,-25.8634153955972,-20.07414714283,10.9045227344102,-7.57837257463016,-0.824297696616541,-34.2060934958416
2012.5,92.434008097166,94.4204453441295,91.1401821862348,95.9045427482734,93.6163372231484,-27.0082876875447,-21.2684746368183,11.4802036199095,-9.12922124315313,-1.29192069540367,-39.3354965467969
2012.58333333333,91.5036199095022,94.2228625863301,89.8025541795666,95.725500119076,92.7038163848536,-28.1801083591331,-22.6460050011908,12.1417242200524,-9.95800785901405,-2.10256013336509,-43.6404441533698
2012.66666666667,90.8019052155275,94.8007442248154,88.6891224100977,95.4580673969993,92.0902595856156,-29.1114551083591,-24.0792569659443,12.5383841390807,-10.177399380805,-3.08368659204573,-45.6194570135747
2012.75,90.4179864253394,95.8373719933317,87.89467730412,95.0097880447726,91.7474279590379,-29.7228983091212,-25.4394498690164,12.4215229816623,-9.85024410573946,-3.92705406049059,-45.1978923553227
2012.83333333333,90.1678613955704,96.8054239104549,87.461919504644,94.2363777089783,91.4819004524887,-30.3529471302691,-26.7288282924506,11.7344010478685,-9.57966182424387,-4.42639318885449,-43.4198856870684
2012.91666666667,89.9388187663729,97.3116456299119,87.3924327220767,93.5282864967849,91.1446118123363,-31.213193617528,-27.5158311502739,10.7188675875208,-9.80021433674684,-4.49100381043105,-41.5943081686116
2013,89.7019290307216,97.1572993569898,87.6340735889497,92.9991843296023,90.7674624910693,-32.2928435341748,-27.6272803048345,9.640354846392,-10.4399440342939,-4.14458799714218,-40.824487973327
