"time","bc_fr","ec_fr"
2012,93.5504,96.75
2012.08333333333,93.8714,96.948
2012.16666666667,94.0107,96.7556
2012.25,93.9913,96.2895
2012.33333333333,93.5196,95.671
2012.41666666667,92.0426,94.2848
2012.5,90.6735,93.0656
2012.58333333333,89.3756,92.2511
2012.66666666667,88.3047,91.5277
2012.75,87.7087,91.0119
2012.83333333333,87.4891,90.6264
2012.91666666667,87.2689,90.0755
2013,86.9719,89.462
2013.08333333333,86.5071,88.7254
2013.16666666667,86.0309,88.0534
2013.25,85.9494,87.5444
2013.33333333333,86.4389,87.6204
2013.41666666667,87.6612,88.1695
2013.5,89.4067,89.0591
2013.58333333333,91.3494,90.2992
2013.66666666667,93.1278,91.365
2013.75,94.3297,92.3228
2013.83333333333,95.0161,93.0469
2013.91666666667,95.3531,93.6172
2014,95.5883,94.1459
2014.08333333333,95.7126,94.6927
2014.16666666667,95.8126,95.1301
2014.25,95.7764,95.365
2014.33333333333,95.4396,95.3824
2014.41666666667,94.8393,95.0459
2014.5,94.1019,94.6433
2014.58333333333,93.4161,94.1785
2014.66666666667,92.9741,93.8108
2014.75,92.9214,93.592
2014.83333333333,93.3117,93.6128
2014.91666666667,93.9964,93.7868
2015,94.9444,94.089
2015.08333333333,96.0204,94.6629
2015.16666666667,97.2368,95.3658
2015.25,98.4377,96.3047
2015.33333333333,99.5484,97.1738
2015.41666666667,100.6692,98.1218
2015.5,101.4771,98.882
2015.58333333333,102.1374,99.4704
2015.66666666667,102.5726,99.9657
2015.75,102.8302,100.2745
2015.83333333333,102.9252,100.4613
2015.91666666667,103.0125,100.5183
2016,103.1143,100.4274
2016.08333333333,103.1333,100.3479
2016.16666666667,103.2666,100.402
2016.25,103.2959,100.6177
2016.33333333333,103.4579,101.1939
2016.41666666667,103.4722,101.9192
2016.5,103.4846,102.8256
2016.58333333333,103.5823,103.6822
2016.66666666667,103.828,104.4122
2016.75,104.2046,104.9044
2016.83333333333,104.7242,105.3618
2016.91666666667,105.4565,105.6581
2017,106.105,105.953
2017.08333333333,106.7279,106.3277
2017.16666666667,107.2431,106.658
2017.25,107.8113,106.9139
2017.33333333333,108.3694,107.0776
2017.41666666667,108.9827,107.0346
2017.5,109.7251,106.971
2017.58333333333,110.5032,106.964
2017.66666666667,111.2176,107.0271
2017.75,111.8047,107.4215
2017.83333333333,112.3048,107.9184
2017.91666666667,112.556,108.5692
2018,112.5084,109.2617
2018.08333333333,112.1746,109.8123
2018.16666666667,111.62,110.1713
2018.25,110.9219,110.2386
2018.33333333333,110.0691,110.1308
2018.41666666667,109.3243,109.6558
2018.5,108.6362,108.9487
2018.58333333333,107.9582,108.1553
2018.66666666667,107.2783,107.3664
2018.75,106.5833,106.7853
2018.83333333333,106.0308,106.48
2018.91666666667,105.5811,106.5351
2019,105.4898,106.8564
2019.08333333333,105.672,107.3291
2019.16666666667,106.0766,107.6751
2019.25,106.4968,107.8729
2019.33333333333,106.799,107.8683
2019.41666666667,106.9844,107.7866
2019.5,106.9509,107.6561
2019.58333333333,106.9331,107.587
2019.66666666667,107.24,107.6814
2019.75,108.6036,109.1588
2019.83333333333,108.1843,108.8879
2019.91666666667,104.9663,105.7565
2020,99.9719,100.4416
2020.08333333333,92.4284,91.8013
2020.16666666667,84.1329,81.8337
2020.25,77.5131,72.7791
2020.33333333333,75.9694,68.8211
2020.41666666667,78.0435,69.7517
2020.5,82.3496,74.4266
2020.58333333333,86.5055,79.7833
2020.66666666667,89.2712,84.3606
2020.75,91.0093,87.2878
2020.83333333333,90.0539,86.7184
2020.91666666667,89.9971,85.8488
2021,91.7116,86.1521
2021.08333333333,94.5833,87.7274
2021.16666666667,98.3154,90.9156
2021.25,102.6321,94.8873
2021.33333333333,106.9596,99.3388
2021.41666666667,109.9125,103.1857
2021.5,112.2697,106.2562
2021.58333333333,113.1902,108.3579
2021.66666666667,113.5746,109.6984
2021.75,113.5293,110.8302
2021.83333333333,112.7369,111.4281
2021.91666666667,112.0582,112.0065
2022,111.2428,112.3832
2022.08333333333,110.2353,112.7184
2022.16666666667,108.8827,112.6974
2022.25,107.5205,112.1048
2022.33333333333,106.2167,111.5045
2022.41666666667,105.2674,110.8621
2022.5,104.2956,110.1573
2022.58333333333,103.5644,109.6207
2022.66666666667,103.2714,109.4495
2022.75,103.0442,109.4617
2022.83333333333,103.043,109.7876
2022.91666666667,103.1535,110.1196
2023,103.133,110.2198
2023.08333333333,103.0664,110.2817
