"time","bc_fr","ec_fr"
2012,93.6091,96.7053
2012.08333333333,93.9326,96.9012
2012.16666666667,94.0765,96.6906
2012.25,94.0634,96.2034
2012.33333333333,93.5968,95.5624
2012.41666666667,92.1177,94.1712
2012.5,90.7403,92.951
2012.58333333333,89.4318,92.143
2012.66666666667,88.3529,91.4375
2012.75,87.7511,90.9345
2012.83333333333,87.5264,90.5636
2012.91666666667,87.3015,90.0093
2013,86.9947,89.3909
2013.08333333333,86.5238,88.6391
2013.16666666667,86.0342,87.947
2013.25,85.9491,87.4141
2013.33333333333,86.4386,87.4662
2013.41666666667,87.6618,88.0255
2013.5,89.42,88.9238
2013.58333333333,91.3773,90.1855
2013.66666666667,93.1709,91.2733
2013.75,94.3842,92.2539
2013.83333333333,95.0869,92.9868
2013.91666666667,95.4269,93.5627
2014,95.6658,94.091
2014.08333333333,95.7838,94.6425
2014.16666666667,95.8805,95.0895
2014.25,95.8407,95.3231
2014.33333333333,95.4965,95.3385
2014.41666666667,94.8953,94.9968
2014.5,94.1533,94.585
2014.58333333333,93.4654,94.1108
2014.66666666667,93.0116,93.7495
2014.75,92.9575,93.5348
2014.83333333333,93.3456,93.5713
2014.91666666667,94.0338,93.7594
2015,94.9868,94.0609
2015.08333333333,96.0722,94.6403
2015.16666666667,97.2958,95.3496
2015.25,98.4962,96.3017
2015.33333333333,99.6075,97.1938
2015.41666666667,100.7314,98.1727
2015.5,101.5474,98.9625
2015.58333333333,102.2171,99.5726
2015.66666666667,102.6628,100.0817
2015.75,102.9278,100.3825
2015.83333333333,103.0286,100.5583
2015.91666666667,103.1152,100.5909
2016,103.2143,100.4635
2016.08333333333,103.2333,100.3689
2016.16666666667,103.3666,100.4102
2016.25,103.3959,100.6295
2016.33333333333,103.5579,101.2356
2016.41666666667,103.5695,102.0031
2016.5,103.5947,102.9691
2016.58333333333,103.7017,103.8543
2016.66666666667,103.9312,104.6044
2016.75,104.28,105.0879
2016.83333333333,104.755,105.5337
2016.91666666667,105.4233,105.7997
2017,106.0035,106.0525
2017.08333333333,106.5981,106.4841
2017.16666666667,107.109,106.7976
2017.25,107.6961,107.0315
2017.33333333333,108.2761,107.1533
2017.41666666667,108.8977,107.0426
2017.5,109.6378,106.9154
2017.58333333333,110.3834,106.8031
2017.66666666667,111.0749,106.8566
2017.75,111.6641,107.2312
2017.83333333333,112.1891,107.72
2017.91666666667,112.4806,108.2783
2018,112.4905,108.8988
2018.08333333333,112.2036,109.4308
2018.16666666667,111.6601,109.7038
2018.25,110.9492,109.7896
2018.33333333333,110.0644,109.7112
2018.41666666667,109.2804,109.3438
2018.5,108.5393,108.6961
2018.58333333333,107.8189,107.9332
2018.66666666667,107.094,107.167
2018.75,106.3617,106.5607
2018.83333333333,105.7867,106.2178
