"time","creation_ent_ens","creation_ent_be","creation_ent_cz","creation_ent_fz","creation_ent_gi","creation_ent_g","creation_ent_h","creation_ent_i","creation_ent_jz","creation_ent_kz","creation_ent_lz","creation_ent_mn","creation_ent_oq","creation_ent_ru"
2012.66666666667,47110.5276851631,2322.10061919505,1928.47195760895,7140.44921409859,12661.4165872827,9599.89116456299,877.568766372946,2184.23350797809,2290.75559657061,1284.1971898071,1281.89884496309,9671.83704453441,5066.02113598476,5392.09936889736
2012.75,46527.3094189093,2276.2761967135,1888.55263157895,7032.87127887592,12569.4888663968,9523.62360085735,853.003631817099,2193.18802095737,2243.66986187187,1290.3282329126,1255.24487973327,9506.61407477971,5051.00113122172,5302.04751131222
2012.83333333333,46078.3741366992,2244.96344367707,1863.30215527507,6885.57966182424,12548.1060966897,9508.5907358895,834.282864967849,2205.4810669207,2212.34942843534,1300.80501309836,1236.64128363896,9359.83775899023,5069.34002143368,5220.97279114075
2012.91666666667,45976.9064062872,2238.56662300548,1859.84674922601,6747.91926649202,12638.6863538938,9587.9080733508,830.706596808764,2220.16545606097,2203.39039056918,1312.76518218623,1231.25720409621,9289.29000952608,5139.77589902358,5175.45981185997
2013,46261.7068944987,2257.44266492022,1876.87241009764,6659.85109549893,12838.6959990474,9753.80066682543,847.283698499643,2237.56400333413,2215.43986663491,1320.59537985235,1233.69617766135,9311.53685401286,5257.23446058585,5167.44701119314
2013.08333333333,46738.4405810907,2292.32108835437,1902.2733984282,6625.33007859014,13075.3591926649,9946.38914027149,877.405810907359,2251.44772564896,2237.27810192903,1318.65521552751,1236.9802333889,9397.92474398666,5384.83877113598,5170.09335556085
2013.16666666667,47183.1486663491,2334.07775660872,1927.21481305073,6644.36425339367,13282.4052155275,10110.0260180995,911.62181471779,2260.64426053822,2248.03917599428,1308.94224815432,1235.0951417004,9490.12669683258,5481.82364848773,5158.70213145987
2013.25,47408.4795784711,2365.53411526554,1942.62395808526,6679.84317694689,13418.1701595618,10208.6201476542,944.917361276494,2264.52208859252,2242.07156465825,1299.36818290069,1226.65384615385,9534.42510121457,5515.08877113598,5127.79286734937
2013.33333333333,47386.3976542034,2378.72130269112,1945.31703977137,6688.16218147178,13483.6368182901,10244.8328768754,972.73975946654,2265.88556799238,2230.16837342224,1298.40104786854,1214.50494165277,9525.66057394618,5481.69969040248,5085.92730412003
2013.41666666667,47242.6311026435,2377.43486544415,1941.90950226244,6665.94028340081,13512.4741009764,10252.3956299119,990.352226720648,2269.40473922362,2223.18956894499,1304.21022862586,1204.91116932603,9488.75148844963,5425.12616099071,5041.18498452012
2013.5,47144.6845677542,2375.60556084782,1942.21564658252,6642.58704453441,13533.3683019767,10257.9898190045,997.796141938557,2277.0903191236,2224.39944034294,1317.16384853537,1204.90092879257,9456.0084543939,5393.00422719695,4998.39991664682
2013.58333333333,47217.8124553465,2388.29197427959,1952.8459752322,6631.55304834484,13562.1422362467,10272.0007144558,1001.66361038342,2287.87467254108,2230.74285544177,1340.10252441057,1218.03161467016,9460.9685639438,5414.52423195999,4972.3701476542
2013.66666666667,47433.4886282448,2419.35234579662,1976.49345082162,6653.21886163372,13579.197666111,10271.4418313884,1008.16366992141,2298.93343653251,2230.98666349131,1366.91182424387,1244.59293879495,9500.29888068588,5470.74511788521,4969.18688973565
2013.75,47698.3525244106,2462.98868778281,2013.32513693737,6703.18456775423,13569.6525958562,10232.4500476304,1023.85829959514,2312.75267920934,2218.72547035008,1389.69177185044,1279.52476780186,9560.58216241962,5526.84657061205,4988.13020957371
2013.83333333333,47913.2164205763,2508.09645153608,2051.88574660634,6762.48243629436,13542.3538342462,10163.9138485354,1047.75017861396,2330.27113598476,2191.77333889021,1405.11943319838,1315.10710883544,9619.15515598952,5553.19409383186,5016.74916646821
2013.91666666667,48102.6442010002,2553.33805668016,2085.38032864968,6820.71582519648,13537.4019409383,10105.9256965944,1074.21314598714,2357.05090497738,2162.68557989998,1414.93397237437,1347.85895451298,9677.55941890927,5541.40027387473,5047.27964991665
2014,48226.5013098357,2591.65872826864,2109.39860681115,6851.44468921172,13537.568528221,10058.9492140986,1091.68980709693,2386.84424863063,2141.83115027387,1420.5032150512,1370.03411526554,9736.52583948559,5506.88866396761,5070.27643486544
2014.08333333333,48258.4811264587,2620.85032150512,2122.21725410812,6832.61925458443,13527.2604191474,10011.8608597285,1095.84109311741,2419.50595379852,2134.85698975947,1421.38527030245,1371.32811383663,9790.20165515599,5478.78411526554,5081.14140271493
2014.16666666667,48307.8241843296,2641.57525601334,2127.83853298404,6770.55090497738,13534.1387830436,9981.64324839247,1096.66224100976,2455.78500833532,2146.7584543939,1420.03232912598,1353.94826149083,9856.11752798285,5496.45981185997,5087.98809240295
2014.25,48434.9781495594,2654.18873541319,2127.52738747321,6678.60294117647,13575.3886639676,9976.31126458681,1105.47707787568,2493.5746010955,2168.8693736604,1418.68522267206,1323.91599190283,9945.30060728745,5576.45570373899,5093.21707549417
2014.33333333333,48561.5668611574,2655.89134317695,2123.52708978328,6569.17688735413,13613.9142057633,9979.74011669445,1127.21260520871,2525.00529888069,2190.24547511312,1420.24493927125,1289.61336032389,10037.0516789712,5692.25196475351,5092.82275541796
2014.41666666667,48677.8330554894,2650.9024172422,2119.42236246725,6456.22558942605,13680.4602881638,9994.18087639914,1165.57757575087,2548.8257918552,2208.16724220052,1426.2157061205,1264.52494641581,10110.9418313884,5789.411288402,5090.77065968088
2014.5,48859.1545010717,2644.57341033579,2121.46255060729,6373.01012145749,13819.750178614,10041.3896761134,1209.10579899976,2569.39503453203,2223.54548702072,1436.58341271731,1253.05167897118,10161.5516194332,5846.7145153608,5100.43766372946
2014.58333333333,49088.3600857347,2631.27673255537,2124.51696832579,6326.78399618957,13999.9860085735,10100.9123005478,1247.45779248937,2587.76065729936,2239.21439628483,1446.47939985711,1257.69742795904,10188.6917718504,5880.54173612765,5118.17063586568
2014.66666666667,49226.1938556799,2612.83168611574,2121.68742557752,6294.80340557275,14129.4930935937,10127.2310073827,1247.80017374175,2603.54745177423,2255.33490116694,1457.02828054299,1276.62479161705,10176.4174803525,5895.254048583,5129.27798285306
2014.75,49099.9317694689,2578.28852107645,2097.43522267206,6230.39045010717,14131.1038937842,10078.5097046916,1221.48953949976,2604.31430102405,2266.02036199095,1467.27196951655,1298.71755179805,10118.6509883306,5896.23821147892,5114.36508692546
2014.83333333333,48659.6162181472,2523.57358894975,2048.80578709216,6117.26524172422,13996.435520362,9949.01428911646,1215.54990598558,2583.24267682782,2263.71534889259,1474.5395332222,1317.1032388664,10024.5284591569,5878.6189568945,5064.97285067873
2014.91666666667,48026.8614551084,2451.46594427245,1981.62693498452,5964.62633960467,13796.6783162658,9789.39181948083,1240.61150725983,2542.60675160753,2248.66521790903,1483.21719457014,1327.44075970469,9911.67557751846,5855.94885687068,4988.0552512503
2015,47377.4622529174,2376.03488925935,1905.07120743034,5800.43843772327,13622.2698261491,9667.43688973565,1303.58245182073,2487.54322457728,2218.91771850441,1495.64973803287,1333.7124910693,9794.19439152179,5836.37062395809,4900.4358775899
2015.08333333333,46890.1391998095,2307.52536318171,1832.1608716361,5662.17527982853,13536.0477494642,9623.12675637056,1409.63213067253,2430.06799237914,2187.8028101929,1513.94290307216,1343.27423195999,9693.19451059776,5822.38598475828,4824.08210288164
2015.16666666667,46603.7436294356,2257.53619909502,1776.68200762086,5566.2604786854,13532.7398785425,9637.72433912836,1510.95844248631,2384.54911883782,2160.8717551798,1535.04929745177,1356.43653250774,9605.90598952131,5815.55703738985,4773.55912121934
2015.25,46537.0865682305,2233.20999047392,1746.72779233151,5527.63884258157,13593.7168373422,9684.21517027864,1579.94252609798,2364.86306263396,2139.84930935937,1556.31567039771,1373.5862705406,9543.05596570612,5814.56561085973,4755.30412002858
2015.33333333333,46709.0746010955,2230.03048344844,1741.82448201953,5544.1221719457,13701.8207311265,9737.52976899262,1625.1166703666,2373.23827101691,2127.49976184806,1573.53756846868,1396.8032269588,9537.08329364134,5832.09901166945,4766.30947844725
2015.41666666667,46937.9458204334,2230.06608716361,1746.91932603001,5574.98088830674,13807.407358895,9764.09782090974,1646.33591331269,2397.17563705644,2116.55721600381,1581.46391998095,1419.19278399619,9571.38771135985,5860.7483924744,4776.46463443677
2015.5,47063.5126815909,2216.55471540843,1746.12878066206,5575.52935222672,13881.1698618719,9750.0011907597,1713.05245296499,2418.13598475828,2106.33847344606,1578.63402000476,1440.53328173375,9622.41557513694,5878.14420100024,4764.56233627054
2015.58333333333,47146.3657418433,2196.28715170279,1740.35651345558,5547.85311979043,13969.2516075256,9727.59293894454,1835.39533222196,2432.32472017147,2100.98904501072,1568.74821386044,1461.89741605144,9689.58043581805,5877.34341509883,4734.78447249345
2015.66666666667,47372.3638961657,2172.84287925697,1734.86467015956,5515.86062157656,14156.9450464396,9746.72776360967,2010.08555608478,2442.19087878066,2110.72427959038,1558.06430102405,1481.90027387473,9791.44260538223,5880.18444867826,4704.7608954513
2015.75,47758.3874732079,2147.85681114551,1730.93861633722,5476.03375803763,14461.8092998333,9820.3378780662,2190.93159085497,2450.50113122172,2133.85085734699,1547.07972136223,1500.8649083115,9911.58835437009,5896.08192426768,4683.71386044296
2015.83333333333,48274.9327816147,2130.48410335794,1735.86592045725,5439.487913789,14847.5027387473,9954.05117528567,2326.94754703501,2464.78316265778,2165.75428673494,1539.28625863301,1516.20993093594,10031.161407478,5926.43688973565,4679.32305310788
2015.91666666667,48824.2100500119,2120.68010240533,1746.12913788997,5407.45195284592,15248.9783877114,10132.3872222184,2408.48940223863,2484.95987139795,2197.72922124315,1533.90396522982,1523.19582043344,10136.7043939033,5969.13842581567,4687.36931412241
2016,49383.6931412241,2129.35311979043,1766.13378185282,5394.79239104549,15624.0176232436,10344.2273108512,2451.95707311265,2516.23172183853,2230.35746606335,1533.38866396761,1525.78375803763,10229.9521909979,6012.19439152179,4704.93010240533
2016.08333333333,49907.2835198857,2155.57591093117,1794.55858537747,5408.36383662777,15930.3959871398,10527.514023817,2500.39819004525,2549.879018814,2262.85371517028,1539.17021909979,1526.40360800191,10306.7898904501,6052.41795665635,4726.39765420338
