"time","ivv_commerce","ivv_45","ivv_46","ivv_47"
2012,83.5224852866605,80.6456436248013,87.3788529948747,77.2928317053637
2012.08333333333,83.5243105245332,80.6359327902606,87.4447759501644,77.4526852817806
2012.16666666667,83.5380374780975,80.5772157423588,87.4996864213985,77.4728376733358
2012.25,83.5962960445717,80.3754726869546,87.6272677687265,77.5242276577399
2012.33333333333,83.6924266269387,80.06910555863,87.7998109756801,77.6364659126373
2012.41666666667,83.7673046857488,79.6371735695032,87.9536074824807,77.7774722452589
2012.5,83.7785222672065,79.207290426292,87.9974297451774,77.9099738032865
2012.58333333333,83.7172231483686,78.8577387473208,87.9061550369136,78.0121499166468
2012.66666666667,83.6006948082877,78.6320088116218,87.7022213622291,78.0839473684211
2012.75,83.435423315075,78.4783966420576,87.4186562276733,78.111903429388
2012.83333333333,83.2601738509169,78.310568587759,87.1240104786854,78.1351125267921
2012.91666666667,83.1716658728269,78.0919099785663,86.9467754227197,78.2472993569898
2013,83.1681263396046,77.8577363658014,86.9011222910217,78.4022076684925
2013.08333333333,83.2137598237676,77.6024660633484,86.9552643486545,78.5477762562515
2013.16666666667,83.2931430102405,77.3989604667778,87.0604203381757,78.6936848059062
2013.25,83.3969927363658,77.3257329125982,87.1697678018576,78.8603310311979
2013.33333333333,83.5011556322934,77.4216396761134,87.2481293165039,79.0155876399143
2013.41666666667,83.6026661109788,77.6616736127649,87.2904221243153,79.1684793998571
2013.5,83.7584710645392,78.098798523458,87.3789116456299,79.3295945463205
2013.58333333333,83.9523041200286,78.6102905453679,87.5131388425816,79.4969337937604
2013.66666666667,84.1784055727554,79.113834841629,87.72600797809,79.6276178852108
2013.75,84.4035371517028,79.4446838532984,87.9980989521315,79.7186979042629
2013.83333333333,84.5988979518933,79.5453054298642,88.2841343176947,79.7857370802572
2013.91666666667,84.6794855918076,79.3694766611098,88.4413544891641,79.8350732317218
2014,84.6576417004049,78.9709317694689,88.4662663729459,79.8904483210288
2014.08333333333,84.5794254584425,78.4966283638961,88.4072064777328,79.9493236484877
2014.16666666667,84.4951125267921,78.2260276256252,88.2975279828531,79.9930727554179
2014.25,84.4573803286497,78.2231942129078,88.1978078113837,80.0546719457013
2014.33333333333,84.5160889497499,78.4842123124554,88.1769081924268,80.1734889259347
2014.41666666667,84.6533567516075,78.928516313408,88.234810669207,80.3255191712313
2014.5,84.7880519171231,79.3650654917838,88.2890872826864,80.4778482972136
2014.58333333333,84.9000899023577,79.6969939271255,88.3086663491308,80.6639104548702
2014.66666666667,84.9980459633246,79.99032269588,88.2805644201,80.9069409383186
2014.75,85.0535770421529,80.213257918552,88.1793641343177,81.1763914027149
2014.83333333333,85.0966301500357,80.379895213146,88.0873964039057,81.4126982614908
2014.91666666667,85.1778274589188,80.5710192903072,88.0659746368183,81.6340729935699
2015,85.3522725648964,80.8634240295308,88.175245891879,81.8778471064539
2015.08333333333,85.6107192188616,81.2656322934032,88.3967670874018,82.1435585853775
2015.16666666667,85.9179602286259,81.7226428911646,88.6779381995713,82.4360669206954
2015.25,86.2072910216718,82.1997523219814,88.9009573708026,82.7669189092641
2015.33333333333,86.4614449869017,82.7413336508692,88.9915063110264,83.1958716361038
2015.41666666667,86.6408055489402,83.3170546558705,88.9422588711598,83.6218355560848
2015.5,86.7223493688974,83.7772445820433,88.805391164563,83.9405822814956
2015.58333333333,86.7437973326983,84.0770743034056,88.6835061919505,84.1056352703024
2015.66666666667,86.80459692784,84.3005816861157,88.691483686592,84.1927625625149
