"time","conso_b","conso_bf","conso_c2","conso_de","conso_petr","conso_cz","conso_c1htb","conso_dec2","conso_autres","conso_log","conso_c1","conso_textile","conso_enhc2","conso_bd","conso_c4","conso_bdep"
2012,45.757085,18.998603,4.034803,5.104387,5.222854,37.91496,15.144772,9.16815,5.442315,2.635347,17.651951,4.474122,3.893996,9.081783,5.067183,1.487204
2012.08333333333,45.811359,19.013612,4.036992,5.128854,5.231072,37.948635,15.15749,9.192058,5.448544,2.640671,17.668129,4.467564,3.911402,9.096488,5.074634,1.488764
2012.16666666667,45.730834,18.991388,4.031798,5.093111,5.217742,37.906556,15.13648,9.154839,5.444824,2.642813,17.645924,4.447779,3.885107,9.096866,5.073242,1.4874
2012.25,45.740055,18.984704,4.034684,5.084414,5.217661,37.926431,15.149846,9.150639,5.455123,2.656772,17.668428,4.412716,3.880379,9.113012,5.070875,1.487901
2012.33333333333,45.831276,19.036269,4.043529,5.046255,5.213196,38.042936,15.200872,9.127682,5.479129,2.671751,17.730748,4.416694,3.859305,9.136279,5.072742,1.49083
2012.41666666667,45.667867,18.95366,4.031879,5.016721,5.188269,37.919422,15.171692,9.088308,5.471479,2.669055,17.692355,4.390854,3.846116,9.087239,5.025471,1.485848
2012.5,45.630447,18.950106,4.025356,4.978866,5.165728,37.917212,15.184222,9.047761,5.477189,2.670657,17.698622,4.40779,3.828161,9.062565,4.997846,1.482715
2012.58333333333,45.580136,18.935048,4.013441,4.962571,5.146273,37.88082,15.191662,9.019633,5.479207,2.667961,17.691464,4.4274,3.820713,9.027709,4.965899,1.478742
2012.66666666667,45.547442,18.915645,4.004114,4.992325,5.14006,37.824493,15.184147,9.034665,5.477264,2.666265,17.663045,4.455379,3.84679,8.984723,4.928071,1.469925
2012.75,45.515792,18.899355,3.992422,4.992287,5.126531,37.788308,15.206821,9.020893,5.478368,2.665087,17.661845,4.469283,3.848557,8.954873,4.899591,1.466209
2012.83333333333,45.47854,18.852487,3.976689,5.040796,5.12538,37.704902,15.213978,9.044686,5.47777,2.669981,17.651017,4.460114,3.878489,8.918182,4.855655,1.461836
2012.91666666667,45.469931,18.80792,3.968787,5.092193,5.134602,37.642731,15.227582,9.080026,5.480768,2.672239,17.65556,4.445611,3.908455,8.885245,4.821235,1.456395
