"time","ica_cz","ica_c1","ica_c3","ica_c4","ica_c5"
1999,65.66,55.39,78.15,74.7,65.33
1999.08333333333,65.57,56.3,76.98,73.78,64.42
1999.16666666667,65.6,55.38,76.98,72.11,65.58
1999.25,65.66,54.93,77.75,73.46,65.4
1999.33333333333,66.2,55.94,77.27,73.24,65.93
1999.41666666667,66.18,54.9,77.9,76.12,66.1
1999.5,68.29,58.04,79.46,77.75,67.55
1999.58333333333,67.27,56.94,81.08,72.64,66.91
1999.66666666667,67.52,57.04,80.78,73.64,67.4
1999.75,69.08,57.82,82.44,76.14,68.38
1999.83333333333,69.63,58.52,82.25,77.15,69.26
1999.91666666667,67.8,56.73,84.59,69.57,67.92
2000,68.89,57.55,82.73,77.01,68.98
2000.08333333333,68.82,57.54,82.74,71.28,69.13
2000.16666666667,69.97,57.7,83.77,74.69,70.68
2000.25,70.49,58.37,84.7,74.71,70.69
2000.33333333333,70.82,58.45,85.05,77.06,71.27
2000.41666666667,71.51,59.86,84.48,77.53,71.42
2000.5,72.97,60.74,86.33,78.45,73.12
2000.58333333333,72.34,59.93,86.3,77.35,72.47
2000.66666666667,73.03,60.73,85.5,79.21,73.06
2000.75,73.29,60.46,87.54,76.37,73.91
2000.83333333333,73.48,59.98,86.87,79.25,73.9
2000.91666666667,75.09,61.25,89.4,80.51,75.45
2001,72.98,60.75,86.54,77.15,72.81
2001.08333333333,75.02,61.75,86.46,87.41,74.32
2001.16666666667,74.34,62.04,88.27,81.8,73.85
2001.25,73.23,62.99,87.22,78.17,72.94
2001.33333333333,74.8,63.33,86.85,81.5,74.54
2001.41666666667,74.61,63.71,88.54,79.44,74.09
2001.5,74.38,62.58,87.23,82.2,73.84
2001.58333333333,75.94,63.46,87.69,89.71,74.47
2001.66666666667,74.78,63.1,87.63,83.46,73.92
2001.75,73.95,63.46,86.73,81.63,73.37
2001.83333333333,73.43,63.14,86.7,79.5,72.85
2001.91666666667,74.38,64.79,86.13,80.85,73.86
2002,75.17,63.77,87.57,84.21,73.6
2002.08333333333,74.58,64.12,86.04,82.75,73.94
2002.16666666667,74.4,64.92,86.32,79.13,73.83
2002.25,75.84,64.28,86.96,85.45,74.78
2002.33333333333,75.57,65.43,85.66,82.4,74.27
2002.41666666667,74.5,63.69,86.84,80.75,73.88
2002.5,74.35,63.94,84.64,82.1,73.56
2002.58333333333,75.58,64.97,85.11,84.55,74.6
2002.66666666667,75.26,64.97,85.61,83.01,74.16
2002.75,75.09,65.33,84.33,82.3,73.89
2002.83333333333,75.33,64.85,85.31,82.67,74.37
2002.91666666667,75.06,65.23,82.37,88.47,72.32
2003,75.83,65.19,84.22,83.29,74.78
2003.08333333333,75.95,65.8,83.35,83.44,75.05
2003.16666666667,76.66,65.12,84.61,87.21,75.22
2003.25,76.13,66.12,82.49,84.04,75.67
2003.33333333333,74,65.04,82.34,80.81,73
2003.41666666667,74.89,65.5,81.56,83.73,73.9
2003.5,74.36,65.04,82.81,81.14,73.61
2003.58333333333,75.44,65.47,85.27,82.84,74.6
2003.66666666667,75.49,67.39,85,82.54,73.91
2003.75,75.95,66.1,83.93,84.03,75.3
2003.83333333333,75.36,64.67,83.68,84.03,74.46
2003.91666666667,77.02,66.78,84.37,88.42,75.65
2004,76.62,67.14,85.54,82.45,76.17
2004.08333333333,76.63,65.95,84.32,85.62,75.78
2004.16666666667,77.08,67.05,85.53,84.55,76.08
2004.25,76.87,66.99,85.6,82.95,75.99
2004.33333333333,76.58,64.69,85.72,85.05,75.54
2004.41666666667,77.91,67.36,85.38,85.46,76.82
2004.5,78.42,67.8,87.28,86.63,76.62
2004.58333333333,76.48,66.34,84.58,80.5,75.84
2004.66666666667,78.08,67.03,84.63,84.1,77.65
2004.75,78.39,66.68,86.81,84.5,77.37
2004.83333333333,78.39,68.21,85.44,83.74,77.42
2004.91666666667,77.93,66.7,86.09,84.87,76.77
2005,79.15,66.74,87.66,87.75,78.04
2005.08333333333,78.47,66.93,85.38,87.06,77.15
2005.16666666667,78.78,66.73,86.2,86.73,76.87
2005.25,79.1,66.05,86.32,88.6,77.86
2005.33333333333,79.53,66.74,85.69,93.6,77.63
2005.41666666667,79.71,66.4,86.01,91.63,77.87
2005.5,80.3,67.52,86.57,90.74,78.77
2005.58333333333,80.98,67.45,85.73,92.67,79.02
2005.66666666667,81.88,68.02,87.38,93.24,79.9
2005.75,80.45,67.79,85.35,89.66,78.35
2005.83333333333,83.95,69.14,88.08,101.8,80.77
2005.91666666667,81.24,67.95,88.09,90.15,80.43
2006,81.85,68.09,87.57,89.98,80.07
2006.08333333333,82.16,68.57,88.92,88.51,81.05
2006.16666666667,82.86,68.93,89.51,89.29,81.4
2006.25,83.82,68.84,89.82,95.89,81.9
2006.33333333333,84.61,69.45,91.3,93.59,83.61
2006.41666666667,84.95,70.24,91.17,96.81,82.77
2006.5,84.41,70.15,90.29,90.98,83.39
2006.58333333333,84.03,70.24,89.88,93.09,82.68
2006.66666666667,85.57,70.23,93.02,96,84.4
2006.75,86.33,70.69,92.76,96.41,86.04
2006.83333333333,85.78,71.15,93.02,94.74,84.99
2006.91666666667,86.01,71.69,93.34,93.99,86.47
2007,86.18,72.31,93.12,94.95,85.47
2007.08333333333,86.77,73,94.79,91.55,86.9
2007.16666666667,88.36,72.99,95.43,98.2,87.23
2007.25,88.29,74.1,94.48,99.53,87.09
2007.33333333333,88.9,74.56,95.76,96.42,88.71
2007.41666666667,89.43,74.89,95.16,98.75,88.79
2007.5,88.3,73.64,95.28,95.34,88.15
2007.58333333333,88.69,75.84,95.8,96.92,87.54
2007.66666666667,88.5,75.27,94.18,96.55,87.79
2007.75,90.99,76.52,97.08,98.17,90.11
2007.83333333333,88.99,76.16,95.56,91.53,87.06
2007.91666666667,89.26,76.45,95.25,96.41,88.49
2008,92.87,78.5,98.74,98.39,91.01
2008.08333333333,92.32,78.19,99.47,96.08,90.74
2008.16666666667,92.04,78.16,97.15,97.85,90.26
2008.25,92.43,77.9,99.17,98.52,91.34
2008.33333333333,90.65,77.73,97.45,95.1,88.81
2008.41666666667,92.91,78.55,98.78,97.3,90.14
2008.5,91.9,78.24,98.51,97.63,90.42
2008.58333333333,92.66,78.8,98.24,96.71,91.4
2008.66666666667,92.45,80.24,97.67,95.72,90.65
2008.75,90.22,77.82,96.19,92.58,88.43
2008.83333333333,88,77.76,94.81,90.89,85.03
2008.91666666667,86.36,78.43,92.72,91.73,84.24
2009,82.22,74.61,87.97,85.24,80.82
2009.08333333333,81.7,74.62,86.31,86.3,79.26
2009.16666666667,80.42,73.99,85.55,84.23,79.07
2009.25,80.77,74.85,83.45,83.56,78.64
2009.33333333333,81.02,74.76,83.38,85.09,78.71
2009.41666666667,81.17,74.91,83.49,87.43,78.34
2009.5,82.64,75.05,83.95,97.51,78.12
2009.58333333333,81.68,74.26,82.9,90.59,78.71
2009.66666666667,81.69,74.61,82.44,89.65,78.87
2009.75,81.99,74.3,82.8,90.6,79.28
2009.83333333333,83.02,75.11,84.64,91.36,80.48
2009.91666666667,82.72,75.1,83.82,90.92,79.89
2010,82.19,75.02,82.77,89.07,79.77
2010.08333333333,82.75,75.08,82.38,92.3,79.27
2010.16666666667,82.93,75.83,82.6,87.86,80.99
2010.25,84.76,75.46,84.33,94.83,80.58
2010.33333333333,84.84,75.94,85.42,87.42,82.82
2010.41666666667,85.97,75.76,85.04,96.72,83.25
2010.5,86.87,78.35,87.72,95.22,83.56
2010.58333333333,85.34,77.13,85.43,90.33,83.02
2010.66666666667,87.34,77.72,87.51,95.84,84.36
2010.75,85.59,78.63,88.42,91.03,83.24
2010.83333333333,89.31,79.89,89.07,99.53,86.12
2010.91666666667,89.18,78.95,89.39,96.91,86.59
2011,89.65,80.11,89.84,95.63,86.45
2011.08333333333,90.01,80.54,89.77,93.91,87.59
2011.16666666667,90.73,81.27,88.69,96.72,88.11
2011.25,90.78,82.34,89.8,97.09,87.01
2011.33333333333,90.88,80.33,90.39,96.57,88.27
2011.41666666667,90.73,82.29,88.56,94.72,87.77
2011.5,92.68,82.76,92.1,96.45,89.89
2011.58333333333,91.41,82.76,91.22,93.53,88.25
2011.66666666667,92.33,83.84,91.3,95.83,89.39
2011.75,91.34,83.45,90.02,96.85,87.78
2011.83333333333,94.01,84.61,91.64,104.93,89.29
2011.91666666667,91.3,83,90.68,93.34,88.38
2012,93.04,83.97,91.6,100.07,89.58
2012.08333333333,92.23,84.21,91.94,98.34,88.16
2012.16666666667,91.82,84.47,90.62,97.32,88.53
2012.25,91.86,84.82,90.61,96.33,88.75
2012.33333333333,93.45,85.56,90.95,106.16,89.05
2012.41666666667,91.3,85.24,89.71,94.75,88.28
2012.5,91.75,84.06,90.23,97.27,88.6
2012.58333333333,92.26,86.5,89.98,94.57,88.43
2012.66666666667,92.06,85.67,91.28,99.82,87.35
2012.75,91.41,86.63,90.88,94.58,87.31
2012.83333333333,90.13,85.39,89.44,93.81,85.93
2012.91666666667,92.41,88.52,91.72,96.72,88.74
2013,91.05,85.74,89.88,96.14,87.37
2013.08333333333,91.16,86.82,90.22,96.99,86.44
2013.16666666667,92.28,86.66,90.46,105.62,86.09
2013.25,92.2,86.92,90.55,99.33,87.64
2013.33333333333,91.46,87.49,91.39,94,87.03
2013.41666666667,90.57,85.98,89.81,96.4,86.67
2013.5,90.99,87.12,89.58,99.32,86.15
2013.58333333333,91.52,87.38,89.89,98.63,87.3
2013.66666666667,90.92,86.55,89.96,97.74,86.82
2013.75,91.16,86.24,89.91,100.1,87.23
2013.83333333333,91.4,87.04,89.97,97.78,87.75
2013.91666666667,90.19,87.64,88.54,91.39,87.7
2014,92.03,87.05,88.57,103.27,86.5
2014.08333333333,90.69,87.07,88.85,96.92,87.24
2014.16666666667,91.54,87.06,89.26,99.93,87.13
2014.25,91.34,87.84,88.89,98.12,87.88
2014.33333333333,89.55,87.14,87.08,98.46,85.03
2014.41666666667,92.26,88.47,89.05,104.25,87.35
2014.5,90.68,86.21,89.01,99.49,86.88
2014.58333333333,89.69,87.33,89.79,89.24,87.3
2014.66666666667,90.69,87.6,88.14,99.91,86.74
2014.75,89.97,86.43,87.49,99.18,86.24
2014.83333333333,88.81,86.2,88.34,96.22,85.14
2014.91666666667,90.21,87.63,88.67,99.79,86.46
2015,89.79,86.69,88.83,103.37,86.36
2015.08333333333,90.9,86.83,87.48,110.65,85.96
2015.16666666667,90.85,87.65,90.03,104.04,86.31
2015.25,90.86,87.2,89.59,104.93,86.85
2015.33333333333,90.66,86.81,91.63,103.36,86.26
2015.41666666667,93.2,87.62,91.27,121.34,86.88
2015.5,90.15,86.77,91.26,103.67,86.13
2015.58333333333,89.91,86.31,89.28,107.54,85.83
2015.66666666667,90.92,88.25,90.38,106.5,87.18
2015.75,89.72,86.57,91.04,104.86,86.22
2015.83333333333,90.92,87.52,90.23,110.21,86.87
