"time","ica_cz","ica_c1","ica_c3","ica_c4","ica_c5"
1999,65.65,55.4,78.14,74.67,65.34
1999.08333333333,65.56,56.31,76.98,73.74,64.43
1999.16666666667,65.6,55.38,76.98,72.08,65.59
1999.25,65.66,54.94,77.74,73.43,65.41
1999.33333333333,66.19,55.95,77.26,73.2,65.94
1999.41666666667,66.17,54.91,77.9,76.09,66.1
1999.5,68.28,58.05,79.45,77.72,67.55
1999.58333333333,67.27,56.95,81.07,72.61,66.92
1999.66666666667,67.51,57.05,80.77,73.6,67.4
1999.75,69.07,57.82,82.44,76.1,68.39
1999.83333333333,69.62,58.52,82.24,77.11,69.27
1999.91666666667,67.8,56.73,84.58,69.54,67.93
2000,68.88,57.55,82.73,76.98,68.99
2000.08333333333,68.81,57.54,82.74,71.24,69.14
2000.16666666667,69.96,57.71,83.77,74.65,70.68
2000.25,70.48,58.38,84.69,74.68,70.7
2000.33333333333,70.81,58.46,85.05,77.02,71.28
2000.41666666667,71.5,59.87,84.48,77.5,71.42
2000.5,72.97,60.75,86.33,78.41,73.12
2000.58333333333,72.33,59.93,86.29,77.31,72.48
2000.66666666667,73.02,60.74,85.5,79.17,73.06
2000.75,73.29,60.46,87.53,76.33,73.92
2000.83333333333,73.48,59.98,86.86,79.22,73.9
2000.91666666667,75.08,61.25,89.4,80.47,75.45
2001,72.97,60.76,86.53,77.12,72.81
2001.08333333333,75.02,61.75,86.45,87.37,74.32
2001.16666666667,74.33,62.05,88.27,81.76,73.85
2001.25,73.22,63,87.22,78.14,72.94
2001.33333333333,74.8,63.34,86.84,81.46,74.54
2001.41666666667,74.6,63.72,88.54,79.41,74.1
2001.5,74.37,62.58,87.23,82.17,73.84
2001.58333333333,75.93,63.47,87.68,89.68,74.47
2001.66666666667,74.77,63.11,87.63,83.43,73.93
2001.75,73.94,63.46,86.72,81.6,73.37
2001.83333333333,73.42,63.14,86.7,79.46,72.85
2001.91666666667,74.37,64.8,86.12,80.82,73.86
2002,75.16,63.77,87.56,84.17,73.61
2002.08333333333,74.57,64.13,86.03,82.72,73.94
2002.16666666667,74.39,64.92,86.32,79.09,73.83
2002.25,75.83,64.29,86.96,85.42,74.79
2002.33333333333,75.57,65.43,85.66,82.37,74.27
2002.41666666667,74.5,63.7,86.83,80.72,73.88
2002.5,74.34,63.94,84.64,82.06,73.56
2002.58333333333,75.57,64.97,85.11,84.51,74.6
2002.66666666667,75.25,64.97,85.61,82.98,74.17
