"time","ica_cz","ica_c1","ica_c3","ica_c4","ica_c5"
1999,65.66,55.4,78.15,74.71,65.33
1999.08333333333,65.57,56.3,76.99,73.78,64.42
1999.16666666667,65.6,55.38,76.99,72.12,65.58
1999.25,65.66,54.93,77.75,73.47,65.4
1999.33333333333,66.2,55.94,77.27,73.25,65.93
1999.41666666667,66.18,54.91,77.91,76.13,66.1
1999.5,68.29,58.04,79.46,77.76,67.55
1999.58333333333,67.27,56.94,81.08,72.65,66.91
1999.66666666667,67.52,57.05,80.78,73.65,67.4
1999.75,69.08,57.82,82.45,76.14,68.38
1999.83333333333,69.63,58.52,82.25,77.16,69.26
1999.91666666667,67.8,56.73,84.59,69.58,67.92
2000,68.89,57.55,82.74,77.02,68.98
2000.08333333333,68.82,57.54,82.75,71.28,69.13
2000.16666666667,69.97,57.7,83.78,74.69,70.68
2000.25,70.49,58.37,84.7,74.72,70.69
2000.33333333333,70.81,58.45,85.06,77.07,71.27
2000.41666666667,71.5,59.87,84.49,77.54,71.42
2000.5,72.97,60.74,86.34,78.46,73.12
2000.58333333333,72.34,59.93,86.3,77.35,72.47
2000.66666666667,73.03,60.73,85.51,79.22,73.06
2000.75,73.29,60.46,87.54,76.37,73.91
2000.83333333333,73.48,59.98,86.88,79.26,73.9
2000.91666666667,75.08,61.25,89.41,80.52,75.45
2001,72.98,60.75,86.54,77.16,72.81
2001.08333333333,75.02,61.75,86.46,87.42,74.32
2001.16666666667,74.34,62.04,88.28,81.81,73.85
2001.25,73.23,62.99,87.23,78.18,72.94
2001.33333333333,74.8,63.33,86.85,81.51,74.54
2001.41666666667,74.61,63.71,88.55,79.45,74.09
2001.5,74.37,62.58,87.24,82.21,73.84
2001.58333333333,75.93,63.46,87.7,89.73,74.47
2001.66666666667,74.78,63.1,87.64,83.47,73.93
2001.75,73.95,63.46,86.73,81.64,73.37
2001.83333333333,73.43,63.14,86.71,79.51,72.85
2001.91666666667,74.38,64.79,86.13,80.86,73.86
2002,75.17,63.77,87.57,84.22,73.6
2002.08333333333,74.58,64.12,86.04,82.76,73.94
2002.16666666667,74.4,64.92,86.33,79.14,73.83
2002.25,75.84,64.28,86.97,85.46,74.78
2002.33333333333,75.57,65.43,85.67,82.41,74.27
2002.41666666667,74.5,63.7,86.85,80.76,73.88
2002.5,74.35,63.94,84.65,82.11,73.56
2002.58333333333,75.58,64.97,85.12,84.56,74.6
2002.66666666667,75.26,64.97,85.62,83.02,74.16
2002.75,75.09,65.33,84.34,82.31,73.89
2002.83333333333,75.33,64.86,85.32,82.68,74.37
2002.91666666667,75.06,65.23,82.38,88.48,72.32
2003,75.83,65.19,84.23,83.3,74.78
2003.08333333333,75.95,65.8,83.36,83.45,75.05
2003.16666666667,76.66,65.12,84.61,87.22,75.22
2003.25,76.13,66.12,82.5,84.05,75.68
2003.33333333333,74,65.04,82.35,80.82,73
2003.41666666667,74.89,65.51,81.57,83.73,73.9
2003.5,74.36,65.04,82.81,81.15,73.61
2003.58333333333,75.44,65.47,85.27,82.85,74.6
2003.66666666667,75.49,67.4,85.01,82.55,73.91
2003.75,75.94,66.11,83.94,84.04,75.3
2003.83333333333,75.36,64.67,83.69,84.04,74.46
2003.91666666667,77.02,66.79,84.38,88.43,75.65
2004,76.62,67.14,85.54,82.46,76.17
2004.08333333333,76.63,65.95,84.33,85.63,75.78
2004.16666666667,77.08,67.05,85.54,84.56,76.08
2004.25,76.87,66.99,85.6,82.96,75.99
2004.33333333333,76.58,64.69,85.72,85.06,75.54
2004.41666666667,77.91,67.36,85.38,85.47,76.82
2004.5,78.42,67.81,87.28,86.64,76.62
2004.58333333333,76.48,66.34,84.59,80.51,75.84
2004.66666666667,78.08,67.03,84.63,84.11,77.65
2004.75,78.39,66.68,86.82,84.51,77.37
2004.83333333333,78.39,68.21,85.45,83.75,77.42
2004.91666666667,77.93,66.7,86.1,84.88,76.77
2005,79.15,66.74,87.67,87.76,78.04
2005.08333333333,78.47,66.93,85.38,87.07,77.15
2005.16666666667,78.78,66.74,86.2,86.74,76.87
2005.25,79.09,66.05,86.33,88.61,77.86
2005.33333333333,79.53,66.74,85.69,93.61,77.63
2005.41666666667,79.71,66.4,86.02,91.65,77.87
2005.5,80.3,67.52,86.58,90.75,78.77
2005.58333333333,80.98,67.45,85.74,92.68,79.02
2005.66666666667,81.88,68.02,87.39,93.25,79.9
2005.75,80.45,67.79,85.36,89.67,78.35
2005.83333333333,83.94,69.15,88.08,101.81,80.77
2005.91666666667,81.24,67.95,88.1,90.16,80.43
2006,81.85,68.09,87.58,89.99,80.07
2006.08333333333,82.16,68.57,88.93,88.52,81.05
2006.16666666667,82.85,68.93,89.51,89.3,81.4
2006.25,83.82,68.84,89.83,95.9,81.9
2006.33333333333,84.61,69.45,91.3,93.6,83.61
2006.41666666667,84.95,70.24,91.17,96.82,82.77
2006.5,84.41,70.16,90.3,90.99,83.39
2006.58333333333,84.03,70.24,89.89,93.1,82.68
2006.66666666667,85.57,70.23,93.03,96.01,84.4
2006.75,86.33,70.69,92.77,96.42,86.04
2006.83333333333,85.78,71.15,93.03,94.76,84.99
2006.91666666667,86.01,71.69,93.35,94,86.47
2007,86.18,72.31,93.12,94.96,85.47
2007.08333333333,86.77,73,94.8,91.56,86.9
2007.16666666667,88.36,73,95.44,98.21,87.23
2007.25,88.29,74.11,94.48,99.54,87.09
2007.33333333333,88.9,74.56,95.76,96.43,88.71
2007.41666666667,89.43,74.9,95.17,98.76,88.79
2007.5,88.3,73.64,95.28,95.35,88.15
2007.58333333333,88.69,75.84,95.8,96.93,87.54
2007.66666666667,88.5,75.27,94.18,96.56,87.79
2007.75,90.99,76.53,97.09,98.18,90.11
2007.83333333333,88.99,76.17,95.57,91.54,87.06
2007.91666666667,89.26,76.45,95.25,96.42,88.49
2008,92.87,78.5,98.75,98.4,91.01
2008.08333333333,92.32,78.19,99.47,96.09,90.74
2008.16666666667,92.04,78.16,97.16,97.86,90.27
2008.25,92.43,77.9,99.18,98.53,91.34
2008.33333333333,90.65,77.73,97.46,95.11,88.81
2008.41666666667,92.91,78.55,98.79,97.31,90.14
2008.5,91.9,78.24,98.52,97.65,90.42
2008.58333333333,92.66,78.8,98.25,96.72,91.4
2008.66666666667,92.45,80.24,97.68,95.73,90.65
2008.75,90.22,77.83,96.2,92.59,88.43
2008.83333333333,88,77.76,94.82,90.9,85.03
2008.91666666667,86.36,78.43,92.72,91.74,84.24
2009,82.22,74.61,87.98,85.25,80.82
2009.08333333333,81.7,74.62,86.32,86.31,79.26
2009.16666666667,80.42,73.99,85.55,84.24,79.07
2009.25,80.77,74.85,83.46,83.56,78.64
2009.33333333333,81.02,74.76,83.38,85.1,78.71
2009.41666666667,81.17,74.92,83.49,87.44,78.34
2009.5,82.64,75.05,83.96,97.52,78.12
2009.58333333333,81.68,74.26,82.91,90.6,78.71
2009.66666666667,81.68,74.62,82.45,89.66,78.87
2009.75,81.99,74.3,82.81,90.61,79.28
2009.83333333333,83.02,75.11,84.65,91.37,80.48
2009.91666666667,82.72,75.1,83.83,90.93,79.89
2010,82.19,75.02,82.78,89.08,79.77
2010.08333333333,82.75,75.09,82.39,92.31,79.27
2010.16666666667,82.93,75.83,82.61,87.87,80.99
2010.25,84.76,75.47,84.33,94.84,80.58
2010.33333333333,84.84,75.94,85.43,87.43,82.82
2010.41666666667,85.97,75.76,85.05,96.73,83.25
2010.5,86.87,78.35,87.73,95.23,83.56
2010.58333333333,85.34,77.13,85.44,90.34,83.02
2010.66666666667,87.34,77.72,87.52,95.85,84.36
2010.75,85.59,78.63,88.42,91.04,83.24
2010.83333333333,89.31,79.89,89.07,99.54,86.12
2010.91666666667,89.18,78.95,89.4,96.92,86.59
2011,89.65,80.11,89.85,95.65,86.46
2011.08333333333,90.01,80.55,89.78,93.92,87.59
2011.16666666667,90.73,81.28,88.7,96.74,88.11
2011.25,90.78,82.34,89.81,97.1,87.01
2011.33333333333,90.87,80.34,90.4,96.58,88.27
2011.41666666667,90.73,82.29,88.57,94.73,87.77
2011.5,92.68,82.76,92.11,96.47,89.89
2011.58333333333,91.41,82.76,91.23,93.54,88.25
2011.66666666667,92.33,83.85,91.3,95.84,89.39
2011.75,91.34,83.45,90.02,96.86,87.78
2011.83333333333,94.01,84.61,91.65,104.94,89.29
2011.91666666667,91.3,83,90.69,93.36,88.38
2012,93.04,83.98,91.61,100.08,89.58
2012.08333333333,92.22,84.22,91.95,98.35,88.16
2012.16666666667,91.82,84.48,90.63,97.33,88.53
2012.25,91.86,84.83,90.62,96.34,88.75
2012.33333333333,93.45,85.56,90.95,106.17,89.05
2012.41666666667,91.3,85.25,89.72,94.76,88.28
2012.5,91.75,84.06,90.24,97.28,88.6
2012.58333333333,92.26,86.51,89.99,94.58,88.43
2012.66666666667,92.06,85.68,91.29,99.83,87.35
2012.75,91.41,86.63,90.89,94.6,87.31
2012.83333333333,90.13,85.39,89.45,93.82,85.93
2012.91666666667,92.41,88.52,91.73,96.73,88.74
2013,91.04,85.74,89.89,96.15,87.37
2013.08333333333,91.15,86.83,90.23,97,86.44
2013.16666666667,92.28,86.66,90.47,105.64,86.09
2013.25,92.2,86.92,90.56,99.34,87.64
2013.33333333333,91.46,87.49,91.4,94.01,87.03
2013.41666666667,90.57,85.98,89.82,96.41,86.67
2013.5,90.99,87.13,89.59,99.33,86.15
2013.58333333333,91.52,87.38,89.9,98.64,87.3
2013.66666666667,90.91,86.55,89.96,97.75,86.82
2013.75,91.16,86.24,89.91,100.11,87.23
2013.83333333333,91.4,87.04,89.98,97.79,87.75
2013.91666666667,90.19,87.65,88.54,91.4,87.7
2014,92.03,87.05,88.58,103.28,86.5
2014.08333333333,90.69,87.08,88.86,96.94,87.24
2014.16666666667,91.54,87.06,89.27,99.94,87.13
2014.25,91.33,87.84,88.9,98.13,87.88
2014.33333333333,89.55,87.14,87.08,98.47,85.03
2014.41666666667,92.26,88.47,89.06,104.27,87.35
