"time","ica_cz","ica_c1","ica_c3","ica_c4","ica_c5"
1999,65.65,55.4,78.15,74.69,65.33
1999.08333333333,65.56,56.3,76.99,73.77,64.42
1999.16666666667,65.59,55.38,76.98,72.1,65.58
1999.25,65.65,54.93,77.75,73.46,65.4
1999.33333333333,66.19,55.94,77.27,73.23,65.93
1999.41666666667,66.17,54.91,77.91,76.11,66.1
1999.5,68.28,58.04,79.46,77.75,67.55
1999.58333333333,67.26,56.94,81.08,72.64,66.91
1999.66666666667,67.51,57.05,80.78,73.63,67.4
1999.75,69.07,57.82,82.45,76.13,68.38
1999.83333333333,69.62,58.52,82.25,77.14,69.26
1999.91666666667,67.79,56.73,84.59,69.56,67.92
2000,68.88,57.55,82.74,77,68.98
2000.08333333333,68.81,57.54,82.74,71.27,69.13
2000.16666666667,69.96,57.7,83.78,74.68,70.68
2000.25,70.48,58.37,84.7,74.71,70.7
2000.33333333333,70.8,58.45,85.05,77.05,71.27
2000.41666666667,71.49,59.87,84.49,77.52,71.42
2000.5,72.96,60.75,86.33,78.44,73.12
2000.58333333333,72.33,59.93,86.3,77.34,72.47
2000.66666666667,73.02,60.73,85.5,79.2,73.06
2000.75,73.28,60.46,87.54,76.36,73.91
2000.83333333333,73.47,59.98,86.87,79.24,73.9
2000.91666666667,75.07,61.25,89.41,80.5,75.45
2001,72.97,60.75,86.54,77.14,72.81
2001.08333333333,75.01,61.75,86.46,87.4,74.32
2001.16666666667,74.33,62.05,88.28,81.79,73.85
2001.25,73.22,62.99,87.23,78.17,72.94
2001.33333333333,74.79,63.33,86.85,81.49,74.54
2001.41666666667,74.6,63.71,88.55,79.44,74.09
2001.5,74.36,62.58,87.24,82.19,73.84
2001.58333333333,75.92,63.46,87.69,89.71,74.47
2001.66666666667,74.77,63.1,87.64,83.46,73.93
2001.75,73.94,63.46,86.73,81.63,73.37
2001.83333333333,73.42,63.14,86.7,79.49,72.85
2001.91666666667,74.37,64.8,86.13,80.85,73.86
2002,75.16,63.77,87.57,84.2,73.6
2002.08333333333,74.57,64.12,86.04,82.75,73.94
2002.16666666667,74.39,64.92,86.33,79.12,73.83
2002.25,75.83,64.28,86.97,85.44,74.78
2002.33333333333,75.56,65.43,85.66,82.4,74.27
2002.41666666667,74.49,63.7,86.84,80.75,73.88
2002.5,74.34,63.94,84.64,82.09,73.56
