"time","ica_cz","ica_c1","ica_c3","ica_c4","ica_c5"
1999,65.66,55.4,78.14,74.67,65.33
1999.08333333333,65.57,56.31,76.98,73.75,64.42
1999.16666666667,65.6,55.39,76.98,72.08,65.58
1999.25,65.66,54.94,77.74,73.44,65.4
1999.33333333333,66.2,55.95,77.26,73.21,65.93
1999.41666666667,66.18,54.91,77.9,76.09,66.09
1999.5,68.29,58.05,79.45,77.72,67.54
1999.58333333333,67.27,56.95,81.08,72.62,66.91
1999.66666666667,67.51,57.05,80.77,73.61,67.4
1999.75,69.08,57.83,82.44,76.11,68.38
1999.83333333333,69.62,58.53,82.24,77.12,69.26
1999.91666666667,67.8,56.74,84.58,69.55,67.92
2000,68.89,57.56,82.73,76.98,68.98
2000.08333333333,68.82,57.55,82.74,71.25,69.13
2000.16666666667,69.97,57.71,83.77,74.66,70.68
2000.25,70.49,58.38,84.69,74.69,70.69
2000.33333333333,70.81,58.46,85.05,77.03,71.27
2000.41666666667,71.5,59.87,84.48,77.5,71.41
2000.5,72.97,60.75,86.33,78.42,73.11
2000.58333333333,72.34,59.94,86.29,77.32,72.47
2000.66666666667,73.03,60.74,85.5,79.18,73.05
2000.75,73.29,60.47,87.53,76.34,73.91
2000.83333333333,73.48,59.99,86.87,79.22,73.89
2000.91666666667,75.08,61.26,89.4,80.48,75.45
2001,72.98,60.76,86.53,77.12,72.8
2001.08333333333,75.02,61.76,86.45,87.38,74.31
2001.16666666667,74.34,62.05,88.27,81.77,73.85
2001.25,73.23,63,87.22,78.15,72.94
2001.33333333333,74.8,63.34,86.84,81.47,74.53
2001.41666666667,74.61,63.72,88.54,79.41,74.09
2001.5,74.37,62.59,87.23,82.17,73.84
2001.58333333333,75.93,63.47,87.69,89.68,74.47
2001.66666666667,74.78,63.11,87.63,83.43,73.92
2001.75,73.95,63.47,86.72,81.6,73.36
2001.83333333333,73.43,63.15,86.7,79.47,72.85
2001.91666666667,74.38,64.8,86.12,80.82,73.86
2002,75.17,63.78,87.56,84.18,73.6
2002.08333333333,74.58,64.13,86.03,82.72,73.93
2002.16666666667,74.4,64.93,86.32,79.1,73.82
2002.25,75.84,64.29,86.96,85.42,74.78
2002.33333333333,75.57,65.44,85.66,82.37,74.27
2002.41666666667,74.5,63.7,86.84,80.72,73.88
2002.5,74.35,63.95,84.64,82.07,73.55
2002.58333333333,75.58,64.98,85.11,84.52,74.59
2002.66666666667,75.25,64.98,85.61,82.98,74.16
2002.75,75.08,65.34,84.33,82.27,73.89
2002.83333333333,75.33,64.87,85.31,82.64,74.37
2002.91666666667,75.06,65.24,82.37,88.44,72.32
2003,75.83,65.2,84.22,83.26,74.78
2003.08333333333,75.95,65.81,83.35,83.41,75.04
2003.16666666667,76.66,65.13,84.6,87.18,75.22
2003.25,76.13,66.13,82.49,84.01,75.67
2003.33333333333,74,65.05,82.34,80.78,73
2003.41666666667,74.88,65.52,81.56,83.69,73.9
2003.5,74.36,65.05,82.8,81.11,73.6
2003.58333333333,75.43,65.48,85.26,82.81,74.59
2003.66666666667,75.49,67.41,85,82.51,73.91
2003.75,75.94,66.11,83.93,84,75.29
2003.83333333333,75.36,64.68,83.68,84,74.45
2003.91666666667,77.02,66.8,84.37,88.39,75.65
2004,76.62,67.15,85.53,82.42,76.17
2004.08333333333,76.63,65.96,84.32,85.58,75.78
2004.16666666667,77.08,67.06,85.53,84.52,76.08
2004.25,76.87,67,85.59,82.92,75.99
2004.33333333333,76.58,64.7,85.71,85.02,75.53
2004.41666666667,77.9,67.37,85.37,85.43,76.82
2004.5,78.42,67.82,87.27,86.6,76.62
2004.58333333333,76.47,66.35,84.58,80.47,75.84
2004.66666666667,78.08,67.04,84.62,84.07,77.65
2004.75,78.39,66.69,86.81,84.47,77.37
2004.83333333333,78.39,68.22,85.44,83.71,77.42
2004.91666666667,77.93,66.71,86.09,84.84,76.76
2005,79.15,66.75,87.66,87.72,78.04
2005.08333333333,78.46,66.94,85.37,87.03,77.14
2005.16666666667,78.78,66.74,86.19,86.7,76.87
2005.25,79.09,66.06,86.32,88.57,77.86
2005.33333333333,79.53,66.75,85.68,93.57,77.62
2005.41666666667,79.7,66.41,86.01,91.6,77.86
2005.5,80.3,67.53,86.57,90.71,78.77
2005.58333333333,80.98,67.46,85.73,92.63,79.02
2005.66666666667,81.87,68.03,87.38,93.2,79.9
2005.75,80.45,67.8,85.35,89.62,78.34
2005.83333333333,83.94,69.16,88.07,101.76,80.77
2005.91666666667,81.24,67.96,88.09,90.11,80.43
2006,81.85,68.1,87.57,89.95,80.06
2006.08333333333,82.16,68.58,88.92,88.48,81.05
2006.16666666667,82.85,68.94,89.5,89.26,81.4
2006.25,83.82,68.85,89.82,95.85,81.9
2006.33333333333,84.61,69.46,91.29,93.56,83.6
2006.41666666667,84.95,70.25,91.16,96.78,82.77
2006.5,84.41,70.17,90.29,90.95,83.38
2006.58333333333,84.03,70.25,89.88,93.05,82.67
2006.66666666667,85.57,70.24,93.02,95.96,84.39
2006.75,86.33,70.7,92.76,96.37,86.04
2006.83333333333,85.78,71.16,93.02,94.71,84.99
2006.91666666667,86.01,71.7,93.34,93.96,86.46
2007,86.18,72.32,93.11,94.91,85.46
2007.08333333333,86.76,73.01,94.79,91.52,86.9
