"time","ipi_cz","ipi_c1","ipi_c3","ipi_c4","ipi_c5"
2012,103.509119997868,99.9701666006127,106.489113336557,121.652562230044,99.5228406726021
2012.08333333333,103.445729864654,100.261749117925,105.150388517814,120.97027260359,99.4762878877799
2012.16666666667,103.256552683696,100.558195192717,104.257159666691,120.029985772939,99.4933069186627
2012.25,103.066502639677,100.728875018313,103.529518539863,118.870083579361,99.5149864770802
2012.33333333333,103.006579115637,100.857971447893,103.208547677336,117.960078237946,99.5982174648205
2012.41666666667,102.89689933492,100.874209076368,102.908812320078,117.085424251175,99.6187576457261
2012.5,102.740626339605,100.873761609907,102.633584186711,116.414265896642,99.5092021909979
2012.58333333333,102.479359371279,100.922276137176,102.136138961658,115.915428673494,99.2461984996428
2012.66666666667,102.086808763991,101.022573231722,101.353015598952,115.394546320553,98.8627667301739
2012.75,101.61645272684,101.038625863301,100.683662776852,114.706284234342,98.396153250774
2012.83333333333,101.17375089307,100.871820076209,100.478014408192,113.957486306263,97.9170236961181
2012.91666666667,100.990181590855,100.513762893414,100.868814003334,113.764417123125,97.6143432960228
2013,101.188849726125,100.19550891514,101.836545606097,114.601422957847,97.599895213146
2013.08333333333,101.712751845678,99.903528221005,103.155801381281,116.44911228864,97.8601845677542
2013.16666666667,102.251938556799,99.6997119306717,104.100941890926,118.544428435342,98.1994832102882
2013.25,102.521915336985,99.5522382886053,104.310205406049,120.155129792808,98.3722695879971
2013.33333333333,102.474915456061,99.3136274513035,103.920303048345,121.03967670874,98.3247088592522
2013.41666666667,102.222794117647,99.0283343779379,103.208775899024,121.457208859252,98.1236121695642
2013.5,101.92935341748,98.8044401546894,102.645891879019,121.586149083115,97.8575142891165
2013.58333333333,101.69624910693,98.5618614889712,102.411514646344,121.768836627769,97.561685520362
2013.66666666667,101.631207430341,98.5818749037745,102.408561562277,122.275595379852,97.3466581328888
2013.75,101.747146939748,98.8207126696832,102.608228744939,122.994742795904,97.2909150988331
2013.83333333333,102.024586806382,99.1535596774058,102.919218861634,123.72540307216,97.4508930697785
2013.91666666667,102.27383126935,99.4459992807572,103.139926768278,123.939773160276,97.700366753989
2014,102.350690640629,99.5425327458919,103.038195403668,123.510130388188,97.897354727316
2014.08333333333,102.276575970469,99.5585460824006,102.688479399857,122.882726839724,97.9571951655156
2014.16666666667,102.102280900214,99.4558073350798,102.151638485354,122.68737794713,97.8566164562991
2014.25,101.926940938319,99.2744457013575,101.573107882829,123.048444272446,97.6880614432008
2014.33333333333,101.808643724696,99.1492551798047,100.920032745892,123.851505715647,97.5287276732555
2014.41666666667,101.687517266016,99.0454316503929,100.154508216242,124.503544891641,97.399064658252
2014.5,101.543887830436,98.9209978566326,99.4993170993094,124.559311145511,97.3125071445582
2014.58333333333,101.42367051679,98.8071213384139,99.1953977137414,123.985587639914,97.284863062634
2014.66666666667,101.347489283163,98.6868528221005,99.3017027863777,123.0439509407,97.3083525839486
2014.75,101.320707311265,98.5619587997142,99.5697207668493,122.350195879971,97.3283543700881
2014.83333333333,101.382673255537,98.5095016670636,99.77600797809,122.295721005001,97.3699148606811
2014.91666666667,101.586754584425,98.5218212669683,99.9709389140272,123.013687187426,97.486274112884
2015,101.978511550369,98.6884162895928,100.364379614194,124.326174089069,97.7243141224101
2015.08333333333,102.382860800191,99.0111056203858,100.830836508693,125.396304477256,97.9919724934508
2015.16666666667,102.654835675161,99.4114807096928,101.205763872351,125.823232912598,98.2003072160038
2015.25,102.797094546321,99.8125720409621,101.607680995475,125.825812098119,98.3010722791141
2015.33333333333,102.856112764944,100.1120951417,102.027399380805,125.88524351036,98.2835758513932
2015.41666666667,102.924857704215,100.302518456775,102.460377470826,126.291541438438,98.2177042152894
2015.5,103.018295427483,100.36600619195,102.676583710407,126.936640271493,98.1923559180757
2015.58333333333,103.111649202191,100.301715289355,102.425554894022,127.365144677304,98.319854727316
2015.66666666667,103.265454870207,100.189446892117,101.987053465111,127.511969516552,98.6486175279829
2015.75,103.411166944511,100.10685520362,101.489819599905,127.280192903072,99.0513390092879
2015.83333333333,103.506417599428,100.054309359371,100.975157180281,127.197318409145,99.3497040962134
2015.91666666667,103.551608716361,100.02273993808,100.469070016671,127.692913788997,99.4486068111455
2016,103.502410097642,99.8961764705882,99.9655030959752,128.878652060014,99.3073362705406
2016.08333333333,103.332395808526,99.5867694689212,99.4959680876399,130.421039533222,98.9667331507502
2016.16666666667,103.101687306502,99.146028221005,99.1899482019529,131.846060966897,98.5667444629674
2016.25,102.869095618004,98.7317206477733,98.94879018814,132.479136103834,98.2988050726363
2016.33333333333,102.647569659443,98.4659270064301,98.5994689211717,132.280652536318,98.1815110740653
2016.41666666667,102.547496427721,98.4707585139319,98.2738390092879,131.642683972374,98.2278179328411
2016.5,102.64499940462,98.7691355084544,98.2378298404382,131.078026911169,98.3712758990236
2016.58333333333,102.870132174327,99.2013312693499,98.4992313646106,130.76020183377,98.5089533222196
2016.66666666667,103.085069064063,99.5561711121696,98.9153084067635,130.472779828531,98.5933633007859
2016.75,103.298730054775,99.7135758513932,99.3223940223863,130.580138128126,98.7121427720886
2016.83333333333,103.471605144082,99.6248029292689,99.640802572041,131.004407001667,98.8793796141939
2016.91666666667,103.620057156466,99.4205013098357,99.8968004286735,131.576042510121,99.0943111455108
2017,103.866514646344,99.2541748035246,100.268223386521,132.328719337938,99.4164652298166
2017.08333333333,104.267952488688,99.1994945225054,100.902628006668,133.080849011669,99.8833222195761
2017.16666666667,104.743971183615,99.2620207192189,101.703746725411,133.789429030722,100.383374017623
2017.25,105.177845320314,99.4356346749226,102.337074898785,134.443816384854,100.798118004287
2017.33333333333,105.577883424625,99.6743397237437,102.803313884258,135.213074541558,101.139384377233
2017.41666666667,105.940544177185,99.9331602762562,102.981335437009,136.235382233865,101.439105739462
2017.5,106.326837937604,100.106739699929,102.994582043344,137.600207787568,101.800141700405
2017.58333333333,106.834869611812,100.160294713027,103.083918194808,139.262675041677,102.343260300071
2017.66666666667,107.372678018576,100.082010002382,103.292629197428,140.91955465587,102.942556561086
2017.75,107.741339009288,99.8860294117647,103.550797213622,141.85366992141,103.393095975232
2017.83333333333,107.826244343891,99.6786431293165,103.668837818528,141.753538342462,103.578230531079
2017.91666666667,107.603437723267,99.590330435818,103.431003810431,140.943926530126,103.443600261967
2018,107.14762086211,99.6755275065492,102.790828768754,139.759824362944,103.069168849726
2018.08333333333,106.682686353894,99.8785133365087,101.98157239819,139.054826744463,102.632071921886
2018.16666666667,106.428944391522,100.074883900929,101.354259347464,139.282969754703,102.347187425578
2018.25,106.436266968326,100.143335913313,101.076742676828,140.299658847345,102.289973803287
2018.33333333333,106.640875208383,100.095949630864,101.166222314837,141.581639080734,102.412252917361
2018.41666666667,106.865695999047,99.9380507263634,101.432225529888,142.452261848059,102.580416170517
2018.5,106.987344010479,99.7045207192188,101.646673612765,142.611268754465,102.707007620862
2018.58333333333,106.987547035008,99.527439271255,101.663537747083,142.164575494165,102.767438080495
2018.66666666667,107.022113003096,99.5054530840676,101.687603000714,141.533020957371,102.902211836151
2018.75,107.161232436294,99.6063693736604,101.743475232198,141.446270540605,103.109236723029
2018.83333333333,107.362715527507,99.7650535841867,102.007331507502,141.950491188378,103.272374970231
2018.91666666667,107.682875684687,99.9404108120981,102.785008930698,142.849293879495,103.437859609431
2019,108.083755656109,100.099739819005,103.990034532031,143.844604072398,103.614560609669
2019.08333333333,108.420229816623,100.196979638009,105.313919980948,144.386346153846,103.761697427959
2019.16666666667,108.558213860443,100.111840319124,106.249986306263,144.195172064777,103.866793879495
2019.25,108.427761967135,99.8384365325077,106.493153727078,143.433944391522,103.85084603477
2019.33333333333,108.127164205763,99.5151446773041,106.057719695166,142.34261907597,103.795169683258
2019.41666666667,107.801042510121,99.2784359371279,105.154863062634,141.388275184568,103.767198142415
2019.5,107.514263515123,99.2400250059538,104.106194331984,140.654954751131,103.764336746844
2019.58333333333,107.210205406049,99.3058960466778,103.106940342939,139.887980471541,103.707890569183
2019.66666666667,106.935574990336,99.494201595618,102.340337646197,139.124171090628,103.60923259576
2019.75,106.648311849069,99.7691820782287,101.885080922279,138.023767157606,103.436456430971
2019.83333333333,106.773112481403,100.001679318476,101.705761973344,136.363331060028,103.460718639496
2019.91666666667,106.928332791727,99.9251811557836,101.766261576708,135.91618895788,103.511300025044
2020,107.124049018556,99.6852566842206,102.111237917518,135.119119519604,103.609534965142
2020.08333333333,107.222398180774,99.3120684770251,103.150425368882,135.10386196419,103.760142840622
