"time","ivv_commerce","ivv_45","ivv_46","ivv_47"
2012,83.5134803921569,80.8249346405229,87.4396405228758,77.3949836601307
2012.08333333333,83.5193875,80.7086,87.4398125,77.4600125
2012.16666666667,83.5564743589744,80.5121260683761,87.5322542735043,77.4959081196581
2012.25,83.5771186440678,80.2911665004985,87.6121635094716,77.5118843469591
2012.33333333333,83.6819535783366,80.0454835589942,87.7914023210832,77.6283075435203
2012.41666666667,83.7200778967867,79.6376728334956,87.8768743914313,77.7602239532619
2012.5,83.73101,79.24225,87.90351,77.90278
2012.58333333333,83.6678,78.93993,87.83068,77.94743
2012.66666666667,83.56473,78.66394,87.65631,78.03183
2012.75,83.44487,78.52169,87.41915,78.11905
2012.83333333333,83.25903,78.25056,87.12582,78.15
2012.91666666667,83.2214,78.08566,87.03575,78.25181
2013,83.20086,77.91604,86.96292,78.37744
2013.08333333333,83.21478,77.6534,86.95923,78.5288
2013.16666666667,83.27851,77.3928,87.0408,78.68968
2013.25,83.40921,77.48461,87.16465,78.84299
2013.33333333333,83.51393,77.55874,87.25066,78.99115
2013.41666666667,83.58977,77.68924,87.268,79.14873
2013.5,83.77109,78.15844,87.39408,79.31057
2013.58333333333,83.97125,78.62951,87.55397,79.47145
2013.66666666667,84.17025,79.02359,87.75711,79.58227
2013.75,84.3464,79.30181,87.96435,79.66165
2013.83333333333,84.53,79.37741,88.21354,79.77185
2013.91666666667,84.6241,79.29027,88.37164,79.8281
2014,84.60505,78.95237,88.3955,79.86738
2014.08333333333,84.55002,78.53325,88.37713,79.90163
2014.16666666667,84.50267,78.37542,88.27522,80.00123
2014.25,84.52102,78.45335,88.25069,80.07213
2014.33333333333,84.52053,78.53162,88.17672,80.17294
2014.41666666667,84.65075,78.89575,88.24758,80.30983
2014.5,84.75904,79.35399,88.24709,80.46431
2014.58333333333,84.8949,79.70699,88.27897,80.69486
2014.66666666667,84.97375,79.94014,88.24442,80.91286
2014.75,85.02906,80.17194,88.16251,81.14016
2014.83333333333,85.11344,80.39602,88.13735,81.3639
2014.91666666667,85.20972,80.6648,88.09795,81.63594
2015,85.4052,80.91399,88.24253,81.90457
2015.08333333333,85.61936,81.27761,88.42168,82.12172
2015.16666666667,85.8873,81.76719,88.62798,82.40986
2015.25,86.17041,82.21912,88.81809,82.79197
2015.33333333333,86.43713,82.7618,88.92466,83.23183
2015.41666666667,86.5804,83.2974,88.89061,83.52785
2015.5,86.65596,83.66902,88.79484,83.78642
2015.58333333333,86.76249,84.0066,88.75182,84.06566
2015.66666666667,86.88963,84.38068,88.80428,84.22226
2015.75,87.08849,84.62287,89.03335,84.3463
2015.83333333333,87.41392,85.04501,89.42962,84.50103
2015.91666666667,87.853,85.59456,89.88849,84.85543
2016,88.27375,86.33617,90.30578,85.1428
2016.08333333333,88.55549,86.89492,90.54166,85.38791
2016.16666666667,88.6486,87.29279,90.54575,85.51312
2016.25,88.6221,87.60211,90.37751,85.60307
2016.33333333333,88.47506,87.69673,90.05711,85.67141
2016.41666666667,88.34735,87.84459,89.80591,85.65352
2016.5,88.37052,88.05523,89.74017,85.75925
2016.58333333333,88.52913,88.63529,89.78206,85.95002
2016.66666666667,88.82546,89.29784,90.00623,86.21769
2016.75,89.2181,90.08601,90.34415,86.53461
2016.83333333333,89.63141,90.79429,90.73653,86.85572
2016.91666666667,90.00301,91.43135,91.04066,87.23326
2017,90.34081,92.04949,91.31673,87.56095
2017.08333333333,90.70151,92.50538,91.64588,87.93671
2017.16666666667,91.07268,93.10224,92.04302,88.16254
2017.25,91.44026,93.58737,92.43822,88.42833
2017.33333333333,91.82058,94.18178,92.84077,88.67399
2017.41666666667,92.14938,94.68263,93.23381,88.80825
2017.5,92.58516,95.40882,93.66246,89.1287
2017.58333333333,92.85573,96.02778,93.88041,89.34492
2017.66666666667,93.11853,96.63979,94.0127,89.69718
2017.75,93.34075,97.31742,94.084,90.00382
2017.83333333333,93.50769,97.77071,94.07496,90.37577
2017.91666666667,93.6301,98.18955,94.05041,90.64488
2018,93.76776,98.43603,94.08271,90.92591
2018.08333333333,93.89988,98.75331,94.13198,91.12418
2018.16666666667,94.08358,98.97846,94.31793,91.27287
2018.25,94.30567,99.23572,94.55381,91.44399
2018.33333333333,94.42549,99.33838,94.70872,91.50009
2018.41666666667,94.55214,99.34454,94.86156,91.62908
2018.5,94.5921,99.05014,94.9602,91.71782
2018.58333333333,94.60606,98.55654,95.08233,91.76304
2018.66666666667,94.64984,98.20889,95.1815,91.88617
2018.75,94.76164,97.94583,95.36948,92.02644
2018.83333333333,94.89161,97.93531,95.52044,92.18247
2018.91666666667,95.21161,98.34319,95.86984,92.4008
2019,95.58994,99.15607,96.18879,92.68595
2019.08333333333,96.00079,100.05584,96.56197,92.93487
2019.16666666667,96.42944,100.92278,96.98523,93.16321
2019.25,96.77122,101.5299,97.33952,93.35383
2019.33333333333,97.06286,102.05943,97.65581,93.48324
2019.41666666667,97.24063,102.33265,97.82656,93.63235
2019.5,97.32129,102.3772,97.91276,93.7206
2019.58333333333,97.41988,102.48225,97.9637,93.91094
2019.66666666667,98.00826,103.86506,98.33905,94.53549
2019.75,98.60927,104.88955,98.77234,95.26151
2019.83333333333,97.60824,102.16613,98.10098,94.44089
2019.91666666667,95.45419,96.72405,96.50694,92.76876
2020,92.46233,89.14032,94.25865,90.52832
2020.08333333333,88.69165,80.43508,91.40691,87.32834
2020.16666666667,85.51901,73.42191,88.81184,84.87206
2020.25,84.42203,71.97553,87.60839,84.15334
2020.33333333333,86.56894,78.10898,88.69501,86.46453
2020.41666666667,90.1269,87.78268,91.07238,89.39767
2020.5,93.66702,96.72365,93.58596,92.35203
2020.58333333333,96.33654,102.82856,95.5757,94.70304
2020.66666666667,97.91392,105.8638,97.01958,95.83986
2020.75,98.22628,104.92627,97.59556,96.23596
2020.83333333333,97.25038,101.39458,97.30517,95.1436
2020.91666666667,97.06215,99.4375,97.25139,95.54409
2021,97.3912,99.05698,97.67313,96.03253
2021.08333333333,97.94634,99.4647,98.22077,96.67266
2021.16666666667,98.35524,99.65757,98.66572,97.11329
2021.25,98.8722,99.94995,99.11111,97.87715
2021.33333333333,99.48192,100.22353,99.57201,98.94259
2021.41666666667,99.84575,99.87684,100.02281,99.47832
2021.5,100.35875,99.73752,100.3494,100.67352
2021.58333333333,100.72982,99.79795,100.59449,101.44419
2021.66666666667,101.04107,99.72032,100.82083,102.11116
2021.75,101.45008,99.93063,101.22557,102.62417
2021.83333333333,101.70273,99.87184,101.62115,102.74501
2021.91666666667,101.8793,99.63399,101.87968,102.95978
2022,102.16542,99.37662,102.32057,103.20444
2022.08333333333,102.2151,98.53107,102.53437,103.36456
2022.16666666667,102.0792,97.71389,102.48717,103.38398
2022.25,101.86246,97.16496,102.22071,103.42714
2022.33333333333,101.65522,97.13222,101.87644,103.40693
2022.41666666667,101.63658,97.62086,101.78245,103.29091
2022.5,101.68735,98.56838,101.67788,103.21475
2022.58333333333,101.87879,99.81623,101.73635,103.15706
2022.66666666667,102.09714,100.96928,101.87612,103.0786
2022.75,102.22023,101.96814,101.93301,102.91044
2022.83333333333,102.01776,102.51522,101.6171,102.56985
2022.91666666667,101.58815,103.08145,100.93711,102.15452
2023,101.20603,103.81602,100.29311,101.74931
2023.08333333333,100.71174,104.35718,99.49497,101.35247
2023.16666666667,100.4659,105.2409,99.00776,101.03409
2023.25,100.44048,106.22284,98.78762,100.90232
2023.33333333333,100.69293,107.35668,98.96433,100.87583
2023.41666666667,100.97542,108.21623,99.24009,100.89071
2023.5,101.22165,109.06148,99.42373,100.97032
2023.58333333333,101.29628,109.44908,99.46311,100.96456
2023.66666666667,101.3499,109.62058,99.42576,101.14243
2023.75,101.3774,109.57817,99.35917,101.39143
2023.83333333333,101.30164,109.05645,99.2108,101.67514
2023.91666666667,101.45075,108.69243,99.41413,101.96814
2024,101.55003,107.99055,99.62133,102.24464
2024.08333333333,101.56971,107.21902,99.78489,102.36276
2024.16666666667,101.47405,106.33344,99.81796,102.3952
2024.25,101.37437,105.57099,99.79176,102.4697
2024.33333333333,101.1407,104.74109,99.53623,102.56644
2024.41666666667,100.97102,104.21066,99.20168,102.89285
2024.5,100.87867,104.00966,98.89135,103.28131
2024.58333333333,100.86082,103.89984,98.65252,103.74386
2024.66666666667,100.8688,103.92756,98.47484,104.10847
2024.75,100.82844,103.86016,98.33134,104.28629
2024.83333333333,100.85624,103.71751,98.36688,104.3821
2024.91666666667,100.957857838364,103.377341772152,98.5642064264849,104.510866601753
2025,101.015386847195,102.881247582205,98.7372630560928,104.609071566731
2025.08333333333,101.096719840479,102.520847457627,98.9203190428714,104.703678963111
2025.16666666667,101.265106837607,102.233290598291,99.1673076923077,104.937435897436
2025.25,101.394225,101.986075,99.3604,105.121275
2025.33333333333,101.473366013072,101.791274509804,99.4629248366013,105.285637254902
