"time","icam_climat","icam_sff","icam_evpp","icam_ial","icam_evfc","icam_cef","icam_oe","icam_dadl","icam_nvf","icam_ofai","icam_nvpas","icam_cea","icam_abe","icam_sfp","icam_evfp","icam_iav"
2013.16666666667,83.4154560609669,-25.4308168611574,-12.0697189807097,-86.4258752083829,76.0563229340319,-1.78244820195285,33.4265896642058,-60.1843891402715,-60.5663253155513,-31.2424386758752,-74.1662895927602,16.893903310312,-9.52691116932603,-28.1005176698896,-18.4374255775185,-78.465229816623
2013.25,82.539592760181,-25.7853060252441,-12.6617051678971,-86.6249106930221,76.4476661109788,-2.53113836627769,32.1643248392474,-60.2987616099071,-62.124374851155,-31.7436294355799,-76.276911169326,15.7884615384615,-8.97832817337461,-27.6767448995523,-18.0894855918076,-78.107108835437
2013.33333333333,82.1377113598476,-25.7736365801381,-11.8386520600143,-86.8232912598238,74.4402238628245,-3.01220528697309,31.3518694927364,-60.2687544653489,-62.04060490593,-31.7115384615385,-77.521076446773,14.912181471779,-8.50690640628721,-36.2308544004747,-17.9938080495356,-78.1162776851631
2013.41666666667,82.4749940462015,-25.0593593712789,-9.79929745177423,-86.8390092879257,69.9621338413908,-3.0335794236723,30.9184329602286,-60.1658132888783,-59.9704691593236,-31.1805191712312,-77.464455822815,14.4377828054299,-8.1781971898071,-35.300198799148,-18.5119671350322,-78.4250416765897
2013.5,83.432245772803,-23.7531555132174,-7.13753274589188,-86.8269230769231,63.8142414860681,-2.80781138366278,30.2012383900929,-60.1600976422958,-56.611157418433,-30.3749106930221,-76.3037032626816,14.2251131221719,-7.94552274351036,-34.4225761116966,-19.6172898309121,-78.8966420576328
2013.58333333333,84.6640271493212,-22.1849845201238,-4.71921886163372,-86.8975351274113,57.4089664205763,-2.45141700404858,28.861157418433,-60.2630388187664,-52.9062276732555,-29.4792807811384,-74.6670635865682,14.1196713503215,-7.82495832341034,-33.8212088744947,-20.6556322934032,-79.4565372707787
2013.66666666667,85.761431293165,-20.729935698976,-3.46933793760419,-87.0754941652774,52.4044415336985,-2.33567516075256,27.0635270302453,-60.5141105025006,-49.9446296737318,-28.6837937604191,-73.2281495594189,13.8148368659205,-7.79905929983329,-33.5806443155514,-21.0518575851393,-79.9168849726125
2013.75,86.4714217670874,-19.5725768040009,-4.03691355084544,-87.3044772564896,49.7835794236723,-2.53506787330317,25.1290188140033,-61.0384615384615,-48.4987497023101,-28.0569778518695,-72.3293641343177,13.2502381519409,-7.79203381757561,-33.9140871360853,-20.7016551559895,-80.0776375327459
2013.83333333333,86.7472612526792,-18.9649916646821,-6.53435341748035,-87.5264348654441,49.5596570612051,-2.74523696118123,23.3125744224815,-61.6978447249345,-48.3372826863539,-27.6960585853775,-71.945701357466,12.7698856870683,-7.98958085258395,-34.1380090497737,-20.2070135746606,-80.0225648964039
2013.91666666667,86.6715289354608,-19.1206834960705,-10.2404143843772,-87.7018933079305,50.921826625387,-3.00381043105501,22.0552512502977,-62.3555013098357,-48.8478804477257,-27.6825434627292,-71.8498452012384,12.7364848773518,-8.34639199809478,-33.9385567992379,-19.9508811621815,-79.6774827339843
2014,86.5292331507502,-19.9319480828769,-14.1932603000714,-87.8197189807097,52.7727435103596,-3.15807335079781,21.5011312217195,-62.9081924267683,-49.2332698261491,-27.7810192903072,-71.6444986901643,13.3382352941176,-8.71207430340557,-33.4486187187426,-20.4647535127411,-79.1377708978328
2014.08333333333,86.5024410573946,-20.9260538223387,-17.7495832341034,-87.859907120743,54.6714098594904,-2.93045963324601,21.4640985949035,-63.4070016670636,-49.065491783758,-27.8207311264587,-71.1358656823053,14.3700285782329,-9.03935460824006,-32.9047392236247,-21.8304358180519,-78.5885329840438
2014.16666666667,86.5706715884734,-21.6762324362944,-20.6336032388664,-87.9374851155037,56.6446177661348,-2.23356751607526,21.5687663729459,-63.7610740652536,-48.4920814479638,-27.798463919981,-70.4367706596809,15.4148606811146,-9.14676113360324,-32.5987735175042,-24.0262562514885,-78.2897713741367
2014.25,86.6489640390569,-21.9136699214099,-23.238330554894,-87.9978566325316,58.9829125982377,-1.17557751845678,21.309895213146,-63.8054894022386,-47.9455227435104,-27.6752798285306,-69.792629197428,16.1080614432008,-8.98130507263634,-32.6132412479162,-26.7010002381519,-78.3555013098357
2014.33333333333,86.655334603477,-21.6806382472017,-25.9888068587759,-88.0373898547273,61.3580614432008,-0.139378423434151,20.3009049773756,-63.4771374136699,-47.825375089307,-27.5250059537985,-69.5440581090736,16.2796499166468,-8.64771374136699,-32.7658966420576,-29.0975232198142,-78.7199928554418
2014.41666666667,86.5900214336747,-21.1548582995951,-28.6874851155037,-88.069540366754,63.2719695165516,0.313646106215765,18.7277923315075,-62.8907477970945,-48.2426172898309,-27.3400809716599,-69.8071564658252,15.8428792569659,-8.21624196237199,-32.9410573946178,-30.6762324362944,-79.1886163372232
2014.5,86.6261609907121,-20.3970588235294,-31.3867587520838,-88.0974041438438,63.9011669445106,0.226303881876637,17.5425101214575,-62.1182424386759,-48.8409740414384,-27.0221481305073,-70.2239223624672,15.0791259823768,-7.72356513455585,-32.9424267682782,-31.4522505358419,-79.4452845915694
2014.58333333333,86.8100738271017,-19.5651940938319,-34.1662300547749,-88.2479161705168,63.834008097166,-0.388247201714694,17.1347939985711,-61.2715527506549,-49.3734817813765,-26.5112526792093,-70.6249702310074,14.4318290069064,-7.25726363419862,-32.6096689688021,-32.1170516789712,-79.3021552750655
2014.66666666667,87.2153488925935,-18.8874732079066,-36.9425458442486,-88.5804953560371,63.6609311740891,-1.51792093355561,17.3557394617766,-60.4760657299357,-49.4347463681829,-25.6298523457966,-70.7438675875209,14.113955703739,-6.93468683019767,-31.8958680638247,-33.2072517266016,-78.7363658013813
2014.75,87.9302214813051,-18.3580614432008,-39.7266015718028,-88.9430221481305,63.2611931412241,-2.82501786139557,17.8768754465349,-59.8891402714932,-48.5748392474399,-24.189092641105,-70.258633007859,14.2757204096213,-6.87711359847583,-31.0259585615623,-35.0359609430817,-77.9343296022862
2014.83333333333,88.9991069302215,-17.7195760895451,-42.438318647297,-89.1248511550369,62.4707073112646,-3.73582995951417,18.6404501071684,-59.5817456537271,-46.7513098356752,-22.0955584663015,-69.0158371040724,14.7430903026684,-6.99511788521076,-30.1441414622529,-37.6251488449631,-77.183496070493
2014.91666666667,90.4239699928554,-16.7240414384377,-45.1643843772327,-88.947963800905,61.2854846391998,-3.67748273398428,19.0743034055728,-59.4514170040486,-44.0808525839486,-19.4798761609907,-67.0149440342939,15.244327567857,-7.18200762086211,-29.1871278875923,-40.6464634436771,-76.6668254346273
2015,92.0225648964039,-15.5747201714694,-47.9458204334365,-88.3925339366516,59.8515122648249,-2.83156703977137,18.6684329602286,-59.2834603477018,-40.8843176946892,-16.7843534174804,-64.5356037151703,15.5918096683033,-7.19969040247678,-28.1271135984758,-43.4338532984044,-76.3004286734937
2015.08333333333,93.4731483686592,-14.5289949988092,-50.5333412717314,-87.6232436294356,58.5202429149798,-1.86085972850679,17.2862421777858,-59.0276256251488,-37.9163491307454,-14.5852583948559,-62.0943677065968,16.0136701054583,-6.91896880209574,-27.0854370088116,-45.0884139080733,-75.780959752322
2015.16666666667,94.4489164086687,-13.8494284353417,-52.4834484401048,-86.824362943558,57.7199928554418,-1.54084305787092,14.8583645184723,-58.8064420100024,-35.8459752321981,-13.2408311502739,-60.2076684924982,16.4269371051699,-6.4044415336985,-26.4458204334365,-44.9993450821624,-75.2478566325316
2015.25,94.9177185044058,-13.3243034055728,-53.5198261490831,-86.0644201000238,57.4350440581091,-2.22945939509407,12.0248273398428,-58.7695284591569,-34.7698856870684,-12.6442605382234,-58.9870207192189,17.1427089103825,-5.9058109073589,-26.3831269349845,-43.2764944034294,-74.8615741843296
2015.33333333333,95.0874017623244,-12.7380328649679,-53.6579542748273,-85.4135508454394,57.4399261728983,-3.68593712788759,9.34298434979258,-58.7410693022148,-34.2600023815194,-12.3945582281496,-58.2174922600619,6.1526949033784,-5.52435103596094,-26.8082281495594,-40.9438556799238,-74.7680400095261
2015.41666666667,95.2422005239343,-12.0563229340319,-53.2732793522267,-84.876637294594,57.0587639914265,-5.40759704691593,7.207846247247,-58.5354251012146,-33.8730054774946,-12.2544653488926,-57.5506668254346,6.96823834752989,-5.41122886401524,-27.2630388187664,-39.1324124791617,-74.9132531555132
2015.5,95.5556084782091,-11.2966182424387,-52.6540843057871,-84.5051798047154,55.3496070492974,-6.74785663253156,5.94440047866136,-58.2274946415813,-33.3801500357228,-12.080986170433,-56.791378899738,7.66721278997059,-5.43504405810907,-27.4156942129078,-38.2034412955466,-75.187306501548
2015.58333333333,96.150750178614,-10.4556442010002,-51.8071564658252,-84.2844724934508,52.0051202667302,-7.24243867587521,5.34182074584769,-57.8662181471779,-32.5871040723982,-11.935690000371,-55.8077518456775,8.33326484541699,-5.23392474398666,-27.1975470350083,-38.2010597761372,-75.4341509883306
2015.66666666667,96.9914860681115,-9.54518933079305,-50.9344486782567,-84.1981424148607,47.7811383662777,-6.70754941652774,5.34394911830661,-57.4424863062634,-31.4603477018338,-11.974100976423,-54.6923076923077,8.96340285388273,-4.61300309597523,-26.5579899976185,-38.868540128602,-75.4363538937842
2015.75,97.7925101214575,-8.79685639437961,-50.4419504643963,-84.3038223386521,43.8454989283163,-5.65658490116694,5.61429135039428,-56.9746963562753,-30.3673493688974,-12.1691781107574,-53.8615146463444,9.53775261757705,-3.68230531078828,-25.6846868301977,-39.7093355560848,-75.0965706120505
2015.83333333333,98.1914146225292,-8.53447249345082,-50.7160633484163,-84.6104429626102,41.7810192903072,-4.8789592760181,5.30002759600232,-56.6682543462729,-29.914205763277,-12.6739583498763,-53.7836984996428,9.78697308883067,-2.86109788044773,-24.8619909502263,-40.1516432483925,-74.5485829959514
2015.91666666667,98.1152655394141,-8.84008097165992,-51.7841748035246,-84.9880924029531,41.3633603238866,-4.87491069302215,4.08847344605858,-56.7743510359609,-30.1836746844487,-12.6848558773741,-54.310669206954,9.68170993093594,-2.5223862824482,-24.4052155275065,-40.1106215765658,-74.1666468206716
2016,97.7803643724696,-9.51369373660395,-53.2360681114551,-85.4254584424863,41.6484281971898,-5.53679447487497,2.54500877212928,-57.4203381757561,-30.9240890688259,-12.5145722344093,-54.9989283162658,9.2722076684925,-2.80286973088831,-24.3124725496978,-39.6577161228864,-74.3222791140748
2016.08333333333,97.4592760180996,-10.2677423195999,-54.6138961657537,-85.8826506311026,41.2941176470588,-6.63640152417242,0.872978101988867,-58.2367230292927,-31.692129078352,-12.1305515075619,-55.3466301500357,8.61854012860205,-3.62211240771612,-24.4233174685047,-39.0386996904025,-74.9056322934032
2016.16666666667,97.308109073589,-10.8481781376518,-55.5497142176709,-86.2458323410336,39.6755179804715,-7.94385567992379,-0.549892831626578,-58.6983210288164,-32.3310311979043,-11.3935125095658,-55.0937723267445,7.88794951178852,-4.60919266492022,-24.4635627530364,-38.4777923315075,-75.5201238390093
2016.25,97.3059657061205,-11.1692664920219,-55.5680519171231,-86.4442129078352,36.9514765420338,-9.11169326030007,-1.35770421528935,-58.6665872826863,-32.8201357466063,-10.885677699386,-54.4190878780662,7.42307692307692,-5.39443915217909,-24.3138401162462,-37.9277208859252,-75.8915813288878
2016.33333333333,97.3646106215766,-11.2090974041438,-54.525899023577,-86.4329602286259,33.7695284591569,-10.0591807573232,-1.5318528221005,-58.3419266492022,-33.1636103834246,-10.6046693826387,-53.772326744463,7.30828768754465,-5.77381519409383,-23.9592916859904,-37.2413074541557,-75.9407001667064
2016.41666666667,97.5372707787568,-10.8546082400572,-52.9540962133841,-86.2049892831627,31.123362705406,-10.4829721362229,-1.17801857585139,-57.8960466777804,-33.1564062872112,-10.3028423022421,-53.3076923076923,7.52071921886164,-5.70707311264587,-23.5704841921318,-36.7505358418671,-75.6478923553227
2016.5,97.8351988568707,-10.2666706358657,-51.5441176470588,-85.776137175518,29.6818885448916,-10.2571445582281,-0.756727792331507,-57.3834246249107,-32.5950226244344,-9.84528532683223,-53.1314003334127,7.82138604429626,-5.20945463205525,-23.2781259793168,-36.6636699214099,-75.078947368421
2016.58333333333,98.248987854251,-9.63300785901405,-50.5947249345082,-85.1461062157656,29.0239938080495,-9.52607763753275,-0.797987616099071,-56.9427839961896,-31.5534651107407,-8.86727745558622,-53.0788878304358,7.9791617051679,-4.60788282924506,-22.9923794480846,-36.5784710645392,-74.3240652536318
2016.66666666667,98.8232912598237,-8.91515837104072,-50.0100023815194,-84.3312693498452,28.599487973327,-8.41492021909979,-1.2530959752322,-56.7326744462967,-30.1743867587521,-7.51863538937842,-52.8660395332222,7.98803286496785,-4.22981662300548,-22.8538261595958,-36.0659680876399,-73.6589068825911
2016.75,99.6227673255537,-8.05953798523458,-49.3950345320314,-83.4992260061919,27.5909740414384,-7.16033579423672,-1.70046439628483,-56.6597999523696,-28.4504048582996,-5.97491580910028,-52.1499761848059,8.04143843772327,-4.13925934746368,-22.9066377155499,-34.9128363896166,-73.2881043105501
2016.83333333333,100.543700881162,-7.17367230292927,-48.4328411526554,-82.8596094308169,25.5716241962372,-5.82418432960229,-1.62181471778995,-56.4826744462967,-26.6091926649202,-4.4615140421534,-51.0391164562991,8.34061681352703,-4.28578232912598,-22.87818528221,-33.0150631102644,-73.0707906644439
2016.91666666667,101.255179804715,-6.53834246249107,-47.3258513931889,-82.5687663729459,22.9868421052632,-4.55620385806144,-0.769528459156942,-56.1996904024768,-25.2760180995475,-3.43953139716204,-49.981721838533,8.95171469397476,-4.59323648487735,-22.677247424309,-30.6114551083591,-72.8116218147178
2017,101.704632055251,-6.20623958085258,-46.6599190283401,-82.5798404381996,20.8977732793522,-3.2753036437247,0.732495832341034,-55.7695284591569,-24.2410097642296,-2.82198142414861,-49.280721600381,9.95725172660157,-4.92367230292927,-22.1597724272709,-28.6343772326744,-72.4354608240057
2017.08333333333,102.150750178614,-6.14878542510122,-46.8815194093832,-82.7110026196713,19.4949988092403,-2.15515598952131,2.58680638247202,-55.3169802333889,-22.5777566087164,-2.53799341983459,-48.633246010955,11.175637056442,-5.02339842819719,-21.2902476780186,-27.9350440581091,-72.1043700881162
2017.16666666667,102.812693498452,-6.30912121933794,-48.1168730650155,-82.9589187901882,17.9249821386044,-1.32823291259824,4.41998094784473,-54.9713026911169,-19.979697547035,-2.43798476959709,-47.7363658013813,12.2732793522267,-4.83775899023577,-20.2073112645868,-28.7834603477018,-71.8133484162896
2017.25,103.675577518457,-6.56084782090974,-50.239580852584,-83.2881043105501,15.6879614193856,-0.877470826387235,5.99476065729936,-54.634258156704,-16.8042391045487,-2.34600088141809,-46.4046201476542,12.8846153846154,-4.49374851155037,-19.1011550369135,-30.8672898309121,-71.458621100262
2017.33333333333,104.415336984996,-7.11240771612289,-52.7731602762562,-83.5815670397714,13.1687306501548,-1.17254108120981,6.71082400571565,-54.3805668016194,-14.2581567039771,-2.43951739266687,-44.6799833293641,12.8393069778519,-4.17456537270779,-18.2776256251488,-32.9990473922362,-71.1717670874017
2017.41666666667,104.699333174565,-8.08871159799952,-54.6727196951655,-83.8182305310788,10.7969754703501,-2.24261728983091,6.39110502500595,-54.3602048106692,-13.3454989283163,-2.76890450262266,-42.9827935222672,12.3355560847821,-4.04102167182663,-17.9859490354846,-33.8499642772089,-71.1209811859967
2017.5,104.505834722553,-9.23987854251012,-55.3775899023577,-84.0021433674684,9.20320314360562,-3.59668968802096,5.19772564896404,-54.5245296499167,-14.195165515599,-3.23510822570335,-41.6056203858061,11.5943081686116,-4.20028578232913,-18.2334484401048,-33.3878899738033,-71.1592641105025
2017.58333333333,104.120147654203,-10.2020123839009,-54.8303167420815,-84.1135389378423,8.50398904501072,-4.48166230054775,3.8310907358895,-54.8120385806144,-16.020302452965,-3.91588369181502,-40.3544891640867,10.9514765420338,-4.48118599666587,-18.6846868301977,-31.9974398666349,-71.186294355799
2017.66666666667,103.764884496309,-10.9738032864968,-53.0452488687783,-84.1175875208383,8.35050011907597,-4.52649440342939,2.85448916408669,-55.0338175756132,-17.8546677780424,-4.47100500119076,-39.0056561085973,10.7210050011908,-4.61175279828531,-18.9544534412955,-29.9008097165992,-71.0391164562991
2017.75,103.565849011669,-11.5843057870922,-50.174624910693,-83.9753512741129,8.19254584424863,-3.9631459871398,2.66682543462729,-55.1207430340557,-19.1130626339605,-4.70653861711511,-37.5319123600857,10.9092045725173,-4.58579423672303,-18.9021195522743,-27.3803881876637,-70.8332341033579
2017.83333333333,103.641462252917,-11.9433198380567,-46.8384139080733,-83.6925458442486,7.63479399857109,-3.33001905215528,3.29828530602524,-55.1550369135508,-19.3053107882829,-4.4321802511007,-35.996963562753,11.3580614432008,-4.35258394855918,-18.7452369611812,-25.2736961181234,-70.8116218147178
2017.91666666667,103.910693022148,-12.1074065253632,-43.6066325315551,-83.4552274351036,6.25071445582282,-3.02786377708978,4.4617766134794,-55.16116932603,-18.6466420576328,-3.57239819004525,-34.4900571564658,11.7627411288402,-4.00934746368183,-18.8275184567754,-23.9082519647535,-70.8735413193618
2018,103.994522505358,-12.3497856632532,-40.6980828768754,-83.3867587520838,4.32680400095261,-3.40777566087164,5.72820909740414,-55.183496070493,-18.2430935937128,-2.8536556322934,-33.6460466777804,11.8507382710169,-3.64830912121934,-19.4705286973089,-23.1271731364611,-70.7769707073113
2018.08333333333,103.484460585854,-12.750773993808,-38.2077280304834,-83.5092283877114,2.80709692783996,-4.44373660395332,6.55965706120505,-55.3427601809955,-19.3113241247916,-2.63568706834961,-34.0563824720171,11.5116099071207,-3.38973565134556,-20.8440700166706,-22.6725410812098,-70.5257799476066
2018.16666666667,102.449988092403,-12.9993450821624,-36.1673017385092,-83.7673850916885,2.53405572755418,-5.61145510835913,6.84103357942367,-55.5256013336509,-21.5867468444868,-3.16045487020719,-35.7268397237438,10.9277208859252,-3.18623481781376,-22.7122529173613,-22.6457489878543,-70.3428792569659
2018.25,101.071028816385,-13.1012145748988,-34.1996904024768,-84.0225648964039,4.42914979757085,-6.61514646344368,6.83889021195523,-55.7008216241962,-24.5947249345082,-4.3756846868302,-38.2457132650631,10.2757799476066,-3.17093355560848,-24.7276137175518,-22.7231483686592,-70.4816027625625
2018.33333333333,99.7154679685639,-13.0754941652774,-31.904560609669,-84.1286615860919,7.48273398428197,-7.08472255298881,6.85651345558466,-55.8530602524411,-27.548463919981,-5.79566563467492,-40.9400452488688,9.81477732793522,-3.37699452250536,-26.4782686353894,-22.5704929745177,-70.7451178852108
2018.41666666667,98.6013336508693,-13.0571564658252,-29.0891879018814,-84.0110740652536,11.0496546796856,-6.98231721838533,7.28661586091927,-55.9740414384377,-30.080971659919,-7.16601105072875,-43.2987020719219,9.76690878780662,-3.62580376280067,-27.650750178614,-21.678435341748,-71.1405096451536
2018.5,97.4895213145987,-13.5895451297928,-25.718653250774,-83.6755179804715,14.6422957847106,-7.0907358894975,7.56209811859967,-56.3176351512265,-32.5224458204334,-8.1385510249509,-45.4802333889021,10.0397713741367,-3.80013098356752,-28.4089068825911,-19.7934624300354,-71.7958442486306
2018.58333333333,96.1598594903548,-14.7623243629436,-21.9731757320766,-83.2959633246011,18.1539056918314,-7.96213384139081,7.11889735651346,-56.9534412955466,-34.8222195760896,-9.18450821624196,-48.1713503215051,10.3374613003096,-3.76399142653013,-29.0634079542748,-17.749817945407,-72.575136937366
2018.66666666667,94.7615503691355,-16.1176470588235,-18.4863371235028,-83.0382829245059,21.2919147416051,-9.4333769945225,5.82674446296737,-57.8722314836866,-36.4488568706835,-10.5638436242126,-51.5372112407716,10.3151345558466,-3.50583472255299,-29.6405096451536,-16.2546439628483,-73.2179685639438
2018.75,93.6180042867349,-17.1055608478209,-14.9803008462665,-82.9627887592284,23.3858656823053,-10.8668135270302,3.87901881400333,-58.785544177185,-36.9806501547988,-12.7186374312584,-55.0344129554656,10.0265539414146,-3.22963800904977,-29.9084305787092,-15.5560145253195,-73.58120981186
2018.83333333333,92.9620743034056,-17.4177185044058,-11.2005778182263,-83.065491783758,24.6309240295308,-11.6651583710407,1.9092641105025,-59.2295189330793,-36.3740771612289,-15.344242736928,-57.9907716122886,9.66849249821386,-2.97922124315313,-29.7427959037866,-15.7830464626754,-73.6534293879495
2018.91666666667,92.9716599190283,-16.7311264586806,-6.91860761101792,-83.165217909026,25.1043700881162,-11.5526911169326,0.722850678733032,-58.8665158371041,-34.7738151940938,-17.4962394233782,-59.9665396522982,9.40634674922601,-2.77714932126697,-29.1331269349845,-16.9804465701739,-73.6612884020005
2019,93.785782329126,-14.9741605144082,-29.9624359625118,-83.1783758037628,24.6755775184568,-10.5697189807097,0.830793045963324,-57.745951417004,-32.2871517027864,-18.906791316318,-60.3887235055966,9.35550130983568,-2.67105263157895,-28.241366992141,-18.8740206831714,-73.6980828768754
2019.08333333333,95.3286496784949,-12.5388187663729,-25.2625491975122,-83.0663848535365,23.0579899976185,-8.95945463205525,2.2629197427959,-56.1499166468207,-29.4456418194808,-19.0127973310809,-58.8892593474637,9.51815908549655,-2.59472493450822,-27.2058823529412,-21.0495424861589,-73.6009168849726
2019.16666666667,97.2168373422243,-10.1035365563229,-21.7496570858872,-82.7653012622053,20.5388187663729,-7.30286973088831,4.67891164562991,-54.5738866396761,-27.0246487258871,-17.36464540891,-55.8959871397952,9.85704929745178,-2.37360085734699,-26.0693617527983,-22.8735250955135,-73.1805787092165
2019.25,99.0516789711836,-8.09990473922362,-19.9612097261595,-82.2760180995475,17.4148011431293,-5.71743272207669,7.29596332460109,-53.4090854965468,-25.5999047392236,-14.797213622291,-52.2092760180996,10.3399618956895,-1.91116932603001,-24.7910216718266,-23.8076935744579,-72.5245296499166
2019.33333333333,100.567575613241,-6.70754941652774,-19.7456294135861,-81.7014765420338,14.4864848773518,-4.23678256727792,9.46725410812098,-52.7692307692308,-25.1731959990474,-12.1312855956372,-48.6059180757323,10.9034889259347,-1.31721838532984,-23.3801500357228,-23.8692545844249,-71.8713384139081
2019.41666666667,101.788461538462,-5.84984520123839,-21.6467680148779,-81.0399499880924,12.1168730650155,-2.82984043819957,10.679447487497,-52.4275422719695,-25.1930816861157,-9.82995053859437,-45.4311740890688,11.428673493689,-0.726125267920933,-21.8251964753513,-23.4338438740499,-71.40354846392
2019.5,102.857168373422,-5.2563705644201,-24.1346749226006,-80.2881043105501,9.8011431293165,-1.4473088830674,10.9798761609907,-52.3324601095499,-24.9452845915694,-8.23207906644439,-42.6803405572755,11.9925577518457,-0.248094784472494,-20.2759585615623,-22.7617040010723,-71.1732555370326
2019.58333333333,103.764884496309,-4.69504643962848,-26.4748154322458,-79.5662062395809,7.81174089068826,-0.244701119314122,10.7630388187664,-52.3755060728745,-24.5353655632293,-7.03244820195285,-40.4066444391522,12.640866873065,0.0309002143367469,-18.9059895213146,-21.952786377709,-71.2474994046201
2019.66666666667,104.372350559657,-4.12735175041677,-28.296439628483,-79.0373898547273,6.00994284353418,0.321743272207669,10.1546201476542,-52.5785901405096,-24.0782329125982,-6.17914979757085,-38.9637413669921,13.1915932364849,-0.031019290307216,-18.0097642295785,-21.6540247678019,-71.5542986425339
2019.75,104.627502091309,-3.56495833537777,-29.5761496814867,-78.8364491545606,4.76793125546762,0.204155751369374,9.57239819004525,-52.9024775281504,-23.7252794695076,-5.67689273947733,-38.4137294593951,13.4331388425816,-0.436056203858061,-17.6561681352703,-21.9037187006717,-71.8585972850679
