"time","creation_ent_ens","creation_ent_be","creation_ent_cz","creation_ent_fz","creation_ent_gi","creation_ent_g","creation_ent_h","creation_ent_i","creation_ent_jz","creation_ent_kz","creation_ent_lz","creation_ent_mn","creation_ent_oq","creation_ent_ru"
2012,47775.712,2368.506,1957.375,7098.981,12670.149,9617.524,841.013,2211.85,2357.823,1184.399,1515.697,9792.337,5135.875,5652.065
2012.08333333333,47798.873,2368.712,1959.307,7097.072,12666.779,9609.246,843.641,2214.06,2361.204,1179.095,1501.307,9810.922,5143.278,5670.628
2012.16666666667,47649.997,2361.729,1957.824,7068.256,12613.091,9565.618,847.746,2199.737,2354.795,1172.844,1473.597,9811.809,5125.082,5668.774
2012.25,47609.892,2369.529,1968.489,7078.936,12618.779,9570.858,858.135,2189.584,2353.056,1181.237,1434.483,9814.732,5115.309,5643.58
2012.33333333333,47738.079,2387.719,1984.673,7138.14,12682.841,9628.106,872.327,2182.079,2353.188,1199.81,1405.396,9832.575,5119.412,5618.446
2012.41666666667,47726.636,2389.935,1989.413,7197.53,12708.439,9655.248,883.432,2169.358,2344.835,1222.915,1364.379,9816.181,5120.418,5561.214
2012.5,47686.207,2380.657,1980.51,7260.515,12722.836,9681.892,887.837,2152.77,2335.852,1245.046,1324.749,9789.071,5116.87,5509.724
2012.58333333333,47480.008,2362.244,1961.603,7288.179,12692.075,9660.572,879.829,2151.504,2313.307,1264.662,1302.1,9713.675,5103.613,5439.619
2012.66666666667,47093.057,2330.502,1929.389,7234.076,12625.283,9609.237,864.907,2151.282,2281.616,1276.611,1274.386,9599.371,5106.599,5364.486
2012.75,46746.555,2297.223,1894.975,7125.557,12597.29,9578.886,853.931,2164.803,2250.401,1289.295,1252.774,9503.969,5112.438,5317.914
2012.83333333333,46370.026,2265.601,1871.339,6967.313,12589.438,9567.002,844.658,2178.221,2224.254,1300.044,1234.108,9411.408,5115.523,5262.996
2012.91666666667,46156.281,2250.845,1858.43,6801.737,12636.813,9597.065,847.394,2192.762,2212.276,1304.595,1224.738,9368.359,5151.268,5206.55
2013,46364.532,2264.043,1872.015,6706.342,12822.236,9731.555,866.431,2224.554,2214.401,1310.192,1227.531,9383.697,5259.163,5177.733
2013.08333333333,46684.882,2285.16,1893.241,6648.036,13024.018,9890.22,891.839,2242.064,2225.665,1309.202,1234.536,9445.153,5354.368,5159.39
2013.16666666667,47026.297,2315.566,1917.971,6644.929,13198.924,10022.169,920.236,2256.495,2234.333,1307.667,1236.443,9516.896,5433.961,5138.153
2013.25,47190.584,2338.479,1933.516,6644.962,13330.769,10125.997,943.142,2261.564,2234.74,1304.548,1235.479,9527.504,5467.81,5106.891
2013.33333333333,47263.168,2363.608,1942.319,6651.284,13429.101,10192.776,964.945,2271.399,2229.36,1304.08,1227.307,9520.377,5461.213,5077.457
2013.41666666667,47377.783,2378.455,1947.348,6663.298,13524.013,10268.581,975.889,2279.724,2232.144,1316.618,1222.6,9519.831,5471.3,5050.14
2013.5,47308.781,2393.374,1950.81,6646.449,13542.346,10279.936,980.263,2282.492,2233.733,1332.783,1220.873,9482.121,5437.911,5019.797
2013.58333333333,47375.276,2411.483,1963.941,6642.692,13562.23,10283.754,987.401,2291.463,2236.679,1357.284,1226.915,9474.023,5455.699,5008.8
2013.66666666667,47574.304,2432.28,1985.931,6671.195,13588.947,10281.515,1002.269,2305.463,2239.465,1374.947,1245.895,9506.192,5504.479,5011.295
2013.75,47783.612,2462.849,2019.312,6714.479,13590.827,10247.251,1021.269,2322.47,2233.332,1395.061,1271.325,9555.375,5539.222,5021.508
2013.83333333333,47899.398,2492.888,2049.987,6748.968,13552.391,10171.712,1043.06,2337.581,2210.806,1411.587,1300.806,9606.895,5541.422,5034.226
2013.91666666667,48002.639,2533.811,2077.027,6790.376,13518.537,10086.831,1072.642,2358.9,2184.626,1419.746,1330.999,9664.397,5506.997,5053.985
2014,48090.263,2566.564,2097.88,6807.636,13481.524,10003.099,1093.987,2384.207,2166.231,1420.784,1352.542,9739.701,5485.742,5070.582
2014.08333333333,48063.607,2602.682,2111.653,6780.473,13444.952,9933.89,1101.417,2409.437,2147.354,1417.578,1357.146,9789.497,5456.864,5068.328
2014.16666666667,48226.492,2637.592,2121.933,6731.833,13474.632,9917.78,1110.515,2446.17,2158.394,1419.839,1357.951,9875.124,5495.168,5077.303
2014.25,48299.833,2655.105,2123.423,6634.2,13508.483,9911.464,1117.621,2479.264,2170.09,1419.801,1338.548,9938.25,5558.409,5078.194
2014.33333333333,48450.967,2667.278,2126.915,6532.568,13573.258,9952.695,1104.178,2516.218,2192.748,1425.241,1308.92,10007.491,5659.688,5084.815
2014.41666666667,48656.724,2662.067,2129.919,6439.437,13715.281,10014.274,1149.35,2551.449,2210.11,1429.428,1283.334,10071.218,5763.216,5083.481
2014.5,48913.182,2658.144,2133.261,6357.61,13910.201,10101.227,1226.185,2582.585,2230.08,1444.564,1261.667,10119.016,5829.777,5102.884
2014.58333333333,49065.698,2634.123,2123.446,6299.256,14039.167,10137.601,1299.495,2601.941,2245.08,1453.116,1257.553,10140.409,5879.7,5117.905
2014.66666666667,49117.63,2612.084,2113.552,6248.552,14133.771,10144.756,1377.204,2611.749,2252.999,1458.688,1270.105,10134.869,5884.724,5122.362
2014.75,48825.109,2563.833,2080.71,6155.178,14085.783,10052.214,1440.354,2593.253,2254.08,1462.695,1281.37,10068.686,5858.692,5095.312
2014.83333333333,48460.006,2510.146,2029.471,6048.369,14009.348,9941.825,1499.832,2567.781,2245.381,1466.815,1302.764,9991.408,5836.462,5049.843
2014.91666666667,47995.453,2449.558,1972.588,5927.307,13839.597,9811.76,1495.263,2532.642,2240.774,1478.014,1326.815,9915.065,5822.725,4995.998
2015,47289.162,2370.355,1896.351,5771.812,13616.813,9648.2,1490.633,2478.027,2213.357,1489.812,1336.804,9787.971,5795.601,4906.871
2015.08333333333,46834.128,2308.537,1834.815,5650.643,13520.094,9593.994,1492.986,2433.064,2188.89,1511.076,1349.58,9696.221,5774.564,4834.708
2015.16666666667,46634.978,2263.007,1785.866,5574.394,13529.05,9590.476,1539.175,2399.314,2165.969,1530.784,1366.686,9640.817,5779.998,4784.325
2015.25,46583.25,2244.703,1762.884,5542.192,13579.56,9637.91,1550.774,2390.813,2143.316,1551.18,1381.344,9590.593,5789.282,4761.028
2015.33333333333,46651.246,2232.489,1750.044,5535.448,13659.634,9695.543,1575.658,2388.404,2125.556,1566.939,1400.383,9572.95,5812.595,4745.068
2015.41666666667,46790.639,2234.479,1748.875,5531.053,13793.852,9743.461,1651.116,2399.284,2105.749,1571.215,1417.057,9578.27,5825.43,4733.369
2015.5,46954.316,2220.807,1744.723,5528.063,13921.806,9769.395,1742.392,2410.03,2097.66,1570.845,1429.401,9610.963,5849.601,4724.934
2015.58333333333,47208.495,2214.061,1747.447,5526.25,14044.664,9743.181,1868.576,2433.011,2104.749,1567.42,1451.653,9690.667,5884.378,4724.27
2015.66666666667,47569.777,2187.518,1743.983,5514.941,14284.892,9824.981,2011.061,2448.973,2123.891,1565.795,1469.129,9801.72,5902.703,4718.838
2015.75,47930.674,2155.821,1735.434,5473.078,14585.113,9962.586,2168.103,2454.699,2146.875,1558.208,1486.24,9902.471,5909.608,4712.918
2015.83333333333,48470.218,2139.827,1742.723,5469.502,14925.259,10149.345,2296.756,2479.482,2183.566,1554.881,1504.54,10032.694,5936.774,4723.058
2015.91666666667,49133.279,2141.808,1759.302,5464.87,15323.514,10434.079,2382.402,2507.346,2221.868,1553.607,1521.282,10174.401,5985.541,4746.425
2016,49643.554,2151.388,1778.554,5462.649,15649.033,10686.901,2427.068,2535.444,2253.382,1555.288,1529.746,10263.316,6020.948,4758.1
2016.08333333333,50132.734,2167.316,1797.236,5462.906,15936.396,10892.863,2490.899,2552.936,2279.895,1558.977,1537.829,10351.92,6069.619,4768.402
2016.16666666667,50191.882,2186.448,1813.517,5445.667,15949.969,10850.303,2534.069,2565.856,2299.704,1553.363,1537.7,10363.398,6091.611,4764.548
2016.25,50233.818,2195.319,1821.791,5438.824,15898.94,10730.969,2595.551,2572.567,2321.298,1547.977,1543.426,10410.683,6114.892,4762.957
2016.33333333333,49996.673,2191.084,1817.081,5403.155,15738.799,10487.846,2683.621,2567.468,2325.614,1541.615,1547.425,10416.937,6095.126,4737.318
2016.41666666667,49661.858,2162.656,1792.218,5351.97,15553.031,10244.638,2749.241,2559.233,2323.162,1531.452,1553.524,10413.74,6067.599,4705.156
2016.5,49382.04,2137.195,1764.902,5284.267,15382.292,10011.918,2808.763,2561.6,2311.042,1518.751,1566.028,10441.941,6051.196,4689.6
2016.58333333333,49303.497,2114.58,1740.396,5246.078,15316.031,9886.762,2845.377,2583.802,2297.796,1519.98,1580.307,10498.045,6048.671,4682.428
2016.66666666667,49585.68,2104.602,1721.693,5209.81,15511.312,10006.887,2895.561,2608.687,2284.864,1526.867,1603.482,10585.575,6070.757,4688.865
2016.75,49960.496,2114.449,1719.068,5195.805,15729.116,10145.634,2942.609,2640.743,2282.64,1543.842,1623.288,10653.441,6110.389,4707.982
2016.83333333333,50618.554,2134.549,1730.186,5215.531,16049.806,10375.653,2999.848,2674.162,2296.964,1564.93,1656.644,10764.717,6178.542,4757.366
2016.91666666667,51162.882,2159.05,1750.141,5241.539,16321.029,10591.497,3037.897,2691.541,2316.292,1582.162,1685.951,10846.828,6220.118,4790.346
2017,51669.724,2174.171,1771.412,5280.967,16563.078,10784.316,3084.011,2694.72,2328.866,1596.637,1718.243,10935.739,6258.255,4814.255
2017.08333333333,52099.41,2180.345,1789.127,5309.404,16700.006,10863.218,3143.826,2692.969,2352.933,1608.409,1753.049,11070.539,6277.828,4847.288
2017.16666666667,52485.855,2174.69,1803.529,5343.087,16755.642,10902.384,3160.728,2692.557,2377.537,1607.93,1793.796,11250.69,6287.06,4895.842
2017.25,52887.472,2171.875,1816.515,5357.642,16821.513,10945.875,3176.483,2699.128,2400.912,1606.608,1831.638,11472.351,6284.1,4941.195
2017.33333333333,53374.236,2175.89,1831.065,5379.561,16931.728,11033.762,3189.323,2708.636,2437.784,1611.79,1864.248,11716.964,6267.021,4989.658
2017.41666666667,54164.501,2191.544,1848.8,5412.319,17175.972,11218.869,3225.616,2731.518,2491.222,1625.31,1900.622,12008.286,6289.454,5070.149
2017.5,55041.057,2223.701,1874.349,5454.211,17481.601,11438.342,3285.916,2757.41,2549.186,1654.789,1934.926,12259.899,6317.823,5165.33
2017.58333333333,55796.965,2242.763,1886.698,5488.117,17817.354,11669.765,3385.139,2762.613,2585.607,1685.336,1958.687,12422.154,6353.137,5244.253
2017.66666666667,56568.213,2264.469,1901.286,5529.241,18142.856,11827.946,3558.979,2756.153,2624.265,1713.137,1978.575,12562.602,6418.236,5335.138
2017.75,57310.545,2277.168,1911.758,5574.033,18435.493,11912.081,3781.002,2742.637,2653.074,1734.461,1997.448,12696.977,6501.184,5440.972
2017.83333333333,58007.948,2290.598,1926.569,5622.247,18663.66,11902.026,4041.817,2719.914,2690.539,1745.729,2021.153,12827.494,6586.753,5559.983
2017.91666666667,58446.809,2295.802,1936.953,5648.376,18827.569,11822.759,4321.559,2683.126,2703.286,1728.444,2030.49,12916.286,6659.932,5636.704
2018,59117.331,2318.293,1963.275,5685.606,19038.984,11763.799,4611.366,2663.488,2729.951,1712.522,2046.053,13103.676,6761.06,5721.207
2018.08333333333,59912.783,2349.71,1996.248,5746.436,19341.122,11781.451,4902.345,2656.84,2764.358,1699.132,2068.593,13328.038,6815.271,5800.254
2018.16666666667,60646.493,2376.618,2029.125,5794.597,19709.208,11852.998,5193.338,2662.332,2782.37,1690.741,2088.751,13538.598,6826.356,5839.387
2018.25,61421.965,2403.195,2063.316,5839.452,20143.938,11990.112,5472.726,2680.661,2801.7,1699.734,2113.682,13737.374,6811.893,5871.195
2018.33333333333,62187.188,2419.234,2089.888,5880.389,20576.549,12164.467,5715.225,2696.627,2831.39,1717.641,2141.988,13959.968,6754.19,5906.026
2018.41666666667,62956.316,2432.423,2115.456,5927.316,20981.553,12348.452,5914.64,2718.471,2883.462,1749.696,2193.463,14129.037,6696.794,5962.83
2018.5,63210.422,2421.811,2114.757,5926.542,21186.35,12419.012,6043.557,2723.916,2913.171,1777.948,2232.128,14180.849,6601.118,5970.762
2018.58333333333,63515.338,2413.942,2107.138,5938.707,21302.115,12429.389,6150.37,2722.504,2953.569,1810.855,2271.721,14229.753,6582.451,6012.416
2018.66666666667,63873.381,2413.85,2095.888,5949.571,21409.741,12406.973,6268.638,2734.293,2988.718,1838.132,2314.129,14275.272,6607.887,6076.239
2018.75,64486.591,2430.776,2091.73,5990.201,21568.242,12370.814,6437.431,2760.138,3026.813,1870.495,2356.279,14409.262,6672.26,6162.435
2018.83333333333,65105.413,2460.614,2097.135,6030.885,21797.273,12347.948,6650.229,2799.192,3061.044,1888.518,2382.331,14500.444,6734.249,6250.357
2018.91666666667,66310.925,2519.047,2131.563,6102.323,22215.648,12435.913,6914.195,2865.613,3116.091,1914.92,2409.502,14786.543,6860.962,6386.192
2019,67971.618,2611.971,2199.59,6207.189,22771.639,12611.749,7217.249,2942.777,3194.536,1936.499,2445.304,15181.055,7043.255,6580.779
2019.08333333333,69235.289,2715.741,2284.124,6316.361,23126.426,12726.674,7396.591,3003.316,3256.902,1943.038,2472.976,15556.54,7135.349,6712.801
2019.16666666667,70517.759,2836.795,2393.695,6458.366,23364.025,12852.729,7454.687,3056.734,3321.326,1961.653,2516.164,15954.124,7258.853,6847.37
2019.25,71299.057,2957.576,2505.625,6608.034,23292.493,12868.984,7338.134,3085.466,3353.083,1978.726,2542.51,16291.433,7333.086,6943.06
2019.33333333333,71972.947,3088.972,2626.671,6788.25,23106.829,12853.23,7147.641,3106.036,3374.385,2001.614,2578.556,16614.265,7382.219,7038.645
2019.41666666667,72137.444,3208.061,2746.49,6949.649,22823.111,12779.244,6919.534,3124.458,3374.863,2037.782,2617.521,16733.23,7339.196,7054.638
2019.5,72353.258,3312.435,2852.246,7107.417,22497.824,12720.7,6637.738,3139.515,3397.874,2097.752,2659.94,16854.586,7320.091,7105.808
2019.58333333333,72631.577,3392.573,2940.282,7204.475,22311.055,12697.391,6448.668,3165.157,3441.265,2143.223,2700.294,16888.92,7342.505,7207.68
2019.66666666667,73715.724,3488.053,3031.589,7349.272,22535.127,12859.316,6431.591,3244.444,3505.688,2222.079,2788.075,17032.581,7409.365,7386.092
2019.75,74879.353,3565.657,3108.685,7468.738,22756.065,12965.858,6459.489,3330.933,3586.613,2289.32,2885.703,17189.18,7516.088,7622.851
