"time","creation_ent_ens","creation_ent_be","creation_ent_cz","creation_ent_fz","creation_ent_gi","creation_ent_g","creation_ent_h","creation_ent_i","creation_ent_jz","creation_ent_kz","creation_ent_lz","creation_ent_mn","creation_ent_oq","creation_ent_ru"
2012,47783.644,2352.086,1953.796,7204.099,12671.835,9637.18,842.274,2192.401,2362.909,1177.915,1515.902,9739.758,5136.251,5622.804
2012.08333333333,47796.983,2352.771,1954.123,7212.681,12654.422,9619.7,842.165,2192.615,2367.821,1174.468,1498.838,9752.814,5138.686,5644.45
2012.16666666667,47681.88,2352.172,1953.715,7192.344,12596.112,9572.792,844.104,2179.258,2367.91,1173.426,1470.509,9748.059,5122.898,5658.526
2012.25,47653.726,2367.422,1967.11,7176.044,12584.075,9556.401,854.59,2173.085,2375.314,1186.927,1429.016,9763.987,5109.125,5661.986
2012.33333333333,47822.1,2389.215,1985.711,7204.049,12651.839,9603.883,872.897,2174.934,2384.407,1208.651,1401.651,9809.014,5114.699,5658.75
2012.41666666667,47767.454,2390.239,1989.657,7187.11,12680.272,9618.013,889.76,2172.309,2375.865,1232.473,1361.166,9821.42,5100.811,5618.281
2012.5,47709.147,2378.379,1979.34,7186.88,12711.339,9641.973,898.351,2170.789,2364.321,1256.783,1326.169,9818.65,5094.366,5572.322
2012.58333333333,47458.307,2359.259,1961.145,7172.455,12700.95,9629.208,891.872,2179.677,2332.82,1271.697,1308.12,9756.991,5074.274,5481.737
2012.66666666667,46997.608,2321.054,1928.626,7099.679,12637.101,9580.499,874.336,2182.176,2290.633,1279.682,1281.981,9641.183,5066.304,5380.077
2012.75,46636.561,2287.49,1897.941,7020.566,12614.919,9559.181,858.381,2197.362,2252.827,1290.133,1262.445,9522.162,5075.114,5311.157
2012.83333333333,46282.912,2260.44,1878.312,6888.166,12612.485,9561.333,844.879,2206.45,2223.332,1301.786,1244.438,9404.787,5100.355,5247.503
2012.91666666667,46110.414,2248.695,1868.027,6754.902,12664.66,9609.061,840.309,2215.451,2215.242,1308.783,1235.971,9333.551,5158.312,5190.883
2013,46353.744,2270.645,1884.565,6688.382,12851.595,9758.062,855.432,2238.304,2220.32,1312.936,1234.748,9343.093,5262.165,5170.596
2013.08333333333,46754.94,2297.661,1903.168,6661.652,13073.434,9941.653,881.432,2250.583,2233.578,1314.006,1236.567,9405.374,5369.455,5163.913
2013.16666666667,47081.576,2328.512,1921.902,6650.853,13249.438,10079.797,911.746,2258.201,2237.927,1310.993,1231.365,9474.48,5448.331,5150.284
2013.25,47251.072,2353.288,1934.733,6662.362,13374.371,10172.895,940.65,2261.244,2237.543,1305.388,1224.984,9499.363,5474.267,5120.01
2013.33333333333,47309.909,2372.249,1940.894,6677.398,13465.11,10224.389,969.587,2271.553,2233.609,1300.888,1216.157,9505.496,5455.994,5083.477
2013.41666666667,47303.905,2374.65,1942.902,6662.146,13527.959,10267.026,986.761,2274.577,2227.4,1307.035,1210.265,9505.657,5442.433,5046.794
2013.5,47211.309,2380.204,1945.52,6650.167,13532.469,10257.687,994.99,2280.001,2225.532,1322.57,1212.441,9470.153,5413.831,5004.434
2013.58333333333,47255.896,2399.23,1959.29,6638.66,13540.769,10250.739,1002.984,2287.046,2225.17,1344.332,1224.712,9473.717,5427.202,4982.707
2013.66666666667,47451.062,2425.073,1982.362,6662.799,13557.656,10243.38,1013.772,2300.204,2224.804,1362.39,1250.602,9516.078,5468.632,4983.708
2013.75,47716.997,2464.706,2017.795,6714.323,13570.634,10223.25,1029.603,2317.321,2214.828,1384.185,1279.874,9571.299,5520.9,4996.973
2013.83333333333,47894.46,2507.795,2050.324,6755.289,13543.552,10165.828,1046.692,2330.544,2188.414,1402.562,1312.306,9625.803,5545.021,5014.428
2013.91666666667,48073,2554.138,2079.968,6809.074,13538,10111.989,1068.971,2356.653,2165.053,1413.857,1343.226,9677.587,5532.773,5040.019
2014,48223.113,2587.969,2105.834,6825.192,13541.438,10063.748,1087.416,2390.006,2155.672,1418.072,1361.092,9748.441,5517.317,5068.761
2014.08333333333,48228.339,2615.341,2118.179,6804.397,13524.549,10012.57,1091.179,2420.675,2142.005,1417.904,1358.238,9793.096,5497.856,5075.92
