"time","creation_ent_ens","creation_ent_be","creation_ent_cz","creation_ent_fz","creation_ent_gi","creation_ent_g","creation_ent_h","creation_ent_i","creation_ent_jz","creation_ent_kz","creation_ent_lz","creation_ent_mn","creation_ent_oq","creation_ent_ru"
2012,47808.249,2352.976,1955.49,7203.051,12682.994,9651.574,841.199,2190.221,2363.527,1178.507,1514.77,9745.959,5137.479,5628.986
2012.08333333333,47831.247,2354.154,1956.189,7211.412,12666.9,9635.966,841.187,2189.747,2368.312,1174.907,1498.269,9762.165,5144.112,5651.016
2012.16666666667,47732.821,2353.777,1955.834,7191.115,12613.295,9592.293,844.206,2176.796,2369.122,1173.665,1470.691,9765.393,5131.701,5664.062
2012.25,47723.896,2369.114,1969.099,7175.728,12608.854,9581.074,855.873,2171.907,2376.782,1186.868,1429.906,9790.912,5123.088,5662.644
2012.33333333333,47887.819,2389.785,1986.663,7203.472,12677.478,9626.66,875.019,2175.799,2385.486,1208.406,1402.863,9839.227,5128.229,5652.873
2012.41666666667,47820.277,2390.319,1990.135,7186.613,12700.274,9634.252,891.629,2174.393,2377.152,1232.679,1362.113,9849.813,5112.776,5608.538
2012.5,47745.982,2377.532,1978.696,7185.101,12725.34,9652.299,900.125,2172.916,2365.108,1257.124,1326.829,9841.027,5105.445,5562.476
2012.58333333333,47478.954,2358.014,1960.007,7170.99,12705.893,9632.03,892.838,2181.025,2333.319,1272.601,1307.834,9769.734,5085.231,5475.338
2012.66666666667,47012.323,2319.67,1927.14,7099.956,12637.182,9579.266,875.087,2182.829,2290.924,1280.418,1281.36,9643.926,5079.017,5379.87
2012.75,46654.636,2286.408,1896.412,7023.592,12613.313,9556.138,859.259,2197.916,2253.193,1290.812,1261.312,9517.259,5090.498,5318.249
2012.83333333333,46307.851,2259.573,1876.815,6894.111,12613.93,9563.059,845.654,2205.217,2223.694,1302.028,1242.824,9396.752,5115.743,5259.196
2012.91666666667,46146.298,2247.827,1866.513,6760.397,12673.541,9617.587,841.921,2214.033,2215.898,1308.446,1234.36,9330.272,5170.358,5205.199
2013,46382.725,2270.108,1883.431,6692.92,12863.012,9768.569,856.726,2237.717,2220.04,1312.338,1233.378,9342.435,5267.6,5180.894
2013.08333333333,46765.866,2297.07,1902.275,6664.254,13079.891,9948.698,881.614,2249.579,2233.105,1313.057,1235.798,9407.713,5367.061,5167.917
2013.16666666667,47088.654,2329.287,1922.34,6651.002,13253.305,10084.805,911.025,2257.475,2238.534,1310.721,1231.048,9483.157,5440.382,5151.218
2013.25,47259.989,2354.491,1935.755,6661.907,13379.554,10179.458,939.039,2261.057,2238.144,1305.489,1225.017,9512.364,5467.825,5115.198
2013.33333333333,47318.823,2373.552,1942.258,6676.489,13468.017,10227.714,967.614,2272.689,2234.897,1301.707,1216.275,9520.402,5452.082,5075.402
2013.41666666667,47317.396,2376.348,1944.627,6664.453,13529.329,10268.54,984.47,2276.319,2229.328,1308.708,1210.064,9517.091,5443.673,5038.402
2013.5,47225.044,2381.177,1946.554,6652.875,13533.723,10259.277,993.079,2281.367,2226.808,1324.239,1211.924,9475.331,5420.742,4998.225
2013.58333333333,47257.515,2399.38,1959.617,6640.252,13537.136,10248.02,1001.295,2287.821,2225.618,1346.047,1224.045,9471.604,5434.297,4979.136
