"time","creation_ent_ens","creation_ent_be","creation_ent_cz","creation_ent_fz","creation_ent_gi","creation_ent_g","creation_ent_h","creation_ent_i","creation_ent_jz","creation_ent_kz","creation_ent_lz","creation_ent_mn","creation_ent_oq","creation_ent_ru"
2012,47951.9183476968,2329.02668118516,1931.10164540343,7242.57140149991,12734.7151105267,9715.48954664215,832.767696783052,2204.10421335004,2364.09603272173,1144.06497367337,1653.47367346893,9713.74539600079,5162.63152335715,5610.68756888513
2012.08333333333,47844.4448700573,2343.50701129469,1944.52016638071,7219.67439421275,12659.6634268295,9643.00635841144,830.306172242767,2195.18648814668,2364.68625544135,1150.55636791215,1563.624899246,9737.99297250662,5152.15841546854,5644.52440189708
2012.16666666667,47741.3214955971,2353.61584561047,1953.68676413957,7202.41838735336,12600.7916753883,9585.57870974965,833.876978494655,2181.25473892484,2366.61756678557,1162.20558339381,1487.09616709072,9759.88195389665,5144.4190236395,5663.53830819199
2012.25,47727.4620993144,2368.86133429,1968.78998185858,7174.65984025999,12583.6284430121,9560.63965585772,851.984053404861,2171.10347724058,2374.08857495672,1182.10085127176,1425.40702507149,9795.2242547406,5134.77425792775,5681.00110803313
2012.33333333333,47781.4930017715,2385.89387689219,1984.94271908705,7167.01742206771,12622.8932173555,9577.96047626764,876.772554845783,2167.56349209096,2383.66011251283,1209.41219926511,1384.63926372977,9841.18416306083,5123.25349994333,5668.22941144941
2012.41666666667,47876.810433482,2398.14158525545,1996.72425495712,7177.3755206346,12700.8748490693,9631.20524545388,898.912478575165,2170.33401352802,2388.54093955826,1236.74032804152,1352.51093957221,9882.46687650323,5113.68238659197,5626.15123388826
2012.5,47861.3765777566,2392.0455465587,1990.94564181948,7198.76536080019,12760.2731007383,9677.17736365801,908.135627530364,2174.96010954989,2374.55304834484,1260.53232912598,1329.94326030007,9879.70879971422,5105.72600619195,5559.82912598238
2012.58333333333,47606.2389259347,2365.50982376756,1966.89259347464,7195.69528459157,12742.4860681115,9663.85175041676,900.060371517028,2178.57394617766,2339.44439152179,1276.07638723506,1309.61669445106,9806.75369135508,5093.19665396523,5477.45993093594
2012.66666666667,47102.8943796142,2321.17081447964,1928.17301738509,7140.26166944511,12646.7707787568,9588.09698737795,878.481424148607,2180.19236723029,2290.84502262443,1283.57978090021,1281.44992855442,9668.88336508693,5076.68165039295,5393.25136937366
2012.75,46523.165456061,2275.43075732317,1888.12884020005,7032.43647296975,12553.7896522982,9511.6447368421,854.136877828054,2188.00803762801,2243.86996904025,1289.48321028816,1254.89801143129,9497.34752321981,5066.62687544653,5309.28298404382
