"time","bc_cz","bc_c1","bc_c3","bc_c4","bc_c5","oscd","oscde","ossk","tppa","tppre","pgp"
1976.25,105.2,,,,,-18.4,-26.3,5,18.7,20.2,49.2
1976.33333333333,109.3,,,,,-10.1,-21.6,0.4,25.3,22.5,45.8
1976.41666666667,108.6,,,,,-11.4,-22.7,1.1,25.1,21.1,47.9
1976.5,109,,,,,-7.3,-20.2,0.3,25.5,18.7,30.9
1976.58333333333,107.8,,,,,-8.2,-19.3,0.4,23.4,15.7,22.6
1976.66666666667,106.4,,,,,-9.7,-18.8,0.7,21.1,12.5,17
1976.75,103.2,,,,,-14.5,-19.7,3.7,16.9,10.5,-4.4
1976.83333333333,98.6,,,,,-20.5,-21.1,5.3,13.5,1,-25.4
1976.91666666667,97.7,,,,,-19.1,-19.3,9.1,10.4,-3.6,-29
1977,98.7,,,,,-19.4,-19.6,10.6,8.6,2.5,-16.1
1977.08333333333,100.2,,,,,-19.3,-12.2,14.5,9.4,3.7,-6.6
1977.16666666667,99.6,,,,,-18.3,-17.1,14.9,12.7,2.4,-17.3
1977.25,96.6,,,,,-23.2,-21,18.9,6.9,0.4,-17.2
1977.33333333333,93.4,,,,,-28.9,-24.1,20.2,3.9,-4.8,-18.5
1977.41666666667,94.6,,,,,-29.5,-21.1,20.8,4.9,-0.6,-12.9
1977.5,93.6,,,,,-30.6,-21,23.8,-1.3,0,-8.8
1977.58333333333,94.1,,,,,-30,-18.6,24.8,-1,0.2,-9
1977.66666666667,94.3,,,,,-29.8,-16.6,25.8,-1.7,0.3,-7.4
1977.75,94.3,,,,,-29.7,-19.8,25.9,-2.6,1.1,3.6
1977.83333333333,93.8,,,,,-30.3,-16.8,27.5,-1.5,-0.8,-9.9
1977.91666666667,92.9,,,,,-32.3,-16.7,29.8,-1.5,-0.8,-16.9
1978,93.1,,,,,-32.7,-18.1,26.6,-4.1,1.7,-10.4
1978.08333333333,91.8,,,,,-34,-22,25.9,-6.6,1.8,-13.5
1978.16666666667,95.4,,,,,-29.6,-14.8,24.1,-3,5.5,-4.3
1978.25,101.3,,,,,-24,-1.1,21.5,-0.5,12.6,23.7
1978.33333333333,101.3,,,,,-21.8,-2.7,22.2,2.1,9.8,18.5
1978.41666666667,100.4,,,,,-19.6,-11.4,20.7,1,10,10.5
1978.5,101.3,,,,,-20,-3.9,18.5,3.4,7.8,7.6
1978.58333333333,102.3,,,,,-18.8,-3.5,16.1,4.9,10.4,7.4
1978.66666666667,103.3,,,,,-17.8,-3,13.8,6.1,12.6,7.9
1978.75,103.7,,,,,-16.6,1.6,12.6,7.6,9.4,1.3
1978.83333333333,104.6,,,,,-16.6,0.7,11.2,9.6,12.6,6
1978.91666666667,106.9,,,,,-12.4,9.4,14.6,11.8,11.9,7
1979,106.2,,,,,-12.5,3.1,13.4,13.8,10.3,8.5
