"time","bc_fr","ec_fr"
2012,94.2010836028868,98.2948062709957
2012.08333333333,94.4340260886606,97.5302571668083
2012.16666666667,94.4372844949465,97.2190145595974
2012.25,94.1833975123766,96.3094745982953
2012.33333333333,93.4382866896481,95.2361348202568
2012.41666666667,92.2133248656131,94.1171260559689
2012.5,90.6295784710645,92.9901345558466
2012.58333333333,89.0898130507264,92.0346630150036
2012.66666666667,88.0348178137652,91.366116932603
2012.75,87.5793819957133,90.9485115503691
2012.83333333333,87.4575315551322,90.6251964753513
2012.91666666667,87.3404441533698,90.1672243391284
2013,87.0709752321981,89.4967909025958
2013.08333333333,86.5510776375327,88.6671171707549
2013.16666666667,85.8885329840438,87.8658192426768
2013.25,85.5077756608716,87.287431531317
2013.33333333333,85.8928018575851,87.2185937127888
2013.41666666667,87.2603655632293,87.7788878304358
2013.5,89.3199869016432,88.8976363419862
2013.58333333333,91.5586568230531,90.2840795427483
2013.66666666667,93.444802333889,91.5424922600619
2013.75,94.6638902119552,92.4734103357942
2013.83333333333,95.2591569421291,93.0894201000238
2013.91666666667,95.4732972136223,93.6087937604191
2014,95.5615920457252,94.1672838771136
2014.08333333333,95.7152595856156,94.7317873303167
2014.16666666667,95.928560371517,95.2214634436771
2014.25,95.9877292212432,95.5146344367706
2014.33333333333,95.6472255298881,95.5055965706121
2014.41666666667,94.9319183138843,95.1559061681353
2014.5,94.040491783758,94.6330138128126
2014.58333333333,93.2439330793046,94.0752976899262
2014.66666666667,92.7529590378662,93.6679804715408
2014.75,92.7014110502501,93.4909085496547
2014.83333333333,93.0882352941177,93.5181650392951
2014.91666666667,93.8457013574661,93.6736603953322
2015,94.8656465825196,93.9873839009288
2015.08333333333,96.0035841867111,94.5061502738747
2015.16666666667,97.1975946653965,95.2553048344844
2015.25,98.4149321266968,96.2176172898309
2015.33333333333,99.6110740652536,97.2347344605859
2015.41666666667,100.728691355085,98.182108835437
2015.5,101.604941652774,98.9570671588473
2015.58333333333,102.214330793046,99.5504584424863
2015.66666666667,102.595588235294,100.028351988569
2015.75,102.835573946178,100.375256013337
2015.83333333333,102.951690878781,100.557704215289
2015.91666666667,103.011133603239,100.570278637771
2016,103.061717075494,100.415533460348
2016.08333333333,103.138997380329,100.239664205763
2016.16666666667,103.244695165516,100.189640390569
2016.25,103.345659680876,100.413163848535
2016.33333333333,103.447356513456,100.993438914027
2016.41666666667,103.481751607526,101.846505120267
2016.5,103.477756608716,102.807543462729
2016.58333333333,103.514181948083,103.760335794237
2016.66666666667,103.667170754942,104.497422005239
2016.75,104.044969040248,104.992736365801
2016.83333333333,104.655578709216,105.325238151941
2016.91666666667,105.399815432246,105.59487973327
2017,106.109329602286,105.892980471541
2017.08333333333,106.719343891403,106.280376280067
2017.16666666667,107.215908549655,106.663717551798
2017.25,107.697624434389,106.97092760181
2017.33333333333,108.244117647059,107.103500833532
2017.41666666667,108.893313884258,107.060288163849
2017.5,109.649910693022,106.894629673732
2017.58333333333,110.452655394141,106.762574422482
2017.66666666667,111.22520242915,106.842545844249
2017.75,111.877714932127,107.234532031436
2017.83333333333,112.379328411527,107.832287449393
2017.91666666667,112.653477018338,108.552750654918
2018,112.646927839962,109.278524648726
2018.08333333333,112.319653488926,109.884139080734
2018.16666666667,111.694784472493,110.288527030245
2018.25,110.876899261729,110.400779947607
2018.33333333333,109.997535127411,110.212895927602
2018.41666666667,109.221909978566,109.732192188616
2018.5,108.550619195046,109.016319361753
2018.58333333333,107.911562276733,108.113086449155
2018.66666666667,107.240914503453,107.18971778995
2018.75,106.516879018814,106.468212669683
2018.83333333333,105.821421767087,106.16185401286
2018.91666666667,105.327887592284,106.290229816623
2019,105.211681352703,106.727744701119
2019.08333333333,105.489646344368,107.276178852108
2019.16666666667,106.016426530126,107.747856632532
2019.25,106.563431769469,107.986312217195
2019.33333333333,106.934615384615,107.957049297452
2019.41666666667,107.051923076923,107.742938794951
2019.5,106.964217670874,107.56778399619
2019.58333333333,106.859823767564,107.505060728745
2019.66666666667,107.058263872351,107.646576565849
2019.75,108.355662062396,108.856138366278
2019.83333333333,109.447445820433,110.004995236961
2019.91666666667,107.688592522029,108.540485829959
2020,101.704614193856,102.638235294118
2020.08333333333,92.3726601571803,92.4341093117409
2020.16666666667,82.4612764944034,80.413205525125
2020.25,75.2742021909979,70.3021671826625
2020.33333333333,73.2779411764706,65.4599726125268
2020.41666666667,76.2760538223387,66.9633007859014
2020.5,82.1320314360562,73.2160633484163
2020.58333333333,87.9565491783758,80.9701417004049
2020.66666666667,91.1737437485115,86.6277685163134
2020.75,91.2092164801143,88.3029471302691
2020.83333333333,89.6432841152655,86.8767920933556
2020.91666666667,89.1766730173851,85.2838354370088
2021,90.63846749226,85.0199452250536
2021.08333333333,93.8600738271017,86.7415396522982
2021.16666666667,98.2910693022148,90.3702548225768
2021.25,102.980132174327,94.9556025244106
